player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Lachie Neale,Brisbane Lions,0,29,93,26.307482689619064,-29
Jack Steele,St Kilda,0,23,72,14.403587651322596,-23
Travis Boak,Port Adelaide,0,21,77,18.07963607471902,-21
Marcus Bontempelli,Western Bulldogs,0,18,59,16.285105345537886,-18
Christian Petracca,Melbourne,0,17,78,16.58951285853982,-17
Zach Merrett,Essendon,0,16,55,12.722227109130472,-16
Cameron Guthrie,Geelong,0,15,48,10.440325955394655,-15
Patrick Dangerfield,Geelong,0,15,44,11.569222084246576,-15
Dustin Martin,Richmond,0,14,42,9.74492175783962,-14
Jack Macrae,Western Bulldogs,0,14,46,12.947706872830167,-14
Taylor Adams,Collingwood,0,14,60,8.906745213083923,-14
Luke Parker,Sydney,0,13,44,10.623082289472222,-13
Sam Menegola,Geelong,0,12,41,10.758863241237123,-12
Adam Treloar,Collingwood,0,11,24,5.295722249895334,-11
Clayton Oliver,Melbourne,0,11,34,12.902172774076462,-11
Nat Fyfe,Fremantle,0,11,39,8.26870955467166,-11
Ollie Wines,Port Adelaide,0,11,43,10.233936418720987,-11
Sam Walsh,Carlton,0,11,38,7.44718621258653,-11
Tom Rockliff,Port Adelaide,0,11,25,8.51029509777436,-11
Jarryd Lyons,Brisbane Lions,0,10,39,8.974312853770243,-10
Jed Anderson,North Melbourne,0,10,29,7.791840719233733,-10
Scott Pendlebury,Collingwood,0,10,43,9.588418193161488,-10
Andrew Brayshaw,Fremantle,0,9,34,5.4727568970265565,-9
David Mundy,Fremantle,0,9,36,5.491557474615547,-9
Josh Kelly,Greater Western Sydney,0,9,33,7.6152145493542776,-9
Lachie Whitfield,Greater Western Sydney,0,9,40,8.607020148283482,-9
Matt Rowell,Gold Coast,0,9,30,6.825490891325899,-9
Max Gawn,Melbourne,0,9,30,8.598162077367306,-9
Michael Walters,Fremantle,0,9,34,5.955839019909035,-9
Rory Laird,Adelaide,0,9,33,7.385847640198335,-9
Tim Kelly,West Coast,0,9,34,7.759931607724866,-9
Tom Hawkins,Geelong,0,9,35,8.23730492865434,-9
Charlie Dixon,Port Adelaide,0,8,36,5.9334763422375545,-8
Josh J. Kennedy,West Coast,0,8,0,4.520409286520589,-8
Patrick Cripps,Carlton,0,8,18,7.1090731483418494,-8
Shai Bolton,Richmond,0,8,32,5.03194620506838,-8
Toby Greene,Greater Western Sydney,0,8,34,5.924151546529174,-8
Andrew McGrath,Essendon,0,7,37,6.668174606587854,-7
Dayne Zorko,Brisbane Lions,0,7,30,6.194778063101694,-7
Dylan Shiel,Essendon,0,7,24,8.079314902890474,-7
Jack Crisp,Collingwood,0,7,19,2.6422377786948346,-7
Jade Gresham,St Kilda,0,7,22,2.9124835757284018,-7
Jaeger O'Meara,Hawthorn,0,7,16,4.7458008588291705,-7
Jake Lloyd,Sydney,0,7,24,3.8409933568327688,-7
Liam Ryan,West Coast,0,7,41,6.074262530775741,-7
Tom Mitchell,Hawthorn,0,7,23,4.89941422874108,-7
Zak Jones,St Kilda,0,7,37,6.630769764757133,-7
Andrew Gaff,West Coast,0,6,29,8.7255151825957,-6
Brodie Grundy,Collingwood,0,6,22,5.529680577965337,-6
Chad Wingard,Hawthorn,0,6,29,4.919614258265938,-6
Dan Butler,St Kilda,0,6,25,5.643119464162737,-6
