kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
7,2,7,14,12,86,0,0,0,1,1,0,2,1,1,0,3,12,0,0,4,0,0,75,46,56,1,1,3,104,2,2,0,0,1,0,0,10,6,0,2,0,0,0,0,12,7.1,0,2,0,4,26,5,7,47,0,0,0,0,59,0.022292993630573247,0.018518518518518517,0.025362318840579712,0.023728813559322035,0,0,0.010526315789473684,0,0.029411764705882353,0.01282051282051282,0.03361344537815126,0,0,0,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.639595815911889e-4,Jackson Thurlow,0,15829,14,Sydney,2020,23,0
5,3,4,9,6,67,0,1,0,1,0,0,0,2,0,1,3,6,0,1,1,0,0,46,34,44,0,0,3,90,0,1,1,0,0,0,0,2,2,0,3,0,0,0,1,5,1.2,0,0,1,0,60,7,14,91,0,0,0,0,12,0.014245014245014245,0.0196078431372549,0.019230769230769232,0.016100178890876567,0,0.1,0.01098901098901099,0,0,0.013574660633484163,0.01791044776119403,0,0.05263157894736842,0,0,0.03225806451612903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.011114825494587421,Sam Simpson,0,15809,12,Geelong,2020,20,0
2,1,6,8,6,75,0,0,0,4,1,0,0,3,1,1,4,5,1,0,3,1,0,82,35,48,0,0,3,181,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,10,6.5,0,0,0,2,21,6,11,72,0,0,0,0,10,0.007220216606498195,0.011904761904761904,0.02608695652173913,0.015779092702169626,0,0,0.034782608695652174,0,0,0.01680672268907563,0.018315018315018316,0.058823529411764705,0,0,0.00980392156862745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.013774270191788673,Marlion Pickett,0,15800,11,Richmond,2020,27,0
6,0,4,10,6,60,0,1,25,1,1,2,5,2,2,1,6,3,0,0,4,0,1,86,55,107,2,3,6,142,2,1,0,1,1,0,0,2,3,0,3,12,50,0,0,7,11,50,5,1,4,4,8,11,74,0,0,4,1,112,0.0169971671388102,0,0.01639344262295082,0.01675041876046901,0,0.1,0.011627906976744186,0.021739130434782608,0.09090909090909091,0.024096385542168676,0.008875739644970414,0,0,0.1111111111111111,0.016260162601626018,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4168449640274048,Jarrod Witts,0,15784,10,Gold Coast,2020,7,0
6,4,3,9,6,67,0,0,0,2,0,1,0,1,0,0,2,7,0,0,1,0,0,78,44,44,0,0,2,148,4,0,2,0,0,0,0,0,3,0,2,0,0,0,0,11,2.5,0,0,1,0,52,9,7,51,0,0,0,0,6,0.0169971671388102,0.035398230088495575,0.014492753623188406,0.01607142857142857,0,0,0.023529411764705882,0.011494252873563218,0,0.008968609865470852,0.021875,0,0,0,0.034782608695652174,0.027777777777777776,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0020186537876725197,Rhylee West,0,15750,6,Western Bulldogs,2020,25,0
16,4,8,24,16,67,0,1,0,3,1,2,7,3,4,1,10,15,0,0,1,0,0,79,90,103,3,4,1,337,4,1,1,0,0,0,0,5,8,0,4,0,0,0,0,14,7.1,0,0,1,0,34,5,13,83,0,0,0,1,138,0.04790419161676647,0.024242424242424242,0.03375527426160337,0.04203152364273205,0,0.14285714285714285,0.03225806451612903,0.03389830508474576,0.12727272727272726,0.050761421319796954,0.04132231404958678,0,0,0,0.037037037037037035,0.030303030303030304,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3486427664756775,Stephen Coniglio,0,15741,5,Greater Western Sydney,2020,9,0
8,3,7,15,12,80,0,0,0,0,6,3,0,0,0,0,6,7,0,0,5,0,1,85,47,91,0,0,5,382,2,6,0,1,1,0,0,4,6,0,5,0,0,0,0,5,14.4,0,3,0,3,49,9,13,87,0,0,0,0,46,0.02572347266881029,0.023255813953488372,0.026415094339622643,0.026041666666666668,0,0,0,0.0375,0,0.02654867256637168,0.020172910662824207,0,0,0.09090909090909091,0.017699115044247787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06107401102781296,Bailey Williams,0,15723,5,Western Bulldogs,2020,35,0
3,2,5,8,6,75,0,0,0,5,0,1,1,1,1,0,4,4,0,0,2,0,0,78,46,53,0,1,0,93,2,0,1,0,1,0,0,4,2,0,3,0,0,0,0,13,3.9,0,0,0,1,31,8,7,50,0,0,0,0,19,0.008595988538681949,0.014388489208633094,0.020161290322580645,0.01340033500837521,0,0,0.05952380952380952,0.0136986301369863,0.017857142857142856,0.017777777777777778,0.011111111111111112,0,0,0,0.01652892561983471,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.192144498229027e-4,Mitch Crowden,0,15821,13,Fremantle,2020,23,0
8,3,2,10,4,40,0,1,0,1,1,1,0,5,0,0,3,6,1,1,0,0,0,79,42,22,0,0,3,262,3,0,0,0,0,0,0,6,2,1,2,0,0,0,0,11,0.5,0,0,2,0,29,5,6,41,0,0,0,0,10,0.025,0.028037383177570093,0.01098901098901099,0.0199203187250996,0,0.1,0.011363636363636364,0.012195121951219513,0,0.013574660633484163,0.022058823529411766,0.08333333333333333,0.05555555555555555,0,0.025423728813559324,0.058823529411764705,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.007365021388977766,Lachie Schultz,0,15700,3,Fremantle,2020,22,0
5,4,3,8,6,75,1,0,8,0,1,0,0,3,0,1,2,2,2,1,2,0,0,86,44,49,0,0,3,-2,3,2,0,0,0,5,0,1,3,0,0,2,88.9,1,1,7,9.9,9,0,1,2,2,10,9,64,0,0,0,0,60,0.015479876160990712,0.031496062992125984,0.013100436681222707,0.014492753623188406,0.0625,0,0,0,0,0.008583690987124463,0.006688963210702341,0.11764705882352941,0.06666666666666667,0,0.030303030303030304,0.03333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018801935017108917,Mason Cox,0,15702,4,Collingwood,2020,23,0
9,6,2,11,5,46,0,2,0,3,0,2,0,1,1,0,4,7,0,2,1,0,0,78,64,64,0,0,2,172,1,0,1,0,0,3,1,4,3,2,3,0,0,0,2,15,-1.2,0,0,2,1,28,9,5,39,0,0,0,0,106,0.02912621359223301,0.05,0.008695652173913044,0.02040816326530612,0,0.2,0.030303030303030304,0.02564102564102564,0,0.01834862385321101,0.022950819672131147,0,0.09090909090909091,0,0.009009009009009009,0.07407407407407407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.061142221093177795,Isaac Heeney,0,15701,4,Sydney,2020,36,0
18,4,16,34,29,85,1,0,0,0,3,7,9,2,1,0,12,22,0,0,2,0,0,76,105,149,2,7,8,485,5,3,0,0,0,1,0,5,13,0,8,0,0,1,0,15,21,0,2,2,0,36,12,11,78,1,1,10,0,279,0.05642633228840126,0.03278688524590164,0.060836501901140684,0.058419243986254296,0.0625,0,0,0.0945945945945946,0.14754098360655737,0.05405405405405406,0.061971830985915494,0,0,0,0.043478260869565216,0.06060606060606061,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.301534414291382,Travis Boak,2,15840,16,Port Adelaide,2020,1,3
8,3,8,16,10,63,0,0,0,1,2,1,0,3,1,2,4,12,0,0,1,0,0,78,48,60,0,0,0,237,2,6,0,0,0,0,0,3,3,0,3,0,0,2,0,5,2.3,0,0,0,1,51,8,4,32,0,0,0,0,99,0.02622950819672131,0.02654867256637168,0.028469750889679714,0.027303754266211604,0,0,0.010416666666666666,0.013888888888888888,0,0.017391304347826087,0.034482758620689655,0,0,0,0.016129032258064516,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004114569630473852,James Harmes,0,15770,9,Melbourne,2020,23,0
3,0,5,8,7,88,0,1,8,2,0,1,0,0,1,0,6,3,0,0,2,0,0,74,37,65,0,0,3,51,0,0,1,0,1,4,2,1,2,2,4,0,44.4,0,0,6,6.7,18,0,1,2,61,6,17,108,0,0,0,0,30,0.009287925696594427,0,0.021645021645021644,0.01444043321299639,0,0.16666666666666666,0.02127659574468085,0.011235955056179775,0,0.026200873362445413,0.009146341463414634,0,0,0,0,0.02702702702702703,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.010864594019949436,Esava Ratugolea,0,15649,2,Geelong,2020,28,0
12,2,20,32,26,81,0,0,0,6,3,3,2,1,1,0,9,22,0,0,0,0,2,98,107,135,0,2,4,301,6,7,1,0,0,0,0,6,7,0,9,0,0,0,0,17,15.2,0,1,0,0,27,7,9,61,0,1,1,0,210,0.03773584905660377,0.018518518518518517,0.07782101167315175,0.05565217391304348,0,0,0.06060606060606061,0.033707865168539325,0.034482758620689655,0.0375,0.0641399416909621,0,0,0.15384615384615385,0.04918032786885246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6729155778884888,Andrew Gaff,0,15827,14,West Coast,2020,5,0
10,1,9,19,14,74,0,1,0,10,1,2,5,4,1,1,11,10,0,0,0,0,1,91,90,111,2,3,5,319,3,1,1,0,0,1,0,10,7,0,9,0,0,0,0,21,12.2,0,1,1,0,20,12,8,60,0,0,0,1,135,0.03558718861209965,0.012048192771084338,0.038461538461538464,0.036893203883495145,0,0.07142857142857142,0.10638297872340426,0.02631578947368421,0.06756756756756757,0.05365853658536585,0.03367003367003367,0,0,0.07692307692307693,0.03260869565217391,0.030303030303030304,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489348441362381,Stephen Coniglio,1,15654,2,Greater Western Sydney,2020,9,0
11,6,2,13,10,77,0,1,0,0,3,4,1,1,0,0,2,11,0,0,2,0,0,72,56,58,0,1,3,331,3,0,0,0,0,2,1,1,8,2,2,0,0,0,0,3,6.2,0,1,1,1,37,12,6,48,0,0,0,0,175,0.039568345323741004,0.0594059405940594,0.00966183574879227,0.026804123711340205,0,0.058823529411764705,0,0.0547945205479452,0.015873015873015872,0.010309278350515464,0.040145985401459854,0,0,0,0.04054054054054054,0.024390243902439025,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10093021392822266,Steven Motlop,0,15724,5,Port Adelaide,2020,30,0
11,2,13,24,14,58,2,1,0,2,1,4,6,4,1,2,15,9,0,1,5,1,0,83,81,135,1,5,6,369,3,5,0,0,1,0,0,5,6,5,11,0,0,0,0,8,17.6,0,0,3,2,9,7,11,73,0,0,0,0,111,0.03571428571428571,0.016260162601626018,0.07428571428571429,0.049689440993788817,0.125,0.1111111111111111,0.02531645569620253,0.04938271604938271,0.09230769230769231,0.07614213197969544,0.03214285714285714,0,0.07692307692307693,0,0.03529411764705882,0.10714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2323493957519531,Dom Sheed,3,15775,9,West Coast,2020,3,1
5,4,5,10,7,70,0,0,0,1,5,0,0,3,1,1,5,6,0,0,7,0,0,100,39,69,0,0,0,209,1,8,0,2,4,0,0,3,3,0,4,0,0,1,0,3,7.9,0,1,0,7,22,10,6,46,0,0,0,0,39,0.0136986301369863,0.028368794326241134,0.02066115702479339,0.016474464579901153,0,0,0.009900990099009901,0,0,0.022321428571428572,0.016042780748663103,0,0,0,0.008403361344537815,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012073489837348461,Sam Collins,0,15856,17,Gold Coast,2020,30,0
10,4,9,19,14,74,0,0,0,4,2,3,3,4,3,1,8,14,0,0,1,0,0,85,76,84,0,3,1,303,3,2,0,0,0,0,0,5,6,0,3,0,0,0,0,17,8,0,0,0,0,16,3,7,45,0,0,0,0,33,0.03125,0.030534351145038167,0.03260869565217391,0.031879194630872486,0,0,0.047058823529411764,0.0410958904109589,0.04411764705882353,0.037037037037037035,0.03684210526315789,0,0,0,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.04568194970488548,Josh Daicos,0,15865,18,Collingwood,2020,36,0
6,2,7,13,12,92,0,0,0,1,1,0,0,2,0,1,1,10,0,0,3,0,0,73,39,53,0,0,2,113,1,5,0,0,0,0,0,2,5,0,1,0,0,1,0,8,5.4,0,0,0,3,69,5,19,119,0,0,0,0,157,0.018633540372670808,0.014084507042253521,0.027450980392156862,0.022530329289428077,0,0,0.008064516129032258,0,0,0.004830917874396135,0.02717391304347826,0,0,0,0.00980392156862745,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041743055917322636,Robbie Tarrant,0,15773,9,North Melbourne,2020,25,0
6,2,7,13,10,77,0,0,0,0,1,2,0,1,0,1,4,10,0,0,4,0,0,91,35,48,0,0,2,128,2,4,0,0,0,0,0,4,4,0,3,0,0,1,0,5,6.6,0,1,0,3,57,14,13,92,0,0,0,0,146,0.016853932584269662,0.014388489208633094,0.023026315789473683,0.019696969696969695,0,0,0,0.024096385542168676,0,0.016260162601626018,0.02386634844868735,0,0,0,0.015503875968992248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.002021763240918517,Adam Tomlinson,0,15803,11,Melbourne,2020,32,0
3,1,5,8,7,88,0,0,0,1,1,0,0,5,1,2,5,5,0,0,0,0,0,78,21,32,0,0,1,98,3,5,0,1,1,0,0,7,2,0,4,0,0,1,0,10,2.2,0,0,0,0,57,14,13,92,0,0,0,0,101,0.008426966292134831,0.007194244604316547,0.01644736842105263,0.012121212121212121,0,0,0.011363636363636364,0,0,0.02032520325203252,0.011933174224343675,0,0,0,0.023255813953488372,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.193292745389044e-4,James Harmes,0,15803,11,Melbourne,2020,28,0
11,6,4,15,10,67,1,0,0,1,1,5,1,4,0,0,2,13,0,1,0,0,0,85,69,57,0,1,2,363,4,0,0,0,0,0,0,6,8,2,2,0,0,0,0,20,11,0,0,1,0,36,6,6,42,0,0,0,0,122,0.034482758620689655,0.04918032786885246,0.015209125475285171,0.02577319587628866,0.0625,0,0.009615384615384616,0.06756756756756757,0.01639344262295082,0.009009009009009009,0.036619718309859155,0,0.05263157894736842,0,0.034782608695652174,0.030303030303030304,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.084296315908432,Aaron Hall,0,15840,16,North Melbourne,2020,14,0
20,6,10,30,20,67,1,2,0,4,5,4,9,3,0,1,15,16,1,0,3,0,2,87,119,180,2,7,9,513,4,3,0,0,0,0,0,16,12,1,9,0,0,0,0,23,22,0,3,3,0,15,11,9,65,0,0,10,0,64,0.06060606060606061,0.056074766355140186,0.05434782608695652,0.058365758754863814,0.07692307692307693,0.1111111111111111,0.047619047619047616,0.05194805194805195,0.13636363636363635,0.06787330316742081,0.06060606060606061,0.058823529411764705,0,0.2222222222222222,0.036036036036036036,0.07317073170731707,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8716275691986084,Tim Kelly,3,15848,17,West Coast,2020,1,3
7,3,2,9,4,44,1,2,0,0,0,2,0,6,1,4,6,3,1,3,1,0,1,82,31,49,0,0,6,140,3,0,0,0,0,5,1,0,3,2,3,0,0,0,2,4,2.2,0,0,3,0,14,13,9,67,0,0,0,0,53,0.02023121387283237,0.0297029702970297,0.00819672131147541,0.015254237288135594,0.06666666666666667,0.1,0,0.023529411764705882,0,0.02553191489361702,0.009404388714733543,0.09090909090909091,0.3333333333333333,0.125,0.024193548387096774,0.06818181818181818,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.05454719439148903,Jacob Townsend,0,15747,6,Essendon,2020,36,0
7,5,9,16,14,88,0,0,0,1,1,0,0,4,2,2,11,5,4,0,7,0,0,81,54,127,0,0,1,21,2,13,0,1,8,0,0,5,6,0,5,0,0,4,0,5,17,0,1,0,7,34,5,13,83,0,0,2,0,171,0.020958083832335328,0.030303030303030304,0.0379746835443038,0.028021015761821366,0,0,0.010752688172043012,0,0,0.05583756345177665,0.013774104683195593,0.23529411764705882,0,0,0.018518518518518517,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8300443291664124,Phil Davis,0,15741,5,Greater Western Sydney,2020,6,0
6,2,11,17,12,71,0,0,0,5,0,1,0,3,0,0,5,13,0,0,4,0,0,79,66,76,0,0,1,184,4,2,0,0,0,0,0,6,4,1,3,0,0,0,0,17,9.2,0,0,0,3,27,4,8,52,0,0,0,0,84,0.01834862385321101,0.013605442176870748,0.03618421052631579,0.02694136291600634,0,0,0.06944444444444445,0.012658227848101266,0,0.021929824561403508,0.033419023136246784,0,0,0,0.032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.009706109762191772,Angus Brayshaw,0,15740,5,Melbourne,2020,26,0
6,1,16,22,19,86,0,0,0,3,1,0,5,1,2,0,10,13,0,0,1,0,0,71,67,102,2,3,3,185,4,4,0,0,0,0,0,10,5,0,5,0,0,0,0,16,11.6,0,1,0,1,53,5,4,29,0,0,0,0,112,0.0196078431372549,0.007874015748031496,0.07582938388625593,0.0425531914893617,0,0,0.02857142857142857,0,0.08196721311475409,0.049019607843137254,0.04262295081967213,0,0,0,0.038834951456310676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16872383654117584,Matt Crouch,0,15664,3,Adelaide,2020,11,0
5,5,4,9,6,67,0,0,0,2,1,0,0,1,0,0,4,5,0,0,12,0,0,91,46,69,0,0,0,102,2,5,0,1,1,0,0,5,2,0,4,0,0,2,0,6,11.2,0,0,0,12,36,10,11,76,0,0,0,0,10,0.015479876160990712,0.037037037037037035,0.01444043321299639,0.015,0,0,0.015625,0,0,0.017543859649122806,0.013192612137203167,0,0,0,0.018518518518518517,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008641204796731472,Ryan Gardner,0,15854,17,Western Bulldogs,2020,21,0
9,2,1,10,7,70,3,0,0,1,0,2,0,3,0,1,4,6,0,0,2,0,0,84,54,92,0,0,6,261,4,0,1,0,0,1,0,1,6,2,3,0,0,0,0,11,17.4,0,0,4,0,4,7,7,49,0,0,0,0,175,0.02875399361022364,0.017094017094017096,0.005128205128205128,0.01968503937007874,0.2727272727272727,0,0.010309278350515464,0.02702702702702703,0,0.01818181818181818,0.02127659574468085,0,0,0,0.03669724770642202,0.11428571428571428,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03214278072118759,Jake Melksham,0,15767,8,Melbourne,2020,17,0
8,3,8,16,12,75,0,0,0,2,2,0,1,2,1,0,4,10,0,0,1,0,0,84,58,71,0,1,2,267,1,4,0,0,0,0,0,4,6,0,4,0,0,0,0,6,5.7,0,0,0,1,43,7,14,91,0,0,0,0,147,0.025806451612903226,0.02027027027027027,0.0321285140562249,0.028622540250447227,0,0,0.0273972602739726,0,0.02127659574468085,0.01951219512195122,0.02857142857142857,0,0,0,0.009523809523809525,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.016519248485565186,Michael Hibberd,0,15757,7,Melbourne,2020,13,0
10,4,6,16,9,56,0,0,0,1,3,4,4,5,0,2,8,9,0,0,1,0,0,74,52,63,1,3,3,216,6,2,0,0,0,0,0,8,7,0,6,0,0,0,0,16,4.5,0,1,0,0,27,8,8,56,0,0,0,1,245,0.030211480362537766,0.026845637583892617,0.028985507246376812,0.02973977695167286,0,0,0.014084507042253521,0.05128205128205128,0.07142857142857142,0.039603960396039604,0.026865671641791045,0,0,0,0.06666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.125884547829628,Trent Cotchin,0,15836,15,Richmond,2020,10,0
13,5,5,18,14,78,0,1,0,4,1,0,0,2,0,0,4,11,0,0,1,0,0,92,81,81,0,0,3,303,4,4,0,0,0,1,1,11,9,0,4,0,0,1,0,19,7,0,0,2,1,14,11,7,53,0,0,0,0,134,0.03757225433526012,0.04950495049504951,0.020491803278688523,0.030508474576271188,0,0.05,0.03571428571428571,0,0,0.01702127659574468,0.034482758620689655,0,0,0,0.03225806451612903,0.045454545454545456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.08392856270074844,Jared Polec,0,15747,6,North Melbourne,2020,38,0
9,3,4,13,7,54,0,1,0,2,2,3,1,2,0,0,2,10,0,0,1,0,0,78,53,47,0,1,4,241,5,1,0,0,0,1,0,10,4,0,2,0,0,0,0,15,1.4,0,0,1,0,52,7,16,103,0,0,0,0,274,0.025495750708215296,0.02654867256637168,0.01932367149758454,0.023214285714285715,0,0.09090909090909091,0.023529411764705882,0.034482758620689655,0.016666666666666666,0.008968609865470852,0.03125,0,0,0,0.043478260869565216,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015920205041766167,Marc Murphy,0,15750,6,Carlton,2020,30,0
6,1,6,12,10,83,1,0,0,1,3,2,0,1,0,0,1,9,0,0,2,0,2,81,43,80,0,0,3,255,2,1,0,0,2,0,0,8,6,0,1,0,0,0,0,10,9.5,0,0,1,2,20,8,12,80,0,0,0,0,150,0.021352313167259787,0.012048192771084338,0.02564102564102564,0.02330097087378641,0.07142857142857142,0,0.010638297872340425,0.02631578947368421,0,0.004878048780487805,0.030303030303030304,0,0,0.15384615384615385,0.021739130434782608,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04246899485588074,Jasper Pittard,0,15654,2,North Melbourne,2020,16,0
14,5,10,24,16,67,0,0,0,2,2,3,2,4,0,1,12,12,0,0,3,0,0,89,82,121,0,2,1,540,5,7,0,0,0,0,0,2,10,1,10,0,0,1,0,8,11.5,0,0,0,1,8,10,4,34,0,0,2,0,93,0.041666666666666664,0.03759398496240601,0.044444444444444446,0.0427807486631016,0,0,0.02127659574468085,0.0375,0.04878048780487805,0.06091370558375635,0.03529411764705882,0,0,0,0.03968253968253968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3164508640766144,Kamdyn McIntosh,0,15749,6,Richmond,2020,6,0
9,2,13,22,18,82,3,0,0,2,0,3,2,3,0,2,7,20,0,0,3,0,1,87,79,133,2,0,10,254,3,1,0,0,0,0,0,5,6,2,3,0,0,0,0,9,14.9,0,0,3,1,21,15,13,93,0,0,2,0,229,0.032490974729241874,0.023809523809523808,0.05652173913043478,0.04339250493096647,0.15,0,0.017391304347826087,0.039473684210526314,0.03389830508474576,0.029411764705882353,0.07326007326007326,0,0,0.07142857142857142,0.029411764705882353,0.07692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1258671283721924,Robbie Gray,1,15800,11,Port Adelaide,2020,3,1
7,5,4,11,7,64,1,0,43,2,1,2,1,2,1,1,3,8,2,2,3,0,0,86,99,118,0,1,3,223,1,2,0,0,0,3,2,5,5,0,0,12,57.3,2,0,13,9.1,75,0,2,3,12,7,7,49,0,0,0,0,141,0.020527859237536656,0.03968253968253968,0.014492753623188406,0.017828200972447326,0.0625,0,0.022222222222222223,0.028169014084507043,0.013513513513513514,0.011627906976744186,0.0221606648199446,0.11764705882352941,0.18181818181818182,0,0.008,0.07407407407407407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12348328530788422,Brodie Grundy,0,15777,9,Collingwood,2020,12,0
10,2,4,14,13,93,0,0,0,2,5,3,0,4,1,1,4,8,0,0,6,0,0,94,50,78,0,0,3,236,4,5,0,0,3,0,0,6,9,0,3,0,0,1,0,7,1.5,0,3,0,4,11,12,8,60,0,0,0,0,151,0.03759398496240601,0.023529411764705882,0.018691588785046728,0.029166666666666667,0,0,0.024096385542168676,0.04411764705882353,0,0.02072538860103627,0.0299625468164794,0,0,0,0.044444444444444446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02829885110259056,Robbie Tarrant,0,15660,3,North Melbourne,2020,19,0
5,0,4,9,8,89,1,0,0,3,0,1,1,0,2,0,5,2,0,0,0,0,0,76,43,65,0,1,2,84,2,1,3,0,0,0,0,8,4,1,3,0,0,0,0,17,11,1,2,1,0,12,9,10,69,0,0,0,0,29,0.015015015015015015,0,0.01694915254237288,0.015817223198594025,0.05263157894736842,0,0.03529411764705882,0.012345679012345678,0.017857142857142856,0.0211864406779661,0.006134969325153374,0,0,0,0.01818181818181818,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.016847480088472366,Bailey Banfield,0,15650,2,Fremantle,2020,26,0
11,3,6,17,13,77,0,0,0,1,3,4,1,2,1,0,5,11,0,0,3,0,1,87,59,92,0,1,2,437,5,4,1,0,0,1,1,2,9,0,3,0,0,0,2,7,7.3,0,0,0,1,6,9,9,63,0,0,0,0,67,0.032640949554896145,0.018633540372670808,0.02390438247011952,0.02891156462585034,0,0,0.011627906976744186,0.05333333333333334,0.022222222222222223,0.026881720430107527,0.02756892230576441,0,0,0.08333333333333333,0.04672897196261682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03689274936914444,Tom Cutler,0,15617,1,Essendon,2020,19,0
4,2,6,10,8,80,2,0,29,0,0,0,1,0,2,0,6,4,0,0,3,0,0,78,73,142,0,1,5,74,0,1,0,0,0,0,0,1,3,2,4,11,65.9,1,0,7,17.3,44,0,2,1,29,1,12,73,0,0,3,0,248,0.012903225806451613,0.019417475728155338,0.030303030303030304,0.01968503937007874,0.14285714285714285,0,0,0,0.014705882352941176,0.027777777777777776,0.014492753623188406,0,0,0,0,0.07692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.42501014471054077,Paddy Ryder,1,15764,8,St Kilda,2020,8,0
