player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Ollie Wines,Port Adelaide,0,35,101,34.191792130470276,-35
Clayton Oliver,Melbourne,0,32,114,38.113457053899765,-32
Jack Steele,St Kilda,0,28,100,31.6768099963665,-28
Marcus Bontempelli,Western Bulldogs,0,27,101,34.17947015911341,-27
Rory Laird,Adelaide,0,27,74,29.843021146953106,-27
Touk Miller,Gold Coast,0,27,97,29.21641556173563,-27
Zach Merrett,Essendon,0,27,91,32.45335431396961,-27
Jarryd Lyons,Brisbane Lions,0,23,66,26.71659324504435,-23
Tom Mitchell,Hawthorn,0,22,61,27.225161384791136,-22
Sam Walsh,Carlton,0,21,92,29.664899674244225,-21
Darcy Parish,Essendon,0,20,81,24.977654076181352,-20
Christian Petracca,Melbourne,0,19,86,30.160450160503387,-19
Max Gawn,Melbourne,0,19,63,29.09874239563942,-19
Luke Parker,Sydney,0,17,52,24.404013700783253,-17
Cameron Guthrie,Geelong,0,16,55,19.839584575616755,-16
Dayne Zorko,Brisbane Lions,0,15,62,25.157502565532923,-15
Dustin Martin,Richmond,0,15,42,12.385199101641774,-15
Jack Macrae,Western Bulldogs,0,15,60,29.359599351882935,-15
Travis Boak,Port Adelaide,0,15,50,20.90941883996129,-15
Callum Mills,Sydney,0,14,42,17.723551407456398,-14
David Mundy,Fremantle,0,14,69,19.337067380547523,-14
Tim Taranto,Greater Western Sydney,0,14,46,20.519434737041593,-14
Josh Kelly,Greater Western Sydney,0,13,55,17.950873621739447,-13
Tim Kelly,West Coast,0,13,37,15.097910539247096,-13
Hugh McCluggage,Brisbane Lions,0,12,66,19.26080446317792,-12
Karl Amon,Port Adelaide,0,12,44,16.09537181025371,-12
Patrick Dangerfield,Geelong,0,12,36,15.173902887851,-12
Aaron Hall,North Melbourne,0,10,31,15.900017629843205,-10
Andrew Brayshaw,Fremantle,0,10,35,17.141966575336482,-10
Ben Keays,Adelaide,0,10,31,15.832474255934358,-10
Jack Crisp,Collingwood,0,10,36,16.193135416848236,-10
Joel Selwood,Geelong,0,10,30,14.19189047254622,-10
Lance Franklin,Sydney,0,10,32,12.67412690864876,-10
Nat Fyfe,Fremantle,0,10,28,13.337983019649982,-10
Sean Darcy,Fremantle,0,10,46,12.909303256310523,-10
Taylor Walker,Adelaide,0,10,38,11.925049346406013,-10
Tom Hawkins,Geelong,0,10,34,14.007029038853943,-10
Ben Cunnington,North Melbourne,0,9,46,12.900729956105351,-9
Chad Wingard,Hawthorn,0,9,38,10.133341544307768,-9
Jack Riewoldt,Richmond,0,9,30,8.74403971992433,-9
Jaeger O'Meara,Hawthorn,0,9,41,13.615273086295929,-9
Jy Simpkin,North Melbourne,0,9,33,13.590971073135734,-9
Taylor Adams,Collingwood,0,9,30,11.649964514188468,-9
Isaac Heeney,Sydney,0,8,41,10.296368348586839,-8
Jacob Hopper,Greater Western Sydney,0,8,51,15.456965599907562,-8
Jake Stringer,Essendon,0,8,45,13.108871787786484,-8
Luke Dunstan,St Kilda,0,8,31,8.61998880468309,-8
Mitch Duncan,Geelong,0,8,30,9.694946818985045,-8
Toby Greene,Greater Western Sydney,0,8,41,12.593472879379988,-8
Adam Treloar,Western Bulldogs,0,7,25,7.579695085994899,-7
Andrew Gaff,West Coast,0,7,23,12.373020686209202,-7
Bailey Smith,Western Bulldogs,0,7,26,11.578330059768632,-7
Brad Crouch,St Kilda,0,7,23,14.117319386918098,-7
Brodie Grundy,Collingwood,0,7,27,14.610437983646989,-7
Callan Ward,Greater Western Sydney,0,7,33,11.458085004705936,-7
Dom Sheed,West Coast,0,7,35,14.23166574165225,-7
Jeremy Cameron,Geelong,0,7,23,7.730916103348136,-7
Sam Menegola,Geelong,0,7,19,8.378038627794012,-7
Aliir Aliir,Port Adelaide,0,6,34,8.520450990996324,-6
Bayley Fritsch,Melbourne,0,6,20,8.449598152190447,-6
Brandan Parfitt,Geelong,0,6,23,6.105238321702927,-6
Caleb Serong,Fremantle,0,6,22,8.315056755469413,-6
Harry McKay,Carlton,0,6,28,9.397593441419303,-6
