Feature,Gain,Cover,Frequency
coaches_votes,0.5842153018388022,0.049147446284140243,0.04514273069263111
afl_fantasy_score,0.07286409926212882,0.048908200966373355,0.03739765434830715
disposals_prop,0.025656205321920623,0.08882650822799351,0.039389245408276166
goals_prop,0.020393116350505853,0.0367199811668047,0.025669395884045144
supercoach_score,0.01582605075858172,0.022151335571856445,0.025226820092940916
goals,0.015551926022847122,0.020863486376538117,0.011285682673157778
contested_possessions_prop,0.011435599816229682,0.05182147044017998,0.024120380615180348
metres_gained,0.01034227646040119,0.0338257103605633,0.02876742642177473
uncontested_possessions_prop,0.009668510289793264,0.0462649730375966,0.025448107988493028
match_margin,0.009408876267100358,0.002759977805266262,0.021686213764107103
inside_fifties_prop,0.008382853137307782,0.025291899588671188,0.018366895330825403
rating_points,0.00809633440836,0.039478618340287125,0.025890683779597256
turnovers_prop,0.008063700668705872,0.021717353911546035,0.019915910599690195
handballs_prop,0.007800366999722615,0.029838786346730126,0.02013719849524231
kicks_prop,0.007136935731021013,0.019107794992426198,0.01726045585306484
disposals,0.0069990200885500856,0.01475066508742796,0.019030759017481743
marks_prop,0.006797721922285278,0.030645118909059736,0.01748174374861695
shots_at_goal_prop,0.006474444125009073,0.015573659787642394,0.014162425315335252
clearances_prop,0.006331576222710878,0.026096163747677165,0.014605001106439478
team_score,0.006015150713428722,0.0013464539561545991,0.013941137419783138
marks_inside_fifty_prop,0.005926582462811978,0.007677913137325816,0.009072803717636645
tackles_prop,0.005660820109370951,0.013350279429797893,0.0165965921664085
team_behinds,0.005571532836469674,0.0025887982783530023,0.013719849524231024
kicks,0.00531767621277325,0.01921562009161188,0.06904182341225935
time_on_ground_percentage,0.005210699510969049,7.455827906392033e-4,0.016375304270856383
pressure_acts,0.005191806612120207,0.005305416221353476,0.0165965921664085
match_outcomeLoss,0.005010088715923018,0.00374771699983154,0.005310909493250719
handballs,0.004967311442388998,0.010182826169775923,0.02898871431732684
clangers,0.004541041083748283,0.0024081960251876367,0.014162425315335252
def_half_pressure_acts,0.004286320396088089,0.0011514494872543071,0.009736667404292985
effective_disposals,0.004233977876365837,0.021569846111558797,0.01726045585306484
ground_ball_gets,0.004084472858086836,0.01131623458359632,0.012170834255366232
disposal_efficiency_percentage,0.0037122277267920547,5.590051500944533e-4,0.018366895330825403
intercepts,0.0034604257456361353,0.011193585927257933,0.009957955299845098
free_kicks_against,0.0034125292299445145,0.001965979055347945,0.007523788448771852
uncontested_possessions,0.0032673951439967487,0.009975104850811814,0.010621818986501438
score_involvements,0.0032183360647126042,0.010197190081745598,0.009736667404292985
contested_marks_prop,0.003196350421987898,0.014014198592918845,0.009515379508740872
goal_assists_prop,0.0030852138668916924,0.010267017845800839,0.00929409161318876
effective_kicks,0.0028394630934058724,0.015455454368073291,0.008408940030980305
marks,0.0028266087204625134,0.012400614177893564,0.028324850630670504
behinds_prop,0.0027940744697923497,0.0036452927315464524,0.006417348971011286
contested_possessions,0.0027096481912676535,0.00466038081450199,0.009515379508740872
spoils,0.002705780219992284,4.655822666436946e-4,0.005974773179907059
free_kicks_for,0.0025912364793042805,0.0019966220675499157,0.007523788448771852
centre_clearances,0.0024307723210119994,0.0034181514035993435,0.005310909493250719
tackles,0.00229555214685018,0.014212918527048625,0.011949546359814118
hitouts,0.002269449269101405,0.011754506265615009,0.008187652135428191
match_outcomeWin,0.002256182918171402,0.0036242256606575977,0.002212878955521133
rebounds,0.0020469910953918083,0.010390815615096801,0.00929409161318876
stoppage_clearances,0.001961575609663169,0.014925789902162225,0.00796636423987608
captain,0.0019464186336444163,0.005913603406032092,0.003098030537729586
intercept_marks,0.0019018598629012013,0.010124642750357432,0.00398318211993804
team_goals,0.001863061085288739,2.1997852384489825e-4,0.007302500553219739
contest_def_one_on_ones,0.0018005575915125607,6.304799760555503e-5,0.003540606328833813
