Feature,Gain,Cover,Frequency
coaches_votes,0.42779695743642265,0.0973771473713416,0.0375
afl_fantasy_score,0.07809608288508152,0.0938585976709234,0.06243243243243243
supercoach_score,0.07031559709047247,0.08528754805168334,0.05445945945945946
rating_points,0.03427302584177456,0.07696186668418005,0.06452702702702702
num_games,0.03232141961250571,0.04829587186939629,0.06527027027027027
metres_gained,0.030063677710141033,0.061425883627026924,0.062162162162162166
match_margin,0.024386259779590275,0.023679066795830716,0.048175675675675676
pressure_acts,0.021536978119787015,0.036390578010405475,0.040945945945945944
disposal_efficiency_percentage,0.020291559913693698,0.033524860739246556,0.04263513513513514
team_score,0.019223651304856575,0.02416631699175187,0.03648648648648649
time_on_ground_percentage,0.01799745425691727,0.02344717807192747,0.03743243243243243
effective_disposals,0.01799040641796898,0.029606500450717995,0.03682432432432432
score_involvements,0.014881689360286386,0.025387887677967545,0.029594594594594594
ground_ball_gets,0.013996102984099899,0.029843815076229185,0.03195945945945946
team_behinds,0.013983761585918518,0.01840637455128077,0.031216216216216217
def_half_pressure_acts,0.01278462966590314,0.02225204280445206,0.028175675675675676
effective_kicks,0.012669414039421857,0.0244194358530587,0.025472972972972973
clangers,0.012623618092810816,0.0218384510781583,0.023918918918918917
intercepts,0.011996548079884489,0.01999806961755997,0.02472972972972973
stoppage_clearances,0.010900633005234408,0.02286311592555946,0.02141891891891892
free_kicks_for,0.009126676249602853,0.009559313011282945,0.01777027027027027
one_percenters,0.008479003791182676,0.013747998377427255,0.0175
centre_clearances,0.007918634741724348,0.014172146725181627,0.01472972972972973
score_launches,0.0074574352240797115,0.01607395701517404,0.015135135135135135
team_goals,0.006782271259401292,0.006227957191087949,0.01222972972972973
tackles_inside_fifty,0.0064941651196007396,0.014386255660630133,0.013513513513513514
bounces,0.005928023735131107,0.022513418069269153,0.012567567567567568
free_kicks_against,0.0059264138232167935,0.00940481083017569,0.012837837837837839
f50_ground_ball_gets,0.00586450946601752,0.008515428653154362,0.013581081081081081
intercept_marks,0.00521684476701233,0.01176865682176436,0.01168918918918919
match_outcome_Win,0.004596350013308649,0.009016678301750554,0.004256756756756757
marks_on_lead,0.004508213615775509,0.004711735515411662,0.0075
spoils,0.004289761433461241,0.00730972541401266,0.009324324324324324
match_outcome_Loss,0.003215603124263957,0.008317588562167945,0.004121621621621622
aa_team,0.003166640533355021,0.002715729566604504,0.004256756756756757
aa_squad,0.0026557390440922323,0.006586541813929171,0.004527027027027027
player_position_final_C,0.002502315950628776,0.0031988876541771956,0.004189189189189189
player_position_final_HB,0.0016676170420759624,0.0016088265846540258,0.002364864864864865
captain,0.0016612188750820055,0.0022073533184446123,0.0025675675675675674
player_position_final_HF,0.001290399465779932,0.003268877950000399,0.003243243243243243
player_position_final_RK,0.0012369859950995662,0.0023336817249775335,0.002027027027027027
player_position_final_W,0.0010953051981040227,0.0027471322054946593,0.002837837837837838
player_position_final_F,7.90404349232517e-4,5.766901145298695e-4,0.0018918918918918919
