kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
5,3,5,10,7,70,0,0,0,1,2,0,1,2,0,0,4,6,1,0,3,0,0,85,38,41,0,1,0,91,4,4,0,1,3,0,0,5,3,0,3,0,0,1,0,5,3,0,0,1,3,33,22,11,88,0,0,0,0,0.01182033096926714,0.018404907975460124,0.018656716417910446,0.01447178002894356,0,0,0.009523809523809525,0,0.014492753623188406,0.015873015873015872,0.014598540145985401,0.07692307692307693,0,0,0.03225806451612903,0.015384615384615385,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.989635781385005e-4,Nick Murray,0,15886,2,Adelaide,31,0
3,6,13,16,13,81,0,0,0,0,0,2,2,3,1,1,8,9,0,1,0,0,1,84,51,65,1,1,4,71,2,0,0,0,0,1,0,1,3,3,8,0,0,0,3,6,9.5,0,2,0,0,54,11,18,119,0,0,0,0,0.006818181818181818,0.03225806451612903,0.03880597014925373,0.02064516129032258,0,0,0,0.019801980198019802,0.029850746268656716,0.028368794326241134,0.018480492813141684,0,0.03571428571428571,0.05555555555555555,0.015037593984962405,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016474018339067698,Robbie Gray,0,15887,2,Port Adelaide,18,0
14,1,16,30,22,73,0,1,0,4,1,6,9,3,2,0,17,14,0,0,3,0,2,75,96,120,4,5,6,312,2,1,0,0,0,0,0,6,8,2,11,0,0,0,0,16,18.9,0,3,1,0,54,11,18,119,0,0,1,0,0.031818181818181815,0.005376344086021506,0.04776119402985075,0.03870967741935484,0,0.0625,0.0380952380952381,0.0594059405940594,0.13432835820895522,0.06028368794326241,0.028747433264887063,0,0,0.1111111111111111,0.015037593984962405,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.13343676924705505,Travis Boak,0,15887,2,Port Adelaide,44,0
5,2,3,8,4,50,3,1,0,1,0,0,0,3,2,0,5,4,0,2,3,0,0,85,52,54,0,0,6,154,2,0,0,0,0,4,1,3,3,3,3,0,0,0,1,7,5.1,5,0,4,3,54,11,9,65,0,0,0,0,0.011363636363636364,0.010752688172043012,0.008955223880597015,0.01032258064516129,0.1111111111111111,0.0625,0.009523809523809525,0,0,0.01773049645390071,0.008213552361396304,0,0.07142857142857142,0,0.015037593984962405,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0015911138616502285,Cale Hooker,0,15887,2,Essendon,35,0
13,4,9,22,16,73,0,1,0,3,3,3,0,4,2,2,6,18,0,0,4,0,1,80,78,87,0,0,9,422,3,2,1,0,0,0,0,6,9,1,3,0,0,0,0,11,7.2,0,2,1,3,54,11,18,119,0,0,0,0,0.029545454545454545,0.021505376344086023,0.026865671641791045,0.02838709677419355,0,0.0625,0.02857142857142857,0.0297029702970297,0,0.02127659574468085,0.03696098562628337,0,0,0.05555555555555555,0.022556390977443608,0.02,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010719877667725086,Hamish Hartlett,0,15887,2,Port Adelaide,12,0
11,7,10,21,16,76,2,0,0,2,1,1,1,2,1,0,6,19,0,3,1,3,0,80,95,100,0,1,9,249,6,3,1,1,1,0,0,0,8,2,4,0,0,0,2,7,13.4,0,1,2,0,54,11,18,119,0,0,0,0,0.025,0.03763440860215054,0.029850746268656716,0.027096774193548386,0.07407407407407407,0,0.01904761904761905,0.009900990099009901,0.014925373134328358,0.02127659574468085,0.039014373716632446,0,0.10714285714285714,0,0.045112781954887216,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03771457076072693,Steven Motlop,0,15887,2,Port Adelaide,10,0
8,5,5,13,7,54,4,2,0,2,0,0,0,6,0,1,7,5,2,5,5,0,0,94,80,100,0,0,9,172,3,1,2,0,0,3,0,1,4,4,5,0,0,0,3,7,11.8,2,0,6,5,54,11,18,119,0,0,0,0,0.01818181818181818,0.026881720430107527,0.014925373134328358,0.016774193548387096,0.14814814814814814,0.125,0.01904761904761905,0,0,0.024822695035460994,0.01026694045174538,0.10526315789473684,0.17857142857142858,0,0.022556390977443608,0.12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47721028327941895,Charlie Dixon,0,15887,2,Port Adelaide,4,0
9,6,12,21,15,71,1,0,26,0,0,4,3,2,1,1,10,11,1,1,2,0,0,75,99,123,2,1,4,291,1,2,0,0,1,2,1,1,7,0,6,10,59.1,1,0,1,14.7,44,1,1,1,54,11,18,119,0,0,5,0,0.020454545454545454,0.03225806451612903,0.03582089552238806,0.027096774193548386,0.037037037037037035,0,0,0.039603960396039604,0.04477611940298507,0.03546099290780142,0.022587268993839837,0.05263157894736842,0.03571428571428571,0,0.007518796992481203,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3288141191005707,Scott Lycett,0,15887,2,Port Adelaide,5,0
7,5,8,15,11,73,0,0,0,1,3,2,0,3,1,0,3,11,0,0,3,0,0,97,57,54,0,0,3,215,3,3,0,0,0,0,0,7,5,0,2,0,0,1,0,8,5.9,0,1,0,2,54,11,18,119,0,0,0,1,0.015909090909090907,0.026881720430107527,0.023880597014925373,0.01935483870967742,0,0,0.009523809523809525,0.019801980198019802,0,0.010638297872340425,0.022587268993839837,0,0,0,0.022556390977443608,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034629490692168474,Tom Jonas,0,15887,2,Port Adelaide,16,0
10,0,8,18,13,72,0,2,0,2,0,2,8,2,1,1,10,6,0,0,1,1,0,64,54,75,6,2,7,220,2,1,1,0,0,0,0,6,5,2,8,0,0,0,0,16,12.7,0,3,2,0,54,11,9,65,0,0,0,0,0.022727272727272728,0,0.023880597014925373,0.023225806451612905,0,0.125,0.01904761904761905,0.019801980198019802,0.11940298507462686,0.03546099290780142,0.012320328542094456,0,0,0,0.015037593984962405,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04152302443981171,Dylan Shiel,0,15887,2,Essendon,9,0
9,5,4,13,7,54,0,1,0,3,0,4,0,3,0,1,4,11,0,2,3,0,0,84,60,44,0,0,6,234,4,3,1,0,0,0,0,10,4,2,3,0,0,0,0,18,5.1,0,2,3,0,54,11,9,65,0,0,0,0,0.020454545454545454,0.026881720430107527,0.011940298507462687,0.016774193548387096,0,0.0625,0.02857142857142857,0.039603960396039604,0,0.014184397163120567,0.022587268993839837,0,0.07142857142857142,0,0.03007518796992481,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3.4930254332721233e-4,Devon Smith,0,15887,2,Essendon,29,0
17,0,21,38,21,55,0,0,0,5,0,6,5,6,0,0,17,20,0,0,0,0,3,71,113,104,1,4,8,327,6,2,1,0,0,0,0,1,7,1,12,0,0,0,0,13,15.4,0,1,0,0,54,11,18,119,1,1,5,0,0.038636363636363635,0,0.0626865671641791,0.04903225806451613,0,0,0.047619047619047616,0.0594059405940594,0.07462686567164178,0.06028368794326241,0.04106776180698152,0,0,0.16666666666666666,0.045112781954887216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526097059249878,Ollie Wines,0,15887,2,Port Adelaide,2,2
8,4,2,10,8,80,0,0,0,2,2,1,0,3,2,1,3,7,0,0,2,0,0,89,47,53,0,0,1,221,2,5,0,1,4,0,0,5,7,0,1,0,0,2,0,7,4.6,0,1,0,2,54,11,18,119,0,0,0,0,0.01818181818181818,0.021505376344086023,0.005970149253731343,0.012903225806451613,0,0,0.01904761904761905,0.009900990099009901,0,0.010638297872340425,0.014373716632443531,0,0,0,0.015037593984962405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0022826925851404667,Tom Clurey,0,15887,2,Port Adelaide,17,0
9,5,10,19,16,84,0,0,0,2,1,1,0,1,0,0,3,15,0,0,2,0,0,86,70,64,0,0,1,105,2,4,0,0,1,0,0,15,7,0,3,0,0,1,0,16,10,0,0,0,1,54,11,9,65,0,0,0,0,0.020454545454545454,0.026881720430107527,0.029850746268656716,0.024516129032258065,0,0,0.01904761904761905,0.009900990099009901,0,0.010638297872340425,0.030800821355236138,0,0,0,0.015037593984962405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.0644594042096287e-4,Martin Gleeson,0,15887,2,Essendon,28,0
13,6,15,28,22,79,0,0,0,4,3,2,3,3,2,1,6,23,0,0,3,0,1,89,102,91,0,3,5,392,3,4,0,0,0,0,0,23,9,0,3,0,0,0,0,36,16.3,0,0,0,0,54,11,9,65,1,1,0,0,0.029545454545454545,0.03225806451612903,0.04477611940298507,0.03612903225806452,0,0,0.0380952380952381,0.019801980198019802,0.04477611940298507,0.02127659574468085,0.04722792607802875,0,0,0.05555555555555555,0.022556390977443608,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17563003301620483,Zach Merrett,0,15887,2,Essendon,7,0
8,3,2,10,6,60,0,0,0,2,2,0,0,1,0,0,3,7,0,0,0,0,0,27,45,26,0,0,0,115,0,4,0,0,0,0,0,4,4,0,3,0,0,1,0,8,3.3,0,0,0,0,54,11,9,65,0,0,0,0,0.01818181818181818,0.016129032258064516,0.005970149253731343,0.012903225806451613,0,0,0.01904761904761905,0,0,0.010638297872340425,0.014373716632443531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.3840480824001133e-4,Tom Cutler,0,15887,2,Essendon,25,0
14,6,3,17,10,59,2,3,0,2,0,5,2,3,1,0,6,10,0,1,0,0,0,88,90,70,2,0,8,414,4,2,1,0,0,2,0,2,7,3,4,0,0,0,2,14,12.9,0,1,7,0,54,11,18,119,0,0,0,0,0.031818181818181815,0.03225806451612903,0.008955223880597015,0.02193548387096774,0.07407407407407407,0.1875,0.01904761904761905,0.04950495049504951,0.029850746268656716,0.02127659574468085,0.02053388090349076,0,0.03571428571428571,0,0.03007518796992481,0.14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02092619240283966,Orazio Fantasia,0,15887,2,Port Adelaide,11,0
8,5,9,17,12,71,1,0,0,1,0,1,1,2,1,1,9,10,1,1,3,0,0,73,65,79,0,1,7,206,2,3,0,0,0,1,1,6,6,1,6,0,0,0,0,13,11.9,0,2,1,2,54,11,9,65,0,0,0,0,0.01818181818181818,0.026881720430107527,0.026865671641791045,0.02193548387096774,0.037037037037037035,0,0.009523809523809525,0.009900990099009901,0.014925373134328358,0.031914893617021274,0.02053388090349076,0.05263157894736842,0.03571428571428571,0,0.015037593984962405,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.502805484458804e-4,Kyle Langford,0,15887,2,Essendon,30,0
16,7,4,20,14,70,1,1,0,1,1,6,0,1,1,0,0,20,0,0,1,0,1,79,89,75,0,0,6,471,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,15,10.6,0,0,2,0,54,11,18,119,0,1,0,0,0.03636363636363636,0.03763440860215054,0.011940298507462687,0.025806451612903226,0.037037037037037035,0.0625,0.009523809523809525,0.0594059405940594,0,0,0.04106776180698152,0,0,0.05555555555555555,0.03007518796992481,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005609860643744469,Karl Amon,0,15887,2,Port Adelaide,14,0
4,3,9,13,10,77,0,1,6,1,1,0,2,3,2,3,9,5,2,1,7,1,1,86,43,71,2,0,6,67,3,2,0,0,0,4,2,1,2,1,5,1,25,0,0,4,7.9,24,0,1,7,54,11,9,65,0,0,0,0,0.00909090909090909,0.016129032258064516,0.026865671641791045,0.016774193548387096,0,0.0625,0.009523809523809525,0,0.029850746268656716,0.031914893617021274,0.01026694045174538,0.10526315789473684,0.03571428571428571,0.05555555555555555,0.022556390977443608,0.02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3385365309659392e-4,Peter Wright,0,15887,2,Essendon,22,0
8,6,3,11,10,91,0,0,0,3,1,3,1,1,0,1,4,9,1,0,7,0,0,91,57,59,0,1,1,257,1,4,0,1,5,0,0,7,7,0,1,0,0,1,0,11,9.7,0,1,0,5,54,11,9,65,0,0,0,0,0.01818181818181818,0.03225806451612903,0.008955223880597015,0.014193548387096775,0,0,0.02857142857142857,0.0297029702970297,0.014925373134328358,0.014184397163120567,0.018480492813141684,0.05263157894736842,0,0,0.007518796992481203,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024360278621315956,Jayden Laverde,0,15887,2,Essendon,39,0
10,2,5,15,11,73,3,1,0,3,1,3,2,5,2,3,8,6,0,1,1,0,0,79,70,80,0,2,8,319,4,1,1,0,0,1,0,6,7,3,6,0,0,0,0,15,19.2,0,1,5,0,54,11,9,65,0,0,0,0,0.022727272727272728,0.010752688172043012,0.014925373134328358,0.01935483870967742,0.1111111111111111,0.0625,0.02857142857142857,0.0297029702970297,0.029850746268656716,0.028368794326241134,0.012320328542094456,0,0.03571428571428571,0,0.03007518796992481,0.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.602046392392367e-4,Anthony McDonald-Tipungwuti,0,15887,2,Essendon,31,0
6,1,10,16,7,44,0,0,0,4,0,2,4,7,0,2,12,5,0,0,2,0,0,84,51,52,2,2,4,208,4,3,0,0,0,0,0,10,1,0,11,0,0,0,0,21,7.4,0,3,0,0,54,11,9,65,1,1,0,0,0.013636363636363636,0.005376344086021506,0.029850746268656716,0.02064516129032258,0,0,0.0380952380952381,0.019801980198019802,0.05970149253731343,0.0425531914893617,0.01026694045174538,0,0,0,0.03007518796992481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0011363886296749115,Darcy Parish,0,15887,2,Essendon,34,0
13,2,8,21,15,71,0,0,0,2,2,5,4,4,2,2,9,10,0,0,4,0,1,85,65,69,0,4,6,271,4,8,0,0,0,0,0,9,8,0,4,0,0,0,0,12,11.9,0,4,0,1,54,11,18,119,0,0,1,0,0.029545454545454545,0.010752688172043012,0.023880597014925373,0.027096774193548386,0,0,0.01904761904761905,0.04950495049504951,0.05970149253731343,0.031914893617021274,0.02053388090349076,0,0,0.05555555555555555,0.03007518796992481,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053835391998291016,Darcy Byrne-Jones,0,15887,2,Port Adelaide,8,0
11,8,3,14,14,100,0,0,0,2,2,1,0,1,1,1,7,7,3,0,2,0,0,95,69,90,0,0,5,249,1,7,0,1,4,0,0,4,11,0,3,0,0,3,0,7,16.2,0,2,0,2,54,11,18,119,1,1,0,0,0.025,0.043010752688172046,0.008955223880597015,0.01806451612903226,0,0,0.01904761904761905,0.009900990099009901,0,0.024822695035460994,0.014373716632443531,0.15789473684210525,0,0,0.007518796992481203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063522811979055405,Aliir Aliir,0,15887,2,Port Adelaide,13,0
14,8,10,24,17,71,0,0,0,3,6,0,0,5,0,2,5,19,0,0,0,0,0,85,92,77,0,0,5,330,3,6,0,1,1,0,0,13,9,0,5,0,0,2,0,15,8.6,0,1,0,0,54,11,9,65,0,0,0,0,0.031818181818181815,0.043010752688172046,0.029850746268656716,0.03096774193548387,0,0,0.02857142857142857,0,0,0.01773049645390071,0.039014373716632446,0,0,0,0.022556390977443608,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.611814023926854e-5,Mason Redman,0,15887,2,Essendon,24,0
6,5,3,9,8,89,0,0,0,1,4,0,0,2,1,1,2,8,0,0,7,0,0,93,41,52,0,0,0,165,2,4,0,0,3,0,0,8,5,0,1,0,0,0,0,8,4.1,0,0,0,6,54,11,9,65,0,0,0,0,0.013636363636363636,0.026881720430107527,0.008955223880597015,0.011612903225806452,0,0,0.009523809523809525,0,0,0.0070921985815602835,0.01642710472279261,0,0,0,0.015037593984962405,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.200647960416973e-4,Aaron Francis,0,15887,2,Essendon,33,0
11,6,6,17,16,94,0,0,0,1,1,0,0,3,1,2,4,12,0,0,0,0,0,79,62,55,0,0,2,170,2,3,0,1,1,0,0,3,10,0,3,0,0,1,0,7,6.4,0,1,0,0,54,11,18,119,0,0,0,0,0.025,0.03225806451612903,0.01791044776119403,0.02193548387096774,0,0,0.009523809523809525,0,0,0.014184397163120567,0.024640657084188913,0,0,0,0.015037593984962405,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001593319815583527,Ryan Burton,0,15887,2,Port Adelaide,19,0
7,4,4,11,8,73,1,0,0,5,1,2,0,4,1,2,2,9,0,1,0,0,1,84,62,47,0,0,3,164,4,0,2,0,0,0,0,13,5,1,1,0,0,0,0,25,4.5,0,0,1,0,54,11,9,65,0,0,0,0,0.015909090909090907,0.021505376344086023,0.011940298507462687,0.014193548387096775,0.037037037037037035,0,0.047619047619047616,0.019801980198019802,0,0.0070921985815602835,0.018480492813141684,0,0.03571428571428571,0.05555555555555555,0.03007518796992481,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0016332657542079687,Will Snelling,0,15887,2,Essendon,36,0
21,4,4,25,24,96,1,0,0,4,6,6,1,1,0,1,8,13,2,0,2,3,3,78,102,156,0,1,11,657,2,6,1,0,2,0,0,4,20,1,6,0,0,2,0,9,24.8,0,4,1,2,54,11,18,119,0,0,8,0,0.04772727272727273,0.021505376344086023,0.011940298507462687,0.03225806451612903,0.037037037037037035,0,0.0380952380952381,0.0594059405940594,0.014925373134328358,0.028368794326241134,0.026694045174537988,0.10526315789473684,0,0.16666666666666666,0.015037593984962405,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6344784498214722,Dan Houston,0,15887,2,Port Adelaide,3,1
10,3,14,24,19,79,0,0,0,5,2,3,2,4,1,2,10,15,0,0,0,0,0,89,82,74,1,1,5,227,7,4,0,0,0,0,0,19,8,0,7,0,0,0,0,23,11.4,0,2,0,0,54,11,9,65,0,0,0,0,0.022727272727272728,0.016129032258064516,0.041791044776119404,0.03096774193548387,0,0,0.047619047619047616,0.0297029702970297,0.029850746268656716,0.03546099290780142,0.030800821355236138,0,0,0,0.05263157894736842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.005139373242855072,Andrew McGrath,0,15887,2,Essendon,41,0
23,7,9,32,29,91,0,0,0,0,12,0,0,1,1,0,8,15,3,0,3,0,0,100,109,136,0,0,1,616,6,8,0,0,2,0,0,4,20,0,4,0,0,4,0,4,13,0,1,0,3,54,11,9,65,0,0,0,0,0.05227272727272727,0.03763440860215054,0.026865671641791045,0.04129032258064516,0,0,0,0,0,0.028368794326241134,0.030800821355236138,0.15789473684210525,0,0,0.045112781954887216,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31873658299446106,Jordan Ridley,0,15887,2,Essendon,45,0
3,3,6,9,9,100,0,0,0,3,0,2,0,3,0,2,1,9,0,0,1,0,0,83,36,28,0,0,3,106,4,0,1,0,0,0,0,2,3,0,1,0,0,0,0,16,0.3,0,0,0,1,54,11,18,119,0,0,0,0,0.006818181818181818,0.016129032258064516,0.01791044776119403,0.011612903225806452,0,0,0.02857142857142857,0.019801980198019802,0,0.0035460992907801418,0.018480492813141684,0,0,0,0.03007518796992481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-9.591331036062911e-6,Kane Farrell,0,15887,2,Port Adelaide,23,0
12,3,24,36,31,86,1,0,0,6,1,3,6,4,2,2,14,22,0,1,5,2,1,79,119,163,3,3,8,182,4,7,1,0,0,0,0,6,9,0,11,0,0,0,0,19,25.6,0,1,1,0,54,11,18,119,0,0,10,0,0.02727272727272727,0.016129032258064516,0.07164179104477612,0.04645161290322581,0.037037037037037035,0,0.05714285714285714,0.0297029702970297,0.08955223880597014,0.04964539007092199,0.045174537987679675,0,0.03571428571428571,0.05555555555555555,0.03007518796992481,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7306365966796875,Zak Butters,0,15887,2,Port Adelaide,1,3
10,1,15,25,17,68,0,1,0,1,0,4,5,3,1,1,10,14,0,1,1,0,1,71,66,85,2,3,8,237,2,2,0,0,0,0,0,9,4,1,7,0,0,0,0,24,10.2,0,1,1,0,54,11,18,119,0,0,0,0,0.022727272727272728,0.005376344086021506,0.04477611940298507,0.03225806451612903,0,0.0625,0.009523809523809525,0.039603960396039604,0.07462686567164178,0.03546099290780142,0.028747433264887063,0,0.03571428571428571,0.05555555555555555,0.015037593984962405,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.019857848063111305,Willem Drew,0,15887,2,Port Adelaide,42,0
12,8,12,24,19,79,0,0,0,4,1,4,0,6,1,0,2,22,0,0,1,0,0,83,101,66,0,0,3,301,6,1,0,0,0,0,0,6,7,0,1,0,0,1,0,22,0.7,0,0,0,1,54,11,18,119,0,0,0,0,0.02727272727272727,0.043010752688172046,0.03582089552238806,0.03096774193548387,0,0,0.0380952380952381,0.039603960396039604,0,0.0070921985815602835,0.045174537987679675,0,0,0,0.045112781954887216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.04853445664048195,Xavier Duursma,0,15887,2,Port Adelaide,43,0
13,4,3,16,9,56,0,1,0,3,2,5,1,3,2,0,8,9,1,1,0,0,0,79,72,60,1,0,5,434,2,0,0,0,0,1,0,10,8,1,4,0,0,0,0,21,7.4,0,0,1,0,54,11,9,65,0,0,0,0,0.029545454545454545,0.021505376344086023,0.008955223880597015,0.02064516129032258,0,0.0625,0.02857142857142857,0.04950495049504951,0.014925373134328358,0.028368794326241134,0.018480492813141684,0.05263157894736842,0.03571428571428571,0,0.015037593984962405,0.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00560011574998498,Brayden Ham,0,15887,2,Essendon,15,0
8,3,3,11,10,91,2,0,12,2,0,1,1,2,2,1,7,5,1,1,5,0,0,90,70,95,0,1,5,96,1,1,1,0,0,3,1,3,7,1,4,4,42.9,0,0,13,14.4,28,2,2,4,54,11,18,119,0,0,0,0,0.01818181818181818,0.016129032258064516,0.008955223880597015,0.014193548387096775,0.07407407407407407,0,0.01904761904761905,0.009900990099009901,0.014925373134328358,0.024822695035460994,0.01026694045174538,0.05263157894736842,0.03571428571428571,0,0.007518796992481203,0.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0011716993758454919,Peter Ladhams,0,15887,2,Port Adelaide,20,0
13,5,8,21,18,86,0,0,0,3,7,0,0,1,1,0,6,13,0,0,3,1,0,85,83,98,0,0,3,230,3,9,0,0,2,0,0,11,10,0,6,0,0,0,0,12,16.5,0,1,0,3,54,11,9,65,0,0,0,0,0.029545454545454545,0.026881720430107527,0.023880597014925373,0.027096774193548386,0,0,0.02857142857142857,0,0,0.02127659574468085,0.026694045174537988,0,0,0,0.022556390977443608,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6.613582954742014e-4,Nick Hind,0,15887,2,Essendon,32,0
9,2,1,10,8,80,0,0,0,3,1,3,3,1,2,0,8,3,1,0,1,0,0,42,49,66,1,2,3,249,2,4,0,0,0,0,0,5,7,1,4,0,0,1,1,15,13.1,0,1,1,1,54,11,9,65,0,0,0,0,0.020454545454545454,0.010752688172043012,0.0029850746268656717,0.012903225806451613,0,0,0.02857142857142857,0.0297029702970297,0.04477611940298507,0.028368794326241134,0.006160164271047228,0.05263157894736842,0,0,0.015037593984962405,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.002267776057124138,Jye Caldwell,0,15887,2,Essendon,38,0
9,8,4,13,8,62,4,0,0,2,0,0,0,2,0,0,4,8,1,4,0,0,0,75,91,95,0,0,7,290,2,1,2,0,0,3,0,1,6,2,3,0,0,0,1,12,13.6,0,1,4,0,54,11,18,119,0,0,0,0,0.020454545454545454,0.043010752688172046,0.011940298507462687,0.016774193548387096,0.14814814814814814,0,0.01904761904761905,0,0,0.014184397163120567,0.01642710472279261,0.05263157894736842,0.14285714285714285,0,0.015037593984962405,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23456083238124847,Mitch Georgiades,0,15887,2,Port Adelaide,6,0
2,2,5,7,6,86,0,0,0,0,0,1,1,3,0,0,1,7,0,0,0,0,1,71,22,15,1,0,3,50,2,0,0,0,0,0,0,5,2,0,1,0,0,0,0,12,-0.9,0,1,0,0,54,11,9,65,0,0,0,0,0.004545454545454545,0.010752688172043012,0.014925373134328358,0.00903225806451613,0,0,0,0.009900990099009901,0.014925373134328358,0.0035460992907801418,0.014373716632443531,0,0,0.05555555555555555,0.015037593984962405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.3840480824001133e-4,Ned Cahill,0,15887,2,Essendon,26,0
