kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_votes_per_game,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
7,4,6,13,11,85,0,1,0,1,1,2,1,0,2,0,3,11,0,0,2,0,0,78,52,60,0,1,5,236,1,1,0,0,0,0,0,2,5,0,0,0,0,0,0,6,3.8,0,0,1,1,10,14,9,68,0,0,0,0,107,0.04950495049504951,0.02147239263803681,0.03389830508474576,0.022641509433962263,0.021996615905245348,0,0.06666666666666667,0.008771929824561403,0.024691358024691357,0.016666666666666666,0.013100436681222707,0.031161473087818695,0,0,0,0.009615384615384616,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016313841566443443,Sam Mayes,0,15819,13,Port Adelaide,2020,28,0
8,4,8,16,13,81,0,0,0,0,1,1,1,1,0,0,2,13,0,0,0,0,0,87,52,52,0,1,3,243,2,2,0,0,0,0,0,6,7,1,2,0,0,0,0,7,3,0,1,1,0,12,9,10,69,0,0,0,0,9,0,0.024024024024024024,0.03225806451612903,0.03389830508474576,0.028119507908611598,0,0,0,0.012345679012345678,0.017857142857142856,0.00847457627118644,0.03987730061349693,0,0,0,0.01818181818181818,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.004224402830004692,Brett Bewley,0,15650,2,Fremantle,2020,23,0
12,5,3,15,13,87,3,0,0,3,0,2,0,2,3,1,4,11,0,0,0,0,0,83,87,122,0,0,6,304,2,1,1,0,0,1,1,4,11,0,1,0,0,0,0,13,15.7,0,1,3,0,32,5,11,71,0,0,3,0,164,0.22580645161290322,0.036036036036036036,0.03676470588235294,0.012552301255230125,0.026223776223776224,0.2727272727272727,0,0.061224489795918366,0.027777777777777776,0,0.01932367149758454,0.03151862464183381,0,0,0,0.016,0.1111111111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30544474720954895,Chad Wingard,0,15658,3,Hawthorn,2020,7,0
8,2,11,19,6,32,0,0,26,1,0,1,4,7,0,3,13,4,1,0,4,0,0,96,73,86,1,3,2,134,6,4,0,1,3,3,0,7,0,1,7,5,36.1,1,0,11,6.2,72,0,0,3,3,11,8,59,0,0,0,0,28,0.15,0.025,0.01818181818181818,0.04,0.031932773109243695,0,0,0.008064516129032258,0.011627906976744186,0.06349206349206349,0.052845528455284556,0.011869436201780416,0.05555555555555555,0,0,0.05309734513274336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.006860257126390934,Reilly O'Brien,0,15765,8,Adelaide,2020,25,0
4,2,4,8,5,63,1,0,0,2,0,0,0,2,2,1,6,2,2,1,2,0,0,88,39,52,0,0,3,124,2,0,2,0,0,6,0,1,2,2,3,0,0,0,0,11,5.3,3,0,3,1,29,1,12,73,0,0,0,0,8,0,0.012903225806451613,0.019417475728155338,0.020202020202020204,0.015748031496062992,0.07142857142857142,0,0.025974025974025976,0,0,0.027777777777777776,0.007246376811594203,0.13333333333333333,0.125,0,0.01818181818181818,0.11538461538461539,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22169187664985657,Max King,0,15764,8,St Kilda,2020,11,0
3,2,5,8,7,88,0,1,0,2,0,1,0,2,0,2,2,8,0,0,2,0,0,77,28,39,0,0,2,55,1,2,0,0,1,0,0,6,2,1,1,0,0,1,0,10,1.3,0,1,1,1,2,10,9,64,0,0,0,0,221,0.04522613065326633,0.009287925696594427,0.015748031496062992,0.021834061135371178,0.014492753623188406,0,0.09090909090909091,0.020202020202020204,0.012345679012345678,0,0.008583690987124463,0.026755852842809364,0,0,0,0.010101010101010102,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2090623173862696e-4,Chris Mayne,0,15702,4,Collingwood,2020,29,0
8,3,9,17,10,59,0,0,0,6,2,2,4,7,1,3,11,7,0,0,1,0,0,87,67,81,0,4,1,237,6,4,1,0,0,0,0,15,4,0,8,0,0,0,0,29,6.1,0,0,0,0,20,12,8,60,0,0,0,0,189,0.011904761904761904,0.028469750889679714,0.03614457831325301,0.038461538461538464,0.03300970873786408,0,0,0.06382978723404255,0.02631578947368421,0.05405405405405406,0.05365853658536585,0.02356902356902357,0,0,0,0.06521739130434782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.13715539872646332,Matt de Boer,0,15654,2,Greater Western Sydney,2020,32,0
14,2,13,27,17,63,0,0,0,6,2,5,6,3,2,0,14,12,0,0,1,0,0,81,100,112,3,3,4,446,4,2,0,0,0,0,0,15,8,1,7,0,0,0,0,23,11.6,0,1,0,0,27,7,9,61,0,0,0,1,212,0.45108695652173914,0.0440251572327044,0.018518518518518517,0.05058365758754864,0.04695652173913043,0,0,0.06060606060606061,0.056179775280898875,0.10344827586206896,0.058333333333333334,0.03498542274052478,0,0,0,0.03278688524590164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.347977876663208,Luke Shuey,2,15827,14,West Coast,2020,12,0
10,8,5,15,12,80,0,0,0,2,2,1,0,2,1,0,5,11,0,0,2,0,0,86,73,62,0,0,3,86,2,5,0,0,2,0,0,5,8,0,4,0,0,1,0,7,5.5,0,1,0,2,44,7,5,37,0,0,0,0,20,0,0.027548209366391185,0.043243243243243246,0.01845018450184502,0.02365930599369085,0,0,0.02247191011235955,0.013888888888888888,0,0.02304147465437788,0.02631578947368421,0,0,0,0.017391304347826087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.006947285495698452,Nick Coffield,0,15661,3,St Kilda,2020,28,0
11,2,7,18,15,83,0,0,0,1,5,3,0,2,0,1,1,14,0,0,1,1,0,81,54,74,0,0,5,403,3,0,0,1,1,0,0,6,9,0,1,0,0,0,0,10,5,0,1,1,0,27,8,8,56,0,0,0,0,214,0.11794871794871795,0.03323262839879154,0.013422818791946308,0.033816425120772944,0.03345724907063197,0,0,0.014084507042253521,0.038461538461538464,0,0.0049504950495049506,0.041791044776119404,0,0,0,0.03333333333333333,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030234307050704956,Bachar Houli,0,15836,15,Richmond,2020,29,0
12,6,15,27,16,59,0,0,0,5,2,1,2,3,1,1,13,14,0,1,0,0,0,82,102,112,0,2,2,216,4,6,1,0,0,1,1,10,6,1,12,0,0,1,0,18,10.2,0,1,1,0,27,7,11,73,0,0,0,0,7,0,0.03858520900321544,0.05504587155963303,0.08021390374331551,0.05421686746987952,0,0,0.045454545454545456,0.014492753623188406,0.03571428571428571,0.06103286384976526,0.052434456928838954,0,0.0625,0,0.041666666666666664,0.030303030303030304,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1781180500984192,Sam Simpson,0,15742,6,Geelong,2020,13,0
10,7,1,11,6,55,0,0,0,3,1,1,0,4,0,1,2,9,1,0,2,0,0,82,62,62,0,0,1,202,4,4,0,0,2,0,0,9,6,0,1,0,0,3,0,10,3.8,0,0,0,1,32,3,17,105,0,0,0,0,309,0.12099644128113879,0.032467532467532464,0.05343511450381679,0.006024096385542169,0.023206751054852322,0,0,0.046875,0.0136986301369863,0,0.011363636363636364,0.03125,0.07692307692307693,0,0,0.04819277108433735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.305795253254473e-4,Heath Shaw,0,15619,1,Greater Western Sydney,2020,22,0
4,0,9,13,9,69,0,0,0,1,3,1,6,1,0,1,9,8,0,0,4,1,0,80,31,83,1,5,1,159,2,1,0,0,0,0,0,11,1,1,5,0,0,0,0,18,9.2,0,0,0,0,30,8,6,44,0,0,0,1,204,0.45108695652173914,0.012779552715654952,0,0.05806451612903226,0.027777777777777776,0,0,0.011235955056179775,0.013333333333333334,0.09230769230769231,0.04090909090909091,0.03587443946188341,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.49607130885124207,Luke Shuey,0,15662,3,West Coast,2020,6,0
8,3,1,9,6,67,0,0,0,3,1,2,0,3,0,1,1,6,0,0,7,0,0,92,44,56,0,0,1,179,5,3,0,0,3,0,0,6,5,0,1,0,0,0,0,9,4.4,0,0,0,7,20,10,4,34,0,0,0,0,80,0,0.023529411764705882,0.01775147928994083,0.004975124378109453,0.0166358595194085,0,0,0.043478260869565216,0.02702702702702703,0,0.005555555555555556,0.017094017094017096,0,0,0,0.04672897196261682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772921834141016,Jake Kelly,0,15725,5,Adelaide,2020,28,0
6,2,3,9,3,33,0,4,2,0,0,1,0,2,0,0,6,3,1,1,0,0,0,86,36,53,0,0,6,151,3,0,0,0,0,4,1,2,1,2,5,1,40,0,1,3,1.1,5,0,4,0,15,14,6,50,0,0,0,0,15,0,0.01818181818181818,0.018691588785046728,0.016304347826086956,0.017509727626459144,0,0.2222222222222222,0,0.012987012987012988,0,0.027149321266968326,0.011363636363636364,0.058823529411764705,0.07142857142857142,0,0.02702702702702703,0.0975609756097561,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004750018939375877,Max King,0,15848,17,St Kilda,2020,21,0
13,6,8,21,15,71,1,0,0,2,2,1,2,2,0,1,7,14,0,1,2,2,0,100,84,107,0,2,3,284,2,4,0,0,0,0,0,6,7,0,5,0,0,0,0,16,10.3,0,1,1,0,12,7,9,61,0,1,2,0,209,0.5027322404371585,0.040498442367601244,0.0375,0.036036036036036036,0.03867403314917127,0.08333333333333333,0,0.02531645569620253,0.014705882352941176,0.03278688524590164,0.03608247422680412,0.038781163434903045,0,0.09090909090909091,0,0.021052631578947368,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6698137521743774,Andrew Gaff,1,15824,13,West Coast,2020,4,0
4,0,6,10,7,70,0,0,0,1,0,1,3,2,0,0,7,4,0,0,1,0,0,68,28,42,2,1,2,115,4,2,0,0,0,0,0,8,1,0,6,0,0,0,0,16,7,0,0,0,0,30,2,5,32,0,0,0,0,4,0,0.011730205278592375,0,0.026785714285714284,0.017699115044247787,0,0,0.01282051282051282,0.01639344262295082,0.0625,0.03271028037383177,0.0113314447592068,0,0,0,0.0380952380952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.020193805918097496,Caleb Serong,0,15758,7,Fremantle,2020,34,0
5,2,5,10,5,50,1,1,0,4,0,0,0,3,2,2,6,3,2,0,1,0,0,79,50,49,0,0,3,53,3,0,2,0,0,2,0,1,2,2,3,0,0,0,0,13,6.6,0,0,2,1,3,8,9,62,0,0,0,0,55,0.022222222222222223,0.015625,0.01818181818181818,0.01818181818181818,0.01680672268907563,0.07142857142857142,0.06666666666666667,0.03225806451612903,0,0,0.024390243902439025,0.008902077151335312,0.1111111111111111,0,0,0.02654867256637168,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003794995602220297,Jacob Townsend,0,15765,8,Essendon,2020,23,0
5,1,3,8,7,88,0,0,0,3,0,1,0,0,1,0,4,2,0,0,3,0,0,83,37,66,0,0,2,142,1,5,0,0,1,0,0,3,4,0,4,0,0,0,0,5,8.8,0,2,0,3,15,7,7,49,0,0,0,0,194,0.005649717514124294,0.016611295681063124,0.011494252873563218,0.010452961672473868,0.013605442176870748,0,0,0.03333333333333333,0.013513513513513514,0,0.01646090534979424,0.005865102639296188,0,0,0,0.009259259259259259,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013655068352818489,Will Schofield,0,15857,18,West Coast,2020,23,0
10,3,12,22,19,86,0,1,0,0,1,5,4,0,0,0,8,13,1,0,1,0,0,79,64,106,1,3,10,398,1,4,0,0,0,1,1,3,8,1,6,0,0,0,0,11,14.3,0,1,1,0,14,12,9,66,0,0,0,0,23,0,0.02976190476190476,0.018072289156626505,0.05504587155963303,0.039711191335740074,0,0.058823529411764705,0,0.06756756756756757,0.08333333333333333,0.049079754601226995,0.034666666666666665,0.05555555555555555,0,0,0.012345679012345678,0.029411764705882353,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5125648379325867,James Cousins,0,15841,16,Hawthorn,2020,8,0
10,5,7,17,15,88,1,0,0,1,0,0,0,1,0,0,5,12,0,1,0,0,0,82,69,97,0,0,3,166,1,2,1,0,0,0,0,0,10,0,5,0,0,0,0,7,10.6,0,0,1,0,33,4,5,34,0,0,0,0,145,0.12878787878787878,0.030211480362537766,0.028901734104046242,0.030434782608695653,0.030303030303030304,0.09090909090909091,0,0.013513513513513514,0,0,0.02824858757062147,0.031007751937984496,0,0.16666666666666666,0,0.010101010101010102,0.05555555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.051391247659921646,Tom Lynch,0,15745,6,Adelaide,2020,16,0
8,3,1,9,6,67,0,0,0,2,1,2,0,3,1,0,2,5,0,0,3,0,0,97,44,52,0,0,3,229,4,5,0,1,1,0,0,4,5,0,1,0,0,2,0,6,3,0,1,0,3,2,8,8,56,0,0,0,0,149,0.028169014084507043,0.02768166089965398,0.03409090909090909,0.004219409282700422,0.017110266159695818,0,0,0.017543859649122806,0.02531645569620253,0,0.008658008658008658,0.017857142857142856,0,0,0,0.038834951456310676,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015736276283860207,Jasper Pittard,0,15621,1,North Melbourne,2020,22,0
17,3,9,26,13,50,1,1,0,3,1,5,4,4,1,1,12,13,0,1,1,0,0,90,95,113,1,3,5,587,7,5,0,0,0,0,0,4,6,1,11,0,0,1,0,18,12.8,0,0,3,1,32,12,6,48,0,1,5,0,73,0.26785714285714285,0.050595238095238096,0.03614457831325301,0.03296703296703297,0.042692939244663386,0.14285714285714285,0.1111111111111111,0.02112676056338028,0.07042253521126761,0.056338028169014086,0.04081632653061224,0.04529616724738676,0,0.1111111111111111,0,0.05,0.11538461538461539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5928760766983032,Sam Menegola,0,15768,8,Geelong,2020,2,2
9,1,2,11,7,64,0,0,28,4,3,3,5,2,3,1,8,3,1,0,3,0,0,84,78,121,2,3,5,241,2,2,0,1,1,0,0,7,5,0,4,10,48.3,0,0,10,17.3,58,2,0,1,3,8,11,74,0,0,0,0,29,0,0.028662420382165606,0.010101010101010102,0.009615384615384616,0.0210727969348659,0,0,0.037383177570093455,0.038461538461538464,0.07142857142857142,0.03389830508474576,0.01098901098901099,0.07692307692307693,0,0,0.018018018018018018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0984235405921936,Sam Naismith,0,15618,1,Sydney,2020,8,0
11,2,1,12,10,83,0,0,0,3,4,2,0,4,2,2,9,5,0,0,10,0,0,96,49,102,0,0,1,315,3,8,0,1,8,0,0,7,9,0,6,0,0,0,0,8,13,0,1,0,9,24,9,12,81,0,1,3,0,77,0.013157894736842105,0.03642384105960265,0.019801980198019802,0.004784688995215311,0.023483365949119372,0,0,0.05,0.021505376344086023,0,0.04411764705882353,0.016611295681063124,0,0,0,0.02727272727272727,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2771214246749878,Jacob Weitering,0,15615,1,Carlton,2020,8,0
6,2,2,8,6,75,1,1,0,1,0,3,0,5,1,4,4,4,1,1,2,0,0,88,28,53,0,0,4,208,4,2,1,0,0,4,0,1,4,0,2,0,0,1,0,8,6,0,0,3,2,63,7,14,91,0,0,0,0,84,0.1917808219178082,0.018867924528301886,0.015873015873015872,0.00980392156862745,0.01532567049808429,0.0625,0.08333333333333333,0.012658227848101266,0.046153846153846156,0,0.018867924528301886,0.012944983818770227,0.1,0.06666666666666667,0,0.041666666666666664,0.09090909090909091,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026265926659107208,Eric Hipwood,0,15772,9,Brisbane Lions,2020,30,0
15,4,11,26,15,58,0,0,0,5,6,4,4,6,1,2,11,13,0,0,0,3,1,80,94,103,2,2,4,429,4,4,0,0,1,0,0,8,8,0,6,0,0,0,0,21,8.2,0,0,0,0,35,8,10,68,0,0,10,0,100,0.024096385542168676,0.04573170731707317,0.02564102564102564,0.04782608695652174,0.04659498207885305,0,0,0.07692307692307693,0.057971014492753624,0.0784313725490196,0.0625,0.03494623655913978,0,0,0.1111111111111111,0.043010752688172046,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.078794240951538,Zak Jones,2,15814,12,St Kilda,2020,1,3
5,2,9,14,14,100,1,0,0,0,1,2,1,0,0,0,2,13,0,0,0,0,0,78,45,72,1,0,6,175,0,1,0,0,1,1,0,10,5,0,1,0,0,0,0,17,9.2,0,0,1,0,30,8,11,74,0,0,0,0,40,0,0.016722408026755852,0.017699115044247787,0.03879310344827586,0.026365348399246705,0.07142857142857142,0,0,0.02702702702702703,0.015384615384615385,0.010810810810810811,0.037463976945244955,0,0,0,0,0.038461538461538464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.022207925096154213,Bailey Smith,0,15864,18,Western Bulldogs,2020,29,0
3,3,6,9,7,78,0,0,0,1,0,1,3,3,0,2,7,4,2,0,2,0,0,82,28,42,0,3,2,87,2,0,0,0,0,1,1,3,3,0,2,0,0,0,0,18,6.4,0,1,0,0,15,6,9,60,0,0,0,0,49,0.08333333333333333,0.008902077151335312,0.01744186046511628,0.02631578947368421,0.01592920353982301,0,0,0.017857142857142856,0.014925373134328358,0.05555555555555555,0.03763440860215054,0.01078167115902965,0.13333333333333333,0,0,0.020618556701030927,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03482590243220329,Brendon Ah Chee,0,15835,15,West Coast,2020,19,0
10,3,1,11,10,91,0,0,0,1,1,1,0,0,1,0,3,8,0,0,4,1,0,83,46,81,0,0,1,229,1,3,0,1,2,0,0,6,9,0,2,0,0,0,0,8,5.6,0,0,0,4,27,8,8,56,0,0,0,0,22,0,0.030211480362537766,0.020134228187919462,0.004830917874396135,0.020446096654275093,0,0,0.014084507042253521,0.01282051282051282,0,0.01485148514851485,0.023880597014925373,0,0,0,0.011111111111111112,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.018919464200735092,Oleg Markov,0,15836,15,Richmond,2020,19,0
6,1,5,11,6,55,0,0,0,0,0,2,1,3,0,0,5,6,0,0,3,0,0,74,31,43,0,1,1,171,3,3,0,0,0,0,0,4,3,1,4,0,0,0,0,9,5.8,0,0,0,1,10,4,9,58,0,0,0,0,19,0,0.018404907975460124,0.00847457627118644,0.018867924528301886,0.018612521150592216,0,0,0,0.024691358024691357,0.016666666666666666,0.021834061135371178,0.0169971671388102,0,0,0,0.028846153846153848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8642063261941075e-4,Conor Glass,0,15819,13,Hawthorn,2020,33,0
9,0,4,13,5,39,0,2,0,6,0,3,2,1,0,0,5,8,0,0,0,0,1,76,61,68,1,1,5,226,0,2,2,0,0,0,0,10,2,0,4,0,0,0,0,14,5,0,0,2,0,20,12,8,60,0,0,0,0,69,0.017857142857142856,0.03202846975088968,0,0.017094017094017096,0.02524271844660194,0,0.14285714285714285,0.06382978723404255,0.039473684210526314,0.02702702702702703,0.024390243902439025,0.026936026936026935,0,0,0.07692307692307693,0,0.06060606060606061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.030547942966222763,Jacob Hopper,0,15654,2,Greater Western Sydney,2020,30,0
8,3,4,12,8,67,0,0,0,1,2,0,0,2,0,0,2,10,0,0,2,0,0,91,45,51,0,0,2,262,3,4,0,0,0,0,0,4,4,0,2,0,0,1,0,5,7.4,0,0,0,1,37,11,13,89,0,0,0,0,35,0,0.024922118380062305,0.022058823529411766,0.01834862385321101,0.022263450834879406,0,0,0.008333333333333333,0,0,0.009259259259259259,0.030864197530864196,0,0,0,0.030612244897959183,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009007140062749386,Mark O'Connor,0,15722,5,Geelong,2020,20,0
7,3,4,11,8,73,0,0,0,2,1,1,0,0,0,0,7,5,0,0,6,0,0,88,46,87,0,0,2,157,3,6,0,0,1,0,0,5,5,1,6,0,0,1,0,9,12.3,0,1,0,3,60,7,14,91,0,0,0,0,42,0,0.019943019943019943,0.0196078431372549,0.019230769230769232,0.01967799642218247,0,0,0.02197802197802198,0.012658227848101266,0,0.03167420814479638,0.014925373134328358,0,0,0,0.027522935779816515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006773670669645071,Mark O'Connor,0,15809,12,Geelong,2020,16,0
9,4,3,12,5,42,0,2,0,1,0,5,0,2,1,0,6,5,0,0,2,0,1,95,52,66,0,0,5,298,4,3,0,0,0,4,1,0,4,0,5,0,0,1,1,7,5.5,0,1,2,2,30,14,10,74,0,0,0,0,78,0.1917808219178082,0.02875399361022364,0.042105263157894736,0.01935483870967742,0.02564102564102564,0,0.125,0.011235955056179775,0.06666666666666667,0,0.02727272727272727,0.02242152466367713,0,0,0.1111111111111111,0.04,0.06666666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125322610139847,Eric Hipwood,0,15662,3,Brisbane Lions,2020,21,0
7,2,7,14,12,86,0,0,0,1,1,0,2,1,1,0,3,12,0,0,4,0,0,75,46,56,1,1,3,104,2,2,0,0,1,0,0,10,6,0,2,0,0,0,0,12,7.1,0,2,0,4,26,5,7,47,0,0,0,0,59,0,0.022292993630573247,0.018518518518518517,0.025362318840579712,0.023728813559322035,0,0,0.010526315789473684,0,0.029411764705882353,0.01282051282051282,0.03361344537815126,0,0,0,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.032715827226638794,Jackson Thurlow,0,15829,14,Sydney,2020,14,0
5,1,3,8,7,88,0,0,0,3,1,1,0,0,0,0,4,1,1,0,0,0,1,83,36,57,0,0,1,183,2,4,0,0,2,0,0,4,4,1,3,0,0,1,0,8,7.8,0,0,0,0,32,3,17,105,0,0,0,0,8,0,0.016233766233766232,0.007633587786259542,0.018072289156626505,0.016877637130801686,0,0,0.046875,0.0136986301369863,0,0.022727272727272728,0.003472222222222222,0.07692307692307693,0,0.05555555555555555,0.024096385542168676,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0024175657890737057,Isaac Cumming,0,15619,1,Greater Western Sydney,2020,23,0
8,3,8,16,10,63,0,0,0,5,0,3,5,5,2,1,7,7,0,0,3,0,0,74,68,64,5,0,2,240,3,1,0,0,0,0,0,7,4,0,2,0,0,0,1,15,9.2,0,0,0,2,6,9,10,69,0,0,0,1,306,0.75,0.022222222222222223,0.01875,0.03418803418803419,0.026936026936026935,0,0,0.07042253521126761,0.034482758620689655,0.09803921568627451,0.035,0.01837270341207349,0,0,0,0.02702702702702703,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5953401327133179,Joel Selwood,0,15863,18,Geelong,2020,7,0
8,6,3,11,7,64,1,0,0,1,2,1,1,4,1,2,7,6,3,1,3,0,0,77,53,67,0,1,2,242,5,3,0,1,4,0,0,9,6,0,2,0,0,1,0,10,9.1,0,1,1,3,66,12,5,42,0,0,0,0,37,0,0.026402640264026403,0.041666666666666664,0.013392857142857142,0.020872865275142316,0.05555555555555555,0,0.011764705882352941,0.015151515151515152,0.020833333333333332,0.03365384615384615,0.01904761904761905,0.13636363636363635,0.047619047619047616,0,0.06944444444444445,0.02702702702702703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09211357682943344,Mason Redman,0,15842,16,Essendon,2020,11,0
8,1,19,27,20,74,1,2,0,5,1,1,9,2,7,1,19,8,1,1,1,1,0,88,97,149,3,6,6,159,1,3,0,0,0,1,0,12,3,4,10,0,0,0,0,25,22.1,1,0,4,0,31,4,9,58,0,0,1,1,110,0.7425742574257426,0.028268551236749116,0.009708737864077669,0.09359605911330049,0.05555555555555555,0.0625,0.3333333333333333,0.058823529411764705,0.014285714285714285,0.15517241379310345,0.09223300970873786,0.02909090909090909,0.058823529411764705,0.06666666666666667,0,0.00980392156862745,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3562320470809937,Patrick Cripps,2,15771,9,Carlton,2020,3,1
4,3,10,14,10,71,0,0,0,1,0,0,3,3,0,0,4,10,0,0,1,0,0,67,45,36,1,2,1,86,4,1,0,0,0,0,0,7,2,0,2,0,0,0,0,15,2.4,0,0,0,0,47,5,4,29,0,0,0,0,20,0,0.010554089709762533,0.020833333333333332,0.04,0.022257551669316374,0,0,0.010416666666666666,0,0.05357142857142857,0.01694915254237288,0.026455026455026454,0,0,0,0.03418803418803419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01302271243184805,Will Brodie,0,15620,1,Gold Coast,2020,31,0
14,6,8,22,12,55,0,0,0,2,5,0,0,3,0,0,4,16,0,0,2,0,0,81,84,83,0,0,3,376,2,8,0,0,0,0,0,8,8,0,4,0,0,2,0,12,3.7,0,1,0,1,22,10,6,46,0,0,0,0,34,0,0.038356164383561646,0.0425531914893617,0.03305785123966942,0.036243822075782535,0,0,0.019801980198019802,0,0,0.017857142857142856,0.0427807486631016,0,0,0,0.01680672268907563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.776736747473478e-4,Wil Powell,0,15856,17,Gold Coast,2020,25,0
