Feature,Gain,Cover,Frequency
coaches_votes,0.40615801637166954,0.08586150109855654,0.026060224970306713
afl_fantasy_score,0.0668939528204117,0.06469429372527047,0.03143994969608049
supercoach_score,0.04400593325317848,0.054671470819118745,0.032208481799762455
disposals_prop,0.02485382922566369,0.04131179924457392,0.030811150702158875
rating_points,0.01804491050314102,0.028194003457110407,0.03388527911688675
num_games,0.017392765884951436,0.022545668160121372,0.03353594634248585
marks_prop,0.01636730418797082,0.023510764773393287,0.03137008314120031
goals_prop,0.01614751664276404,0.026822550335361694,0.018584503598127577
contested_possessions_prop,0.015229634126066325,0.03085674099510207,0.027457556067910293
metres_gained,0.015215639093475813,0.027358036260695842,0.031859149025361556
match_margin,0.014671440418393269,0.0117242298773776,0.026549290854467965
turnovers_prop,0.01448605785159554,0.019823527736298106,0.02633969118982743
uncontested_possessions_prop,0.013351470140766236,0.02763635400020799,0.029204219939914764
tackles_prop,0.0132155264727664,0.021280612553774735,0.027806888842311184
inside_fifties_prop,0.013189814668424327,0.02011500995093598,0.027667155732550828
handballs_prop,0.013146060674744593,0.02246432582500609,0.026199958080067073
kicks_prop,0.012184544282027228,0.028604622320210486,0.026758890519108503
clearances_prop,0.012097971462962523,0.020090152607541878,0.02061063368965276
shots_at_goal_prop,0.010887861455478327,0.012847692834802723,0.017466638720044714
team_score,0.0106619686925415,0.009294810447117554,0.019283169146929364
pressure_acts,0.010578313898294,0.020187586778040806,0.022986096555578844
time_on_ground_percentage,0.009009303637506778,0.01344634399944385,0.019702368476210437
disposal_efficiency_percentage,0.008625026148895678,0.009147882156309023,0.019353035701809542
team_behinds,0.007570130999817153,0.00912853030635843,0.017536505274924893
contested_marks_prop,0.00722755025078934,0.01568535595220083,0.013204778872353804
goals,0.007047454382462231,0.01250292306242647,0.0053797247257737725
marks_inside_fifty_prop,0.00687250228359843,0.009298040967285823,0.011527981555229511
score_involvements,0.006420825845277219,0.010309683857111108,0.013623978201634877
intercepts,0.006375389435945707,0.007630806603584097,0.011807447774750226
ground_ball_gets,0.006275060659262687,0.00982672938558606,0.01341437853699434
def_half_pressure_acts,0.006138944355872328,0.01141277381173197,0.013833577866275414
clangers,0.006105623223567836,0.009718340137445736,0.01229651365891148
goal_assists_prop,0.00599068211840888,0.012297005021962983,0.012156780549151121
handballs,0.005190376714184861,0.005509471433239445,0.010479983232026828
effective_kicks,0.005152128566512629,0.0073198009573970215,0.009990917347865577
uncontested_possessions,0.0051030212363948205,0.010497729946648882,0.011178648780828618
score_launches,0.004863646897825832,0.009007180304830054,0.009921050792985399
stoppage_clearances,0.004761253829051747,0.008146565543773633,0.007056522042898064
behinds_prop,0.004594228247448647,0.006977273830065716,0.010270383567386292
effective_disposals,0.004524107526151777,0.003450542248037199,0.009921050792985399
rebounds,0.004156914740534344,0.006577895453751133,0.008383986585621462
