kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
17,5,12,29,20,69,0,1,0,4,2,4,5,4,1,0,13,16,0,0,2,0,0,82,108,91,3,2,9,403,6,5,2,0,0,0,0,19,8,0,6,0,0,0,0,35,10,0,1,1,0,7,9,14,93,0,0,0,0,0.03926096997690531,0.025380710659898477,0.042105263157894736,0.0403899721448468,0,0.05,0.0449438202247191,0.04081632653061224,0.06493506493506493,0.04868913857677903,0.03524229074889868,0,0,0,0.048,0.018518518518518517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.023547586053609848,Tim Kelly,0,15891,2,West Coast,10,0
8,1,1,9,4,44,2,2,0,1,0,2,0,2,1,0,1,8,0,1,0,0,0,89,48,41,0,0,5,276,2,1,1,0,0,0,0,2,3,0,0,0,0,0,0,23,6.7,0,0,5,0,7,9,14,93,0,0,0,0,0.018475750577367205,0.005076142131979695,0.0035087719298245615,0.012534818941504178,0.07142857142857142,0.1,0.011235955056179775,0.02040816326530612,0,0.003745318352059925,0.01762114537444934,0,0.03333333333333333,0,0.016,0.09259259259259259,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.843481048941612e-4,Liam Ryan,0,15891,2,West Coast,30,0
7,1,1,8,6,75,3,0,0,3,0,4,0,3,2,1,4,4,0,0,0,0,0,72,55,68,0,0,5,197,2,1,2,0,0,1,0,3,6,1,3,0,0,0,0,15,11.8,0,1,3,0,7,9,14,93,0,0,0,0,0.016166281755196306,0.005076142131979695,0.0035087719298245615,0.011142061281337047,0.10714285714285714,0,0.033707865168539325,0.04081632653061224,0,0.0149812734082397,0.00881057268722467,0,0,0,0.016,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001133088837377727,Jamaine Jones,0,15891,2,West Coast,24,0
4,4,0,4,3,75,2,1,0,3,0,0,0,2,1,1,5,1,3,3,2,0,1,87,47,56,0,0,4,40,1,0,1,0,0,1,1,5,3,0,0,0,0,0,1,9,9.2,0,0,3,1,7,9,14,93,0,0,0,0,0.009237875288683603,0.02030456852791878,0,0.005571030640668524,0.07142857142857142,0.05,0.033707865168539325,0,0,0.018726591760299626,0.0022026431718061676,0.0967741935483871,0.1,0.045454545454545456,0.008,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.095697266981006e-4,Oscar Allen,0,15891,2,West Coast,27,0
7,5,18,25,22,88,1,0,0,3,0,1,0,1,0,0,4,22,0,0,2,2,0,85,90,87,0,0,8,174,2,2,0,0,0,0,0,11,6,0,3,0,0,0,0,14,9.3,0,1,1,0,7,16,14,100,0,0,0,0,0.016166281755196306,0.025380710659898477,0.06315789473684211,0.034818941504178275,0.03571428571428571,0,0.033707865168539325,0.01020408163265306,0,0.0149812734082397,0.048458149779735685,0,0,0,0.016,0.018518518518518517,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07164229452610016,Bailey Smith,0,15891,2,Western Bulldogs,42,0
12,9,3,15,13,87,0,0,0,0,2,3,0,2,1,1,4,11,0,0,4,0,0,81,67,65,0,0,2,273,2,5,0,1,3,0,0,7,10,0,3,0,0,1,0,8,8.1,0,0,0,4,7,9,14,93,0,0,0,0,0.02771362586605081,0.04568527918781726,0.010526315789473684,0.020891364902506964,0,0,0,0.030612244897959183,0,0.0149812734082397,0.024229074889867842,0,0,0,0.016,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802544929087162,Josh Rotham,0,15891,2,West Coast,12,0
8,4,2,10,8,80,0,0,0,1,1,1,0,1,1,1,3,7,0,0,9,0,0,100,42,59,0,0,0,187,1,3,0,2,3,0,0,4,7,0,2,0,0,1,0,4,4.3,0,0,0,8,7,16,14,100,0,0,0,0,0.018475750577367205,0.02030456852791878,0.007017543859649123,0.013927576601671309,0,0,0.011235955056179775,0.01020408163265306,0,0.011235955056179775,0.015418502202643172,0,0,0,0.008,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010495050810277462,Ryan Gardner,0,15891,2,Western Bulldogs,25,0
5,3,5,10,8,80,1,2,0,2,0,2,0,2,1,1,3,8,1,3,1,1,3,78,48,61,0,0,7,168,1,1,0,0,0,1,0,0,3,1,1,0,0,0,0,13,4.6,0,0,3,0,7,16,14,100,0,0,0,0,0.011547344110854504,0.015228426395939087,0.017543859649122806,0.013927576601671309,0.03571428571428571,0.1,0.02247191011235955,0.02040816326530612,0,0.011235955056179775,0.01762114537444934,0.03225806451612903,0.1,0.13636363636363635,0.008,0.05555555555555555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0017498666420578957,Laitham Vandermeer,0,15891,2,Western Bulldogs,18,0
8,2,4,12,8,67,0,0,0,1,2,2,1,1,0,0,6,7,0,0,2,0,0,70,42,42,0,1,2,162,2,1,0,0,0,0,0,11,4,1,4,0,0,0,0,23,6.9,0,0,0,0,7,9,14,93,0,0,0,0,0.018475750577367205,0.01015228426395939,0.014035087719298246,0.016713091922005572,0,0,0.011235955056179775,0.02040816326530612,0.012987012987012988,0.02247191011235955,0.015418502202643172,0,0,0,0.016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001502744504250586,Xavier O'Neill,0,15891,2,West Coast,31,0
6,2,3,9,5,56,0,2,0,2,0,3,1,1,0,0,3,6,1,1,1,2,1,65,40,55,0,1,5,242,2,1,1,0,0,2,0,7,3,1,2,0,0,0,0,14,10,0,1,2,0,7,16,14,100,0,0,0,0,0.013856812933025405,0.01015228426395939,0.010526315789473684,0.012534818941504178,0,0.1,0.02247191011235955,0.030612244897959183,0.012987012987012988,0.011235955056179775,0.013215859030837005,0.03225806451612903,0.03333333333333333,0.045454545454545456,0.016,0.037037037037037035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.842953247949481e-4,Lachlan McNeil,0,15891,2,Western Bulldogs,26,0
4,2,5,9,7,78,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,1,0,77,28,23,0,0,2,158,3,1,0,0,0,0,0,1,3,0,1,0,0,0,0,4,1.9,0,0,0,0,7,16,14,100,0,0,0,0,0.009237875288683603,0.01015228426395939,0.017543859649122806,0.012534818941504178,0,0,0,0.01020408163265306,0,0.003745318352059925,0.019823788546255508,0,0,0,0.024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0016346430638805032,Anthony Scott,0,15891,2,Western Bulldogs,20,0
17,4,18,35,23,66,0,1,0,5,0,6,6,2,1,0,15,21,0,0,3,0,0,80,121,134,2,4,15,552,3,4,1,0,0,0,0,6,9,1,9,0,0,0,1,15,17.5,0,5,1,0,31,21,11,87,0,1,10,0,0.03794642857142857,0.020512820512820513,0.056962025316455694,0.04581151832460733,0,0.03225806451612903,0.052083333333333336,0.06,0.12,0.05813953488372093,0.04225352112676056,0,0,0,0.022388059701492536,0.01694915254237288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8166476488113403,David Mundy,0,15892,2,Fremantle,2,2
7,3,10,17,15,88,0,1,0,1,2,1,0,0,0,0,2,15,1,0,3,0,0,68,55,64,0,0,2,167,2,0,0,0,0,1,1,3,6,0,1,0,0,0,0,6,3.6,0,0,1,2,31,14,7,56,0,0,0,0,0.015625,0.015384615384615385,0.03164556962025317,0.02225130890052356,0,0.03225806451612903,0.010416666666666666,0.01,0,0.007751937984496124,0.030181086519114688,0.05555555555555555,0,0,0.014925373134328358,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0026885762345045805,Callan Ward,0,15892,2,Greater Western Sydney,33,0
3,2,6,9,6,67,0,1,0,3,0,0,0,3,0,2,3,7,0,0,1,0,0,80,34,29,0,0,4,69,3,3,0,0,0,0,0,6,1,0,3,0,0,0,0,9,0.1,0,2,1,1,31,14,7,56,0,0,0,0,0.006696428571428571,0.010256410256410256,0.0189873417721519,0.011780104712041885,0,0.03225806451612903,0.03125,0,0,0.011627906976744186,0.014084507042253521,0,0,0,0.022388059701492536,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001502744504250586,Sam J. Reid,0,15892,2,Greater Western Sydney,25,0
9,4,11,20,17,85,0,1,0,6,2,3,3,3,0,2,7,13,0,0,0,0,0,83,80,76,2,1,4,198,3,2,0,0,0,0,0,10,7,0,7,0,0,0,1,19,9.5,0,1,1,0,31,14,7,56,0,0,0,0,0.020089285714285716,0.020512820512820513,0.03481012658227848,0.02617801047120419,0,0.03225806451612903,0.0625,0.03,0.06,0.027131782945736434,0.026156941649899398,0,0,0,0.022388059701492536,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.001502744504250586,Matt de Boer,0,15892,2,Greater Western Sydney,26,0
12,6,3,15,10,67,0,0,0,3,0,5,0,3,1,0,5,11,0,0,0,1,1,85,73,68,0,0,6,358,4,4,0,0,0,2,0,1,10,1,4,0,0,0,1,7,8,0,0,0,0,31,21,11,87,0,0,0,0,0.026785714285714284,0.03076923076923077,0.00949367088607595,0.01963350785340314,0,0,0.03125,0.05,0,0.01937984496124031,0.022132796780684104,0,0,0.07142857142857142,0.029850746268656716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0016346430638805032,Travis Colyer,0,15892,2,Fremantle,15,0
9,8,6,15,15,100,0,0,0,3,2,2,0,0,2,0,3,11,0,0,6,0,0,86,77,83,0,0,2,116,0,5,0,1,4,0,0,8,9,0,1,0,0,1,0,10,8,0,1,0,6,31,14,7,56,0,0,0,0,0.020089285714285716,0.041025641025641026,0.0189873417721519,0.01963350785340314,0,0,0.03125,0.02,0,0.011627906976744186,0.022132796780684104,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025310588534921408,Phil Davis,0,15892,2,Greater Western Sydney,32,0
10,7,5,15,10,67,1,2,0,3,0,2,0,3,2,2,8,7,3,2,3,0,0,63,77,92,0,0,8,237,1,3,1,0,0,1,1,0,6,1,3,0,0,1,3,10,12.1,0,1,4,1,31,21,11,87,0,0,0,1,0.022321428571428572,0.035897435897435895,0.015822784810126583,0.01963350785340314,0.05555555555555555,0.06451612903225806,0.03125,0.02,0,0.031007751937984496,0.014084507042253521,0.16666666666666666,0.07407407407407407,0,0.007462686567164179,0.06779661016949153,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033404126297682524,Nat Fyfe,0,15892,2,Fremantle,36,0
5,4,13,18,17,94,0,0,0,1,1,0,0,2,0,2,6,13,0,0,7,0,0,81,51,72,0,0,4,31,1,7,0,2,4,2,0,3,4,0,5,0,0,1,0,5,8.3,0,2,0,5,31,21,11,87,0,0,0,0,0.011160714285714286,0.020512820512820513,0.04113924050632911,0.02356020942408377,0,0,0.010416666666666666,0,0,0.023255813953488372,0.026156941649899398,0,0,0,0.007462686567164179,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0033690212294459343,Reece Conca,0,15892,2,Fremantle,37,0
8,6,5,13,12,92,0,0,0,0,3,1,0,1,1,1,3,9,0,0,14,0,0,92,50,78,0,0,0,150,1,6,0,3,9,0,0,2,7,0,2,0,0,1,0,6,10.5,0,0,0,12,31,14,7,56,0,0,0,0,0.017857142857142856,0.03076923076923077,0.015822784810126583,0.017015706806282723,0,0,0,0.01,0,0.011627906976744186,0.018108651911468814,0,0,0,0.007462686567164179,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033977872226387262,Lachlan Keeffe,0,15892,2,Greater Western Sydney,38,0
12,6,10,22,17,77,0,1,0,4,2,3,6,2,1,0,7,14,0,0,0,0,1,83,92,80,3,3,6,381,4,1,0,0,1,0,0,7,8,1,5,0,0,0,0,21,11.3,1,2,1,0,31,14,7,56,0,0,0,1,0.026785714285714284,0.03076923076923077,0.03164556962025317,0.028795811518324606,0,0.03225806451612903,0.041666666666666664,0.03,0.12,0.027131782945736434,0.028169014084507043,0,0,0.07142857142857142,0.029850746268656716,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0662592276930809,Stephen Coniglio,0,15892,2,Greater Western Sydney,7,0
13,6,7,20,12,60,2,3,0,2,0,8,0,2,5,0,11,10,1,1,1,1,2,91,99,93,0,0,9,415,3,4,0,0,1,4,2,1,7,1,5,0,0,0,1,9,16.1,1,1,6,0,31,14,7,56,1,1,0,0,0.029017857142857144,0.03076923076923077,0.022151898734177215,0.02617801047120419,0.1111111111111111,0.0967741935483871,0.020833333333333332,0.08,0,0.04263565891472868,0.02012072434607646,0.05555555555555555,0.037037037037037035,0.14285714285714285,0.022388059701492536,0.1016949152542373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08034958690404892,Toby Greene,0,15892,2,Greater Western Sydney,6,0
13,2,6,19,16,84,0,0,0,1,4,1,0,2,0,2,5,11,0,0,3,0,0,87,55,79,0,0,6,400,1,5,0,0,0,0,0,4,11,0,4,0,0,0,0,4,7.6,0,3,0,2,31,21,11,87,0,0,0,0,0.029017857142857144,0.010256410256410256,0.0189873417721519,0.024869109947643978,0,0,0.010416666666666666,0.01,0,0.01937984496124031,0.022132796780684104,0,0,0,0.007462686567164179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.291670822771266e-5,Nathan Wilson,0,15892,2,Fremantle,22,0
14,4,4,18,11,61,0,0,0,0,3,1,0,5,0,3,4,13,0,0,2,0,0,81,53,53,0,0,2,454,4,5,0,3,4,0,0,5,8,1,4,0,0,0,0,6,6.3,0,1,1,2,31,14,7,56,0,0,0,0,0.03125,0.020512820512820513,0.012658227848101266,0.02356020942408377,0,0,0,0.01,0,0.015503875968992248,0.026156941649899398,0,0,0,0.029850746268656716,0.01694915254237288,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015952039510011673,Nick Haynes,0,15892,2,Greater Western Sydney,42,0
9,8,3,12,6,50,2,2,0,0,0,0,0,4,2,3,8,5,4,5,2,0,0,97,64,77,0,0,7,216,5,1,0,0,0,10,4,0,4,1,2,0,0,1,4,0,7.9,1,0,5,1,31,21,11,87,0,0,0,0,0.020089285714285716,0.041025641025641026,0.00949367088607595,0.015706806282722512,0.1111111111111111,0.06451612903225806,0,0,0,0.031007751937984496,0.01006036217303823,0.2222222222222222,0.18518518518518517,0,0.03731343283582089,0.0847457627118644,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032894302159547806,Matt Taberner,0,15892,2,Fremantle,9,0
8,4,9,17,13,77,0,0,0,3,1,3,3,2,0,0,6,11,0,0,0,0,0,70,66,64,1,2,5,181,2,0,0,0,0,1,0,6,6,2,6,0,0,0,0,13,8.7,0,0,1,0,31,21,11,87,0,0,0,0,0.017857142857142856,0.020512820512820513,0.028481012658227847,0.02225130890052356,0,0,0.03125,0.03,0.06,0.023255813953488372,0.022132796780684104,0,0,0,0.014925373134328358,0.01694915254237288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.221266765147448e-4,James Aish,0,15892,2,Fremantle,18,0
13,6,7,20,14,70,0,2,0,4,2,1,0,2,1,0,4,17,1,0,1,1,0,87,90,90,0,0,4,448,5,0,1,0,0,1,1,9,7,0,2,0,0,0,0,22,6.4,0,0,2,1,31,14,7,56,0,0,0,0,0.029017857142857144,0.03076923076923077,0.022151898734177215,0.02617801047120419,0,0.06451612903225806,0.041666666666666664,0.01,0,0.015503875968992248,0.03420523138832998,0.05555555555555555,0,0,0.03731343283582089,0.03389830508474576,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027131041511893272,Josh Kelly,0,15892,2,Greater Western Sydney,43,0
10,2,11,21,16,76,0,0,0,0,3,3,0,4,0,1,7,15,0,0,2,0,1,82,55,67,0,0,6,342,4,3,0,0,0,0,0,3,5,2,7,0,0,0,1,9,9.9,0,1,1,2,31,21,11,87,0,0,0,0,0.022321428571428572,0.010256410256410256,0.03481012658227848,0.0274869109947644,0,0,0,0.03,0,0.027131782945736434,0.030181086519114688,0,0,0.07142857142857142,0.029850746268656716,0.01694915254237288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013787319185212255,Blake Acres,0,15892,2,Fremantle,16,0
4,4,3,7,7,100,0,0,0,1,0,2,1,0,1,0,2,5,0,1,0,0,0,26,35,23,1,0,4,155,0,0,1,0,0,1,1,1,4,0,1,0,0,0,2,6,6.1,0,0,0,0,31,21,11,87,0,0,0,0,0.008928571428571428,0.020512820512820513,0.00949367088607595,0.009162303664921465,0,0,0.010416666666666666,0.02,0.02,0.007751937984496124,0.01006036217303823,0,0.037037037037037035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.221266765147448e-4,Connor Blakely,0,15892,2,Fremantle,19,0
14,6,10,24,20,83,0,1,0,1,0,1,0,1,1,0,3,21,0,1,3,0,0,89,86,78,0,0,6,269,1,7,0,0,1,0,0,3,11,0,3,0,0,2,0,4,4.5,0,1,1,2,31,21,11,87,0,0,0,0,0.03125,0.03076923076923077,0.03164556962025317,0.031413612565445025,0,0.03225806451612903,0.010416666666666666,0.01,0,0.011627906976744186,0.04225352112676056,0,0.037037037037037035,0,0.007462686567164179,0.01694915254237288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0028085061348974705,Ethan Hughes,0,15892,2,Fremantle,34,0
6,1,12,18,16,89,1,0,0,3,3,1,4,4,0,3,8,11,0,0,0,1,0,83,54,76,1,3,6,221,1,2,0,1,1,0,0,8,5,0,6,0,0,0,0,19,11.4,0,2,1,0,31,14,7,56,0,1,0,0,0.013392857142857142,0.005128205128205128,0.0379746835443038,0.02356020942408377,0.05555555555555555,0,0.03125,0.01,0.08,0.031007751937984496,0.022132796780684104,0,0,0,0.007462686567164179,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01028935331851244,Jacob Hopper,0,15892,2,Greater Western Sydney,10,0
12,6,3,15,10,67,2,0,0,0,0,4,0,2,2,0,7,7,1,1,2,0,1,92,74,72,0,0,5,355,5,1,0,0,0,4,1,1,8,2,4,0,0,0,1,5,13.1,2,2,2,1,31,14,7,56,0,0,0,0,0.026785714285714284,0.03076923076923077,0.00949367088607595,0.01963350785340314,0.1111111111111111,0,0,0.04,0,0.027131782945736434,0.014084507042253521,0.05555555555555555,0.037037037037037035,0.07142857142857142,0.03731343283582089,0.03389830508474576,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513867661356926,Harry Himmelberg,0,15892,2,Greater Western Sydney,39,0
13,2,10,23,14,61,0,1,0,6,3,3,6,6,2,2,7,14,0,0,3,0,0,79,86,67,1,5,3,390,4,1,0,1,1,1,0,14,6,1,2,0,0,0,0,26,10.7,0,1,1,0,31,14,7,56,0,0,0,0,0.029017857142857144,0.010256410256410256,0.03164556962025317,0.030104712041884817,0,0.03225806451612903,0.0625,0.03,0.12,0.027131782945736434,0.028169014084507043,0,0,0,0.029850746268656716,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.01210101880133152,Tim Taranto,0,15892,2,Greater Western Sydney,41,0
18,1,8,26,20,77,0,0,0,1,8,0,1,3,1,1,7,12,0,0,0,0,0,82,75,92,0,1,3,564,5,6,0,1,2,0,0,5,15,0,7,0,0,0,0,7,12.9,0,0,0,0,31,14,7,56,0,0,0,0,0.04017857142857143,0.005128205128205128,0.02531645569620253,0.034031413612565446,0,0,0.010416666666666666,0,0.02,0.027131782945736434,0.02414486921529175,0,0,0,0.03731343283582089,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334877148270607,Harry Perryman,0,15892,2,Greater Western Sydney,44,0
16,10,3,19,19,100,0,0,0,0,9,0,0,2,0,2,0,14,0,0,7,0,0,92,78,101,0,0,6,482,4,4,0,0,0,0,0,6,16,0,0,0,0,4,0,6,10.1,0,4,0,6,31,21,11,87,0,0,0,0,0.03571428571428571,0.05128205128205128,0.00949367088607595,0.024869109947643978,0,0,0,0,0,0,0.028169014084507043,0,0,0,0.029850746268656716,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004981789737939835,Luke Ryan,0,15892,2,Fremantle,12,0
7,3,3,10,8,80,0,0,0,2,2,0,0,1,1,0,4,6,1,0,8,0,0,80,45,62,0,0,4,91,1,5,0,0,5,0,0,4,5,0,2,0,0,1,0,5,7.9,0,2,0,8,31,21,11,87,0,0,0,0,0.015625,0.015384615384615385,0.00949367088607595,0.013089005235602094,0,0,0.020833333333333332,0,0,0.015503875968992248,0.012072434607645875,0.05555555555555555,0,0,0.007462686567164179,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291670822771266e-5,Brennan Cox,0,15892,2,Fremantle,23,0
6,6,13,19,15,79,0,1,10,1,0,1,2,5,1,3,9,12,0,2,1,0,1,81,69,91,0,2,10,57,3,1,0,0,0,6,2,2,3,3,5,4,50,1,1,3,-0.8,20,5,2,0,31,21,11,87,0,1,0,0,0.013392857142857142,0.03076923076923077,0.04113924050632911,0.024869109947643978,0,0.03225806451612903,0.010416666666666666,0.01,0.04,0.03488372093023256,0.02414486921529175,0,0.07407407407407407,0.07142857142857142,0.022388059701492536,0.03389830508474576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05442981794476509,Sean Darcy,0,15892,2,Fremantle,8,0
13,5,19,32,27,84,2,1,0,6,3,5,3,3,1,1,9,25,0,1,3,1,0,85,127,132,1,2,9,440,3,0,0,0,0,1,1,14,9,0,6,0,0,0,0,26,15.2,0,0,3,2,31,21,11,87,0,0,8,0,0.029017857142857144,0.02564102564102564,0.060126582278481014,0.041884816753926704,0.1111111111111111,0.03225806451612903,0.0625,0.05,0.06,0.03488372093023256,0.05030181086519115,0,0.037037037037037035,0,0.022388059701492536,0.05084745762711865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2844624519348145,Andrew Brayshaw,0,15892,2,Fremantle,1,3
17,7,11,28,19,68,0,1,0,1,3,6,5,3,2,1,11,18,0,2,2,1,2,70,98,120,5,0,10,557,6,3,1,0,0,0,0,3,10,0,7,0,0,0,2,13,19.5,0,1,1,0,31,21,11,87,0,0,5,0,0.03794642857142857,0.035897435897435895,0.03481012658227848,0.03664921465968586,0,0.03225806451612903,0.010416666666666666,0.06,0.1,0.04263565891472868,0.03621730382293763,0,0.07407407407407407,0.14285714285714285,0.04477611940298507,0.01694915254237288,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7087289690971375,Adam Cerra,0,15892,2,Fremantle,4,0
22,5,2,24,21,88,0,0,0,4,10,1,0,5,2,4,3,13,1,0,2,0,0,84,91,100,0,0,1,695,10,4,0,0,3,0,0,4,19,0,1,0,0,2,0,6,5.7,0,1,0,2,31,14,7,56,0,0,0,0,0.049107142857142856,0.02564102564102564,0.006329113924050633,0.031413612565445025,0,0,0.041666666666666664,0.01,0,0.011627906976744186,0.026156941649899398,0.05555555555555555,0,0,0.07462686567164178,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0370628647506237,Isaac Cumming,0,15892,2,Greater Western Sydney,45,0
10,3,5,15,14,93,0,0,0,2,5,1,1,1,0,1,2,14,0,0,1,0,0,78,54,63,0,1,2,338,3,0,0,1,1,0,0,5,9,0,2,0,0,0,0,11,5.5,0,0,0,0,31,21,11,87,0,0,0,0,0.022321428571428572,0.015384615384615385,0.015822784810126583,0.01963350785340314,0,0,0.020833333333333332,0.01,0.02,0.007751937984496124,0.028169014084507043,0,0,0,0.022388059701492536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.221266765147448e-4,Stefan Giro,0,15892,2,Fremantle,20,0
2,3,6,8,7,88,0,0,0,0,1,0,0,0,0,0,4,4,0,0,4,0,0,94,27,35,0,0,1,63,0,3,0,0,0,0,0,7,1,0,4,0,0,0,0,7,6.2,0,1,0,3,31,14,7,56,0,0,0,0,0.004464285714285714,0.015384615384615385,0.0189873417721519,0.010471204188481676,0,0,0,0,0,0.015503875968992248,0.008048289738430584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0018319713417440653,Sam Taylor,0,15892,2,Greater Western Sydney,29,0
8,1,6,14,8,57,0,0,0,0,1,1,0,4,1,0,6,9,0,0,2,0,1,67,40,41,0,0,4,179,6,3,0,0,0,0,0,3,4,1,5,0,0,0,0,11,7.9,0,0,1,0,31,14,7,56,0,0,0,0,0.017857142857142856,0.005128205128205128,0.0189873417721519,0.01832460732984293,0,0,0,0.01,0,0.023255813953488372,0.018108651911468814,0,0,0.07142857142857142,0.04477611940298507,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.010666520334780216,Brent Daniels,0,15892,2,Greater Western Sydney,40,0
