player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Caleb Graham,Gold Coast,0,0,0,0.004714641,0
Caleb Serong,Fremantle,0,0,13,1.212749875,0
Callan Ward,Greater Western Sydney,0,0,0,0.021080202,0
Callum Ah Chee,Brisbane Lions,0,0,0,-0.056144425,0
Callum L. Brown,Collingwood,0,0,0,0.029327724,0
Callum Moore,Carlton,0,0,0,-0.00144704,0
Callum Porter,Western Bulldogs,0,0,0,0.002280724,0
Callum Sinclair,Sydney,0,0,1,0.031280024,0
Callum Wilkie,St Kilda,0,0,1,0.286035395,0
Cam McCarthy,Fremantle,0,0,0,-2.20E-04,0
Cam Rayner,Brisbane Lions,0,0,2,0.16132318,0
Cam Sutcliffe,Port Adelaide,0,0,0,-1.42E-04,0
Cameron Ellis-Yolmen,Brisbane Lions,0,0,0,0.015996223,0
Cameron Polson,Carlton,0,0,0,-6.59E-04,0
Cameron Zurhaar,North Melbourne,0,0,3,0.221087942,0
Chad Warner,Sydney,0,0,0,-4.40E-04,0
Changkuoth Jiath,Hawthorn,0,0,0,-9.07E-05,0
Charlie Ballard,Gold Coast,0,0,4,0.073513234,0
Charlie Spargo,Melbourne,0,0,2,0.021998992,0
Chayce Jones,Adelaide,0,0,0,-0.002943233,0
Chris Mayne,Collingwood,0,0,0,0.321796613,0
Christian Salem,Melbourne,0,0,3,0.490880152,0
Cody Weightman,Western Bulldogs,0,0,0,-0.003125505,0
Colin O'Riordan,Sydney,0,0,0,-2.89E-04,0
Connor Ballenden,Brisbane Lions,0,0,0,-0.000452949,0
Connor Budarick,Gold Coast,0,0,0,0.020336516,0
Connor Idun,Greater Western Sydney,0,0,0,-0.001307326,0
Conor Glass,Hawthorn,0,0,0,0.001251734,0
Conor McKenna,Essendon,0,0,0,-0.027467875,0
Conor Nash,Hawthorn,0,0,0,-6.34E-04,0
Curtis Taylor,North Melbourne,0,0,0,0.062425476,0
Damon Greaves,Hawthorn,0,0,2,0.07550288,0
Dan Hannebery,St Kilda,0,0,1,0.134725515,0
Daniel Howe,Hawthorn,0,0,0,0.010659258,0
Daniel Lloyd,Greater Western Sydney,0,0,0,0.008785139,0
Daniel McStay,Brisbane Lions,0,0,3,0.033557204,0
Daniel Rioli,Richmond,0,0,4,0.083997966,0
Daniel Talia,Adelaide,0,0,0,0.002052593,0
Darcy Byrne-Jones,Port Adelaide,0,0,21,1.08296366,0
Darcy Cameron,Collingwood,0,0,1,-0.115556743,0
Darcy Fogarty,Adelaide,0,0,0,0.01440473,0
Darcy Fort,Geelong,0,0,0,0.010570199,0
Darcy Gardiner,Brisbane Lions,0,0,6,0.27754791,0
