kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,prev_season_br_votes,prev_season_games_polled,rolling_avg_votes_per_game,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
22,6,11,33,21,64,0,2,0,3,1,5,5,6,0,4,13,19,0,1,4,0,3,88,108,128,2,3,10,599,5,1,1,0,0,1,0,4,11,4,12,0,0,0,1,19,19.6,0,0,2,0,18,13,15,103,0,1,10,0,88,4,3,0.1282051282051282,0.08974358974358974,0.049886621315192746,0.03773584905660377,0.0421455938697318,0.04700854700854701,0,0.09090909090909091,0.022727272727272728,0.0423728813559322,0.05813953488372093,0.04262295081967213,0.04909560723514212,0,0.05,0.13043478260869565,0.03333333333333333,0.03773584905660377,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.223576068878174,Hugh McCluggage,0,15923,6,Brisbane Lions,2021,2,2
12,9,3,15,12,80,6,2,0,3,0,1,0,3,2,1,6,9,2,5,2,0,0,89,118,131,0,0,9,284,3,0,2,0,0,4,1,0,9,2,2,0,0,0,5,5,12.1,0,0,9,2,18,13,12,85,1,1,8,0,54,2,1,0.0625,0.041666666666666664,0.027210884353741496,0.05660377358490566,0.011494252873563218,0.021367521367521368,0.2222222222222222,0.09090909090909091,0.022727272727272728,0.00847457627118644,0,0.019672131147540985,0.023255813953488372,0.07692307692307693,0.25,0,0.02,0.16981132075471697,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3879709243774414,Harry McKay,0,15923,6,Carlton,2021,1,3
8,2,5,13,9,69,0,1,0,3,0,3,1,0,2,0,4,8,0,0,2,0,0,80,55,51,0,1,4,243,1,0,1,0,0,0,0,10,4,1,2,0,0,0,0,24,9.5,0,0,1,0,18,13,12,85,0,0,0,0,29,0,0,0,0,0.018140589569160998,0.012578616352201259,0.019157088122605363,0.018518518518518517,0,0.045454545454545456,0.022727272727272728,0.025423728813559324,0.011627906976744186,0.013114754098360656,0.020671834625323,0,0,0,0.006666666666666667,0.018867924528301886,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0026633869856595993,Lachie Fogarty,0,15923,6,Carlton,2021,34,0
12,3,6,18,12,67,0,1,0,5,1,4,4,2,1,1,11,6,1,0,3,0,0,81,76,90,1,3,8,363,4,3,0,0,0,1,1,9,7,2,9,0,0,0,1,18,15.4,0,2,1,1,18,13,15,103,0,0,0,0,52,1,1,0.023809523809523808,0.023809523809523808,0.027210884353741496,0.018867924528301886,0.022988505747126436,0.02564102564102564,0,0.045454545454545456,0.03787878787878788,0.03389830508474576,0.046511627906976744,0.036065573770491806,0.015503875968992248,0.038461538461538464,0,0,0.02666666666666667,0.018867924528301886,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608699768781662,Zac Bailey,0,15923,6,Brisbane Lions,2021,39,0
8,2,3,11,6,55,1,0,35,1,3,1,8,1,2,1,9,2,2,0,2,0,0,87,80,112,0,8,3,195,4,1,0,0,0,5,1,3,4,0,2,15,47.9,1,0,7,16.1,73,3,1,1,18,13,15,103,0,0,0,0,61,0,0,0,0,0.018140589569160998,0.012578616352201259,0.011494252873563218,0.01566951566951567,0.037037037037037035,0,0.007575757575757576,0.00847457627118644,0.09302325581395349,0.029508196721311476,0.00516795865633075,0.07692307692307693,0,0,0.02666666666666667,0.018867924528301886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.031758230179548264,Oscar McInerney,0,15923,6,Brisbane Lions,2021,42,0
8,2,2,10,10,100,0,0,0,4,4,1,0,0,1,0,3,7,0,0,2,0,0,81,51,64,0,0,2,256,2,4,0,0,0,0,0,7,8,0,2,0,0,1,0,12,8.1,0,1,0,2,18,13,15,103,0,0,1,0,29,0,0,0,0,0.018140589569160998,0.012578616352201259,0.007662835249042145,0.014245014245014245,0,0,0.030303030303030304,0.00847457627118644,0,0.009836065573770493,0.01808785529715762,0,0,0,0.013333333333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033454298973083496,Brandon Starcevich,0,15923,6,Brisbane Lions,2021,18,0
15,9,18,33,25,76,1,1,0,4,4,8,5,3,1,3,10,23,0,0,0,1,1,82,123,130,1,4,7,464,5,3,0,0,0,0,0,10,10,0,9,0,0,0,2,19,16.6,0,0,2,0,18,13,12,85,1,1,4,0,45,8,4,0.358974358974359,0.20512820512820512,0.034013605442176874,0.05660377358490566,0.06896551724137931,0.04700854700854701,0.037037037037037035,0.045454545454545456,0.030303030303030304,0.06779661016949153,0.05813953488372093,0.03278688524590164,0.059431524547803614,0,0,0.043478260869565216,0.03333333333333333,0.03773584905660377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1762752532958984,Sam Walsh,0,15923,6,Carlton,2021,3,1
6,1,4,10,5,50,0,0,0,2,2,0,2,4,3,0,5,5,1,0,3,0,0,76,40,29,0,2,2,107,3,3,0,0,4,0,0,6,1,0,1,0,0,1,0,7,2.6,0,0,0,3,18,13,12,85,0,0,0,0,6,0,0,0,0,0.013605442176870748,0.006289308176100629,0.01532567049808429,0.014245014245014245,0,0,0.015151515151515152,0,0.023255813953488372,0.01639344262295082,0.012919896640826873,0.038461538461538464,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012368245515972376,Liam Stocker,0,15923,6,Carlton,2021,24,0
7,1,11,18,14,78,2,1,0,6,1,1,0,5,1,3,8,12,0,0,4,0,0,74,75,97,0,0,8,182,3,4,0,0,0,3,1,18,3,1,5,0,0,0,0,28,14.8,0,2,3,2,18,13,15,103,0,0,0,0,4,0,0,0,0,0.015873015873015872,0.006289308176100629,0.0421455938697318,0.02564102564102564,0.07407407407407407,0.045454545454545456,0.045454545454545456,0.00847457627118644,0,0.02622950819672131,0.031007751937984496,0,0,0,0.02,0.05660377358490566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06024293974041939,Deven Robertson,0,15923,6,Brisbane Lions,2021,11,0
1,1,7,8,5,63,0,0,0,2,0,0,0,3,0,1,3,4,0,1,0,0,1,64,25,22,0,0,3,0,2,0,1,0,0,1,0,4,0,1,2,0,0,0,0,12,3.4,0,0,0,0,18,13,15,103,0,0,0,0,11,0,0,0,0,0.0022675736961451248,0.006289308176100629,0.02681992337164751,0.011396011396011397,0,0,0.015151515151515152,0,0,0.009836065573770493,0.0103359173126615,0,0.05,0.043478260869565216,0.013333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002155882306396961,Thomas Berry,0,15923,6,Brisbane Lions,2021,21,0
11,4,2,13,7,54,0,0,0,2,0,3,1,2,1,0,4,9,1,0,1,0,0,87,58,39,0,1,1,268,3,3,1,0,1,0,0,10,5,0,2,0,0,1,0,22,6,0,0,0,1,18,13,12,85,0,0,0,0,9,0,0,0,0,0.024943310657596373,0.025157232704402517,0.007662835249042145,0.018518518518518517,0,0,0.015151515151515152,0.025423728813559324,0.011627906976744186,0.013114754098360656,0.023255813953488372,0.038461538461538464,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.723182159475982e-4,Matthew Cottrell,0,15923,6,Carlton,2021,29,0
9,3,3,12,8,67,0,1,0,2,1,5,0,1,1,0,3,10,0,0,1,0,0,66,52,50,0,0,3,268,4,3,0,0,0,0,0,8,6,0,3,0,0,1,0,15,5.4,0,1,1,0,18,13,15,103,0,0,0,0,4,0,0,0,0,0.02040816326530612,0.018867924528301886,0.011494252873563218,0.017094017094017096,0,0.045454545454545456,0.015151515151515152,0.0423728813559322,0,0.009836065573770493,0.025839793281653745,0,0,0,0.02666666666666667,0.018867924528301886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004235308151692152,Jaxon Prior,0,15923,6,Brisbane Lions,2021,17,0
7,4,9,16,12,75,0,0,0,3,1,3,2,2,1,0,5,11,0,0,0,0,0,71,64,54,0,2,2,174,3,1,1,0,0,0,0,6,5,0,4,0,0,0,0,10,4.4,0,0,0,0,34,10,12,82,0,0,0,0,300,0,0,0.28125,0.15625,0.017241379310344827,0.030534351145038167,0.023809523809523808,0.02040816326530612,0,0,0.02112676056338028,0.02702702702702703,0.029850746268656716,0.016181229773462782,0.02466367713004484,0,0,0,0.01764705882352941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001870628446340561,Nathan Jones,0,15924,6,Melbourne,2021,33,0
12,3,12,24,15,63,2,1,0,2,1,3,5,4,0,2,14,11,0,1,1,0,0,81,84,109,2,3,9,451,3,4,0,0,0,0,0,13,6,1,13,0,0,2,0,26,20.5,0,3,4,0,34,12,6,48,0,0,0,0,271,1,1,0.06827309236947791,0.040160642570281124,0.029556650246305417,0.022900763358778626,0.031746031746031744,0.030612244897959183,0.11764705882352941,0.058823529411764705,0.014084507042253521,0.02702702702702703,0.07462686567164178,0.045307443365695796,0.02466367713004484,0,0.05555555555555555,0,0.01764705882352941,0.08163265306122448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03269905224442482,Shane Edwards,0,15924,6,Richmond,2021,13,0
15,5,9,24,15,63,0,0,0,3,7,3,2,2,0,1,5,17,0,0,1,4,0,87,87,75,0,2,2,389,7,4,0,0,0,0,0,20,8,0,5,0,0,1,0,23,7.6,0,1,1,1,34,12,6,48,0,0,0,0,223,1,1,0.11764705882352941,0.06862745098039216,0.03694581280788178,0.03816793893129771,0.023809523809523808,0.030612244897959183,0,0,0.02112676056338028,0.02702702702702703,0.029850746268656716,0.016181229773462782,0.03811659192825112,0,0,0,0.041176470588235294,0.02040816326530612,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0032520187087357044,Bachar Houli,0,15924,6,Richmond,2021,36,0
9,3,1,10,3,30,2,2,0,4,0,2,0,1,0,0,3,5,0,3,2,0,0,97,68,70,0,0,4,248,1,1,3,0,0,5,0,1,3,2,3,0,0,0,2,16,9.6,0,0,5,2,34,12,6,48,0,0,0,0,289,2,1,0.19850187265917604,0.09737827715355805,0.022167487684729065,0.022900763358778626,0.0026455026455026454,0.012755102040816327,0.11764705882352941,0.11764705882352941,0.028169014084507043,0.018018018018018018,0,0.009708737864077669,0.011210762331838564,0,0.16666666666666666,0,0.0058823529411764705,0.10204081632653061,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.02129271999001503,Jack Riewoldt,0,15924,6,Richmond,2021,40,0
5,0,7,12,9,75,0,0,0,5,1,4,1,2,1,0,6,6,0,0,2,0,0,68,50,56,1,0,2,145,2,3,0,0,0,0,0,7,4,0,4,0,0,0,0,18,7.3,0,0,0,0,34,12,6,48,0,0,0,1,256,5,2,0.5872340425531914,0.2765957446808511,0.012315270935960592,0,0.018518518518518517,0.015306122448979591,0,0,0.035211267605633804,0.036036036036036036,0.014925373134328358,0.019417475728155338,0.013452914798206279,0,0,0,0.011764705882352941,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026272980496287346,Trent Cotchin,0,15924,6,Richmond,2021,42,0
4,0,4,8,6,75,0,0,0,1,0,2,2,1,1,0,4,4,0,0,2,0,0,54,25,39,1,1,2,159,3,1,0,0,0,1,1,1,2,0,2,0,0,0,0,7,11.9,0,0,1,0,34,12,6,48,0,0,0,0,250,15,7,0.8289473684210527,0.38596491228070173,0.009852216748768473,0,0.010582010582010581,0.01020408163265306,0,0,0.007042253521126761,0.018018018018018018,0.029850746268656716,0.012944983818770227,0.008968609865470852,0,0,0,0.01764705882352941,0.02040816326530612,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005413881503045559,Dustin Martin,0,15924,6,Richmond,2021,18,0
5,3,6,11,8,73,0,1,0,2,0,1,0,1,0,0,3,8,0,0,0,0,0,65,45,38,0,0,2,54,2,1,1,0,0,2,0,6,2,2,3,0,0,0,0,13,NA,0,1,2,0,34,10,12,82,0,0,0,0,189,0,0,0.03867403314917127,0.016574585635359115,0.012315270935960592,0.022900763358778626,0.015873015873015872,0.01403061224489796,0,0.058823529411764705,0.014084507042253521,0.009009009009009009,0,0.009708737864077669,0.017937219730941704,0,0,0,0.011764705882352941,0.04081632653061224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0025168508291244507,Jake Melksham,0,15924,6,Melbourne,2021,24,0
8,2,4,12,9,75,0,0,0,2,3,1,1,1,0,0,3,8,1,0,4,0,0,95,46,53,0,1,1,218,2,5,0,2,6,0,0,9,5,0,2,0,0,2,0,13,5.1,0,0,0,4,34,12,6,48,0,0,0,0,144,0,0,0.007936507936507936,0.007936507936507936,0.019704433497536946,0.015267175572519083,0.010582010582010581,0.015306122448979591,0,0,0.014084507042253521,0.009009009009009009,0.014925373134328358,0.009708737864077669,0.017937219730941704,0.05,0,0,0.011764705882352941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.070920546539128e-4,David Astbury,0,15924,6,Richmond,2021,28,0
6,5,7,13,7,54,0,0,0,2,2,1,0,1,2,1,6,8,0,0,7,0,0,75,54,68,0,0,1,114,2,6,0,1,3,0,0,10,4,0,5,0,0,1,0,13,4.9,0,0,0,6,34,12,6,48,0,0,0,0,177,0,0,0.019230769230769232,0.00641025641025641,0.014778325123152709,0.03816793893129771,0.018518518518518517,0.016581632653061226,0,0,0.014084507042253521,0.009009009009009009,0,0.019417475728155338,0.017937219730941704,0,0,0,0.011764705882352941,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002483098767697811,Dylan Grimes,0,15924,6,Richmond,2021,35,0
8,3,3,11,6,55,0,0,0,4,1,1,1,7,1,1,4,8,0,0,2,0,0,80,53,27,0,1,0,182,6,3,0,2,2,0,0,9,4,0,3,0,0,1,0,11,0.4,0,1,0,1,34,10,12,82,0,0,0,0,158,0,0,0.13815789473684212,0.07894736842105263,0.019704433497536946,0.022900763358778626,0.007936507936507936,0.01403061224489796,0,0,0.028169014084507043,0.009009009009009009,0.014925373134328358,0.012944983818770227,0.017937219730941704,0,0,0,0.03529411764705882,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004616480320692062,Michael Hibberd,0,15924,6,Melbourne,2021,20,0
20,6,4,24,18,75,0,0,0,1,11,1,0,5,0,0,5,11,0,0,5,0,0,100,90,94,0,0,3,554,7,9,0,3,4,0,0,2,14,0,5,0,0,3,0,3,12.7,0,1,0,5,34,10,12,82,1,1,0,0,153,4,3,0.11486486486486487,0.08108108108108109,0.04926108374384237,0.04580152671755725,0.010582010582010581,0.030612244897959183,0,0,0.007042253521126761,0.009009009009009009,0,0.016181229773462782,0.02466367713004484,0,0,0,0.041176470588235294,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05786198377609253,Steven May,0,15924,6,Melbourne,2021,10,0
5,2,6,11,7,64,0,0,2,4,0,4,0,6,1,2,6,5,0,0,1,0,2,97,46,39,0,0,4,223,5,2,3,0,0,8,3,0,1,2,5,1,18.2,0,0,19,3.8,11,2,1,1,34,12,6,48,0,0,0,0,181,0,0,0.20710059171597633,0.10650887573964497,0.012315270935960592,0.015267175572519083,0.015873015873015872,0.01403061224489796,0,0,0.028169014084507043,0.036036036036036036,0,0.019417475728155338,0.011210762331838564,0,0,0.18181818181818182,0.029411764705882353,0.02040816326530612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.006449860520660877,Tom J. Lynch,0,15924,6,Richmond,2021,37,0
8,6,14,22,18,82,0,0,30,2,1,5,1,4,2,1,12,9,4,0,4,0,0,92,107,147,1,0,3,286,4,7,1,0,0,4,1,6,5,1,6,16,60,3,0,13,23.1,50,3,0,4,34,10,12,82,1,1,2,1,140,13,6,0.5572519083969466,0.25190839694656486,0.019704433497536946,0.04580152671755725,0.037037037037037035,0.02806122448979592,0,0,0.014084507042253521,0.04504504504504504,0.014925373134328358,0.038834951456310676,0.020179372197309416,0.2,0,0,0.023529411764705882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.06954026222229,Max Gawn,0,15924,6,Melbourne,2021,4,0
11,5,7,18,12,67,3,0,0,0,0,4,1,4,3,1,10,7,3,3,5,0,2,85,80,109,0,1,6,335,6,1,0,0,0,7,4,0,6,2,4,0,0,0,1,13,16,3,1,3,5,34,10,12,82,0,0,2,0,176,0,0,0.1144578313253012,0.04819277108433735,0.027093596059113302,0.03816793893129771,0.018518518518518517,0.02295918367346939,0.17647058823529413,0,0,0.036036036036036036,0.014925373134328358,0.032362459546925564,0.01569506726457399,0.15,0.16666666666666666,0.18181818181818182,0.03529411764705882,0.061224489795918366,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2900225520133972,Tom McDonald,0,15924,6,Melbourne,2021,8,0
8,4,7,15,11,73,0,0,0,3,3,1,1,2,0,0,6,9,1,0,10,0,0,95,62,91,0,1,2,144,4,6,0,0,8,0,0,6,6,0,4,0,0,2,0,6,11.6,0,1,0,10,34,10,12,82,0,0,0,0,159,0,0,0,0,0.019704433497536946,0.030534351145038167,0.018518518518518517,0.01913265306122449,0,0,0.02112676056338028,0.009009009009009009,0.014925373134328358,0.019417475728155338,0.020179372197309416,0.05,0,0,0.023529411764705882,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029721511527895927,Adam Tomlinson,0,15924,6,Melbourne,2021,23,0
6,3,20,26,18,69,0,0,0,7,0,6,5,1,2,1,10,17,0,0,2,0,0,79,94,99,1,4,7,238,5,4,0,0,0,0,0,6,2,1,4,0,0,1,0,25,10.7,0,2,0,0,34,10,12,82,0,0,0,0,140,6,4,0.3106060606060606,0.16666666666666666,0.014778325123152709,0.022900763358778626,0.05291005291005291,0.03316326530612245,0,0,0.04929577464788732,0.05405405405405406,0.07462686567164178,0.032362459546925564,0.03811659192825112,0,0,0,0.029411764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.048494722694158554,Jack Viney,0,15924,6,Melbourne,2021,11,0
24,7,15,39,31,80,1,0,0,3,8,6,2,0,0,0,6,28,0,0,2,0,1,90,141,167,0,2,4,786,5,9,0,0,2,0,0,13,19,0,5,0,0,2,0,15,18,0,0,1,0,34,10,12,82,0,1,10,0,112,0,0,0.04854368932038835,0.019417475728155338,0.059113300492610835,0.05343511450381679,0.03968253968253968,0.04974489795918367,0.058823529411764705,0,0.02112676056338028,0.05405405405405406,0.029850746268656716,0.019417475728155338,0.06278026905829596,0,0,0.09090909090909091,0.029411764705882353,0.02040816326530612,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8832340240478516,Christian Salem,0,15924,6,Melbourne,2021,1,3
10,1,10,20,10,50,0,0,0,4,0,1,1,9,1,2,10,7,0,0,1,0,1,79,64,50,1,0,3,216,8,7,0,0,0,0,0,14,4,1,8,0,0,1,0,19,8,0,2,1,0,34,12,6,48,0,0,0,0,113,0,0,0.02040816326530612,0.01020408163265306,0.024630541871921183,0.007633587786259542,0.026455026455026454,0.025510204081632654,0,0,0.028169014084507043,0.009009009009009009,0.014925373134328358,0.032362459546925564,0.01569506726457399,0,0,0.09090909090909091,0.047058823529411764,0.02040816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.475223689340055e-4,Kamdyn McIntosh,0,15924,6,Richmond,2021,29,0
13,3,13,26,17,65,0,0,0,0,3,3,2,4,1,0,8,17,0,0,3,0,0,85,75,67,1,1,2,397,6,6,0,0,0,0,0,3,6,0,7,0,0,0,0,7,10.1,0,0,0,2,34,10,12,82,0,0,0,0,100,1,1,0.24175824175824176,0.10989010989010989,0.03201970443349754,0.022900763358778626,0.03439153439153439,0.03316326530612245,0,0,0,0.02702702702702703,0.029850746268656716,0.025889967637540454,0.03811659192825112,0,0,0,0.03529411764705882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0052898479625582695,Angus Brayshaw,0,15924,6,Melbourne,2021,19,0
7,1,8,15,7,47,0,0,0,1,0,2,0,1,0,1,7,9,0,1,0,0,0,55,41,56,0,0,4,187,3,3,0,0,0,1,0,5,1,0,7,0,0,0,0,11,8,0,0,1,0,34,12,6,48,0,0,0,0,121,6,2,0.23529411764705882,0.11764705882352941,0.017241379310344827,0.007633587786259542,0.021164021164021163,0.01913265306122449,0,0,0.007042253521126761,0.018018018018018018,0,0.022653721682847898,0.020179372197309416,0,0.05555555555555555,0,0.01764705882352941,0.02040816326530612,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011822229716926813,Kane Lambert,0,15924,6,Richmond,2021,31,0
11,7,7,18,13,72,0,0,0,2,5,2,0,6,0,4,11,7,4,0,5,0,1,100,64,106,0,0,4,226,5,14,0,1,5,0,0,7,8,0,7,0,0,6,0,9,12.7,0,3,0,5,34,10,12,82,1,1,6,0,98,0,0,0.022988505747126436,0.022988505747126436,0.027093596059113302,0.05343511450381679,0.018518518518518517,0.02295918367346939,0,0,0.014084507042253521,0.018018018018018018,0,0.03559870550161812,0.01569506726457399,0.2,0,0.09090909090909091,0.029411764705882353,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3954120874404907,Jake Lever,0,15924,6,Melbourne,2021,6,0
13,3,6,19,10,53,2,1,0,4,2,3,1,5,4,0,9,10,0,1,2,0,1,79,93,91,0,1,7,346,5,2,2,0,0,0,0,17,5,1,5,0,0,0,0,26,14.7,0,0,4,1,34,10,12,82,0,0,0,0,86,0,0,0.03896103896103896,0.012987012987012988,0.03201970443349754,0.022900763358778626,0.015873015873015872,0.02423469387755102,0.11764705882352941,0.058823529411764705,0.028169014084507043,0.02702702702702703,0.014925373134328358,0.02912621359223301,0.02242152466367713,0,0.05555555555555555,0.09090909090909091,0.029411764705882353,0.08163265306122448,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.015523391775786877,Alex Neal-Bullen,0,15924,6,Melbourne,2021,16,0
12,2,10,22,9,41,0,1,15,4,3,5,7,4,3,2,19,5,0,0,9,0,1,83,91,129,2,5,3,275,5,5,0,0,1,0,0,9,5,1,11,2,29.4,2,0,21,18.8,51,1,1,7,34,12,6,48,0,0,0,0,88,0,0,0.08695652173913043,0.043478260869565216,0.029556650246305417,0.015267175572519083,0.026455026455026454,0.02806122448979592,0,0.058823529411764705,0.028169014084507043,0.04504504504504504,0.1044776119402985,0.061488673139158574,0.011210762331838564,0,0,0.09090909090909091,0.029411764705882353,0.02040816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19169573485851288,Toby Nankervis,0,15924,6,Richmond,2021,9,0
13,5,19,32,23,72,0,1,0,1,3,0,1,5,0,1,7,24,0,0,1,0,0,90,94,82,0,1,6,300,3,7,0,0,0,0,0,5,6,1,6,0,0,1,0,8,5.7,0,0,2,0,34,10,12,82,0,0,0,0,91,0,0,0.023529411764705882,0.023529411764705882,0.03201970443349754,0.03816793893129771,0.05026455026455026,0.04081632653061224,0,0.058823529411764705,0.007042253521126761,0,0.014925373134328358,0.022653721682847898,0.053811659192825115,0,0,0,0.01764705882352941,0.04081632653061224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3637439012527466,Ed Langdon,0,15924,6,Melbourne,2021,7,0
3,1,10,13,10,77,0,0,0,5,0,2,0,2,1,1,5,9,0,0,2,1,0,75,50,56,0,0,2,67,3,1,2,0,0,4,1,2,1,1,3,0,0,0,0,22,4.4,0,0,0,1,34,12,6,48,0,0,0,0,100,0,0,0.012048192771084338,0.012048192771084338,0.007389162561576354,0.007633587786259542,0.026455026455026454,0.016581632653061226,0,0,0.035211267605633804,0.018018018018018018,0,0.016181229773462782,0.020179372197309416,0,0,0,0.01764705882352941,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0015233694575726986,Daniel Rioli,0,15924,6,Richmond,2021,32,0
15,4,21,36,24,67,0,1,0,6,4,4,4,5,3,1,17,19,0,0,2,0,1,87,124,114,2,2,10,414,3,7,0,0,0,0,0,18,6,0,6,0,0,0,0,32,9.3,0,4,1,1,34,10,12,82,1,1,3,0,105,14,7,0.5625,0.3020833333333333,0.03694581280788178,0.030534351145038167,0.05555555555555555,0.04591836734693878,0,0.058823529411764705,0.04225352112676056,0.036036036036036036,0.05970149253731343,0.05501618122977346,0.042600896860986545,0,0,0.09090909090909091,0.01764705882352941,0.02040816326530612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.127874732017517,Clayton Oliver,0,15924,6,Melbourne,2021,3,1
16,3,6,22,14,64,0,0,0,2,12,1,1,5,1,1,5,9,0,0,1,3,0,86,75,61,0,1,1,615,8,6,0,0,0,0,0,6,9,1,5,0,0,0,0,9,5.5,0,1,0,1,34,12,6,48,0,0,0,0,98,3,2,0.04819277108433735,0.03614457831325301,0.03940886699507389,0.022900763358778626,0.015873015873015872,0.02806122448979592,0,0,0.014084507042253521,0.009009009009009009,0.014925373134328358,0.016181229773462782,0.020179372197309416,0,0,0,0.047058823529411764,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0011184485629200935,Jayden Short,0,15924,6,Richmond,2021,27,0
