Feature,Gain,Cover,Frequency
coaches_votes,0.6231661843731218,0.03250323909821808,0.02374727668845316
afl_fantasy_score,0.07313288602484506,0.0318712414925609,0.029847494553376906
disposals_prop,0.01953808442256372,0.04399923134948548,0.027886710239651415
supercoach_score,0.017929296093659588,0.019731230422437806,0.029411764705882353
goals_prop,0.015435422376545991,0.03180742299308056,0.01568627450980392
num_games,0.009859320838817054,0.010362285777119283,0.02570806100217865
turnovers_prop,0.009159744894328902,0.024401118184966517,0.021350762527233117
contested_possessions_prop,0.008819718226289826,0.03698149457975872,0.02505446623093682
rating_points,0.008528029286751353,0.020548142572295664,0.026579520697167756
kicks_prop,0.008371632865086033,0.04062356861381446,0.025272331154684097
shots_at_goal_prop,0.008132106493695461,0.027023510487712996,0.015468409586056645
clearances_prop,0.008056262433102646,0.031116733581807096,0.017429193899782137
metres_gained,0.007578579379867011,0.017183793919635006,0.02483660130718954
tackles_prop,0.007030669343350333,0.03665639147575772,0.02287581699346405
inside_fifties_prop,0.0068911281883348744,0.022042662224946243,0.02091503267973856
uncontested_possessions_prop,0.006868499354340045,0.031117794277089317,0.02287581699346405
match_outcome_Loss,0.006410610648170061,0.0091034172596689885,0.004793028322440087
match_margin,0.006131745756570941,0.007385798032657747,0.020261437908496733
time_on_ground_percentage,0.005971265393208906,0.005298880064886266,0.01895424836601307
pressure_acts,0.005854087528253568,0.025488507631790946,0.014596949891067539
disposal_efficiency_percentage,0.005828027808398393,0.007496463907102893,0.024618736383442266
goals,0.005809649746577677,0.009067883967714557,0.009368191721132898
disposals,0.005492583650326839,0.00831231536167853,0.016775599128540306
def_half_pressure_acts,0.0054838495264006365,0.0040166762512270915,0.013943355119825708
team_score,0.00516613466999984,0.007567176925917683,0.01241830065359477
marks_prop,0.005159792194477664,0.02251025206185904,0.020261437908496733
uncontested_possessions,0.005071166795830331,0.005215792267778888,0.014161220043572984
effective_kicks,0.0049158133655319795,0.014958808782627649,0.012636165577342049
handballs_prop,0.004674064826980496,0.038588094367230735,0.0196078431372549
marks_inside_fifty_prop,0.004454054611976791,0.017100882905074666,0.009150326797385621
handballs,0.004183575925465536,0.013687742269431804,0.029847494553376906
kicks,0.004069632921349028,0.009336593439210759,0.0673202614379085
marks,0.003184918076925584,0.0059218617606445634,0.030065359477124184
behinds_prop,0.002958186858494757,0.006552798671019524,0.006318082788671024
