player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Ollie Wines,Port Adelaide,0,30,101,37.01491540670395,-30
Clayton Oliver,Melbourne,0,28,114,35.67928748205304,-28
Marcus Bontempelli,Western Bulldogs,0,28,101,30.555455962195992,-28
Christian Petracca,Melbourne,0,27,86,33.01744890213013,-27
Jack Steele,St Kilda,0,27,100,31.684767469763756,-27
Touk Miller,Gold Coast,0,25,97,29.26170293521136,-25
Darcy Parish,Essendon,0,23,81,26.29618319682777,-23
Cameron Guthrie,Geelong,0,22,55,27.63663443364203,-22
Jarryd Lyons,Brisbane Lions,0,22,66,27.229928456246853,-22
Tom Mitchell,Hawthorn,0,22,61,28.5725015681237,-22
Zach Merrett,Essendon,0,21,91,28.784064196050167,-21
Rory Laird,Adelaide,0,20,74,28.85704170167446,-20
Sam Walsh,Carlton,0,20,92,27.931768991053104,-20
Jack Macrae,Western Bulldogs,0,18,60,31.742954805493355,-18
Callum Mills,Sydney,0,16,42,17.802180364727974,-16
Dayne Zorko,Brisbane Lions,0,16,62,21.791478633880615,-16
Karl Amon,Port Adelaide,0,16,44,17.74865153711289,-16
Travis Boak,Port Adelaide,0,16,50,22.490087158977985,-16
David Mundy,Fremantle,0,14,69,18.246631038549822,-14
Ben Cunnington,North Melbourne,0,13,46,16.857922863215208,-13
Josh Kelly,Greater Western Sydney,0,13,55,19.96726667927578,-13
Max Gawn,Melbourne,0,13,63,22.9056652514264,-13
Tim Taranto,Greater Western Sydney,0,13,46,19.481350656133145,-13
Dom Sheed,West Coast,0,12,35,15.365680217277259,-12
Dustin Martin,Richmond,0,12,42,10.774513056967407,-12
Jacob Hopper,Greater Western Sydney,0,12,51,17.967373035731725,-12
Lance Franklin,Sydney,0,12,32,10.7784723918885,-12
Hugh McCluggage,Brisbane Lions,0,11,66,18.7713030744344,-11
Luke Parker,Sydney,0,11,52,21.14618131145835,-11
Taylor Adams,Collingwood,0,10,30,12.249109784141183,-10
Aaron Hall,North Melbourne,0,9,31,17.4108807859011,-9
Andrew Brayshaw,Fremantle,0,9,35,17.858236817643046,-9
Andrew Gaff,West Coast,0,9,23,12.882150230463594,-9
Callan Ward,Greater Western Sydney,0,9,33,12.69188956497237,-9
Harry McKay,Carlton,0,9,28,10.093647052533925,-9
Jack Crisp,Collingwood,0,9,36,14.410390374599956,-9
Jaeger O'Meara,Hawthorn,0,9,41,13.987326830625534,-9
Jake Stringer,Essendon,0,9,45,15.571220535362954,-9
Luke Dunstan,St Kilda,0,9,31,8.283776661381125,-9
Mitch Duncan,Geelong,0,9,30,10.440142283216119,-9
Nic Naitanui,West Coast,0,9,70,14.357143644243479,-9
Patrick Dangerfield,Geelong,0,9,36,11.382490141317248,-9
Taylor Walker,Adelaide,0,9,38,12.116010566940531,-9
Tim Kelly,West Coast,0,9,37,11.083472797181457,-9
Chad Wingard,Hawthorn,0,8,38,10.356906068511307,-8
Isaac Heeney,Sydney,0,8,41,9.383099555023364,-8
Jack Riewoldt,Richmond,0,8,30,8.883652083575726,-8
Jy Simpkin,North Melbourne,0,8,33,12.765202227514237,-8
Nat Fyfe,Fremantle,0,8,28,10.124127570539713,-8
Sean Darcy,Fremantle,0,8,46,14.804698985535651,-8
Tom McDonald,Melbourne,0,8,39,10.48597987438552,-8
Adam Treloar,Western Bulldogs,0,7,25,6.96208577323705,-7
Bailey Smith,Western Bulldogs,0,7,26,12.436535406392068,-7
Brodie Grundy,Collingwood,0,7,27,13.632186645641923,-7
Charlie Dixon,Port Adelaide,0,7,30,10.455313849786762,-7
Christian Salem,Melbourne,0,7,42,13.596857894212008,-7
Jeremy Cameron,Geelong,0,7,23,6.954846511172946,-7
Joel Selwood,Geelong,0,7,30,17.07036212203093,-7
Peter Wright,Essendon,0,7,27,8.389607999590226,-7
Tom Liberatore,Western Bulldogs,0,7,40,15.170740524074063,-7
Aliir Aliir,Port Adelaide,0,6,34,8.301951413974166,-6
Bayley Fritsch,Melbourne,0,6,20,6.571384591865353,-6
Brad Crouch,St Kilda,0,6,23,13.03315515856957,-6
Brandan Parfitt,Geelong,0,6,23,6.374466879409738,-6
Caleb Serong,Fremantle,0,6,22,8.536580081563443,-6
Jordan Dawson,Sydney,0,6,25,8.954824346466921,-6
Lachie Whitfield,Greater Western Sydney,0,6,23,7.505263476399705,-6
Noah Anderson,Gold Coast,0,6,23,7.825525688007474,-6
Shai Bolton,Richmond,0,6,35,8.473145371768624,-6
Toby Greene,Greater Western Sydney,0,6,41,8.875738793984056,-6
Tom Hawkins,Geelong,0,6,34,13.31662212125957,-6
Ben Keays,Adelaide,0,5,31,18.304938539862633,-5
Charlie Cameron,Brisbane Lions,0,5,29,6.822516882792115,-5
Ed Curnow,Carlton,0,5,15,7.440287915989757,-5
Jack Graham,Richmond,0,5,25,5.532336179516278,-5
Jordan De Goey,Collingwood,0,5,0,8.788535681960639,-5
Josh Bruce,Western Bulldogs,0,5,16,5.852899196150247,-5
Josh Dunkley,Western Bulldogs,0,5,19,6.8469373430125415,-5
Lachie Neale,Brisbane Lions,0,5,17,11.310604061931372,-5
Paul Seedsman,Adelaide,0,5,26,12.181793104391545,-5
Sam Menegola,Geelong,0,5,19,7.802141159307212,-5
Steven May,Melbourne,0,5,27,7.494513520621695,-5
Tom Stewart,Geelong,0,5,54,11.884101860108785,-5
Zac Bailey,Brisbane Lions,0,5,28,7.459530831780285,-5
Zach Tuohy,Geelong,0,5,22,7.402869236771949,-5
Andrew McGrath,Essendon,0,4,15,6.870182644459419,-4
Bailey Dale,Western Bulldogs,0,4,28,7.655780721222982,-4
Brayden Maynard,Collingwood,0,4,28,5.6315093520097435,-4
Jack Billings,St Kilda,0,4,13,5.8151502050459385,-4
Jake Lever,Melbourne,0,4,40,10.653572995215654,-4
Jake Lloyd,Sydney,0,4,20,7.4539890214800835,-4
Jamie Elliott,Collingwood,0,4,15,4.2596051301807165,-4
Josh P. Kennedy,Sydney,0,4,16,9.868302523042075,-4
Max King,St Kilda,0,4,15,6.074730302716489,-4
Oscar Allen,West Coast,0,4,16,3.5564650951419026,-4
Patrick Cripps,Carlton,0,4,23,8.062509320676327,-4
Reilly O'Brien,Adelaide,0,4,16,5.337722908705473,-4
Sam Taylor,Greater Western Sydney,0,4,24,5.323091148398817,-4
Steele Sidebottom,Collingwood,0,4,5,6.221077878028154,-4
Steven Motlop,Port Adelaide,0,4,9,4.450848271531868,-4
Tom Green,Greater Western Sydney,0,4,20,5.269093832932413,-4
Tom Hickey,Sydney,0,4,37,6.558295022405218,-4
Zak Jones,St Kilda,0,4,12,7.801124919264112,-4
Ben King,Gold Coast,0,3,14,5.361538301222026,-3
Bradley Hill,St Kilda,0,3,13,3.8790476149879396,-3
Brandon Ellis,Gold Coast,0,3,19,8.85717314388603,-3
Caleb Daniel,Western Bulldogs,0,3,20,7.761172266211361,-3
Daniel Howe,Hawthorn,0,3,9,2.878058278525714,-3
Daniel Rich,Brisbane Lions,0,3,29,10.354302963241935,-3
Devon Smith,Essendon,0,3,10,2.778268659778405,-3
Jack Darling,West Coast,0,3,23,4.7698735715821385,-3
Jack Higgins,St Kilda,0,3,14,4.288315543206409,-3
Jack Redden,West Coast,0,3,7,8.322641594335437,-3
Jacob Weitering,Carlton,0,3,39,8.51199442736106,-3
Jaidyn Stephenson,North Melbourne,0,3,19,5.473189986427315,-3
Jamie Cripps,West Coast,0,3,13,2.893796236254275,-3
Lachlan Sholl,Adelaide,0,3,11,3.439002014871221,-3
Luke Shuey,West Coast,0,3,9,2.9350312910974026,-3
Mitch Robinson,Brisbane Lions,0,3,9,5.170542350038886,-3
Nick Larkey,North Melbourne,0,3,11,4.39433213416487,-3
Nick Vlastuin,Richmond,0,3,13,3.497703134373296,-3
Oliver Florent,Sydney,0,3,12,2.7926816609688103,-3
Robbie Gray,Port Adelaide,0,3,14,4.698732351884246,-3
Rory Sloane,Adelaide,0,3,18,7.036096102558076,-3
Sam Docherty,Carlton,0,3,16,5.160692419391125,-3
Sam Wicks,Sydney,0,3,10,1.949727089726366,-3
Scott Pendlebury,Collingwood,0,3,17,7.822019699960947,-3
Shane Edwards,Richmond,0,3,5,3.3816386251710355,-3
Tim Membrey,St Kilda,0,3,17,4.579059591633268,-3
Tom J. Lynch,Richmond,0,3,0,3.6068317787721753,-3
Willem Drew,Port Adelaide,0,3,17,4.495759958866984,-3
Zak Butters,Port Adelaide,0,3,12,3.601776519441046,-3
Adam Cerra,Fremantle,0,2,21,7.07099692709744,-2
Alex Neal-Bullen,Melbourne,0,2,2,2.2534168286365457,-2
Bachar Houli,Richmond,0,2,5,3.0667791384621523,-2
Blake Hardwick,Hawthorn,0,2,8,3.259852075832896,-2
Cooper Sharman,St Kilda,0,2,8,1.7357777934521437,-2
Daniel McStay,Brisbane Lions,0,2,7,2.506412049056962,-2
Darcy Moore,Collingwood,0,2,24,6.089177779038437,-2
Errol Gulden,Sydney,0,2,11,2.687689800746739,-2
Gary Rohan,Geelong,0,2,14,3.680939793586731,-2
Harris Andrews,Brisbane Lions,0,2,25,7.232460613595322,-2
Jack Bowes,Gold Coast,0,2,5,2.5836153135169297,-2
Jack Lukosius,Gold Coast,0,2,15,3.9107965580769815,-2
Jack Silvagni,Carlton,0,2,10,2.7839381712256,-2
Jacob Koschitzke,Hawthorn,0,2,6,2.6331997234374285,-2
James Aish,Fremantle,0,2,10,2.3883377430029213,-2
Jeremy Finlayson,Greater Western Sydney,0,2,6,3.0957420037593693,-2
Jonathon Ceglar,Hawthorn,0,2,17,3.2409912478760816,-2
Jordan Roughead,Collingwood,0,2,6,1.836906987358816,-2
Liam Ryan,West Coast,0,2,10,3.2671001442868146,-2
Luke Ryan,Fremantle,0,2,18,3.4497579685412347,-2
Mabior Chol,Richmond,0,2,7,1.8997273937566206,-2
Marcus Adams,Brisbane Lions,0,2,17,3.4398884484544396,-2
