kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
19,3,5,24,19,79,0,0,0,1,8,0,0,0,0,0,6,12,0,0,1,4,1,77,80,110,0,0,4,562,1,7,0,1,1,0,0,6,16,0,6,0,0,0,0,10,11.7,0,2,0,1,2,4,10,64,0,0,0,0,130,0.04449648711943794,0.015151515151515152,0.017985611510791366,0.03404255319148936,0,0,0.009259259259259259,0,0,0.022988505747126436,0.027586206896551724,0,0,0.0625,0.0078125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14564535021781921,Caleb Daniel,0,16097,23,Western Bulldogs,2021,40,0
4,4,9,13,7,54,0,0,0,3,0,1,0,3,0,0,4,9,1,1,2,0,1,87,54,44,0,0,4,82,3,1,1,0,0,3,0,3,2,1,3,0,0,0,2,10,1.4,0,0,2,2,12,8,12,80,0,0,0,0,89,0.009216589861751152,0.02127659574468085,0.029508196721311476,0.017591339648173207,0,0,0.02127659574468085,0.01,0,0.013937282229965157,0.020361990950226245,0.034482758620689655,0.058823529411764705,0.058823529411764705,0.021739130434782608,0.04081632653061224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0021058227866888046,Lincoln McCarthy,0,16075,20,Brisbane Lions,2021,27,0
4,4,5,9,5,56,0,1,0,3,0,1,0,5,0,3,4,5,1,1,0,0,0,80,38,26,0,0,3,131,4,1,1,0,0,0,0,7,2,1,3,0,0,0,0,20,-3.4,0,0,1,0,27,7,5,37,0,0,0,0,18,0.00975609756097561,0.0213903743315508,0.0165016501650165,0.012622720897615708,0,0.07692307692307693,0.023076923076923078,0.011904761904761904,0,0.015384615384615385,0.01141552511415525,0.030303030303030304,0.05263157894736842,0,0.03225806451612903,0.029411764705882353,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03019878640770912,Laitham Vandermeer,0,16089,22,Western Bulldogs,2021,16,0
19,6,12,31,20,65,0,0,0,6,3,4,10,6,2,0,15,16,1,0,1,1,0,74,125,103,7,3,6,442,4,4,0,0,0,0,0,15,12,1,5,0,0,0,0,21,13.9,0,1,0,0,38,10,9,64,0,0,0,0,165,0.044186046511627906,0.026200873362445413,0.04,0.04246575342465753,0,0,0.07228915662650602,0.041666666666666664,0.19230769230769232,0.06818181818181818,0.031067961165048542,0.043478260869565216,0,0,0.031746031746031744,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9440373778343201,Taylor Adams,0,16104,23,Collingwood,2021,6,0
10,6,4,14,11,79,0,0,0,2,0,1,1,3,1,2,2,14,0,1,0,0,2,84,59,57,0,1,4,205,3,0,0,0,0,0,0,7,7,1,1,0,0,0,2,14,5.1,0,1,0,0,12,12,12,84,0,0,0,0,168,0.023809523809523808,0.031746031746031744,0.013651877133105802,0.019635343618513323,0,0,0.02,0.009615384615384616,0.013333333333333334,0.007142857142857143,0.03255813953488372,0,0.047619047619047616,0.11764705882352941,0.023622047244094488,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.029488900676369667,Michael Walters,0,15917,5,Fremantle,2021,16,0
5,1,9,14,9,64,1,0,0,5,0,2,4,1,0,1,8,7,0,0,1,0,0,60,59,69,3,1,3,189,3,1,0,0,0,0,0,15,4,0,7,0,0,0,0,26,11.3,0,1,1,0,16,5,11,71,0,0,0,0,8,0.011904761904761904,0.005434782608695652,0.025139664804469275,0.017994858611825194,0.041666666666666664,0,0.046296296296296294,0.018867924528301886,0.06153846153846154,0.02857142857142857,0.013972055888223553,0,0,0,0.019230769230769232,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.051523465663194656,Riley Collier-Dawkins,0,16050,17,Richmond,2021,40,0
3,1,6,9,6,67,0,0,0,1,1,1,0,5,1,3,2,9,0,0,7,1,0,63,20,33,0,0,1,66,2,0,0,1,2,0,0,2,1,0,0,0,0,0,0,3,2.5,0,0,0,6,97,10,21,136,0,0,0,0,116,0.007653061224489796,0.0058823529411764705,0.02564102564102564,0.01437699680511182,0,0,0.010416666666666666,0.011235955056179775,0,0.008097165991902834,0.02368421052631579,0,0,0,0.016666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014669065130874515,Jake Kolodjashnij,0,15921,6,Geelong,2021,17,0
7,1,8,15,11,73,0,0,0,4,2,2,1,3,1,1,7,8,0,0,0,2,0,84,54,62,0,1,0,257,1,5,0,3,3,0,0,13,5,0,6,0,0,0,0,14,6,0,0,0,0,30,12,5,42,0,0,0,0,31,0.017412935323383085,0.006134969325153374,0.022284122562674095,0.01971090670170828,0,0,0.0273972602739726,0.0196078431372549,0.014705882352941176,0.02356902356902357,0.017857142857142856,0,0,0,0.00641025641025641,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.007139977067708969,John Noble,0,15948,9,Collingwood,2021,31,0
10,6,4,14,10,71,0,0,0,0,3,1,0,3,2,2,8,8,2,0,8,0,0,93,52,82,0,0,4,187,2,8,0,1,5,0,0,0,8,0,3,0,0,3,0,1,6.3,4,2,0,6,13,12,12,84,0,0,0,0,60,0.028409090909090908,0.039735099337748346,0.013245033112582781,0.021406727828746176,0,0,0,0.010752688172043012,0,0.037037037037037035,0.01873536299765808,0.08,0,0,0.019417475728155338,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02466810867190361,Josh Schache,0,16085,21,Western Bulldogs,2021,17,0
11,5,6,17,11,65,0,0,0,2,0,5,0,3,1,1,2,15,0,1,0,2,0,78,66,67,0,0,5,352,4,1,1,0,0,0,0,2,6,1,1,0,0,0,1,11,2.7,0,0,1,0,3,12,15,102,0,0,0,0,27,0.028350515463917526,0.03184713375796178,0.02054794520547945,0.025,0,0,0.019801980198019802,0.045871559633027525,0,0.007220216606498195,0.03807106598984772,0,0.03333333333333333,0,0.0273972602739726,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0037543580401688814,James Cousins,0,15926,6,Hawthorn,2021,25,0
5,6,6,11,8,73,0,0,0,0,3,1,0,2,1,1,5,6,3,0,2,0,0,77,43,48,0,0,2,147,1,7,0,0,5,0,0,6,2,0,2,0,0,4,0,6,6,0,1,0,2,2,6,14,90,0,0,0,0,49,0.011990407673860911,0.034482758620689655,0.02112676056338028,0.015691868758915834,0,0,0,0.01020408163265306,0,0.01968503937007874,0.014354066985645933,0.14285714285714285,0,0,0.00819672131147541,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030985990539193153,Lewis Melican,0,15934,7,Sydney,2021,34,0
15,11,6,21,17,81,0,0,0,5,2,2,2,2,1,0,5,14,0,0,2,0,0,65,111,99,1,1,4,392,1,4,0,0,0,0,0,6,13,0,4,0,0,1,0,7,6.9,0,1,0,2,10,11,12,83,0,0,0,0,59,0.03529411764705882,0.054187192118226604,0.02390438247011952,0.03106508875739645,0,0,0.05747126436781609,0.019801980198019802,0.034482758620689655,0.02092050209205021,0.03263403263403263,0,0,0,0.00819672131147541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3848821222782135,Nic Newman,0,16033,15,Carlton,2021,8,0
15,6,6,21,13,62,2,1,0,2,2,4,0,7,0,0,3,19,0,2,1,2,0,89,96,68,0,0,6,498,8,2,0,0,0,0,0,1,8,0,3,0,0,1,0,6,1.5,0,0,5,0,12,13,13,91,0,0,0,0,211,0.04087193460490463,0.03821656050955414,0.023255813953488372,0.0336,0.07692307692307693,0.043478260869565216,0.018518518518518517,0.04040404040404041,0,0.012048192771084338,0.05121293800539083,0,0.1,0,0.07339449541284404,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.11444192379713058,Isaac Smith,0,15878,1,Geelong,2021,38,0
8,6,9,17,14,82,3,0,0,2,0,2,0,2,4,0,8,8,1,2,0,1,0,87,90,101,0,0,8,253,4,1,2,0,0,2,0,3,8,3,5,0,0,0,2,13,15.9,0,0,3,0,75,14,9,68,0,0,0,0,46,0.01834862385321101,0.02654867256637168,0.028662420382165606,0.02266666666666667,0.0967741935483871,0,0.023809523809523808,0.019230769230769232,0,0.03347280334728033,0.01616161616161616,0.03571428571428571,0.0625,0,0.035398230088495575,0.05263157894736842,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05766618996858597,Jack Higgins,0,15897,3,St Kilda,2021,42,0
6,1,4,10,7,70,0,1,0,4,0,3,1,4,0,2,7,5,0,0,1,0,1,81,40,53,0,1,4,161,2,2,1,0,0,0,0,4,4,4,6,0,0,0,1,19,3.1,0,3,1,0,57,12,15,102,0,0,0,0,51,0.014251781472684086,0.007751937984496124,0.014285714285714285,0.014265335235378032,0,0.058823529411764705,0.03076923076923077,0.03125,0.012987012987012988,0.023255813953488372,0.013550135501355014,0,0,0.08333333333333333,0.0111731843575419,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014921601861715317,Zac Bailey,0,15916,5,Brisbane Lions,2021,19,0
10,2,13,23,17,74,0,1,0,2,2,5,2,2,1,0,7,18,0,0,4,0,0,77,72,88,0,2,7,408,3,3,0,0,0,0,0,6,6,0,5,0,0,0,0,17,12.9,0,2,1,1,33,13,18,121,0,0,0,0,72,0.024330900243309004,0.012903225806451613,0.05138339920948617,0.03463855421686747,0,0.038461538461538464,0.022222222222222223,0.04424778761061947,0.029850746268656716,0.029661016949152543,0.04488778054862843,0,0,0,0.02459016393442623,0.016666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22309687733650208,Oliver Florent,0,15886,2,Sydney,2021,11,0
11,5,6,17,10,59,0,0,0,0,0,2,0,4,1,0,3,14,0,0,1,0,0,80,61,28,0,0,4,231,3,2,0,0,1,0,0,4,5,0,2,0,0,0,0,7,-0.2,0,1,0,1,38,10,9,64,0,0,0,0,12,0.02558139534883721,0.021834061135371178,0.02,0.023287671232876714,0,0,0,0.020833333333333332,0,0.013636363636363636,0.027184466019417475,0,0,0,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-9.625278180465102e-4,Trent Bianco,0,16104,23,Collingwood,2021,26,0
13,8,3,16,15,94,0,0,0,2,6,1,0,1,0,1,1,13,0,0,3,0,0,82,74,79,0,0,2,261,2,4,0,0,1,0,0,7,12,0,1,0,0,2,0,10,6.4,0,0,0,2,19,13,11,79,0,0,0,0,146,0.03110047846889952,0.043243243243243246,0.010676156583629894,0.022889842632331903,0,0,0.02040816326530612,0.010752688172043012,0,0.0037313432835820895,0.031630170316301706,0,0,0,0.017699115044247787,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006178417708724737,Harry Cunningham,0,16049,17,Sydney,2021,26,0
10,4,12,22,17,77,1,0,0,1,0,2,0,3,0,0,8,16,0,1,1,0,0,85,76,80,0,0,6,217,3,1,1,0,0,3,1,0,8,3,8,0,0,0,0,12,13.6,0,1,2,0,30,10,11,76,0,0,0,0,9,0.023529411764705882,0.020202020202020204,0.038461538461538464,0.029850746268656716,0.043478260869565216,0,0.011494252873563218,0.02040816326530612,0,0.030418250950570342,0.03404255319148936,0,0.037037037037037035,0,0.02158273381294964,0.046511627906976744,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036635296419262886,James Rowe,0,15955,9,Adelaide,2021,25,0
19,4,17,36,26,72,0,0,0,9,4,6,9,1,3,0,17,20,0,0,0,0,1,83,142,146,4,5,5,510,4,6,1,0,0,0,0,6,11,4,12,0,0,0,0,20,23.9,0,2,1,0,40,10,15,100,1,1,10,0,123,0.04212860310421286,0.02040816326530612,0.054313099041533544,0.04712041884816754,0,0,0.06164383561643835,0.05825242718446602,0.1111111111111111,0.059027777777777776,0.0423728813559322,0,0,0.05555555555555555,0.028368794326241134,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.781161069869995,Touk Miller,0,15922,6,Gold Coast,2021,1,3
14,7,5,19,12,63,2,1,0,4,1,4,1,1,1,0,4,15,0,3,0,0,0,82,103,110,0,1,6,391,3,2,1,0,0,0,0,3,8,0,3,0,0,0,3,8,12,0,0,3,0,20,16,12,88,0,0,0,0,137,0.0343980343980344,0.038461538461538464,0.020242914979757085,0.0290519877675841,0.09090909090909091,0.05,0.031007751937984496,0.04395604395604396,0.0136986301369863,0.016597510373443983,0.03787878787878788,0,0.1111111111111111,0,0.030612244897959183,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09233947843313217,Jack Billings,0,15982,11,St Kilda,2021,13,0
6,4,4,10,7,70,3,1,0,2,0,1,0,2,3,1,7,3,1,2,0,0,0,94,65,88,0,0,5,188,3,2,2,0,0,3,0,4,4,1,3,0,0,0,2,11,12.9,0,1,4,0,28,11,9,65,0,0,0,0,6,0.014962593516209476,0.023529411764705882,0.015267175572519083,0.015082956259426848,0.13636363636363635,0.041666666666666664,0.020618556701030927,0.010638297872340425,0,0.027237354085603113,0.007462686567164179,0.05555555555555555,0.07142857142857142,0,0.023255813953488372,0.07272727272727272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007035170216113329,Josh Treacy,0,16002,12,Fremantle,2021,29,0
5,3,5,10,7,70,0,1,0,6,1,2,2,2,0,0,6,4,0,1,2,0,0,65,59,59,0,2,4,191,2,3,2,0,0,0,0,7,2,1,5,0,0,0,0,21,10.3,0,2,1,1,22,14,11,80,0,0,0,0,8,0.012345679012345678,0.017341040462427744,0.01694915254237288,0.014285714285714285,0,0.05,0.05825242718446602,0.01694915254237288,0.03278688524590164,0.022222222222222223,0.00954653937947494,0,0.038461538461538464,0,0.012987012987012988,0.0196078431372549,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0030067991465330124,Tom Sparrow,0,15877,1,Melbourne,2021,25,0
14,6,10,24,18,75,0,0,0,5,1,3,3,4,1,1,9,16,0,1,1,0,1,73,98,93,0,3,6,315,3,3,1,0,0,0,0,10,9,1,5,0,0,1,0,31,9.1,0,2,1,0,37,10,11,76,0,0,0,0,186,0.03153153153153153,0.031746031746031744,0.04048582995951417,0.03473227206946455,0,0,0.043859649122807015,0.028846153846153848,0.03896103896103896,0.036734693877551024,0.037296037296037296,0,0.04,0.045454545454545456,0.024390243902439025,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21897673606872559,Chad Wingard,0,15983,11,Hawthorn,2021,11,0
8,4,7,15,10,67,3,0,0,2,0,4,0,4,1,2,6,9,1,3,2,0,0,97,71,82,0,0,5,225,6,2,1,0,0,5,1,1,6,2,5,0,0,1,1,7,10.4,7,1,3,2,16,5,11,71,0,0,0,0,187,0.01904761904761905,0.021739130434782608,0.019553072625698324,0.019280205655526992,0.125,0,0.018518518518518517,0.03773584905660377,0,0.02142857142857143,0.017964071856287425,0.047619047619047616,0.13043478260869565,0,0.038461538461538464,0.07894736842105263,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028227025642991066,Tom J. Lynch,0,16050,17,Richmond,2021,12,0
4,2,4,8,6,75,0,0,0,1,0,1,0,4,0,2,5,5,0,0,3,0,0,83,24,33,0,0,1,44,3,3,0,0,0,0,0,6,3,1,4,0,0,0,0,6,5.3,0,1,0,1,72,9,10,69,0,0,0,0,89,0.009174311926605505,0.008333333333333333,0.012779552715654952,0.010680907877169559,0,0,0.011904761904761904,0.010101010101010102,0,0.022321428571428572,0.009487666034155597,0,0,0,0.02654867256637168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0014121885178610682,Kayne Turner,0,15978,10,North Melbourne,2021,21,0
7,1,9,16,12,75,0,0,0,2,1,2,4,2,1,0,8,9,0,0,0,0,0,88,51,75,1,3,3,156,3,1,0,0,0,0,0,4,5,2,6,0,0,0,1,17,5.8,0,2,0,0,1,14,11,80,0,0,0,0,180,0.018276762402088774,0.005780346820809248,0.043478260869565216,0.02711864406779661,0,0,0.022988505747126436,0.024390243902439025,0.056338028169014086,0.0365296803652968,0.02535211267605634,0,0,0,0.02830188679245283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.04513375833630562,Lachie Neale,0,15885,2,Brisbane Lions,2021,30,0
5,3,4,9,8,89,0,0,0,2,1,1,0,0,0,0,4,6,0,0,0,2,0,80,40,55,0,0,2,73,0,4,0,0,2,0,0,9,4,0,4,0,0,0,0,11,7,0,1,0,0,40,10,8,58,0,0,0,0,6,0.011848341232227487,0.015384615384615385,0.013377926421404682,0.012482662968099861,0,0,0.02127659574468085,0.010416666666666666,0,0.01702127659574468,0.012958963282937365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006147583015263081,Brandon Walker,0,16069,19,Fremantle,2021,20,0
12,5,8,20,10,50,1,1,0,2,0,4,0,9,2,4,7,12,0,1,4,0,0,92,72,64,0,0,7,358,8,2,1,0,0,2,0,3,5,4,5,0,0,0,1,9,10.9,0,2,2,4,30,6,14,90,0,0,0,0,85,0.027649769585253458,0.02717391304347826,0.02666666666666667,0.027247956403269755,0.047619047619047616,0.125,0.01834862385321101,0.042105263157894736,0,0.02527075812274368,0.028169014084507043,0,0.07692307692307693,0,0.050314465408805034,0.05555555555555555,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012652868404984474,Harry Himmelberg,0,15907,4,Greater Western Sydney,2021,25,0
8,3,3,11,6,55,0,0,0,4,1,1,1,7,1,1,4,8,0,0,2,0,0,80,53,27,0,1,0,182,6,3,0,2,2,0,0,9,4,0,3,0,0,1,0,11,0.4,0,1,0,1,34,10,12,82,0,0,0,0,158,0.019704433497536946,0.022900763358778626,0.007936507936507936,0.01403061224489796,0,0,0.028169014084507043,0.009009009009009009,0.014925373134328358,0.012944983818770227,0.017937219730941704,0,0,0,0.03529411764705882,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.016540026292204857,Michael Hibberd,0,15924,6,Melbourne,2021,21,0
