player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Elliot Yeo,West Coast,0,0,9,0,0
Elliott Himmelberg,Adelaide,0,0,0,0,0
Emerson Jeka,Hawthorn,0,0,0,0,0
Esava Ratugolea,Geelong,0,0,4,0,0
Ethan Hughes,Fremantle,0,0,0,0,0
Finlay Macrae,Collingwood,0,0,0,0,0
Finn Maginness,Hawthorn,0,0,0,0,0
Francis Evans,Geelong,0,0,0,0,0
George Hewett,Sydney,0,0,6,0,0
Grant Birchall,Brisbane Lions,0,0,4,0,0
Griffin Logue,Fremantle,0,0,0,0,0
Gryan Miers,Geelong,0,0,0,0,0
Hamish Hartlett,Port Adelaide,0,0,0,0,0
Harrison Jones,Essendon,0,0,0,0,0
Harrison Petty,Melbourne,0,0,0,0,0
Harry Cunningham,Sydney,0,0,9,0,0
Harry Edwards,West Coast,0,0,0,0,0
Harry Himmelberg,Greater Western Sydney,0,0,3,0,0
Harry Morrison,Hawthorn,0,0,0,0,0
Harry Perryman,Greater Western Sydney,0,0,9,0,0
Harry Sharp,Brisbane Lions,0,0,0,0,0
Hayden Crozier,Western Bulldogs,0,0,0,0,0
Hayden Young,Fremantle,0,0,0,0,0
Heath Chapman,Fremantle,0,0,0,0,0
Hugo Ralphsmith,Richmond,0,0,0,0,0
Hunter Clark,St Kilda,0,0,3,0,0
Isaac Quaynor,Collingwood,0,0,0,0,0
Isaac Smith,Geelong,0,0,7,0,0
Isiah Winder,West Coast,0,0,0,0,0
Izak Rankine,Gold Coast,0,0,3,0,0
Jack Bowes,Gold Coast,0,0,5,0,0
Jack Buckley,Greater Western Sydney,0,0,0,0,0
Jack Bytel,St Kilda,0,0,0,0,0
Jack Ginnivan,Collingwood,0,0,0,0,0
Jack Gunston,Hawthorn,0,0,0,0,0
Jack Henry,Geelong,0,0,14,0,0
Jack Lonie,St Kilda,0,0,0,0,0
Jack Madgen,Collingwood,0,0,1,0,0
Jack Mahony,North Melbourne,0,0,0,0,0
Jack Martin,Carlton,0,0,2,0,0
Jack Newnes,Carlton,0,0,0,0,0
Jack Payne,Brisbane Lions,0,0,0,0,0
Jack Petruccelle,West Coast,0,0,5,0,0
Jack Ross,Richmond,0,0,2,0,0
Jack Sinclair,St Kilda,0,0,15,0,0
Jack Viney,Melbourne,0,0,5,0,0
Jackson Hately,Adelaide,0,0,0,0,0
Jackson Nelson,West Coast,0,0,0,0,0
Jacob Townsend,Gold Coast,0,0,0,0,0
Jai Newcombe,Hawthorn,0,0,0,0,0
Jake Aarts,Richmond,0,0,0,0,0
Jake Bowey,Melbourne,0,0,0,0,0
Jake Carlisle,St Kilda,0,0,0,0,0
Jake Kelly,Adelaide,0,0,0,0,0
Jake Kolodjashnij,Geelong,0,0,0,0,0
Jake Melksham,Melbourne,0,0,0,0,0
Jake Riccardi,Greater Western Sydney,0,0,0,0,0
Jake Stein,Greater Western Sydney,0,0,0,0,0
Jake Waterman,West Coast,0,0,0,0,0
Jamaine Jones,West Coast,0,0,1,0,0
Jamarra Ugle-Hagan,Western Bulldogs,0,0,0,0,0
James Bell,Sydney,0,0,0,0,0
James Cousins,Hawthorn,0,0,0,0,0
James Frawley,St Kilda,0,0,0,0,0
James Jordon,Melbourne,0,0,0,0,0
James Madden,Brisbane Lions,0,0,0,0,0
James Peatling,Greater Western Sydney,0,0,0,0,0
James Rowbottom,Sydney,0,0,0,0,0
James Rowe,Adelaide,0,0,0,0,0
James Stewart,Essendon,0,0,0,0,0
Jared Polec,North Melbourne,0,0,0,0,0
Jarman Impey,Hawthorn,0,0,0,0,0
Jarrod Berry,Brisbane Lions,0,0,0,0,0
Jarrod Brander,West Coast,0,0,0,0,0
Jarrod Harbrow,Gold Coast,0,0,0,0,0
Jarrod Lienert,Port Adelaide,0,0,0,0,0
Jarrod Witts,Gold Coast,0,0,2,0,0
Jarryn Geary,St Kilda,0,0,0,0,0
Jason Castagna,Richmond,0,0,0,0,0
Jason Johannisen,Western Bulldogs,0,0,0,0,0
Jaxon Prior,Brisbane Lions,0,0,0,0,0
Jay Rantall,Collingwood,0,0,0,0,0
Jayden Hunt,Melbourne,0,0,0,0,0
Jayden Laverde,Essendon,0,0,6,0,0
Jayden Short,Richmond,0,0,4,0,0
Jed Anderson,North Melbourne,0,0,0,0,0
Jed Bews,Geelong,0,0,2,0,0
Jed McEntee,Port Adelaide,0,0,0,0,0
Jeremy Howe,Collingwood,0,0,1,0,0
Jeremy McGovern,West Coast,0,0,5,0,0
Jeremy Sharp,Gold Coast,0,0,0,0,0
Jesse Hogan,Greater Western Sydney,0,0,2,0,0
Jimmy Webster,St Kilda,0,0,1,0,0
Joel Amartey,Sydney,0,0,0,0,0
Joel Hamling,Fremantle,0,0,0,0,0
Joel Jeffrey,Gold Coast,0,0,0,0,0
Joel Smith,Melbourne,0,0,0,0,0
Joel Western,Fremantle,0,0,0,0,0
John Noble,Collingwood,0,0,0,0,0
Jordan Clark,Geelong,0,0,0,0,0
Jordan De Goey,Collingwood,0,0,0,0,0
Jordon Butts,Adelaide,0,0,8,0,0
Jordon Sweet,Western Bulldogs,0,0,2,0,0
Josh Battle,St Kilda,0,0,0,0,0
Josh Caddy,Richmond,0,0,0,0,0
Josh Daicos,Collingwood,0,0,0,0,0
Josh Honey,Carlton,0,0,0,0,0
Josh J. Kennedy,West Coast,0,0,0,0,0
Josh Jenkins,Geelong,0,0,0,0,0
Josh Morris,Hawthorn,0,0,0,0,0
Josh Rotham,West Coast,0,0,3,0,0
Josh Schache,Western Bulldogs,0,0,0,0,0
Josh Thomas,Collingwood,0,0,0,0,0
Josh Treacy,Fremantle,0,0,0,0,0
Josh Walker,North Melbourne,0,0,0,0,0
Josh Worrell,Adelaide,0,0,0,0,0
Justin McInerney,Sydney,0,0,4,0,0
Jy Farrar,Gold Coast,0,0,0,0,0
Jye Caldwell,Essendon,0,0,0,0,0
Kade Chandler,Melbourne,0,0,0,0,0
Kaiden Brand,Sydney,0,0,0,0,0
Kamdyn McIntosh,Richmond,0,0,0,0,0
Kane Farrell,Port Adelaide,0,0,3,0,0
Kayne Turner,North Melbourne,0,0,0,0,0
Keidean Coleman,Brisbane Lions,0,0,0,0,0
Kieran Strachan,Adelaide,0,0,0,0,0
Kieren Briggs,Greater Western Sydney,0,0,0,0,0
Kyle Hartigan,Hawthorn,0,0,2,0,0
Kyle Langford,Essendon,0,0,0,0,0
Kyron Hayden,North Melbourne,0,0,0,0,0
Kysaiah Pickett,Melbourne,0,0,10,0,0
Lachie Ash,Greater Western Sydney,0,0,4,0,0
Lachie Fogarty,Carlton,0,0,2,0,0
Lachie Henderson,Geelong,0,0,7,0,0
Lachie Hunter,Western Bulldogs,0,0,4,0,0
Lachie Jones,Port Adelaide,0,0,0,0,0
Lachie Plowman,Carlton,0,0,0,0,0
Lachie Schultz,Fremantle,0,0,10,0,0
Lachie Weller,Gold Coast,0,0,0,0,0
Lachie Young,North Melbourne,0,0,0,0,0
Lachlan Bramble,Hawthorn,0,0,0,0,0
Lachlan Gollant,Adelaide,0,0,0,0,0
Lachlan Keeffe,Greater Western Sydney,0,0,3,0,0
Lachlan McNeil,Western Bulldogs,0,0,0,0,0
Lachlan Murphy,Adelaide,0,0,0,0,0
Laitham Vandermeer,Western Bulldogs,0,0,3,0,0
Leo Connolly,St Kilda,0,0,0,0,0
Levi Casboult,Carlton,0,0,0,0,0
Levi Greenwood,Collingwood,0,0,0,0,0
Lewis Melican,Sydney,0,0,0,0,0
Lewis Taylor,Sydney,0,0,0,0,0
Lewis Young,Western Bulldogs,0,0,0,0,0
Liam Duggan,West Coast,0,0,4,0,0
Liam Henry,Fremantle,0,0,0,0,0
Liam Jones,Carlton,0,0,15,0,0
Liam Stocker,Carlton,0,0,0,0,0
Lin Jong,Western Bulldogs,0,0,0,0,0
Lincoln McCarthy,Brisbane Lions,0,0,19,0,0
Lloyd Meek,Fremantle,0,0,0,0,0
Lochie O'Brien,Carlton,0,0,0,0,0
Logan McDonald,Sydney,0,0,0,0,0
Louis Butler,Western Bulldogs,0,0,0,0,0
Luke Breust,Hawthorn,0,0,8,0,0
Luke Brown,Adelaide,0,0,0,0,0
Luke Dahlhaus,Geelong,0,0,0,0,0
Luke Edwards,West Coast,0,0,0,0,0
Luke Foley,West Coast,0,0,0,0,0
Luke Jackson,Melbourne,0,0,10,0,0
Luke McDonald,North Melbourne,0,0,0,0,0
Luke Parks,Carlton,0,0,0,0,0
Luke Pedlar,Adelaide,0,0,0,0,0
Malcolm Rosas,Gold Coast,0,0,0,0,0
Marc Murphy,Carlton,0,0,0,0,0
Marc Pittonet,Carlton,0,0,0,0,0
Mark Hutchings,West Coast,0,0,0,0,0
Mark Keane,Collingwood,0,0,0,0,0
Mark O'Connor,Geelong,0,0,9,0,0
Marlion Pickett,Richmond,0,0,0,0,0
Martin Frederick,Port Adelaide,0,0,0,0,0
Martin Gleeson,Essendon,0,0,0,0,0
Mason Cox,Collingwood,0,0,0,0,0
Mason Redman,Essendon,0,0,12,0,0
Mason Wood,St Kilda,0,0,0,0,0
Matt Buntine,Greater Western Sydney,0,0,0,0,0
Matt de Boer,Greater Western Sydney,0,0,0,0,0
Matt Flynn,Greater Western Sydney,0,0,3,0,0
Matt Guelfi,Essendon,0,0,0,0,0
Matt Rowell,Gold Coast,0,0,0,0,0
Matthew Cottrell,Carlton,0,0,0,0,0
Matthew Owies,Carlton,0,0,0,0,0
Matthew Parker,Richmond,0,0,0,0,0
Maurice Rioli,Richmond,0,0,0,0,0
Max Holmes,Geelong,0,0,0,0,0
Max Lynch,Collingwood,0,0,0,0,0
Michael Frederick,Fremantle,0,0,0,0,0
Michael Gibbons,Carlton,0,0,0,0,0
Michael Hartley,Hawthorn,0,0,0,0,0
Michael Hibberd,Melbourne,0,0,0,0,0
Michael Walters,Fremantle,0,0,1,0,0
Miles Bergman,Port Adelaide,0,0,2,0,0
Mitch Brown,Melbourne,0,0,0,0,0
Mitch Crowden,Fremantle,0,0,0,0,0
Mitch Hannan,Western Bulldogs,0,0,0,0,0
Mitch Lewis,Hawthorn,0,0,0,0,0
Mitch McGovern,Carlton,0,0,0,0,0
Mitch Wallis,Western Bulldogs,0,0,0,0,0
Mitchell Hinge,Adelaide,0,0,0,0,0
Nakia Cockatoo,Brisbane Lions,0,0,0,0,0
Nathan Jones,Melbourne,0,0,0,0,0
Nathan Kreuger,Geelong,0,0,0,0,0
Nathan Murphy,Collingwood,0,0,0,0,0
Nathan Vardy,West Coast,0,0,0,0,0
Nathan Wilson,Fremantle,0,0,0,0,0
Ned Cahill,Essendon,0,0,0,0,0
Ned McHenry,Adelaide,0,0,3,0,0
Ned Reeves,Hawthorn,0,0,0,0,0
Neville Jetta,Melbourne,0,0,0,0,0
Nic Newman,Carlton,0,0,0,0,0
Nick Blakey,Sydney,0,0,1,0,0
Nick Bryan,Essendon,0,0,0,0,0
Nick Coffield,St Kilda,0,0,2,0,0
Nick Haynes,Greater Western Sydney,0,0,10,0,0
Nick Murray,Adelaide,0,0,0,0,0
Nick Shipley,Greater Western Sydney,0,0,0,0,0
