Feature,Gain,Cover,Frequency
coaches_votes,0.6454189248501375,0.05340999928196242,0.03840682788051209
afl_fantasy_score,0.08102389899696416,0.08342644004906649,0.07478154846575899
supercoach_score,0.03458421455674615,0.06860416846396589,0.06238569396464133
rating_points,0.018086445812897575,0.08515661070031245,0.05852469010363747
metres_gained,0.01577723436789831,0.06519004972807194,0.05547652916073969
num_games,0.01489885235218629,0.04832092998392619,0.051209103840682786
effective_disposals,0.011823201461010008,0.05210624062868336,0.08209713472871367
match_margin,0.011790670338949554,0.015410462566160459,0.03556187766714083
disposal_efficiency_percentage,0.010740341961733483,0.015642104665180134,0.04470636049583418
pressure_acts,0.010446392190738006,0.03784357965903624,0.035765088396667345
team_score,0.010164207685986346,0.02316826760819565,0.02621418410892095
time_on_ground_percentage,0.009104319365209432,0.015261738811801292,0.03434261328998171
def_half_pressure_acts,0.008617234086459091,0.017333462474244592,0.023775655354602722
score_involvements,0.008344720223586434,0.03559490472064721,0.028246291404186143
clangers,0.00810821234219493,0.022187890499092575,0.03210729526519
effective_kicks,0.008003497427529524,0.033211796210702214,0.025807762649867914
ground_ball_gets,0.0074277903734205715,0.0360375475435264,0.0245884982727088
stoppage_clearances,0.006471174303387262,0.041549323977321306,0.021337126600284494
one_percenters,0.006471052967218218,0.012448866285700978,0.019508230034545822
intercepts,0.006353021729234162,0.020293294534604912,0.02011786222312538
player_position_final_C,0.00601610322593023,0.004960634074817399,0.00609632188579557
team_behinds,0.005663556457422516,0.022790548084965546,0.02235318024791709
match_outcome_Loss,0.0056222030498476305,0.013194425699605892,0.007518796992481203
free_kicks_for,0.004631870650076323,0.017297472384221732,0.021540337329811015
free_kicks_against,0.004103900621356106,0.004628960696175365,0.01666327982117456
centre_clearances,0.003971636589525866,0.02749713446550394,0.01625685836212152
intercept_marks,0.003924781423580688,0.021640276580313384,0.013005486689697216
f50_ground_ball_gets,0.0038532518536632796,0.013430125504853634,0.012599065230644179
match_outcome_Win,0.0037817837716042973,0.001044065454682743,0.002844950213371266
team_goals,0.0035803230628561797,0.006486860882600503,0.013208697419223736
score_launches,0.0034940664985001514,0.01490501350775119,0.013411908148750254
marks_on_lead,0.003037107196984078,0.011792399986803634,0.010973379394432025
aa_squad,0.0028554871400852215,0.003325554886916138,0.004673846779109937
spoils,0.0025201450645906008,0.003635704780348423,0.006299532615322089
bounces,0.002377552220921141,0.010433244822410958,0.011786222312538102
tackles_inside_fifty,0.002136889748570933,0.01680578424258591,0.009144482828693354
aa_team,0.0017014282246154689,0.009172356717541482,0.004470636049583418
captain,0.001016339533694135,0.007472530652001058,0.003657793131477342
player_position_final_F,5.305335573879459e-4,4.6734190426741905e-4,0.001219264377159114
player_position_final_W,5.209230451354193e-4,0.0016093215744535285,0.003048160942897785
player_position_final_RK,4.7669657071586116e-4,0.004732520415996043,0.001422475106685633
player_position_final_HF,4.1495342405557865e-4,4.377030066015352e-4,0.00203210729526519
player_position_final_HB,1.1305967539342037e-4,4.2341282379834115e-5,8.12842918106076e-4
