kicks,kicks_prop,marks,marks_prop,handballs,handballs_prop,disposals,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals,goals_prop,behinds,behinds_prop,tackles,tackles_prop,rebounds,inside_fifties,inside_fifties_prop,clearances,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions,contested_possessions_prop,uncontested_possessions,uncontested_possessions_prop,contested_marks,contested_marks_prop,marks_inside_fifty,marks_inside_fifty_prop,one_percenters,bounces,goal_assists,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal,shots_at_goal_prop,spoils,margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
16,0.034858387799564274,4,0.018779342723004695,13,0.05241935483870968,29,0.04101838755304102,19,66,3,0.15789473684210525,1,0.047619047619047616,7,0.06930693069306931,3,4,0.04081632653061224,10,0.136986301369863,3,2,0,17,0.0625,13,0.02968036529680365,1,0.034482758620689655,2,0.08,7,1,1,0.06666666666666667,84,135,156,4,6,9,514,0.053691275167785234,5,1,0,0,1,1,11,8,2,8,0,0,24,22.5,3,4,0.08,4,55,20,13,98,1,1,10,1,159,0,1,0,1,0,0,0,0,0,3.2078771591186523,Marcus Bontempelli,0,16032,15,Western Bulldogs,2021,1,3
16,0.037383177570093455,6,0.02830188679245283,10,0.03460207612456748,26,0.03626220362622036,15,58,0,0,0,0,4,0.041666666666666664,3,3,0.030927835051546393,2,0.03389830508474576,1,1,0,8,0.03347280334728033,18,0.038876889848812095,0,0,0,0,0,0,1,0.07142857142857142,84,103,91,1,1,4,334,0.048,4,1,0,0,0,0,10,6,3,6,1,0,28,6.9,1,1,0.02040816326530612,0,-32,15,8,63,0,1,0,0,98,1,0,0,0,0,1,0,0,0,0.05665667727589607,Hugh McCluggage,0,16047,17,Brisbane Lions,2021,15,0
1,0.0023752969121140144,1,0.005208333333333333,2,0.006666666666666667,3,0.004160887656033287,1,33,0,0,0,0,1,0.006711409395973154,0,1,0.010752688172043012,0,0,1,0,0,0,0,3,0.006493506493506494,0,0,0,0,1,0,0,0,30,14,8,0,0,0,51,0.009259259259259259,0,0,0,0,0,0,3,0,0,0,0,0,8,1.1,0,0,0,0,-21,17,5,47,0,0,0,0,52,1,0,0,1,0,0,0,0,0,-0.007671387866139412,Ben Long,0,15947,9,St Kilda,2021,34,0
6,0.015037593984962405,1,0.006369426751592357,6,0.018575851393188854,12,0.01662049861495845,8,67,0,0,0,0,4,0.03278688524590164,1,1,0.011363636363636364,3,0.0379746835443038,1,0,0,7,0.025,3,0.006802721088435374,0,0,0,0,1,0,0,0,55,71,69,1,2,2,99,0.023622047244094488,2,0,0,1,1,0,7,2,0,4,1,0,10,12.7,1,0,0,1,-26,6,11,72,0,0,0,0,12,1,0,0,0,0,0,0,1,0,-0.013228341937065125,Matt Flynn,0,16060,18,Greater Western Sydney,2021,39,0
4,0.008888888888888889,5,0.023255813953488372,5,0.01773049645390071,9,0.012295081967213115,9,100,0,0,0,0,3,0.02830188679245283,0,0,0,0,0,0,0,0,2,0.007782101167315175,8,0.01694915254237288,0,0,0,0,3,0,0,0,88,49,49,0,0,1,19,0,3,0,1,3,0,0,4,4,0,1,1,0,8,5.4,0,0,0,2,-87,13,6,49,0,0,0,0,69,1,0,0,0,1,0,0,0,0,-0.007775434292852879,Charlie Ballard,0,16099,23,Gold Coast,2021,34,0
2,0.004866180048661801,1,0.0055248618784530384,0,0,2,0.0028653295128939827,0,0,0,0,0,0,2,0.014925373134328358,0,1,0.008928571428571428,0,0,1,0,0,0,0,2,0.004819277108433735,0,0,0,0,0,0,0,0,12,17,5,0,0,0,70,0.007246376811594203,0,0,0,0,1,0,2,0,0,0,0,0,2,-0.5,0,0,0,0,-41,8,10,68,0,0,0,0,48,1,0,0,1,0,0,0,0,0,-0.003943616524338722,Cameron Zurhaar,0,15908,4,North Melbourne,2021,39,0
5,0.011494252873563218,2,0.010869565217391304,1,0.0034129692832764505,6,0.008241758241758242,4,67,0,0,0,0,1,0.009259259259259259,0,1,0.009615384615384616,0,0,1,1,0,2,0.007434944237918215,4,0.009259259259259259,1,0.043478260869565216,0,0,3,0,0,0,38,28,37,0,0,2,108,0.007751937984496124,1,0,0,1,0,0,2,3,0,1,1,0,3,3.8,1,0,0,3,-2,16,12,88,0,0,0,0,24,1,0,0,1,0,0,0,0,0,-0.009423725306987762,Zach Guthrie,0,15934,7,Geelong,2021,41,0
6,0.014778325123152709,3,0.017341040462427744,10,0.033112582781456956,16,0.022598870056497175,12,75,0,0,0,0,0,0,5,1,0.00847457627118644,1,0.016129032258064516,6,1,2,9,0.03272727272727273,7,0.016548463356973995,0,0,0,0,2,0,0,0,83,42,54,0,1,0,88,0.03184713375796178,11,0,0,0,0,0,1,5,0,7,2,0,3,6,0,0,0,0,-22,10,8,58,0,0,0,0,141,1,0,0,0,1,0,0,0,0,0.007768923416733742,Reece Conca,0,15877,1,Fremantle,2021,32,0
13,0.030162412993039442,2,0.011834319526627219,20,0.058997050147492625,33,0.04285714285714286,24,73,0,0,0,0,4,0.04,2,7,0.06930693069306931,9,0.10714285714285714,6,0,1,17,0.060714285714285714,16,0.03319502074688797,0,0,0,0,0,0,1,0.058823529411764705,81,98,104,3,6,3,426,0.058333333333333334,1,0,0,0,0,0,9,8,2,11,0,0,22,15.3,1,0,0,0,11,6,14,90,0,0,3,0,58,0,1,1,0,0,0,0,0,0,1.1557925939559937,Bailey Smith,0,16055,18,Western Bulldogs,2021,3,1
11,0.02696078431372549,5,0.026041666666666668,3,0.008849557522123894,14,0.018741633199464525,9,64,0,0,0,0,4,0.02962962962962963,1,3,0.030612244897959183,1,0.014492753623188406,1,0,1,0,0,12,0.025157232704402517,0,0,0,0,3,0,0,0,78,67,56,1,0,2,340,0,0,1,0,1,0,0,7,6,0,0,0,0,12,6.4,1,0,0,3,-63,9,9,63,0,0,0,0,115,1,0,0,0,0,0,0,0,1,-0.010478506796061993,Kamdyn McIntosh,0,15938,8,Richmond,2021,34,0
20,0.042283298097251586,4,0.02040816326530612,12,0.04195804195804196,32,0.04216073781291173,18,56,1,0.09090909090909091,0,0,1,0.008547008547008548,1,9,0.10588235294117647,11,0.16923076923076924,5,2,3,17,0.0648854961832061,13,0.02748414376321353,0,0,0,0,0,0,0,0,87,99,109,2,9,6,667,0.039735099337748346,3,0,0,0,0,0,5,10,1,9,0,0,22,14.4,1,2,0.058823529411764705,0,40,8,9,62,0,0,10,0,109,0,1,1,0,0,0,0,0,0,2.5387332439422607,Luke Dunstan,0,16026,15,St Kilda,2021,1,3
7,0.016908212560386472,4,0.024691358024691357,4,0.01384083044982699,11,0.015647226173541962,7,64,1,0.034482758620689655,0,0,5,0.03496503496503497,0,2,0.019801980198019802,0,0,2,0,1,5,0.01694915254237288,7,0.017721518987341773,0,0,1,0.05263157894736842,0,0,0,0,81,64,59,0,0,2,144,0.0136986301369863,1,1,0,0,1,0,5,3,2,5,0,1,26,9.1,1,3,0.05555555555555555,0,-1,11,14,95,0,0,0,0,24,1,0,0,0,0,1,0,0,0,-0.010807165876030922,Kysaiah Pickett,0,15959,10,Melbourne,2021,36,0
7,0.015590200445434299,5,0.02824858757062147,5,0.017421602787456445,12,0.016304347826086956,9,75,0,0,0,0,2,0.017391304347826087,1,2,0.017241379310344827,0,0,2,0,1,0,0,12,0.026726057906458798,0,0,0,0,0,0,0,0,66,51,34,0,0,1,111,0.024691358024691357,0,0,0,0,0,0,9,5,0,0,0,0,15,0.1,0,0,0,0,-34,2,11,68,0,0,0,0,4,1,0,0,0,0,0,1,0,0,-0.005536374635994434,Nick Shipley,0,15900,3,Greater Western Sydney,2021,30,0
6,0.015228426395939087,3,0.01764705882352941,1,0.003676470588235294,7,0.010510510510510511,4,57,0,0,0,0,0,0,2,1,0.009708737864077669,0,0,1,1,0,2,0.007518796992481203,5,0.012755102040816327,1,0.05263157894736842,0,0,1,0,0,0,44,30,31,0,0,0,197,0.008620689655172414,2,0,1,3,0,0,1,3,0,1,2,0,1,5,0,0,0,1,12,13,15,103,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0.008450641296803951,Mitchell Hinge,0,15878,1,Adelaide,2021,24,0
11,0.023758099352051837,5,0.024509803921568627,4,0.012307692307692308,15,0.01903553299492386,11,73,0,0,0,0,4,0.026490066225165563,6,0,0,1,0.011764705882352941,2,0,1,3,0.010067114093959731,9,0.018518518518518517,0,0,0,0,5,0,0,0,85,69,69,0,1,0,257,0.02112676056338028,3,0,0,2,0,0,5,8,0,3,0,0,10,3.3,0,0,0,5,40,10,15,100,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0.009318535216152668,Wil Powell,0,15922,6,Gold Coast,2021,15,0
6,0.014319809069212411,2,0.011111111111111112,8,0.0243161094224924,14,0.01871657754010695,10,71,1,0.038461538461538464,0,0,3,0.02459016393442623,1,2,0.018018018018018018,1,0.013333333333333334,1,1,0,6,0.022556390977443608,10,0.02100840336134454,0,0,0,0,2,0,1,0.05555555555555555,75,59,67,0,1,7,189,0.01680672268907563,3,1,0,0,1,1,6,3,0,3,1,0,15,13.3,1,1,0.019230769230769232,0,111,18,21,144,0,0,0,0,25,0,1,0,0,0,0,0,0,1,-0.014750383794307709,Roarke Smith,0,15960,10,Western Bulldogs,2021,32,0
7,0.015945330296127564,3,0.01775147928994083,15,0.046296296296296294,22,0.028833551769331587,14,64,0,0,0,0,6,0.04316546762589928,1,6,0.05504587155963303,2,0.024390243902439025,6,0,1,6,0.020338983050847456,17,0.03648068669527897,0,0,0,0,1,0,0,0,86,81,65,1,1,3,229,0.045454545454545456,1,0,0,0,0,0,8,3,0,6,0,1,24,8,0,1,0.023255813953488372,0,-23,9,9,63,0,0,0,0,31,1,0,1,0,0,0,0,0,0,0.03802840784192085,James Cousins,0,15957,10,Hawthorn,2021,15,0
4,0.008830022075055188,2,0.010416666666666666,1,0.003125,5,0.00646830530401035,1,20,0,0,2,0.11764705882352941,2,0.022988505747126436,0,1,0.00909090909090909,0,0,1,0,0,0,0,4,0.007920792079207921,0,0,2,0.08695652173913043,1,0,1,0.041666666666666664,46,30,22,0,0,3,93,0.007246376811594203,1,0,0,0,1,1,3,1,0,0,1,1,12,0.5,1,2,0.037037037037037035,1,-2,9,16,105,0,1,0,0,144,1,0,0,1,0,0,0,0,0,0.028029318898916245,Jake Stringer,0,15940,8,Essendon,2021,20,0
11,0.02564102564102564,8,0.045714285714285714,6,0.01892744479495268,17,0.022788203753351208,12,71,0,0,0,0,2,0.015151515151515152,2,1,0.010416666666666666,0,0,4,2,1,5,0.019157088122605363,11,0.024336283185840708,1,0.03571428571428571,0,0,5,0,0,0,94,76,63,0,0,3,238,0.02158273381294964,9,0,0,3,0,0,3,7,0,2,2,0,3,7.6,2,0,0,4,13,14,10,74,1,1,0,0,81,0,1,0,0,0,0,0,0,0,0.10406112670898437,Aliir Aliir,0,16054,18,Port Adelaide,2021,15,0
4,0.009029345372460496,3,0.015151515151515152,7,0.022222222222222223,11,0.014511873350923483,7,64,0,0,1,0.043478260869565216,4,0.038834951456310676,0,3,0.02727272727272727,0,0,1,2,0,6,0.024096385542168676,7,0.014227642276422764,0,0,0,0,0,0,0,0,73,54,43,0,0,4,156,0.014814814814814815,2,1,0,0,0,0,6,1,4,6,0,0,23,3.4,1,3,0.05172413793103448,0,-67,15,4,39,0,0,0,0,6,1,0,0,0,0,1,0,0,0,-0.0087296012789011,Sam Berry,0,15931,7,Adelaide,2021,29,0
7,0.015418502202643172,4,0.03076923076923077,7,0.024475524475524476,14,0.01891891891891892,10,71,2,0.11764705882352941,1,0.05,5,0.031055900621118012,0,2,0.018018018018018018,0,0,6,2,2,11,0.03343465045592705,5,0.013157894736842105,3,0.16666666666666666,1,0.07142857142857142,1,0,1,0.07692307692307693,92,82,100,0,0,8,229,0.023255813953488372,4,1,0,0,9,1,4,4,3,5,0,0,11,10.8,2,3,0.06976744186046512,0,49,15,12,87,0,0,0,0,161,0,1,0,1,0,0,0,0,0,0.2943941056728363,Charlie Dixon,0,15943,8,Port Adelaide,2021,8,0
10,0.02304147465437788,3,0.01639344262295082,8,0.025806451612903226,18,0.024193548387096774,16,89,0,0,0,0,0,0,2,2,0.018018018018018018,0,0,3,0,0,4,0.01384083044982699,14,0.03056768558951965,0,0,0,0,4,0,1,0.05,83,55,51,0,0,2,199,0.0136986301369863,4,0,0,3,0,0,5,8,0,4,0,0,8,4.3,0,0,0,3,27,10,15,100,0,0,0,0,95,0,1,0,0,1,0,0,0,0,0.00813968013972044,Dan Houston,0,16078,20,Port Adelaide,2021,23,0
16,0.0380952380952381,9,0.049723756906077346,6,0.023166023166023165,22,0.03240058910162003,19,86,0,0,1,0.05,1,0.009708737864077669,4,1,0.009615384615384616,1,0.014285714285714285,1,0,0,5,0.019083969465648856,17,0.041463414634146344,2,0.06896551724137931,1,0.03333333333333333,0,0,0,0,80,92,100,1,0,8,322,0.015748031496062992,3,0,0,1,0,0,10,13,1,3,2,0,19,10.8,1,1,0.018518518518518517,0,16,11,16,107,0,0,0,0,116,0,1,0,0,1,0,0,0,0,0.11958818137645721,Caleb Daniel,0,15945,8,Western Bulldogs,2021,16,0
6,0.012987012987012988,2,0.009216589861751152,4,0.013745704467353952,10,0.013280212483399735,6,60,0,0,0,0,2,0.022988505747126436,0,0,0,1,0.014285714285714285,2,0,0,5,0.017793594306049824,6,0.012552301255230125,0,0,0,0,0,0,0,0,68,40,28,1,0,0,-10,0.007518796992481203,1,0,0,0,0,0,5,3,0,4,0,0,11,1,0,0,0,0,27,7,16,103,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0.005466848611831665,Xavier O'Neill,0,15912,5,West Coast,2021,23,0
3,0.006993006993006993,2,0.009852216748768473,9,0.02727272727272727,12,0.015810276679841896,9,75,0,0,0,0,1,0.009433962264150943,1,3,0.027777777777777776,0,0,0,0,0,4,0.015384615384615385,9,0.018367346938775512,0,0,0,0,1,0,0,0,78,37,45,0,0,2,139,0,2,1,0,0,0,0,3,0,1,4,0,0,9,5.9,1,0,0,0,-18,6,11,72,0,0,0,0,206,1,0,1,0,0,0,0,0,0,-0.012601016089320183,Matt de Boer,0,16031,15,Greater Western Sydney,2021,35,0
3,0.006993006993006993,4,0.019704433497536946,5,0.015151515151515152,8,0.010540184453227932,8,100,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.007692307692307693,6,0.012244897959183673,1,0.03225806451612903,0,0,3,0,1,0.05555555555555555,78,25,32,0,0,3,-4,0,3,0,0,1,0,0,1,3,0,1,1,0,3,5.4,0,0,0,3,-18,6,11,72,0,0,0,0,181,1,0,0,0,0,0,0,0,0,0.004524189978837967,Phil Davis,0,16031,15,Greater Western Sydney,2021,26,0
1,0.0021645021645021645,2,0.009216589861751152,13,0.044673539518900345,14,0.01859229747675963,11,79,0,0,0,0,5,0.05747126436781609,0,0,0,7,0.1,1,1,0,12,0.042704626334519574,3,0.006276150627615063,2,0.09523809523809523,0,0,2,1,0,0,60,75,100,3,4,3,4,0.007518796992481203,0,0,0,0,1,0,13,0,0,5,0,0,21,15.7,1,0,0,1,27,7,16,103,1,1,0,0,188,0,1,0,0,0,0,0,1,0,-0.032511625438928604,Nic Naitanui,0,15912,5,West Coast,2021,40,0
9,0.019313304721030045,9,0.039301310043668124,8,0.03587443946188341,17,0.02467343976777939,11,65,1,0.05263157894736842,0,0,0,0,0,1,0.009900990099009901,0,0,4,1,1,5,0.02,12,0.027586206896551724,0,0,3,0.11538461538461539,3,0,0,0,87,74,74,0,0,5,184,0.029197080291970802,0,0,0,0,7,2,1,5,2,5,0,6,9,5,0,2,0.05128205128205128,2,19,10,11,76,0,0,0,0,30,0,1,0,1,0,0,0,0,0,-0.03072187677025795,Josh Corbett,0,16080,21,Gold Coast,2021,43,0
6,0.013636363636363636,4,0.01809954751131222,9,0.028846153846153848,15,0.0199468085106383,13,87,1,0.05,1,0.06666666666666667,1,0.010416666666666666,0,3,0.03,2,0.034482758620689655,1,0,1,3,0.01195219123505976,13,0.027083333333333334,0,0,1,0.037037037037037035,2,0,0,0,83,56,61,2,0,4,199,0.006802721088435374,1,0,0,0,0,0,13,4,0,3,0,0,28,10.2,0,2,0.041666666666666664,0,-17,9,9,63,0,0,0,0,93,1,0,0,1,0,0,0,0,0,0.007659425027668476,Alex Neal-Bullen,0,16019,13,Melbourne,2021,23,0
8,0.01932367149758454,0,0,11,0.03806228373702422,19,0.02702702702702703,12,63,0,0,0,0,5,0.03496503496503497,0,2,0.019801980198019802,4,0.05970149253731343,4,0,1,12,0.04067796610169491,7,0.017721518987341773,0,0,0,0,2,0,1,0.05,78,63,87,2,2,2,237,0.03424657534246575,4,0,0,0,0,0,8,3,1,11,0,0,18,12.5,0,0,0,2,1,6,15,96,0,0,0,1,217,0,1,1,0,0,0,0,0,0,-0.026612212881445885,Rory Sloane,0,15959,10,Adelaide,2021,40,0
7,0.016241299303944315,1,0.00510204081632653,5,0.016556291390728478,12,0.01637107776261937,10,83,2,0.08695652173913043,0,0,3,0.027777777777777776,0,4,0.03669724770642202,1,0.012987012987012988,2,3,1,8,0.027491408934707903,4,0.009111617312072893,0,0,0,0,0,0,2,0.1111111111111111,80,58,79,0,1,5,234,0.022556390977443608,1,2,0,0,1,0,0,6,4,5,0,0,12,14.5,0,3,0.06666666666666667,0,-12,6,11,72,0,0,0,0,5,1,0,0,0,0,1,0,0,0,-0.00802692212164402,James Rowe,0,15917,5,Adelaide,2021,36,0
10,0.022988505747126436,3,0.013215859030837005,6,0.026785714285714284,16,0.024279210925644917,13,81,0,0,0,0,0,0,1,2,0.019801980198019802,2,0.02857142857142857,1,1,1,5,0.020161290322580645,12,0.03007518796992481,0,0,0,0,2,0,0,0,81,49,76,0,2,6,235,0.009009009009009009,2,0,0,1,0,0,6,7,0,3,0,0,8,10.3,1,0,0,1,36,6,16,102,0,0,0,0,237,0,1,1,0,0,0,0,0,0,0.02368466556072235,Callan Ward,0,16023,14,Greater Western Sydney,2021,23,0
12,0.029197080291970802,3,0.016574585635359115,5,0.017421602787456445,17,0.024355300859598854,10,59,2,0.07692307692307693,2,0.11764705882352941,4,0.029850746268656716,3,4,0.03571428571428571,1,0.016129032258064516,4,0,0,2,0.007326007326007326,14,0.033734939759036145,0,0,0,0,0,1,0,0,84,85,80,0,1,5,532,0.021739130434782608,2,3,0,0,1,0,2,7,2,2,0,2,15,12.5,2,5,0.09615384615384616,0,-41,8,10,68,0,0,0,0,58,1,0,0,0,0,0,0,0,1,0.031671445816755295,Jaidyn Stephenson,0,15908,4,North Melbourne,2021,24,0
9,0.02102803738317757,4,0.027210884353741496,6,0.022058823529411766,15,0.02142857142857143,11,73,0,0,0,0,2,0.013157894736842105,1,4,0.0380952380952381,2,0.024691358024691357,2,0,0,4,0.014035087719298246,10,0.025380710659898477,0,0,0,0,4,0,0,0,79,59,58,0,2,0,330,0.013605442176870748,3,0,1,1,0,0,10,5,0,3,0,0,16,8.6,0,0,0,4,-26,8,10,68,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0.01164846308529377,Matthew Cottrell,0,15954,9,Carlton,2021,26,0
4,0.008714596949891068,1,0.008849557522123894,4,0.014336917562724014,8,0.01084010840108401,4,50,0,0,0,0,5,0.031446540880503145,1,0,0,3,0.039473684210526314,5,0,3,3,0.009230769230769232,5,0.01358695652173913,0,0,0,0,4,0,0,0,67,51,36,1,2,1,83,0.010256410256410256,2,0,0,1,0,0,10,0,0,2,0,0,18,2.6,0,0,0,3,-6,12,8,60,0,0,0,0,4,1,0,0,1,0,0,0,0,0,-0.0030168599914759398,Paul Hunter,0,16016,13,St Kilda,2021,35,0
16,0.03747072599531616,7,0.03684210526315789,5,0.01893939393939394,21,0.030390738060781478,12,57,0,0,0,0,4,0.03125,2,4,0.0425531914893617,0,0,2,1,1,5,0.01893939393939394,14,0.03357314148681055,0,0,1,0.03333333333333333,3,0,1,0.05263157894736842,82,93,91,0,0,5,406,0.023809523809523808,5,0,0,1,0,0,4,8,0,4,1,1,16,9.4,2,0,0,2,5,6,12,78,0,0,0,0,148,0,1,0,0,0,0,0,0,1,0.050211988389492035,Will Hoskin-Elliott,0,15999,12,Collingwood,2021,14,0
8,0.016913319238900635,5,0.025510204081632654,10,0.03496503496503497,18,0.023715415019762844,14,78,1,0.09090909090909091,0,0,3,0.02564102564102564,1,2,0.023529411764705882,1,0.015384615384615385,2,0,2,8,0.030534351145038167,11,0.023255813953488372,0,0,0,0,3,0,2,0.2857142857142857,83,71,108,0,1,6,127,0.006622516556291391,1,0,1,2,3,0,7,6,4,8,0,0,14,16.2,1,1,0.029411764705882353,3,40,8,9,62,0,0,0,0,73,0,1,0,0,0,1,0,0,0,0.3659329116344452,Mason Wood,0,16026,15,St Kilda,2021,6,0
4,0.009302325581395349,3,0.014492753623188406,9,0.02601156069364162,13,0.01675257731958763,7,54,1,0.058823529411764705,0,0,0,0,0,2,0.018867924528301886,1,0.014705882352941176,4,0,1,7,0.025830258302583026,6,0.012121212121212121,0,0,1,0.045454545454545456,1,0,0,0,80,43,39,0,1,4,57,0.03759398496240601,1,0,0,0,2,0,2,2,3,6,0,1,7,4.8,1,1,0.022727272727272728,1,-11,9,8,57,0,0,0,0,215,1,0,0,1,0,0,0,0,0,0.003910137340426445,Cale Hooker,0,16030,15,Essendon,2021,27,0
12,0.027972027972027972,3,0.014084507042253521,5,0.019083969465648856,17,0.024602026049204053,12,71,0,0,0,0,2,0.021052631578947368,4,2,0.01904761904761905,1,0.014084507042253521,1,1,1,6,0.023076923076923078,12,0.02727272727272727,0,0,0,0,3,0,0,0,80,61,75,0,1,1,222,0.03333333333333333,4,0,0,0,0,0,10,8,0,5,0,0,13,4.9,0,0,0,1,-8,8,13,86,0,0,0,0,49,1,0,0,0,0,0,0,0,0,-0.00883472803980112,Nick Coffield,0,16064,19,St Kilda,2021,34,0
8,0.02072538860103627,4,0.02531645569620253,9,0.026392961876832845,17,0.023383768913342505,13,77,0,0,0,0,1,0.008771929824561403,1,2,0.020202020202020204,0,0,3,0,0,6,0.02247191011235955,12,0.02608695652173913,1,0.05555555555555555,0,0,3,0,0,0,69,58,61,0,0,4,162,0.024390243902439025,7,0,0,0,0,0,7,5,0,4,2,0,7,7.1,2,0,0,2,-7,8,12,80,0,0,0,0,16,1,0,0,0,1,0,0,0,0,-0.007369363680481911,Changkuoth Jiath,0,15949,9,Hawthorn,2021,33,0
9,0.020316027088036117,5,0.02040816326530612,4,0.012578616352201259,13,0.017082785808147174,8,62,0,0,0,0,2,0.023809523809523808,2,5,0.04950495049504951,0,0,5,0,1,3,0.013215859030837005,10,0.018656716417910446,1,0.038461538461538464,0,0,2,0,0,0,85,55,37,0,0,1,263,0.0603448275862069,5,0,0,0,0,0,5,5,0,2,3,0,7,1.9,0,0,0,2,-72,9,10,69,0,0,0,0,18,1,0,0,0,0,0,0,0,1,0.02330312877893448,Lachie Young,0,15978,10,North Melbourne,2021,13,0
7,0.015521064301552107,1,0.005847953216374269,2,0.006622516556291391,9,0.01195219123505976,7,78,1,0.038461538461538464,0,0,4,0.04938271604938271,1,1,0.008620689655172414,0,0,2,2,0,3,0.010526315789473684,7,0.015873015873015872,0,0,0,0,1,1,0,0,74,52,50,0,0,3,208,0.04225352112676056,2,0,0,0,1,1,11,5,0,1,0,0,22,2.8,0,1,0.015625,1,-25,14,11,80,0,0,0,0,37,1,0,0,0,0,0,0,0,1,-0.05946356803178787,Lochie O'Brien,0,15875,1,Carlton,2021,42,0
6,0.014285714285714285,3,0.016574585635359115,6,0.023166023166023165,12,0.017673048600883652,10,83,1,0.034482758620689655,1,0.05,4,0.038834951456310676,1,3,0.028846153846153848,0,0,1,0,0,7,0.026717557251908396,8,0.01951219512195122,0,0,0,0,2,2,2,0.09090909090909091,81,62,93,0,0,9,288,0.007874015748031496,2,0,0,0,0,0,9,5,0,4,1,0,19,17,3,2,0.037037037037037035,0,-16,13,13,91,0,0,0,0,40,1,0,0,0,0,1,0,0,0,-0.09624254703521729,David Cuningham,0,15945,8,Carlton,2021,44,0
9,0.020737327188940093,6,0.02631578947368421,4,0.015748031496062992,13,0.0188953488372093,10,77,0,0,3,0.14285714285714285,1,0.011363636363636364,0,3,0.03488372093023256,2,0.03508771929824561,3,4,2,10,0.042735042735042736,3,0.0066518847006651885,4,0.14814814814814814,2,0.08,4,0,0,0,86,63,77,0,2,3,238,0.028037383177570093,1,0,0,0,7,1,1,6,0,2,1,0,3,4,1,3,0.06666666666666667,3,-13,11,7,53,0,0,0,0,82,1,0,0,1,0,0,0,0,0,0.10967984050512314,Peter Wright,0,16067,19,Essendon,2021,12,0
15,0.0351288056206089,3,0.014778325123152709,10,0.03759398496240601,25,0.03607503607503607,18,72,1,0.04,0,0,8,0.0851063829787234,0,6,0.06382978723404255,6,0.08571428571428572,1,4,0,11,0.04417670682730924,13,0.029545454545454545,0,0,1,0.04,0,0,1,0.0625,77,116,148,4,2,8,305,0.025,2,0,0,0,0,0,6,11,1,3,1,0,21,18.9,3,1,0.02127659574468085,0,14,13,13,91,0,1,8,0,233,0,1,1,0,0,0,0,0,0,1.918539047241211,Luke Parker,0,16093,22,Sydney,2021,1,3
4,0.009708737864077669,2,0.009852216748768473,4,0.013333333333333334,8,0.011235955056179775,6,75,0,0,1,0.05263157894736842,1,0.010752688172043012,2,3,0.029411764705882353,4,0.057971014492753624,1,1,0,3,0.0136986301369863,4,0.008281573498964804,0,0,1,0.041666666666666664,2,0,1,0.05555555555555555,81,51,64,3,1,7,116,0.01098901098901099,0,0,0,0,1,1,0,3,0,0,0,0,4,4,5,1,0.018867924528301886,0,18,14,13,92,0,0,0,0,15,0,1,0,0,0,0,0,1,0,0.18388886749744415,Sam Draper,0,16057,18,Essendon,2021,12,0
17,0.04218362282878412,7,0.03977272727272727,4,0.011869436201780416,21,0.02837837837837838,17,81,0,0,0,0,4,0.032520325203252036,2,3,0.029411764705882353,0,0,1,3,0,6,0.022988505747126436,15,0.03067484662576687,0,0,0,0,1,1,0,0,86,99,117,0,0,6,349,0.023255813953488372,10,0,0,0,0,0,7,13,0,2,3,0,11,11.4,5,0,0,0,58,5,17,107,0,0,2,0,52,0,1,0,0,0,1,0,0,0,0.4031572937965393,Nick Coffield,0,16103,23,St Kilda,2021,9,0
4,0.009950248756218905,0,0,9,0.036734693877551024,13,0.02009273570324575,10,77,0,0,0,0,4,0.0392156862745098,0,1,0.010309278350515464,4,0.05263157894736842,5,1,2,7,0.028925619834710745,5,0.013404825737265416,0,0,0,0,4,0,1,0.04,81,41,60,2,2,3,39,0.008333333333333333,0,0,0,0,0,0,5,2,1,6,0,0,18,6.7,0,0,0,1,21,10,17,112,0,0,0,0,57,0,1,0,0,0,0,0,0,0,7.592340116389096e-4,Mark O'Connor,0,16009,13,Geelong,2021,31,0
