kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,prev_season_br_votes,prev_season_games_polled,rolling_avg_votes_per_game,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
10,5,5,15,12,80,0,0,0,3,1,5,2,3,0,0,2,11,1,0,1,0,2,94,67,84,0,2,5,299,6,3,1,0,0,0,0,5,7,0,1,0,0,2,1,9,7.5,0,1,0,0,24,9,16,105,0,0,0,0,158,0,0,0.11971830985915492,0.06338028169014084,0.033112582781456956,0.04950495049504951,0.023923444976076555,0.029354207436399216,0,0,0.05,0.053763440860215055,0.03278688524590164,0.00980392156862745,0.036544850498338874,0.125,0,0.14285714285714285,0.05454545454545454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.013141024857759476,Josh Caddy,0,15615,1,Richmond,2020,30,0
9,2,3,12,9,75,1,0,0,1,1,4,0,4,0,1,2,10,0,0,0,0,0,79,46,67,0,0,2,356,4,1,0,0,0,0,0,3,7,1,2,0,0,0,1,8,9.4,0,0,1,0,24,9,12,81,0,0,0,0,156,1,1,0.01935483870967742,0.01935483870967742,0.029801324503311258,0.019801980198019802,0.014354066985645933,0.023483365949119372,0.045454545454545456,0,0.016666666666666666,0.043010752688172046,0,0.00980392156862745,0.03322259136212625,0,0,0,0.03636363636363636,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0010917733889073133,Jack Newnes,0,15615,1,Carlton,2020,24,0
10,4,6,16,11,65,2,0,16,0,0,2,2,3,3,1,7,9,1,0,2,0,0,86,82,104,0,2,6,159,3,3,0,0,1,1,1,3,7,0,4,5,29.6,1,0,9,10.3,54,3,2,2,24,9,12,81,0,0,0,0,125,0,0,0,0,0.033112582781456956,0.039603960396039604,0.028708133971291867,0.03131115459882583,0.09090909090909091,0,0,0.021505376344086023,0.03278688524590164,0.03431372549019608,0.029900332225913623,0.125,0,0,0.02727272727272727,0.05714285714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.003032782580703497,Levi Casboult,0,15615,1,Carlton,2020,29,0
17,7,9,26,18,69,0,0,0,1,9,4,0,1,1,0,8,17,0,0,4,0,0,86,95,117,0,0,3,584,5,9,0,0,1,0,0,5,10,0,5,0,0,0,0,9,12.7,0,1,0,2,24,9,12,81,0,0,0,1,93,5,3,0.06521739130434782,0.043478260869565216,0.056291390728476824,0.06930693069306931,0.0430622009569378,0.050880626223091974,0,0,0.016666666666666666,0.043010752688172046,0,0.0392156862745098,0.05647840531561462,0,0,0,0.045454545454545456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1164088249206543,Sam Docherty,0,15615,1,Carlton,2020,5,0
11,6,6,17,13,77,4,1,0,1,0,2,0,4,3,3,7,10,0,3,4,0,1,90,86,107,0,0,10,275,3,3,0,0,0,0,0,4,8,3,4,0,0,0,0,9,12.8,0,2,5,2,24,9,12,81,0,0,5,0,98,5,2,0.061855670103092786,0.030927835051546393,0.03642384105960265,0.0594059405940594,0.028708133971291867,0.033268101761252444,0.18181818181818182,0.1,0.016666666666666666,0.021505376344086023,0,0.03431372549019608,0.03322259136212625,0,0.25,0.07142857142857142,0.02727272727272727,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.612649917602539,Jack Martin,1,15615,1,Carlton,2020,3,1
15,3,16,31,20,65,0,0,0,2,1,7,10,6,1,1,17,15,0,0,3,0,0,92,92,112,8,2,9,295,6,1,0,0,0,1,1,7,8,0,9,0,0,0,0,11,21.1,0,1,0,0,24,9,12,81,0,0,5,1,102,26,11,0.7425742574257426,0.3465346534653465,0.04966887417218543,0.0297029702970297,0.07655502392344497,0.060665362035225046,0,0,0.03333333333333333,0.07526881720430108,0.16393442622950818,0.08333333333333333,0.04983388704318937,0,0,0,0.05454545454545454,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2263953685760498,Patrick Cripps,0,15615,1,Carlton,2020,4,0
6,3,8,14,11,79,1,1,0,2,2,0,4,1,1,0,6,10,0,1,2,0,1,82,59,90,0,4,8,203,2,2,0,0,0,0,0,5,4,1,2,0,0,0,0,9,4.7,0,1,2,0,24,9,16,105,0,0,0,0,96,4,3,0.20930232558139536,0.11627906976744186,0.019867549668874173,0.0297029702970297,0.03827751196172249,0.0273972602739726,0.045454545454545456,0.1,0.03333333333333333,0,0.06557377049180328,0.029411764705882353,0.03322259136212625,0,0.08333333333333333,0.07142857142857142,0.01818181818181818,0.05714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07221685349941254,Kane Lambert,0,15615,1,Richmond,2020,12,0
8,3,4,12,11,92,3,0,0,3,0,1,0,1,1,1,5,6,0,1,1,2,0,81,69,99,0,0,9,246,3,1,0,0,0,2,0,3,7,2,4,0,0,0,1,12,15.3,0,0,3,1,24,9,16,105,0,0,4,0,78,0,0,0.014492753623188406,0.014492753623188406,0.026490066225165563,0.0297029702970297,0.019138755980861243,0.023483365949119372,0.13636363636363635,0,0.05,0.010752688172043012,0,0.024509803921568627,0.019933554817275746,0,0.08333333333333333,0,0.02727272727272727,0.08571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.41299501061439514,Daniel Rioli,0,15615,1,Richmond,2020,6,0
11,2,1,12,10,83,0,0,0,3,4,2,0,4,2,2,9,5,0,0,10,0,0,96,49,102,0,0,1,315,3,8,0,1,8,0,0,7,9,0,6,0,0,0,0,8,13,0,1,0,9,24,9,12,81,0,1,3,0,77,1,1,0.013157894736842105,0.013157894736842105,0.03642384105960265,0.019801980198019802,0.004784688995215311,0.023483365949119372,0,0,0.05,0.021505376344086023,0,0.04411764705882353,0.016611295681063124,0,0,0,0.02727272727272727,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08730864524841309,Jacob Weitering,0,15615,1,Carlton,2020,10,0
13,5,2,15,14,93,0,0,0,2,4,1,0,0,0,0,3,11,1,0,1,0,0,79,66,86,0,0,1,511,6,3,0,2,3,0,0,7,13,0,1,0,0,2,0,9,5.5,0,0,0,1,24,9,16,105,0,0,0,0,72,0,0,0.015151515151515152,0.015151515151515152,0.04304635761589404,0.04950495049504951,0.009569377990430622,0.029354207436399216,0,0,0.03333333333333333,0.010752688172043012,0,0.014705882352941176,0.036544850498338874,0.125,0,0,0.05454545454545454,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011985252611339092,Jayden Short,0,15615,1,Richmond,2020,17,0
5,1,3,8,7,88,3,0,0,3,1,3,0,0,0,0,0,8,0,0,2,0,0,90,54,79,0,0,4,162,1,0,1,1,1,2,0,11,4,0,0,0,0,0,0,21,11.4,0,0,3,2,24,9,16,105,0,0,0,0,77,2,1,0.029411764705882353,0.014705882352941176,0.016556291390728478,0.009900990099009901,0.014354066985645933,0.015655577299412915,0.13636363636363635,0,0.05,0.03225806451612903,0,0,0.026578073089700997,0,0,0,0.00909090909090909,0.08571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.059912990778684616,Jason Castagna,0,15615,1,Richmond,2020,33,0
8,4,1,9,8,89,0,0,0,1,4,0,0,2,0,2,1,7,0,0,6,0,0,94,36,53,0,0,2,165,3,2,0,1,3,0,0,4,7,0,1,0,0,0,0,4,1.7,0,1,0,6,24,9,16,105,0,0,0,0,55,0,0,0,0,0.026490066225165563,0.039603960396039604,0.004784688995215311,0.01761252446183953,0,0,0.016666666666666666,0,0,0.004901960784313725,0.023255813953488372,0,0,0,0.02727272727272727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014113080687820911,Nathan Broad,0,15615,1,Richmond,2020,21,0
7,3,1,8,6,75,2,1,0,1,0,2,0,1,1,0,2,5,1,0,1,0,1,89,50,57,0,0,5,171,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,3.1,0,0,3,1,24,9,12,81,0,0,0,0,26,0,0,0,0,0.023178807947019868,0.0297029702970297,0.004784688995215311,0.015655577299412915,0.09090909090909091,0.1,0.016666666666666666,0.021505376344086023,0,0.00980392156862745,0.016611295681063124,0.125,0,0.07142857142857142,0.00909090909090909,0.08571428571428572,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020580128766596317,David Cuningham,0,15615,1,Carlton,2020,25,0
11,0,8,19,17,90,0,0,0,2,1,2,3,0,2,0,11,8,0,0,1,0,0,84,59,113,0,3,4,211,0,9,0,0,0,0,0,12,9,0,9,0,0,0,0,12,18.4,0,3,0,1,24,9,12,81,0,0,0,0,65,2,1,0.09375,0.046875,0.03642384105960265,0,0.03827751196172249,0.03718199608610567,0,0,0.03333333333333333,0.021505376344086023,0.04918032786885246,0.05392156862745098,0.026578073089700997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04948066920042038,Sam Petrevski-Seton,0,15615,1,Carlton,2020,14,0
11,2,2,13,10,77,0,0,0,2,3,0,0,4,1,1,1,9,0,0,0,0,0,71,49,39,0,0,1,253,1,2,0,0,0,0,0,9,8,0,1,0,0,0,0,13,3.2,0,0,0,0,24,9,12,81,0,0,0,0,52,3,1,0.0625,0.020833333333333332,0.03642384105960265,0.019801980198019802,0.009569377990430622,0.025440313111545987,0,0,0.03333333333333333,0,0,0.004901960784313725,0.029900332225913623,0,0,0,0.00909090909090909,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0024790852330625057,Nic Newman,0,15615,1,Carlton,2020,28,0
10,3,7,17,12,71,0,0,0,0,0,5,3,0,1,0,8,9,0,0,2,0,0,76,54,80,1,2,3,384,3,2,0,0,1,0,0,6,6,0,7,0,0,0,0,14,14.3,0,0,0,1,24,9,12,81,0,0,0,0,56,0,0,0,0,0.033112582781456956,0.0297029702970297,0.03349282296650718,0.033268101761252444,0,0,0,0.053763440860215055,0.04918032786885246,0.0392156862745098,0.029900332225913623,0,0,0,0.02727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0024117305874824524,Zac Fisher,0,15615,1,Carlton,2020,27,0
4,2,6,10,9,90,0,1,25,3,2,1,5,0,3,0,9,3,0,1,3,0,0,58,71,100,1,4,7,133,0,1,0,0,1,1,0,8,3,1,3,6,59.5,1,1,14,13.3,42,4,1,2,24,9,16,105,0,0,0,0,23,0,0,0,0,0.013245033112582781,0.019801980198019802,0.028708133971291867,0.019569471624266144,0,0.1,0.05,0.010752688172043012,0.08196721311475409,0.04411764705882353,0.009966777408637873,0,0.08333333333333333,0,0,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01612774096429348,Ivan Soldo,0,15615,1,Richmond,2020,31,0
11,6,2,13,9,69,3,1,0,2,1,3,1,2,1,0,3,10,0,2,1,2,1,85,83,102,1,0,7,416,2,0,1,0,0,0,0,5,8,2,2,0,0,0,0,14,13.3,0,0,4,1,24,9,16,105,0,0,0,0,29,5,2,0.2,0.08,0.03642384105960265,0.0594059405940594,0.009569377990430622,0.025440313111545987,0.13636363636363635,0.1,0.03333333333333333,0.03225806451612903,0.01639344262295082,0.014705882352941176,0.03322259136212625,0,0.16666666666666666,0.07142857142857142,0.01818181818181818,0.11428571428571428,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08651407808065414,Shai Bolton,0,15615,1,Richmond,2020,11,0
2,0,6,8,8,100,0,0,0,1,0,0,1,0,1,0,4,4,0,0,0,0,0,87,23,40,1,0,1,42,1,3,0,0,0,0,0,17,2,0,3,0,0,0,0,23,5.6,0,1,0,0,24,9,16,105,0,0,0,0,40,1,1,0.03125,0.03125,0.006622516556291391,0,0.028708133971291867,0.015655577299412915,0,0,0.016666666666666666,0,0.01639344262295082,0.0196078431372549,0.013289036544850499,0,0,0,0.00909090909090909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001718262443318963,Jack Graham,0,15615,1,Richmond,2020,20,0
6,2,10,16,12,75,0,0,0,1,4,0,1,2,1,1,10,6,0,0,4,0,0,82,46,91,0,1,7,222,4,10,0,0,0,0,0,4,5,0,8,0,0,0,0,9,12,0,6,0,2,24,9,16,105,0,0,0,0,23,0,0,0,0,0.019867549668874173,0.019801980198019802,0.04784688995215311,0.03131115459882583,0,0,0.016666666666666666,0,0.01639344262295082,0.049019607843137254,0.019933554817275746,0,0,0,0.03636363636363636,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01264431793242693,Liam Baker,0,15615,1,Richmond,2020,16,0
12,5,7,19,6,32,0,0,0,0,0,6,2,3,0,0,8,11,0,0,0,0,0,81,65,55,0,2,1,262,8,2,0,0,0,0,0,8,3,1,7,0,0,0,0,16,1.1,0,0,0,0,24,9,12,81,0,0,0,0,23,6,4,0.2727272727272727,0.18181818181818182,0.039735099337748346,0.04950495049504951,0.03349282296650718,0.03718199608610567,0,0,0,0.06451612903225806,0.03278688524590164,0.0392156862745098,0.036544850498338874,0,0,0,0.07272727272727272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27235841751098633,Sam Walsh,0,15615,1,Carlton,2020,8,0
3,0,7,10,8,80,0,0,0,2,0,2,0,4,1,2,6,5,0,0,1,0,0,73,26,55,0,0,4,167,3,5,0,0,0,0,0,4,2,0,5,0,0,0,0,11,4.3,0,1,0,1,24,9,16,105,0,0,0,0,18,0,0,0,0,0.009933774834437087,0,0.03349282296650718,0.019569471624266144,0,0,0.03333333333333333,0.021505376344086023,0,0.029411764705882353,0.016611295681063124,0,0,0,0.02727272727272727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.288401640020311e-4,Sydney Stack,0,15615,1,Richmond,2020,22,0
8,1,6,14,10,71,0,0,0,5,1,5,2,1,1,0,6,8,0,1,3,0,1,73,60,94,0,2,6,267,3,3,0,0,0,0,0,11,5,0,5,0,0,1,0,27,12,0,2,1,1,24,9,16,105,0,0,0,0,2,0,0,0,0,0.026490066225165563,0.009900990099009901,0.028708133971291867,0.0273972602739726,0,0,0.08333333333333333,0.053763440860215055,0.03278688524590164,0.029411764705882353,0.026578073089700997,0,0.08333333333333333,0.07142857142857142,0.02727272727272727,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05360984802246094,Marlion Pickett,0,15615,1,Richmond,2020,32,0
13,4,12,25,18,72,0,0,0,4,1,2,3,2,2,1,7,17,0,0,3,0,0,83,90,109,2,1,6,217,3,1,0,0,0,0,0,8,7,0,4,0,0,0,1,18,10.9,0,0,0,0,52,8,13,86,0,1,6,1,302,14,7,0.7003610108303249,0.3249097472924188,0.038461538461538464,0.025,0.045454545454545456,0.04152823920265781,0,0,0.047058823529411764,0.031746031746031744,0.057692307692307696,0.03365384615384615,0.04314720812182741,0,0,0,0.03260869565217391,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7218810319900513,Scott Pendlebury,0,15616,1,Collingwood,2020,3,1
13,7,16,29,27,93,0,0,0,0,1,1,0,3,2,0,8,20,0,0,2,0,0,85,94,107,0,0,8,169,2,5,0,0,0,0,0,1,13,1,6,0,0,0,0,8,5.5,0,3,0,0,52,8,13,86,0,0,0,0,218,0,0,0.04522613065326633,0.03015075376884422,0.038461538461538464,0.04375,0.06060606060606061,0.04817275747508306,0,0,0,0.015873015873015872,0,0.038461538461538464,0.050761421319796954,0,0,0,0.021739130434782608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21800437569618225,Chris Mayne,0,15616,1,Collingwood,2020,6,0
8,6,3,11,9,82,1,0,0,1,0,4,0,3,0,1,3,11,0,0,2,0,1,76,55,67,0,0,5,190,2,0,0,0,0,1,0,3,7,1,2,0,0,0,1,7,7.4,0,0,1,1,52,4,5,34,0,0,0,0,172,0,0,0.07741935483870968,0.04516129032258064,0.023668639053254437,0.0375,0.011363636363636364,0.018272425249169437,0.0625,0,0.011764705882352941,0.06349206349206349,0,0.014423076923076924,0.027918781725888325,0,0,0.09090909090909091,0.021739130434782608,0.03571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01897105574607849,Matthew Suckling,0,15616,1,Western Bulldogs,2020,34,0
11,9,15,26,20,77,0,1,0,4,2,1,2,3,0,0,7,21,0,1,2,0,1,77,107,125,0,2,8,165,7,2,0,0,0,1,1,5,7,2,6,0,0,0,2,24,7.9,0,1,1,0,52,8,13,86,0,0,0,0,235,7,3,0.41784037558685444,0.20657276995305165,0.03254437869822485,0.05625,0.056818181818181816,0.04318936877076412,0,0.1,0.047058823529411764,0.015873015873015872,0.038461538461538464,0.03365384615384615,0.0532994923857868,0,0.07142857142857142,0.09090909090909091,0.07608695652173914,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2859453558921814,Steele Sidebottom,1,15616,1,Collingwood,2020,37,0
7,5,7,14,10,71,0,0,0,0,4,0,1,3,0,1,7,7,2,0,2,0,0,83,47,60,0,1,0,101,2,6,0,0,1,0,0,2,4,0,5,0,0,2,0,5,5.7,0,0,0,2,52,4,5,34,0,0,0,0,161,0,0,0.059602649006622516,0.033112582781456956,0.020710059171597635,0.03125,0.026515151515151516,0.023255813953488372,0,0,0,0,0.019230769230769232,0.03365384615384615,0.017766497461928935,0.11764705882352941,0,0,0.021739130434782608,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010308409109711647,Easton Wood,0,15616,1,Western Bulldogs,2020,15,0
