Feature,Gain,Cover,Frequency
coaches_votes,0.5961968656438967,0.04554126060538797,0.04345857854232685
afl_fantasy_score,0.0716560150789604,0.040682915379382976,0.033046627433227706
goals_prop,0.017531671711547726,0.03316851621335496,0.020597555454956996
disposals_prop,0.015293265982489016,0.057698756400802194,0.031009506564056134
goals,0.013818005745694785,0.0164586418520134,0.009959257582616569
supercoach_score,0.012732066899351408,0.02626970390651214,0.02693526482571299
rolling_avg_votes_per_game,0.012017418527341056,0.03610086042567521,0.01810774105930285
rolling_avg_games_polled,0.010276476284391035,0.004923419581556039,0.011090991398822997
rating_points,0.010003187290815459,0.04747780862797029,0.030330466274332276
kicks_prop,0.00971397572873517,0.03138121181340825,0.021729289271163424
match_margin,0.00804160574087479,0.0026874881626197116,0.01878678134902671
metres_gained,0.00782551863970023,0.02514961845505966,0.021050248981439566
handballs_prop,0.00769084082742641,0.049029321891092485,0.02399275690357628
clearances_prop,0.006980958607601315,0.02625346978497372,0.01765504753282028
inside_fifties_prop,0.006843198712192362,0.017695158009531257,0.015844273426889995
shots_at_goal_prop,0.006729754883886892,0.008244865700558353,0.012901765504753282
prev_season_br_votes,0.006724359499103419,0.005476310332294545,0.009053870529651425
marks_inside_fifty_prop,0.0063111139832666896,0.008368120941792746,0.011317338162064282
marks_prop,0.006243339985393012,0.02997525416654244,0.020597555454956996
num_games,0.00623851064924196,0.007304182802412645,0.016296966953372568
uncontested_possessions_prop,0.005973631608137108,0.044813965066996773,0.023313716613852422
disposals,0.005767210739188462,0.01164076129413178,0.019465821638750568
contested_possessions_prop,0.0056025281694285205,0.02899386532882799,0.016976007243096423
time_on_ground_percentage,0.005364340735935243,6.291669948245552e-4,0.014938886373924853
turnovers_prop,0.0052949563715865,0.017326702045102938,0.015844273426889995
tackles_prop,0.005086204574642327,0.00923063189163879,0.015165233137166138
effective_disposals,0.004754773575245547,0.02060192744864236,0.01810774105930285
team_score,0.0045831587298427534,0.0028877434622762614,0.015165233137166138
pressure_acts,0.0042657640271857086,0.017106490150179413,0.013580805794477138
disposal_efficiency_percentage,0.004156251032812013,0.001315067246660243,0.020371208691715707
team_behinds,0.004135808693312311,0.002012548527873659,0.012901765504753282
match_outcome_Loss,0.0039366642429521604,0.002029885604590913,0.003847894975101856
contest_def_one_on_ones,0.0038754020863635344,4.0354372605488616e-4,0.004074241738343142
contested_marks_prop,0.0038414492269065637,0.009995496840808927,0.009732910819375284
uncontested_possessions,0.0035364436693712986,0.019128655068518505,0.011770031688546853
clangers,0.0035354546118520373,0.002657225829900529,0.010638297872340425
kicks,0.003452462245874056,0.013037929766916274,0.06020823902218198
handballs,0.003272276256466366,0.00524696458979632,0.022181982797645994
def_half_pressure_acts,0.0032639660763289766,0.0023760067266478968,0.009959257582616569
ground_ball_gets,0.0028436532203803544,0.010431991352831398,0.009053870529651425
prev_season_games_polled,0.0027638517109994333,0.009528808930765952,0.0036215482118605704
behinds_prop,0.0026418508218427296,0.006851695440297122,0.0074694431869624265
one_percenters,0.0026249844745605032,0.002055701649245432,0.01041195110909914
centre_clearances,0.002558934595819033,0.008641412554697529,0.006564056133997284
score_involvements,0.0025512183861659847,0.008200402819911719,0.009732910819375284
