Feature,Gain,Cover,Frequency
coaches_votes,0.40408400353128293,0.0900066227195157,0.026048026048026047
afl_fantasy_score,0.05846442159769946,0.06089251514843276,0.03588386921720255
supercoach_score,0.05297077346777102,0.06346013665165669,0.03296703296703297
disposals_prop,0.024880316182931246,0.04582969815667591,0.02787952787952788
contested_possessions_prop,0.01807345546192815,0.0313774567528264,0.03167819834486501
num_games,0.015959540664021762,0.024756056854662114,0.03425586758920092
handballs_prop,0.015503000891409446,0.028604233930290143,0.029032695699362367
shots_at_goal_prop,0.014981841288945728,0.023153799912594482,0.021096187762854428
goals_prop,0.014923327348255808,0.030697268513274742,0.017568850902184234
kicks_prop,0.014779065184954327,0.021398682686103912,0.02801519468186135
rating_points,0.014763023492164571,0.0251533615853352,0.0310676977343644
marks_prop,0.014662833391267617,0.022944529765786127,0.031406864740198076
uncontested_possessions_prop,0.014427122222084952,0.023941776818072052,0.02835436168769502
match_margin,0.014344788894541419,0.012172135791390903,0.02699769366436033
turnovers_prop,0.013943323534882111,0.019876079190156434,0.028693528693528692
inside_fifties_prop,0.013189223221728797,0.018164918978295422,0.0271333604666938
metres_gained,0.01247024244139804,0.015493704792348682,0.026455026455026454
tackles_prop,0.012248236847387363,0.02700449679566057,0.026319359652692987
team_score,0.011942770402791176,0.013519986167793034,0.021503188169854838
disposal_efficiency_percentage,0.011243995249575504,0.01069130141513141,0.021910188576855245
clearances_prop,0.010731575102493757,0.016620554604863697,0.0194681861348528
time_on_ground_percentage,0.009895288685978993,0.01792051264879906,0.021367521367521368
pressure_acts,0.009087713868848223,0.013524098000945367,0.019807353140686473
team_behinds,0.009072625961483024,0.010397187380358936,0.018586351919685253
match_outcome_Loss,0.007517311040100745,0.012077882325764719,0.005969339302672636
clangers,0.00749655562747306,0.013401940584904801,0.013091846425179758
def_half_pressure_acts,0.007398852494366985,0.013698840258224425,0.015398182064848732
goal_assists_prop,0.006586672392182645,0.01364848806590424,0.013702347035680369
marks_inside_fifty_prop,0.006289131492748077,0.006454018682224254,0.010785510785510785
intercepts,0.006245052256719711,0.009791610366627486,0.012617012617012617
uncontested_possessions,0.0058630107902195175,0.008700630184494714,0.01085334418667752
contested_marks_prop,0.00580646844647671,0.01224912498713975,0.010785510785510785
goals,0.005804093688241813,0.01480820068041991,0.005494505494505495
effective_disposals,0.005649277195788195,0.004876816463292018,0.011938678605345272
score_involvements,0.005583706539917404,0.007860473558946592,0.011531678198344865
ground_ball_gets,0.00532046943938907,0.0065145183857905535,0.010310676977343645
rebounds,0.005243289888963897,0.007006566171647397,0.01024284357617691
effective_kicks,0.004907498607153909,0.0067039391428406255,0.010378510378510378
score_launches,0.004819717645221822,0.006194773550195081,0.009021842355175688
team_goals,0.004462573378573943,0.0034068761829033384,0.007936507936507936
behinds_prop,0.004450560578108541,0.00810557239198826,0.009428842762176096
disposals,0.004442386701187751,0.006658721299183807,0.008614841948175281
kicks,0.004132414650120459,0.005413411872446617,0.008411341744675078
f50_ground_ball_gets,0.0040081350631844355,0.006838788386647394,0.007800841134174468
handballs,0.0038055513428359574,0.006196653943916488,0.008818342151675485
tackles,0.0036094629653362345,0.005072996048445049,0.007461674128340795
free_kicks_for,0.003559492926666008,0.005988757986070226,0.008207841541174874
stoppage_clearances,0.0034776764888238454,0.010890407797977834,0.007733007733007733
free_kicks_against,0.0032714346784841605,0.003598731773577548,0.006851173517840184
player_position_final_C,0.0031583022832995904,0.0031275958491277516,0.0030525030525030525
spoils,0.0031030193541310806,0.005310409434067055,0.006376339709673043
marks,0.0030759789239214377,0.004177922529853721,0.006715506715506716
match_outcome_Win,0.0029864160225993243,0.006508856107250626,0.002984669651336318
ruck_contests,0.002962878059463089,0.007907523497582508,0.005358838692172026
tackles_inside_fifty,0.002957501820318324,0.009129395854528152,0.0064441731108397775
contest_off_one_on_ones,0.0028035453064939797,0.003029321692601818,0.005698005698005698
one_percenters,0.002796472798309383,0.0027187560710769643,0.006579839913173247
bounces,0.0027900138655540863,0.0124731638617592,0.004951838285171618
contested_possessions,0.002725912182047344,0.0040302204019423945,0.006308506308506308
inside_fifties,0.0025724578716285903,0.004515993935276645,0.004748338081671415
shots_at_goal,0.00253142835112693,0.0029869669864750928,0.00407000407000407
intercept_marks,0.0024031724398367836,0.005825869517462133,0.005291005291005291
contest_def_one_on_ones,0.0023786997509695376,0.006052824337977278,0.003934337267670601
aa_team,0.002346869174439991,0.0031509308521596347,0.0031881698548365217
clearances,0.002335740223472383,0.003906994179722591,0.005155338488671822
contest_off_wins,0.0017437361031660348,0.004043521338132995,0.0037308370641703976
centre_clearances,0.0017006559665402852,0.0019121716970408429,0.00407000407000407
contested_marks,0.001552512719094322,0.0022411728080235656,0.0025098358431691766
aa_squad,0.0014843645449380645,0.0017415527844956487,0.0029168362501695833
marks_on_lead,0.0014406696072085112,0.001494907175318314,0.0030525030525030525
hitout_win_percentage,0.0013990558609141043,0.0029900709420131485,0.0026455026455026454
turnovers,0.0013902029351718713,0.0038676736288348664,0.003527336860670194
marks_inside_fifty,0.0013383647270722228,0.003977568052974052,0.0029168362501695833
player_position_final_HB,9.289122424252918e-4,9.072499955546425e-4,0.00135666802333469
hitouts,9.165137743591094e-4,0.002016940302899996,0.002306335639668973
captain,8.612085910399383e-4,0.0029444221136104383,0.001763668430335097
goal_assists,8.45995697948367e-4,0.0013900970162234792,0.002306335639668973
contest_def_losses,8.444291594849016e-4,0.0049406471708564135,0.0016958350291683625
hitouts_to_advantage,7.886708731389661e-4,0.0018970127147392038,0.0015601682268348935
behinds,7.176194493123858e-4,7.605571737219735e-4,0.0015601682268348935
player_position_final_HF,6.943978866977063e-4,0.0020137458937949542,0.0016958350291683625
player_position_final_W,5.96654469943954e-4,3.111315980959613e-4,0.00135666802333469
player_position_final_F,4.3432170982180164e-4,0.0019369561322629993,0.0012888346221679556
