player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,64
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,64
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,64
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,64
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,64
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,64
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,63
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,64
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,62
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Brisbane Lions,65,74,330,74,65
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,59
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,58
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,60
Western Bulldogs,61,68,315,68,61
Western Bulldogs,61,68,315,68,61
