player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Lachie Neale,Brisbane Lions,31,30,93,30,31
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,31
Lachie Neale,Brisbane Lions,31,30,93,30,31
Lachie Neale,Brisbane Lions,31,30,93,30,31
Lachie Neale,Brisbane Lions,31,30,93,30,31
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,29
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,31
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,30
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,28
Lachie Neale,Brisbane Lions,31,30,93,30,28
Christian Petracca,Melbourne,20,22,78,22,20
Christian Petracca,Melbourne,20,22,78,22,17
Christian Petracca,Melbourne,20,22,78,22,20
Christian Petracca,Melbourne,20,22,78,22,19
Christian Petracca,Melbourne,20,22,78,22,18
Christian Petracca,Melbourne,20,22,78,22,20
Christian Petracca,Melbourne,20,22,78,22,20
Christian Petracca,Melbourne,20,22,78,22,20
Christian Petracca,Melbourne,20,22,78,22,18
Christian Petracca,Melbourne,20,22,78,22,17
Christian Petracca,Melbourne,20,22,78,22,18
Christian Petracca,Melbourne,20,22,78,22,17
Christian Petracca,Melbourne,20,22,78,22,20
Christian Petracca,Melbourne,20,22,78,22,17
Christian Petracca,Melbourne,20,22,78,22,17
Christian Petracca,Melbourne,20,22,78,22,20
Christian Petracca,Melbourne,20,22,78,22,20
Jack Steele,St Kilda,20,22,72,22,20
Jack Steele,St Kilda,20,22,72,22,19
Jack Steele,St Kilda,20,22,72,22,20
Jack Steele,St Kilda,20,22,72,22,18
Jack Steele,St Kilda,20,22,72,22,17
Jack Steele,St Kilda,20,22,72,22,20
Jack Steele,St Kilda,20,22,72,22,19
Jack Steele,St Kilda,20,22,72,22,20
