kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,afl_fantasy_score,supercoach_score,metres_gained,turnovers_prop,rating_points,score_launches,shots_at_goal_prop,match_margin,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
0.04120879120879121,0.0273224043715847,0.029661016949152543,0.03666666666666667,0,0.045454545454545456,0.015151515151515152,0.03529411764705882,0,0.016216216216216217,0.04488778054862843,0,0,0,79,75,484,0.044444444444444446,9.3,1,0.022222222222222223,14,0,0,3,0,164,0,1,0,0,0,0,0,0,1,0.6544421911239624,0.312820702791214,0.019659729674458504,0.013077420182526112,0.39137242268770933,0,Bradley Hill,1,15841,16,St Kilda,2020,0
0.008695652173913044,0.006896551724137931,0.024734982332155476,0.01592356687898089,0,0,0.033707865168539325,0.02531645569620253,0.04411764705882353,0.02531645569620253,0.01015228426395939,0,0,0,58,80,78,0.008064516129032258,8.2,2,0,16,0,0,0,0,106,0,1,0,0,0,0,0,1,0,0.9992965459823608,5.506419111043215e-4,7.192324119387195e-5,8.089216134976596e-5,9.371648775413632e-4,0,Scott Lycett,0,15865,18,Port Adelaide,2020,0
0.011594202898550725,0.02054794520547945,0.02654867256637168,0.017513134851138354,0.09523809523809523,0,0.007692307692307693,0,0.01639344262295082,0.021739130434782608,0.01440922190201729,0.10526315789473684,0.1111111111111111,0,51,79,110,0.018691588785046728,11.4,1,0.04878048780487805,37,0,0,0,0,125,1,0,0,0,0,1,0,0,0,0.9991119503974915,6.741497782059014e-4,1.2596191663760692e-4,8.796151087153703e-5,0.0011899581440957263,0,Sam Day,0,15722,5,Gold Coast,2020,0
0.04155124653739612,0.03048780487804878,0.018018018018018018,0.032590051457975985,0,0.09090909090909091,0.030303030303030304,0.07142857142857142,0.03636363636363636,0.017937219730941704,0.04597701149425287,0,0.06666666666666667,0,75,82,503,0.037383177570093455,6.8,1,0.06666666666666667,3,0,0,0,0,143,1,0,0,0,0,0,0,0,1,0.9897298812866211,0.00982570555061102,3.958792658522725e-4,4.855449151364155e-5,0.010763127556856489,0,Adam Tomlinson,0,15708,4,Melbourne,2020,0
0.013404825737265416,0.016304347826086956,0.05365853658536585,0.02768166089965398,0,0,0.08695652173913043,0,0.020833333333333332,0.0365296803652968,0.0223463687150838,0,0,0,78,94,6,0.02459016393442623,9.7,0,0,26,0,0,0,0,34,1,0,0,0,0,1,0,0,0,0.9897953867912292,0.0094514861702919,2.3346117814071476e-4,5.196548299863935e-4,0.01147737301653251,0,Tom Atkins,0,15849,17,Geelong,2020,0
0.008875739644970414,0.012578616352201259,0.02127659574468085,0.013961605584642234,0.13333333333333333,0,0.050505050505050504,0.012195121951219513,0.017241379310344827,0.02608695652173913,0.006006006006006006,0.07407407407407407,0.0625,0,78,99,74,0,13.3,0,0.05714285714285714,1,0,0,0,0,49,0,1,0,0,0,0,0,1,0,0.9861752390861511,0.011725480668246746,0.0016298347618430853,4.694224044214934e-4,0.016393417405197397,0,Oscar McInerney,0,15810,12,Brisbane Lions,2020,0
0.014705882352941176,0.02112676056338028,0.04090909090909091,0.025,0.047619047619047616,0,0.031578947368421054,0.012048192771084338,0.057692307692307696,0.04782608695652174,0.015527950310559006,0,0.0625,0,61,66,144,0.03278688524590164,9.2,0,0.02564102564102564,17,0,0,0,0,173,0,1,0,1,0,0,0,0,0,0.9984037280082703,7.210284238681197e-4,2.836188650690019e-4,5.916767404414713e-4,0.0030632963753305376,0,Jake Melksham,0,15746,6,Melbourne,2020,0
0.014204545454545454,0.016,0.05314009661835749,0.028622540250447227,0,0,0.03875968992248062,0.042105263157894736,0.028985507246376812,0.0326530612244898,0.02903225806451613,0.08333333333333333,0,0,49,75,106,0.014598540145985401,7.4,0,0,7,0,0,0,1,109,0,1,1,0,0,0,0,0,0,0.9976734519004822,0.0016654098872095346,3.2367371022701263e-4,3.374987281858921e-4,0.0033252534922212362,0,Patrick Cripps,0,15762,8,Carlton,2020,0
0.01078167115902965,0,0.0044444444444444444,0.008389261744966443,0,0,0.019230769230769232,0,0.03389830508474576,0.017985611510791366,0,0,0,0.1,29,55,120,0,4.1,0,0,7,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0.9997695088386536,1.8363547860644758e-4,1.2474832146835979e-5,3.441023363848217e-5,3.1181584381556604e-4,0,Keegan Brooksby,0,15763,8,Hawthorn,2020,0
0.0375,0.024390243902439025,0.03690036900369004,0.03722504230118443,0,0,0.09271523178807947,0.02857142857142857,0.05970149253731343,0.0371900826446281,0.034782608695652174,0,0,0,122,133,321,0.0380952380952381,11.2,0,0,28,0,0,3,0,121,1,0,1,0,0,0,0,0,0,0.44637420773506165,0.4888617694377899,0.05071564391255379,0.014048379845917225,0.6324381968006492,1,Matt Crouch,0,15822,13,Adelaide,2020,1
0.009259259259259259,0.015748031496062992,0.015544041450777202,0.01160541586073501,0,0.1111111111111111,0.03278688524590164,0.01282051282051282,0.030303030303030304,0.022026431718061675,0.01090909090909091,0,0,0,31,35,130,0.02247191011235955,-0.2,0,0.05405405405405406,12,0,0,0,0,28,0,1,0,0,0,1,0,0,0,0.9998846054077148,6.216445763129741e-5,7.0590754148724955e-6,4.619428000296466e-5,2.1486544846993638e-4,0,Zac Langdon,0,15761,8,Greater Western Sydney,2020,0
0.013850415512465374,0,0.003472222222222222,0.009244992295839754,0,0,0.020202020202020204,0.03896103896103896,0,0.007518796992481203,0.007874015748031496,0,0,0.07142857142857142,25,33,125,0.015037593984962405,5.5,0,0,12,0,0,0,0,144,0,1,0,1,0,0,0,0,0,0.9999302625656128,3.987618401879445e-5,7.661004019610118e-6,2.2252637791098095e-5,1.2195610543130897e-4,0,Brandon Matera,0,15777,9,Fremantle,2020,0
0.026385224274406333,0.04081632653061224,0.018315018315018316,0.023006134969325152,0,0,0.02040816326530612,0.013513513513513514,0,0.02262443438914027,0.025522041763341066,0,0,0,73,62,86,0.016666666666666666,5.5,1,0,44,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0.9999384880065918,4.4449669076129794e-5,1.4289394130173605e-5,2.7323826543579344e-6,8.122560529955081e-5,0,Nick Coffield,0,15661,3,St Kilda,2020,0
0.011834319526627219,0.007462686567164179,0.0106951871657754,0.011428571428571429,0,0,0.009615384615384616,0.0125,0.016129032258064516,0.008888888888888889,0.010169491525423728,0,0,0,21,20,58,0.00847457627118644,1.7,0,0,2,0,0,0,0,184,1,0,1,0,0,0,0,0,0,0.9999641180038452,2.0397366824909113e-5,6.011915047565708e-6,9.510938070889097e-6,6.095401113270782e-5,0,Jack Steven,0,15663,3,Geelong,2020,0
0.0221606648199446,0.038461538461538464,0.010416666666666666,0.01694915254237288,0.11764705882352941,0,0.010101010101010102,0.025974025974025976,0,0.015037593984962405,0.023622047244094488,0,0.18181818181818182,0.07142857142857142,62,92,276,0.015037593984962405,11.7,0,0.06896551724137931,12,0,0,0,0,16,0,1,0,1,0,0,0,0,0,0.9823335409164429,0.01627236232161522,0.001112758181989193,2.812662860378623e-4,0.019341677543707192,0,Lachie Schultz,0,15777,9,Fremantle,2020,0
0.02005730659025788,0.01282051282051282,0.027149321266968326,0.02280701754385965,0.08333333333333333,0,0.04938271604938271,0.037037037037037035,0.03508771929824561,0.031818181818181815,0.022922636103151862,0,0,0,53,83,212,0.010101010101010102,8.9,0,0.03571428571428571,27,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0.9994580149650574,4.860099288634956e-4,3.151193595840596e-5,2.4505736291757785e-5,6.225510096555809e-4,0,Jake Aarts,1,15836,15,Richmond,2020,0
0.03553299492385787,0.02512562814070352,0.02512562814070352,0.03204047217537943,0,0.043478260869565216,0.0136986301369863,0.023809523809523808,0,0.035,0.031496062992125984,0,0,0,70,108,331,0.043859649122807015,7.5,2,0.023809523809523808,41,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0.9969145059585571,0.0026914430782198906,3.812912036664784e-4,1.2688469723798335e-5,0.0034920908947242424,0,Callum Ah Chee,0,15780,10,Brisbane Lions,2020,0
0.022222222222222223,0.013333333333333334,0.023529411764705882,0.022764227642276424,0,0,0.01639344262295082,0.038461538461538464,0.07692307692307693,0.034934497816593885,0.016172506738544475,0,0,0,41,59,142,0.03546099290780142,6.2,0,0,32,0,0,0,0,98,1,0,1,0,0,0,0,0,0,0.999714195728302,2.2544422245118767e-4,3.4825876355171204e-5,2.556161598477047e-5,3.717808231158415e-4,0,Kane Lambert,0,15658,3,Richmond,2020,0
0.012084592145015106,0.012269938650306749,0.02336448598130841,0.01651376146788991,0.08333333333333333,0,0.01904761904761905,0,0.03773584905660377,0.02631578947368421,0.0031545741324921135,0.045454545454545456,0.06666666666666667,0,60,85,0,0.015748031496062992,10.9,3,0.03225806451612903,21,0,0,0,0,32,0,1,0,0,0,0,0,1,0,0.9978429079055786,0.0016645947471261024,4.2126013431698084e-4,7.118547364370897e-5,0.002720671436691191,0,Ivan Soldo,0,15816,12,Richmond,2020,0
0.028205128205128206,0.03225806451612903,0.021367521367521368,0.02564102564102564,0,0,0.03225806451612903,0.031578947368421054,0,0.011904761904761904,0.036414565826330535,0,0,0,67,67,319,0.04477611940298507,6.5,0,0.021739130434782608,44,0,0,0,0,198,1,0,0,0,1,0,0,0,0,0.9994586110115051,4.381531907711178e-4,9.588041575625539e-5,7.332504992518807e-6,6.51911537261185e-4,0,Lewis Jetta,0,15652,2,West Coast,2020,0
0.01928374655647383,0.016853932584269662,0.06611570247933884,0.03801652892561983,0,0,0.04,0.02531645569620253,0.09259259259259259,0.04081632653061224,0.034912718204488775,0,0,0.09090909090909091,75,113,204,0.01834862385321101,16.3,1,0,35,0,0,2,0,75,1,0,1,0,0,0,0,0,0,0.8030802607536316,0.14742517471313477,0.034020256251096725,0.01547424215823412,0.2618884136900306,0,Andrew McGrath,0,15814,12,Essendon,2020,0
0.02040816326530612,0.03680981595092025,0.023923444976076555,0.021739130434782608,0.1111111111111111,0,0.01020408163265306,0.04938271604938271,0.01694915254237288,0.008695652173913044,0.031746031746031744,0,0.058823529411764705,0,62,69,219,0.0423728813559322,7.8,0,0.06896551724137931,13,0,0,0,0,45,0,1,0,1,0,0,0,0,0,0.9944047927856445,0.003894713008776307,4.2053492506965995e-4,0.0012799431569874287,0.008575612329877913,0,Ben Ainsworth,0,15706,4,Gold Coast,2020,0
0.012048192771084338,0.015037593984962405,0.008368200836820083,0.010507880910683012,0,0,0,0,0,0.008547008547008548,0.0125,0,0,0,23,40,117,0.008849557522123894,4.7,0,0,28,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0.9997560381889343,1.1860840459121391e-4,3.2002790248952806e-5,9.336790390079841e-5,4.6271769679151475e-4,0,Alex Keath,0,15701,4,Western Bulldogs,2020,0
0.02997275204359673,0.04666666666666667,0.030434782608695653,0.03015075376884422,0,0.058823529411764705,0.008547008547008548,0.045454545454545456,0.016129032258064516,0.01702127659574468,0.03735632183908046,0.05,0.05,0.06666666666666667,73,90,292,0.045871559633027525,5.5,0,0.02127659574468085,16,0,0,0,0,45,0,1,0,0,0,0,0,0,1,0.9887626767158508,0.006540755741298199,0.0037019397132098675,9.946797508746386e-4,0.01692867442034185,0,Ben Keays,0,15853,17,Adelaide,2020,0
0.01098901098901099,0,0.02510460251046025,0.01658374792703151,0,0,0.01098901098901099,0.014925373134328358,0.058823529411764705,0.029787234042553193,0.010638297872340425,0,0,0,28,42,115,0.034482758620689655,7,0,0,30,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0.9997788071632385,1.5641548088751733e-4,1.3858086276741233e-5,5.0884365919046104e-5,3.367847511981381e-4,0,Caleb Serong,0,15758,7,Fremantle,2020,0
0.011494252873563218,0.013245033112582781,0.04132231404958678,0.023728813559322035,0,0,0.020618556701030927,0.03614457831325301,0.03225806451612903,0.013100436681222707,0.028011204481792718,0,0,0,46,71,81,0,7.5,1,0,59,1,1,0,0,172,0,1,0,1,0,0,0,0,0,0.9985791444778442,8.817418711259961e-4,1.997212239075452e-4,3.3937845728360116e-4,0.00229931969079189,0,Cameron Guthrie,0,15804,11,Geelong,2020,0
0.03380281690140845,0.043478260869565216,0.05485232067510549,0.04222972972972973,0,0,0.022727272727272728,0.012987012987012988,0.04838709677419355,0.018604651162790697,0.05370843989769821,0,0,0,94,105,216,0.019230769230769232,6.8,1,0,12,0,0,0,0,145,1,0,0,0,0,0,0,0,1,0.9776302576065063,0.011076278984546661,0.006459624040871859,0.004833845421671867,0.03849706333130598,0,Lachie Whitfield,0,15824,13,Greater Western Sydney,2020,0
0.02586206896551724,0.02197802197802198,0.03260869565217391,0.028846153846153848,0,0.09090909090909091,0.02054794520547945,0.05405405405405406,0.04225352112676056,0.029900332225913623,0.030612244897959183,0.18181818181818182,0,0,58,88,214,0.027972027972027972,8,0,0.03333333333333333,32,1,1,0,0,256,0,1,1,0,0,0,0,0,0,0.9660585522651672,0.02250819280743599,0.01003711111843586,0.0013961499789729714,0.04677086498122662,0,Patrick Dangerfield,0,15768,8,Geelong,2020,0
0.00819672131147541,0.009174311926605505,0.00784313725490196,0.008051529790660225,0,0,0,0.03333333333333333,0.01694915254237288,0.003968253968253968,0.008955223880597015,0,0,0,18,36,147,0.007575757575757576,3.3,0,0,14,0,0,0,0,45,1,0,0,0,0,1,0,0,0,0.9999607801437378,2.3954078642418608e-5,1.0426572316646343e-6,1.4264536730479449e-5,6.883300329718622e-5,0,Tom Campbell,0,15747,6,North Melbourne,2020,0
0.0335195530726257,0.013071895424836602,0.019230769230769232,0.028268551236749116,0.08695652173913043,0,0.0410958904109589,0.022222222222222223,0.0684931506849315,0.03418803418803419,0.023952095808383235,0,0,0,72,81,256,0.03669724770642202,17.1,1,0.043478260869565216,20,0,0,0,0,64,1,0,0,1,0,0,0,0,0,0.9969058632850647,0.0023647851776331663,5.503208376467228e-4,1.7902441322803497e-4,0.004002500092610717,0,Tim Taranto,0,15753,7,Greater Western Sydney,2020,0
0.016713091922005572,0.006711409395973154,0.01838235294117647,0.017432646592709985,0,0,0,0,0,0.019305019305019305,0.010526315789473684,0,0,0,31,45,180,0.014084507042253521,4.3,1,0,32,0,0,0,0,236,1,0,0,0,0,0,0,0,0,0.999749481678009,1.4505248691421002e-4,2.123074773408007e-5,8.420082303928211e-5,4.401164515002165e-4,0,James Frawley,0,15815,12,Hawthorn,2020,0
0.020460358056265986,0.01507537688442211,0.040160642570281124,0.028125,0,0.15384615384615385,0.03125,0.0375,0.03773584905660377,0.02843601895734597,0.030732860520094562,0,0.0625,0,63,71,243,0.023255813953488372,10.2,2,0.05128205128205128,27,0,0,0,0,81,1,0,0,0,0,0,0,0,1,0.998206615447998,0.0017386159161105752,3.218845449737273e-5,2.2522546714753844e-5,0.0018705604652495822,0,Angus Brayshaw,0,15623,1,Melbourne,2020,0
0.01643835616438356,0.033783783783783786,0.013377926421404682,0.015060240963855422,0,0,0,0.014285714285714285,0,0.0163265306122449,0.01650943396226415,0.05555555555555555,0,0,38,45,186,0.023622047244094488,6.1,0,0,16,0,0,0,0,183,1,0,0,0,0,0,0,0,1,0.9997077584266663,1.029191626003012e-4,1.0401145118521526e-4,8.530223567504436e-5,5.668487719958648e-4,0,Tom Scully,0,15805,11,Hawthorn,2020,0
0.02857142857142857,0,0.03985507246376811,0.03354632587859425,0,0.09090909090909091,0.07920792079207921,0.04395604395604396,0.05263157894736842,0.040160642570281124,0.030470914127423823,0,0,0,76,93,368,0.04225352112676056,6.8,0,0.02857142857142857,44,0,0,1,0,51,0,1,1,0,0,0,0,0,0,0.76761794090271,0.21175804734230042,0.012294132262468338,0.00832983199506998,0.26133580785244703,0,Jack Graham,0,15860,18,Richmond,2020,0
0.03313253012048193,0.015037593984962405,0.012552301255230125,0.024518388791593695,0,0,0.009259259259259259,0.023809523809523808,0,0.021367521367521368,0.025,0.041666666666666664,0,0,43,49,267,0.017699115044247787,0.9,2,0,28,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.9973056316375732,0.0016441808547824621,1.2558007438201457e-4,9.246013360098004e-4,0.004669145011575893,0,Louis Butler,0,15701,4,Western Bulldogs,2020,0
0.014705882352941176,0.014705882352941176,0.020833333333333332,0.017241379310344827,0,0.08333333333333333,0,0.023529411764705882,0.029850746268656716,0.024691358024691357,0.00946372239747634,0,0.0625,0.16666666666666666,32,62,172,0,8.4,1,0.029411764705882353,2,0,0,0,0,92,1,0,0,1,0,0,0,0,0,0.9989523887634277,8.000353118404746e-4,1.9179910304956138e-4,5.577266347245313e-5,0.0013509515083569568,0,Jordan De Goey,0,15702,4,Collingwood,2020,0
0.029649595687331536,0.011834319526627219,0.037037037037037035,0.03214285714285714,0,0,0.02666666666666667,0.04938271604938271,0.06666666666666667,0.043689320388349516,0.026470588235294117,0,0,0.2,60,109,387,0.021052631578947368,13.8,0,0,52,0,0,0,0,132,1,0,0,0,0,0,0,0,1,0.9951707720756531,0.004049619194120169,7.613821653649211e-4,1.820742545532994e-5,0.005627005801216001,0,Josh Kelly,0,15858,18,Greater Western Sydney,2020,0
0.03561643835616438,0.006756756756756757,0.0033444816053511705,0.02108433734939759,0,0,0,0.014285714285714285,0.019230769230769232,0.0163265306122449,0.02122641509433962,0,0,0,41,65,449,0.031496062992125984,4.9,0,0,16,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0.9980723857879639,9.67399450019002e-4,1.591812033439055e-4,8.009776938706636e-4,0.003688694938318804,0,Blake Hardwick,0,15805,11,Hawthorn,2020,0
0.031746031746031744,0.01775147928994083,0.041666666666666664,0.03559870550161812,0.05263157894736842,0,0.04054054054054054,0.02197802197802198,0.018867924528301886,0.02336448598130841,0.04336734693877551,0.06666666666666667,0,0.14285714285714285,80,103,389,0.0423728813559322,17.2,1,0.024390243902439025,6,0,0,3,0,41,1,0,0,0,0,0,0,0,0,0.7504227161407471,0.13853433728218079,0.07624320685863495,0.034799739718437195,0.39541997015476227,0,Jordan Dawson,0,15863,18,Sydney,2020,0
0.03899721448467967,0.01639344262295082,0.04417670682730924,0.04111842105263158,0,0,0.016129032258064516,0.022222222222222223,0,0.034220532319391636,0.03283582089552239,0,0,0.058823529411764705,81,126,404,0.046153846153846156,14.1,0,0,53,0,0,0,0,146,1,0,0,0,0,0,0,0,0,0.866199791431427,0.1319395750761032,0.0014938333770260215,3.6674283910542727e-4,0.13602747034747154,0,Jake Lloyd,0,15774,9,Sydney,2020,0
0.008670520231213872,0.02,0.02711864406779661,0.0171606864274571,0.04,0,0,0.012048192771084338,0.04918032786885246,0.03571428571428571,0.009708737864077669,0,0,0.07142857142857142,37,70,87,0,12.4,1,0.023255813953488372,51,0,0,0,0,389,0,1,1,0,0,0,0,0,0,0.9856942296028137,0.012843333184719086,9.366130107082427e-4,5.25764946360141e-4,0.016293854045215994,0,Shaun Burgoyne,0,15862,18,Hawthorn,2020,0
0.006024096385542169,0.020833333333333332,0.02702702702702703,0.01592356687898089,0,0,0,0,0,0.016877637130801686,0.015503875968992248,0,0,0,31,45,68,0.017543859649122806,2.9,1,0,26,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0.9999064207077026,5.795353354187682e-5,1.4635992556577548e-5,2.0952260456397198e-5,1.5008230002422351e-4,0,Nathan Broad,0,15704,4,Richmond,2020,0
0.0196078431372549,0.044444444444444446,0.032407407407407406,0.02443280977312391,0,0,0.0425531914893617,0.0410958904109589,0.022222222222222223,0.02857142857142857,0.0223463687150838,0.0625,0.125,0,75,67,123,0.029411764705882353,-1.2,0,0.05405405405405406,24,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0.9997232556343079,2.1446397295221686e-4,3.0725597753189504e-5,3.155888771289028e-5,3.705918315972667e-4,0,Jye Caldwell,0,15659,3,Greater Western Sydney,2020,0
0.04891304347826087,0.04225352112676056,0.016597510373443983,0.0361247947454844,0,0,0.011627906976744186,0.01098901098901099,0,0.024793388429752067,0.03206997084548105,0.04,0,0,86,107,398,0.041379310344827586,10.7,1,0,45,0,0,2,0,218,0,1,0,0,0,0,0,0,0,0.657342255115509,0.304131418466568,0.03469841927289963,0.003827889682725072,0.38501192606054246,0,Daniel Rich,0,15847,16,Brisbane Lions,2020,0
0.014577259475218658,0.013513513513513514,0.021164021164021163,0.016917293233082706,0,0,0.027777777777777776,0,0,0.039603960396039604,0.012461059190031152,0,0,0,38,86,106,0,9.1,2,0,32,0,1,0,0,159,1,0,0,0,0,0,0,0,0,0.9944567680358887,0.005074426531791687,3.781808482017368e-4,9.06007262528874e-5,0.006102590406953823,0,Mark Blicavs,0,15619,1,Geelong,2020,0
0.019390581717451522,0.033112582781456956,0.01282051282051282,0.017408123791102514,0.058823529411764705,0,0,0.011363636363636364,0.018867924528301886,0.0045045045045045045,0.02962962962962963,0,0,0,46,52,222,0.018691588785046728,7.3,0,0.021739130434782608,37,0,0,0,0,29,1,0,0,1,0,0,0,0,0,0.9999001026153564,6.616768223466352e-5,2.4351946194656193e-5,9.329291970061604e-6,1.4285945053416071e-4,0,Ben Crocker,0,15707,4,Adelaide,2020,0
0.014970059880239521,0.018518518518518517,0.03409090909090909,0.023411371237458192,0.047619047619047616,0,0.036585365853658534,0.023255813953488372,0.02040816326530612,0.026905829596412557,0.021333333333333333,0.06666666666666667,0,0.058823529411764705,59,79,139,0.04504504504504504,6.2,0,0.02631578947368421,43,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.9997186064720154,2.1595010184682906e-4,1.9742365111596882e-5,4.5639073505299166e-5,3.923520525859203e-4,0,Luke Jackson,0,15757,7,Melbourne,2020,0
0.043731778425655975,0.023809523809523808,0.06779661016949153,0.0535405872193437,0,0,0.02666666666666667,0.06862745098039216,0.15873015873015872,0.07234042553191489,0.04451038575667656,0,0,0,92,112,295,0.048,21.1,1,0,24,0,0,5,1,102,1,0,1,0,0,0,0,0,0,0.034187741577625275,0.30819660425186157,0.5629587173461914,0.09465693682432175,1.7180848494172096,2,Patrick Cripps,0,15615,1,Carlton,2020,2
