"","date","match_id","match_round","player_name","player_team","player_opposition","betfair_votes","match_outcome","margin"
"1335",2021-04-10,15904,4,"Tim English","Western Bulldogs","Brisbane Lions",1.5,"Win",19
"1336",2021-04-10,15904,4,"Lewis Young","Western Bulldogs","Brisbane Lions",0,"Win",19
"1337",2021-04-10,15904,4,"Alex Keath","Western Bulldogs","Brisbane Lions",0,"Win",19
"1338",2021-04-10,15904,4,"Aaron Naughton","Western Bulldogs","Brisbane Lions",0,"Win",19
"1339",2021-04-10,15904,4,"Zac Bailey","Brisbane Lions","Western Bulldogs",0,"Loss",-19
"1340",2021-04-10,15904,4,"Oscar McInerney","Brisbane Lions","Western Bulldogs",0,"Loss",-19
"1341",2021-04-10,15904,4,"Brandon Starcevich","Brisbane Lions","Western Bulldogs",0,"Loss",-19
"1342",2021-04-10,15904,4,"Bailey Smith","Western Bulldogs","Brisbane Lions",0,"Win",19
"1343",2021-04-10,15904,4,"Deven Robertson","Brisbane Lions","Western Bulldogs",0,"Loss",-19
"1344",2021-04-10,15904,4,"Thomas Berry","Brisbane Lions","Western Bulldogs",0,"Loss",-19
"1345",2021-04-10,15904,4,"Laitham Vandermeer","Western Bulldogs","Brisbane Lions",0,"Win",19
"1346",2021-04-10,15904,4,"Tom Fullarton","Brisbane Lions","Western Bulldogs",0,"Loss",-19
"1347",2021-04-10,15904,4,"Lachlan McNeil","Western Bulldogs","Brisbane Lions",0,"Win",19
"1348",2021-04-10,15904,4,"Anthony Scott","Western Bulldogs","Brisbane Lions",0,"Win",19
"1349",2021-04-10,15905,4,"Shannon Hurn","West Coast","St Kilda",0,"Loss",-20
"1350",2021-04-10,15905,4,"Josh J. Kennedy","West Coast","St Kilda",0,"Loss",-20
"1351",2021-04-10,15905,4,"Nic Naitanui","West Coast","St Kilda",0,"Loss",-20
"1352",2021-04-10,15905,4,"Jack Redden","West Coast","St Kilda",0,"Loss",-20
"1353",2021-04-10,15905,4,"Brad Sheppard","West Coast","St Kilda",0,"Loss",-20
"1354",2021-04-10,15905,4,"Jake Carlisle","St Kilda","West Coast",0,"Win",20
"1355",2021-04-10,15905,4,"Jack Darling","West Coast","St Kilda",0,"Loss",-20
"1356",2021-04-10,15905,4,"Andrew Gaff","West Coast","St Kilda",0,"Loss",-20
"1357",2021-04-10,15905,4,"Jamie Cripps","West Coast","St Kilda",0,"Loss",-20
"1358",2021-04-10,15905,4,"Bradley Hill","St Kilda","West Coast",1,"Win",20
"1359",2021-04-10,15905,4,"Sebastian Ross","St Kilda","West Coast",0,"Win",20
"1360",2021-04-10,15905,4,"Brad Crouch","St Kilda","West Coast",1,"Win",20
"1361",2021-04-10,15905,4,"Jimmy Webster","St Kilda","West Coast",0,"Win",20
"1362",2021-04-10,15905,4,"Jack Billings","St Kilda","West Coast",0,"Win",20
"1363",2021-04-10,15905,4,"Dom Sheed","West Coast","St Kilda",0,"Loss",-20
"1364",2021-04-10,15905,4,"Jeremy McGovern","West Coast","St Kilda",0,"Loss",-20
"1365",2021-04-10,15905,4,"Zak Jones","St Kilda","West Coast",0,"Win",20
"1366",2021-04-10,15905,4,"Tim Membrey","St Kilda","West Coast",0,"Win",20
"1367",2021-04-10,15905,4,"Jackson Nelson","West Coast","St Kilda",0,"Loss",-20
"1368",2021-04-10,15905,4,"Jack Lonie","St Kilda","West Coast",0,"Win",20
"1369",2021-04-10,15905,4,"Jack Sinclair","St Kilda","West Coast",0,"Win",20
"1370",2021-04-10,15905,4,"Liam Duggan","West Coast","St Kilda",0,"Loss",-20
"1371",2021-04-10,15905,4,"Daniel McKenzie","St Kilda","West Coast",0,"Win",20
"1372",2021-04-10,15905,4,"Jack Steele","St Kilda","West Coast",3,"Win",20
"1373",2021-04-10,15905,4,"Tom Barrass","West Coast","St Kilda",0,"Loss",-20
"1374",2021-04-10,15905,4,"Dougal Howard","St Kilda","West Coast",0,"Win",20
"1375",2021-04-10,15905,4,"Tom Cole","West Coast","St Kilda",0,"Loss",-20
"1376",2021-04-10,15905,4,"Dan Butler","St Kilda","West Coast",0,"Win",20
"1377",2021-04-10,15905,4,"Josh Battle","St Kilda","West Coast",0,"Win",20
"1378",2021-04-10,15905,4,"Rowan Marshall","St Kilda","West Coast",0,"Win",20
"1379",2021-04-10,15905,4,"Hunter Clark","St Kilda","West Coast",0,"Win",20
"1380",2021-04-10,15905,4,"Tim Kelly","West Coast","St Kilda",0,"Loss",-20
"1381",2021-04-10,15905,4,"Liam Ryan","West Coast","St Kilda",0,"Loss",-20
"1382",2021-04-10,15905,4,"Jake Waterman","West Coast","St Kilda",0,"Loss",-20
"1383",2021-04-10,15905,4,"Nick Coffield","St Kilda","West Coast",0,"Win",20
"1384",2021-04-10,15905,4,"Jack Higgins","St Kilda","West Coast",0,"Win",20
"1385",2021-04-10,15905,4,"Jack Petruccelle","West Coast","St Kilda",0,"Loss",-20
"1386",2021-04-10,15905,4,"Jamaine Jones","West Coast","St Kilda",0,"Loss",-20
"1387",2021-04-10,15905,4,"Jarrod Brander","West Coast","St Kilda",0,"Loss",-20
"1388",2021-04-10,15905,4,"Oscar Allen","West Coast","St Kilda",0,"Loss",-20
"1389",2021-04-10,15905,4,"Callum Wilkie","St Kilda","West Coast",0,"Win",20
"1390",2021-04-10,15905,4,"Josh Rotham","West Coast","St Kilda",0,"Loss",-20
"1391",2021-04-10,15905,4,"Max King","St Kilda","West Coast",1,"Win",20
"1392",2021-04-10,15905,4,"Jack Bytel","St Kilda","West Coast",0,"Win",20
"1393",2021-04-10,15905,4,"Isiah Winder","West Coast","St Kilda",0,"Loss",-20
"1394",2021-04-10,15906,4,"Eddie Betts","Carlton","Gold Coast",0,"Win",11
"1395",2021-04-10,15906,4,"Marc Murphy","Carlton","Gold Coast",0,"Win",11
"1396",2021-04-10,15906,4,"Jarrod Harbrow","Gold Coast","Carlton",0,"Loss",-11
"1397",2021-04-10,15906,4,"Liam Jones","Carlton","Gold Coast",0.5,"Win",11
"1398",2021-04-10,15906,4,"Ed Curnow","Carlton","Gold Coast",3,"Win",11
"1399",2021-04-10,15906,4,"David Swallow","Gold Coast","Carlton",0,"Loss",-11
"1400",2021-04-10,15906,4,"Brandon Ellis","Gold Coast","Carlton",0,"Loss",-11
"1401",2021-04-10,15906,4,"Jack Newnes","Carlton","Gold Coast",0,"Win",11
"1402",2021-04-10,15906,4,"Alex Sexton","Gold Coast","Carlton",0,"Loss",-11
"1403",2021-04-10,15906,4,"Levi Casboult","Carlton","Gold Coast",0,"Win",11
"1404",2021-04-10,15906,4,"Lachie Plowman","Carlton","Gold Coast",0,"Win",11
"1405",2021-04-10,15906,4,"Sam Docherty","Carlton","Gold Coast",0,"Win",11
"1406",2021-04-10,15906,4,"Sean Lemmens","Gold Coast","Carlton",0,"Loss",-11
"1407",2021-04-10,15906,4,"Patrick Cripps","Carlton","Gold Coast",0,"Win",11
"1408",2021-04-10,15906,4,"Nick Holman","Gold Coast","Carlton",0,"Loss",-11
"1409",2021-04-10,15906,4,"Touk Miller","Gold Coast","Carlton",0,"Loss",-11
"1410",2021-04-10,15906,4,"Adam Saad","Carlton","Gold Coast",0,"Win",11
"1411",2021-04-10,15906,4,"Lachie Weller","Gold Coast","Carlton",0,"Loss",-11
"1412",2021-04-10,15906,4,"Jacob Weitering","Carlton","Gold Coast",0,"Win",11
"1413",2021-04-10,15906,4,"Marc Pittonet","Carlton","Gold Coast",0,"Win",11
"1414",2021-04-10,15906,4,"Darcy MacPherson","Gold Coast","Carlton",0,"Loss",-11
"1415",2021-04-10,15906,4,"Sam Collins","Gold Coast","Carlton",0,"Loss",-11
"1416",2021-04-10,15906,4,"Matthew Kennedy","Carlton","Gold Coast",0,"Win",11
"1417",2021-04-10,15906,4,"Jack Silvagni","Carlton","Gold Coast",0,"Win",11
"1418",2021-04-10,15906,4,"Oleg Markov","Gold Coast","Carlton",0,"Loss",-11
"1419",2021-04-10,15906,4,"Sam Petrevski-Seton","Carlton","Gold Coast",0,"Win",11
"1420",2021-04-10,15906,4,"Ben Ainsworth","Gold Coast","Carlton",0,"Loss",-11
"1421",2021-04-10,15906,4,"Jack Bowes","Gold Coast","Carlton",0.5,"Loss",-11
"1422",2021-04-10,15906,4,"Hugh Greenwood","Gold Coast","Carlton",2,"Loss",-11
"1423",2021-04-10,15906,4,"Will Setterfield","Carlton","Gold Coast",0,"Win",11
"1424",2021-04-10,15906,4,"Harry McKay","Carlton","Gold Coast",0,"Win",11
"1425",2021-04-10,15906,4,"Paddy Dow","Carlton","Gold Coast",0,"Win",11
"1426",2021-04-10,15906,4,"Lachie Fogarty","Carlton","Gold Coast",0,"Win",11
"1427",2021-04-10,15906,4,"Charlie Ballard","Gold Coast","Carlton",0,"Loss",-11
"1428",2021-04-10,15906,4,"Wil Powell","Gold Coast","Carlton",0,"Loss",-11
"1429",2021-04-10,15906,4,"Michael Gibbons","Carlton","Gold Coast",0,"Win",11
"1430",2021-04-10,15906,4,"Sam Walsh","Carlton","Gold Coast",0,"Win",11
"1431",2021-04-10,15906,4,"Chris Burgess","Gold Coast","Carlton",0,"Loss",-11
"1432",2021-04-10,15906,4,"Jack Lukosius","Gold Coast","Carlton",0,"Loss",-11
"1433",2021-04-10,15906,4,"Ben King","Gold Coast","Carlton",0,"Loss",-11
"1434",2021-04-10,15906,4,"Caleb Graham","Gold Coast","Carlton",0,"Loss",-11
"1435",2021-04-10,15906,4,"Noah Anderson","Gold Coast","Carlton",0,"Loss",-11
"1436",2021-04-10,15906,4,"Izak Rankine","Gold Coast","Carlton",0,"Loss",-11
"1437",2021-04-10,15906,4,"Matthew Cottrell","Carlton","Gold Coast",0,"Win",11
"1438",2021-04-10,15906,4,"Sam Flanders","Gold Coast","Carlton",0,"Loss",-11
"1439",2021-04-10,15906,4,"Luke Parks","Carlton","Gold Coast",0,"Win",11
"1440",2021-04-10,15907,4,"Scott Pendlebury","Collingwood","Greater Western Sydney",0,"Loss",-30
"1441",2021-04-10,15907,4,"Chris Mayne","Collingwood","Greater Western Sydney",0,"Loss",-30
"1442",2021-04-10,15907,4,"Shane Mumford","Greater Western Sydney","Collingwood",0,"Win",30
"1443",2021-04-10,15907,4,"Callan Ward","Greater Western Sydney","Collingwood",1.5,"Win",30
"1444",2021-04-10,15907,4,"Levi Greenwood","Collingwood","Greater Western Sydney",0,"Loss",-30
"1445",2021-04-10,15907,4,"Steele Sidebottom","Collingwood","Greater Western Sydney",0,"Loss",-30
"1446",2021-04-10,15907,4,"Jordan Roughead","Collingwood","Greater Western Sydney",0,"Loss",-30
"1447",2021-04-10,15907,4,"Jeremy Howe","Collingwood","Greater Western Sydney",0,"Loss",-30
"1448",2021-04-10,15907,4,"Lachlan Keeffe","Greater Western Sydney","Collingwood",0,"Win",30
"1449",2021-04-10,15907,4,"Toby Greene","Greater Western Sydney","Collingwood",3,"Win",30
"1450",2021-04-10,15907,4,"Will Hoskin-Elliott","Collingwood","Greater Western Sydney",0,"Loss",-30
"1451",2021-04-10,15907,4,"Jack Crisp","Collingwood","Greater Western Sydney",0,"Loss",-30
"1452",2021-04-10,15907,4,"Taylor Adams","Collingwood","Greater Western Sydney",0,"Loss",-30
"1453",2021-04-10,15907,4,"Matt Buntine","Greater Western Sydney","Collingwood",0,"Win",30
"1454",2021-04-10,15907,4,"Nick Haynes","Greater Western Sydney","Collingwood",0,"Win",30
"1455",2021-04-10,15907,4,"Josh Thomas","Collingwood","Greater Western Sydney",0,"Loss",-30
"1456",2021-04-10,15907,4,"Brodie Grundy","Collingwood","Greater Western Sydney",0,"Loss",-30
"1457",2021-04-10,15907,4,"Josh Kelly","Greater Western Sydney","Collingwood",0,"Win",30
"1458",2021-04-10,15907,4,"Jordan De Goey","Collingwood","Greater Western Sydney",0,"Loss",-30
"1459",2021-04-10,15907,4,"Brayden Maynard","Collingwood","Greater Western Sydney",0,"Loss",-30
"1460",2021-04-10,15907,4,"Darcy Moore","Collingwood","Greater Western Sydney",0,"Loss",-30
"1461",2021-04-10,15907,4,"Mason Cox","Collingwood","Greater Western Sydney",0,"Loss",-30
"1462",2021-04-10,15907,4,"Jacob Hopper","Greater Western Sydney","Collingwood",0,"Win",30
"1463",2021-04-10,15907,4,"Harry Himmelberg","Greater Western Sydney","Collingwood",0,"Win",30
"1464",2021-04-10,15907,4,"Tim Taranto","Greater Western Sydney","Collingwood",0,"Win",30
"1465",2021-04-10,15907,4,"Callum L. Brown","Collingwood","Greater Western Sydney",0,"Loss",-30
"1466",2021-04-10,15907,4,"Jeremy Finlayson","Greater Western Sydney","Collingwood",0,"Win",30
"1467",2021-04-10,15907,4,"Josh Daicos","Collingwood","Greater Western Sydney",0,"Loss",-30
"1468",2021-04-10,15907,4,"Isaac Cumming","Greater Western Sydney","Collingwood",0,"Win",30
"1469",2021-04-10,15907,4,"Brody Mihocek","Collingwood","Greater Western Sydney",0,"Loss",-30
"1470",2021-04-10,15907,4,"Sam Taylor","Greater Western Sydney","Collingwood",0,"Win",30
"1471",2021-04-10,15907,4,"Brayden Sier","Collingwood","Greater Western Sydney",0,"Loss",-30
"1472",2021-04-10,15907,4,"Brent Daniels","Greater Western Sydney","Collingwood",0,"Win",30
"1473",2021-04-10,15907,4,"Jack Madgen","Collingwood","Greater Western Sydney",0,"Loss",-30
"1474",2021-04-10,15907,4,"Isaac Quaynor","Collingwood","Greater Western Sydney",0,"Loss",-30
"1475",2021-04-10,15907,4,"John Noble","Collingwood","Greater Western Sydney",0,"Loss",-30
"1476",2021-04-10,15907,4,"Bobby Hill","Greater Western Sydney","Collingwood",0,"Win",30
"1477",2021-04-10,15907,4,"Connor Idun","Greater Western Sydney","Collingwood",0,"Win",30
"1478",2021-04-10,15907,4,"Tom Green","Greater Western Sydney","Collingwood",0,"Win",30
"1479",2021-04-10,15907,4,"Lachie Ash","Greater Western Sydney","Collingwood",1.5,"Win",30
"1480",2021-04-10,15907,4,"Xavier O'Halloran","Greater Western Sydney","Collingwood",0,"Win",30
"1481",2021-04-10,15907,4,"Jake Riccardi","Greater Western Sydney","Collingwood",0,"Win",30
"1482",2021-04-10,15907,4,"Jack Buckley","Greater Western Sydney","Collingwood",0,"Win",30
"1483",2021-04-10,15907,4,"Beau McCreery","Collingwood","Greater Western Sydney",0,"Loss",-30
"1484",2021-04-10,15907,4,"Conor Stone","Greater Western Sydney","Collingwood",0,"Win",30
"1485",2021-04-11,15908,4,"Todd Goldstein","North Melbourne","Adelaide",0,"Loss",-41
"1486",2021-04-11,15908,4,"Taylor Walker","Adelaide","North Melbourne",0,"Win",41
"1487",2021-04-11,15908,4,"Jack Ziebell","North Melbourne","Adelaide",0,"Loss",-41
"1488",2021-04-11,15908,4,"Ben Cunnington","North Melbourne","Adelaide",0,"Loss",-41
"1489",2021-04-11,15908,4,"Tom Lynch","Adelaide","North Melbourne",0,"Win",41
"1490",2021-04-11,15908,4,"Brodie Smith","Adelaide","North Melbourne",0,"Win",41
"1491",2021-04-11,15908,4,"Shaun Atley","North Melbourne","Adelaide",0,"Loss",-41
"1492",2021-04-11,15908,4,"Paul Seedsman","Adelaide","North Melbourne",0.5,"Win",41
"1493",2021-04-11,15908,4,"Aaron Hall","North Melbourne","Adelaide",0,"Loss",-41
"1494",2021-04-11,15908,4,"Tom Campbell","North Melbourne","Adelaide",0,"Loss",-41
"1495",2021-04-11,15908,4,"Luke Brown","Adelaide","North Melbourne",0,"Win",41
"1496",2021-04-11,15908,4,"Rory Laird","Adelaide","North Melbourne",2,"Win",41
"1497",2021-04-11,15908,4,"Luke McDonald","North Melbourne","Adelaide",0,"Loss",-41
"1498",2021-04-11,15908,4,"Kayne Turner","North Melbourne","Adelaide",0,"Loss",-41
"1499",2021-04-11,15908,4,"Jake Kelly","Adelaide","North Melbourne",0,"Win",41
"1500",2021-04-11,15908,4,"Ben Keays","Adelaide","North Melbourne",0,"Win",41
"1501",2021-04-11,15908,4,"Reilly O'Brien","Adelaide","North Melbourne",1,"Win",41
"1502",2021-04-11,15908,4,"Jy Simpkin","North Melbourne","Adelaide",0,"Loss",-41
"1503",2021-04-11,15908,4,"Cameron Zurhaar","North Melbourne","Adelaide",0,"Loss",-41
"1504",2021-04-11,15908,4,"Nick Larkey","North Melbourne","Adelaide",0,"Loss",-41
"1505",2021-04-11,15908,4,"Ben McKay","North Melbourne","Adelaide",0,"Loss",-41
"1506",2021-04-11,15908,4,"Tom Doedee","Adelaide","North Melbourne",0,"Win",41
"1507",2021-04-11,15908,4,"Darcy Fogarty","Adelaide","North Melbourne",0,"Win",41
"1508",2021-04-11,15908,4,"Lachlan Murphy","Adelaide","North Melbourne",0,"Win",41
"1509",2021-04-11,15908,4,"Jaidyn Stephenson","North Melbourne","Adelaide",0,"Loss",-41
"1510",2021-04-11,15908,4,"Luke Davies-Uniacke","North Melbourne","Adelaide",0,"Loss",-41
"1511",2021-04-11,15908,4,"Aiden Bonar","North Melbourne","Adelaide",0,"Loss",-41
"1512",2021-04-11,15908,4,"Billy Frampton","Adelaide","North Melbourne",0,"Win",41
"1513",2021-04-11,15908,4,"Bailey Scott","North Melbourne","Adelaide",0,"Loss",-41
"1514",2021-04-11,15908,4,"Tarryn Thomas","North Melbourne","Adelaide",0,"Loss",-41
"1515",2021-04-11,15908,4,"Lachie Young","North Melbourne","Adelaide",0,"Loss",-41
"1516",2021-04-11,15908,4,"Kyron Hayden","North Melbourne","Adelaide",0,"Loss",-41
"1517",2021-04-11,15908,4,"Ned McHenry","Adelaide","North Melbourne",0,"Win",41
"1518",2021-04-11,15908,4,"Will Hamill","Adelaide","North Melbourne",0,"Win",41
"1519",2021-04-11,15908,4,"Shane McAdam","Adelaide","North Melbourne",0,"Win",41
"1520",2021-04-11,15908,4,"Jack Mahony","North Melbourne","Adelaide",0,"Loss",-41
"1521",2021-04-11,15908,4,"Andrew McPherson","Adelaide","North Melbourne",0,"Win",41
"1522",2021-04-11,15908,4,"Harry Schoenberg","Adelaide","North Melbourne",0,"Win",41
"1523",2021-04-11,15908,4,"Lachlan Sholl","Adelaide","North Melbourne",2.5,"Win",41
"1524",2021-04-11,15908,4,"Jordon Butts","Adelaide","North Melbourne",0,"Win",41
"1525",2021-04-11,15908,4,"Sam Berry","Adelaide","North Melbourne",0,"Win",41
"1526",2021-04-11,15908,4,"James Rowe","Adelaide","North Melbourne",0,"Win",41
"1527",2021-04-11,15908,4,"Charlie Lazzaro","North Melbourne","Adelaide",0,"Loss",-41
"1528",2021-04-11,15908,4,"Tom Powell","North Melbourne","Adelaide",0,"Loss",-41
"1529",2021-04-11,15908,4,"Will Phillips","North Melbourne","Adelaide",0,"Loss",-41
"1530",2021-04-11,15909,4,"Nathan Jones","Melbourne","Geelong",0,"Win",25
"1531",2021-04-11,15909,4,"Joel Selwood","Geelong","Melbourne",0,"Loss",-25
"1532",2021-04-11,15909,4,"Tom Hawkins","Geelong","Melbourne",0,"Loss",-25
"1533",2021-04-11,15909,4,"Lachie Henderson","Geelong","Melbourne",0,"Loss",-25
"1534",2021-04-11,15909,4,"Neville Jetta","Melbourne","Geelong",0,"Win",25
"1535",2021-04-11,15909,4,"Mitch Duncan","Geelong","Melbourne",0,"Loss",-25
"1536",2021-04-11,15909,4,"Jake Melksham","Melbourne","Geelong",0,"Win",25
"1537",2021-04-11,15909,4,"Rhys Stanley","Geelong","Melbourne",0,"Loss",-25
"1538",2021-04-11,15909,4,"Cameron Guthrie","Geelong","Melbourne",0,"Loss",-25
"1539",2021-04-11,15909,4,"Steven May","Melbourne","Geelong",0,"Win",25
"1540",2021-04-11,15909,4,"Isaac Smith","Geelong","Melbourne",0,"Loss",-25
"1541",2021-04-11,15909,4,"Max Gawn","Melbourne","Geelong",0.5,"Win",25
"1542",2021-04-11,15909,4,"Zach Tuohy","Geelong","Melbourne",0,"Loss",-25
"1543",2021-04-11,15909,4,"Luke Dahlhaus","Geelong","Melbourne",0,"Loss",-25
"1544",2021-04-11,15909,4,"Tom McDonald","Melbourne","Geelong",0,"Win",25
"1545",2021-04-11,15909,4,"Adam Tomlinson","Melbourne","Geelong",0,"Win",25
"1546",2021-04-11,15909,4,"Jack Viney","Melbourne","Geelong",1,"Win",25
"1547",2021-04-11,15909,4,"Mark Blicavs","Geelong","Melbourne",0,"Loss",-25
"1548",2021-04-11,15909,4,"Christian Salem","Melbourne","Geelong",0,"Win",25
"1549",2021-04-11,15909,4,"Jed Bews","Geelong","Melbourne",0,"Loss",-25
"1550",2021-04-11,15909,4,"Angus Brayshaw","Melbourne","Geelong",0,"Win",25
"1551",2021-04-11,15909,4,"Jake Lever","Melbourne","Geelong",0,"Win",25
"1552",2021-04-11,15909,4,"Alex Neal-Bullen","Melbourne","Geelong",0,"Win",25
"1553",2021-04-11,15909,4,"Jake Kolodjashnij","Geelong","Melbourne",0,"Loss",-25
"1554",2021-04-11,15909,4,"Ed Langdon","Melbourne","Geelong",0,"Win",25
"1555",2021-04-11,15909,4,"Clayton Oliver","Melbourne","Geelong",1,"Win",25
"1556",2021-04-11,15909,4,"Jayden Hunt","Melbourne","Geelong",0,"Win",25
"1557",2021-04-11,15909,4,"Christian Petracca","Melbourne","Geelong",3,"Win",25
"1558",2021-04-11,15909,4,"Sam Menegola","Geelong","Melbourne",0,"Loss",-25
"1559",2021-04-11,15909,4,"Tom Stewart","Geelong","Melbourne",0,"Loss",-25
"1560",2021-04-11,15909,4,"Mark O'Connor","Geelong","Melbourne",0,"Loss",-25
"1561",2021-04-11,15909,4,"Zach Guthrie","Geelong","Melbourne",0,"Loss",-25
"1562",2021-04-11,15909,4,"Bayley Fritsch","Melbourne","Geelong",0.5,"Win",25
"1563",2021-04-11,15909,4,"Jack Henry","Geelong","Melbourne",0,"Loss",-25
"1564",2021-04-11,15909,4,"Charlie Spargo","Melbourne","Geelong",0,"Win",25
"1565",2021-04-11,15909,4,"Quinton Narkle","Geelong","Melbourne",0,"Loss",-25
"1566",2021-04-11,15909,4,"Tom Atkins","Geelong","Melbourne",0,"Loss",-25
"1567",2021-04-11,15909,4,"Jordan Clark","Geelong","Melbourne",0,"Loss",-25
"1568",2021-04-11,15909,4,"Gryan Miers","Geelong","Melbourne",0,"Loss",-25
"1569",2021-04-11,15909,4,"Tom Sparrow","Melbourne","Geelong",0,"Win",25
"1570",2021-04-11,15909,4,"Kysaiah Pickett","Melbourne","Geelong",0,"Win",25
"1571",2021-04-11,15909,4,"Trent Rivers","Melbourne","Geelong",0,"Win",25
"1572",2021-04-11,15909,4,"Luke Jackson","Melbourne","Geelong",0,"Win",25
"1573",2021-04-11,15909,4,"Brad Close","Geelong","Melbourne",0,"Loss",-25
"1574",2021-04-11,15909,4,"James Jordon","Melbourne","Geelong",0,"Win",25
"1575",2021-04-11,15910,4,"David Mundy","Fremantle","Hawthorn",2,"Win",15
"1576",2021-04-11,15910,4,"Ben McEvoy","Hawthorn","Fremantle",0,"Loss",-15
"1577",2021-04-11,15910,4,"Liam Shiels","Hawthorn","Fremantle",0,"Loss",-15
"1578",2021-04-11,15910,4,"Michael Walters","Fremantle","Hawthorn",0,"Win",15
"1579",2021-04-11,15910,4,"Travis Colyer","Fremantle","Hawthorn",0,"Win",15
"1580",2021-04-11,15910,4,"Nat Fyfe","Fremantle","Hawthorn",2.5,"Win",15
"1581",2021-04-11,15910,4,"Reece Conca","Fremantle","Hawthorn",0,"Win",15
"1582",2021-04-11,15910,4,"Luke Breust","Hawthorn","Fremantle",0,"Loss",-15
"1583",2021-04-11,15910,4,"Nathan Wilson","Fremantle","Hawthorn",0,"Win",15
"1584",2021-04-11,15910,4,"Chad Wingard","Hawthorn","Fremantle",0,"Loss",-15
"1585",2021-04-11,15910,4,"Sam Frost","Hawthorn","Fremantle",0,"Loss",-15
"1586",2021-04-11,15910,4,"Jaeger O'Meara","Hawthorn","Fremantle",0,"Loss",-15
"1587",2021-04-11,15910,4,"Tom Mitchell","Hawthorn","Fremantle",1,"Loss",-15
"1588",2021-04-11,15910,4,"Matt Taberner","Fremantle","Hawthorn",0,"Win",15
"1589",2021-04-11,15910,4,"Jonathon Ceglar","Hawthorn","Fremantle",0,"Loss",-15
"1590",2021-04-11,15910,4,"Kyle Hartigan","Hawthorn","Fremantle",0,"Loss",-15
"1591",2021-04-11,15910,4,"Jarman Impey","Hawthorn","Fremantle",0,"Loss",-15
"1592",2021-04-11,15910,4,"Tim O'Brien","Hawthorn","Fremantle",0,"Loss",-15
"1593",2021-04-11,15910,4,"James Aish","Fremantle","Hawthorn",0,"Win",15
"1594",2021-04-11,15910,4,"Blake Acres","Fremantle","Hawthorn",0,"Win",15
"1595",2021-04-11,15910,4,"Daniel Howe","Hawthorn","Fremantle",0,"Loss",-15
"1596",2021-04-11,15910,4,"Ethan Hughes","Fremantle","Hawthorn",0,"Win",15
"1597",2021-04-11,15910,4,"Michael Hartley","Hawthorn","Fremantle",0,"Loss",-15
"1598",2021-04-11,15910,4,"Tom Phillips","Hawthorn","Fremantle",0,"Loss",-15
"1599",2021-04-11,15910,4,"Blake Hardwick","Hawthorn","Fremantle",0,"Loss",-15
"1600",2021-04-11,15910,4,"Luke Ryan","Fremantle","Hawthorn",0,"Win",15
"1601",2021-04-11,15910,4,"Brennan Cox","Fremantle","Hawthorn",0,"Win",15
"1602",2021-04-11,15910,4,"Sean Darcy","Fremantle","Hawthorn",0.5,"Win",15
"1603",2021-04-11,15910,4,"Jack Scrimshaw","Hawthorn","Fremantle",0,"Loss",-15
"1604",2021-04-11,15910,4,"Harry Morrison","Hawthorn","Fremantle",0,"Loss",-15
"1605",2021-04-11,15910,4,"Andrew Brayshaw","Fremantle","Hawthorn",0,"Win",15
"1606",2021-04-11,15910,4,"Adam Cerra","Fremantle","Hawthorn",0,"Win",15
"1607",2021-04-11,15910,4,"James Worpel","Hawthorn","Fremantle",0,"Loss",-15
"1608",2021-04-11,15910,4,"Mitch Lewis","Hawthorn","Fremantle",0,"Loss",-15
"1609",2021-04-11,15910,4,"Dylan Moore","Hawthorn","Fremantle",0,"Loss",-15
"1610",2021-04-11,15910,4,"Changkuoth Jiath","Hawthorn","Fremantle",0,"Loss",-15
"1611",2021-04-11,15910,4,"Sam Sturt","Fremantle","Hawthorn",0,"Win",15
"1612",2021-04-11,15910,4,"Caleb Serong","Fremantle","Hawthorn",0,"Win",15
"1613",2021-04-11,15910,4,"Michael Frederick","Fremantle","Hawthorn",0,"Win",15
"1614",2021-04-11,15910,4,"Tobe Watson","Fremantle","Hawthorn",0,"Win",15
"1615",2021-04-11,15910,4,"Lloyd Meek","Fremantle","Hawthorn",0,"Win",15
"1616",2021-04-11,15910,4,"Tyler Brockman","Hawthorn","Fremantle",0,"Loss",-15
"1617",2021-04-11,15910,4,"Heath Chapman","Fremantle","Hawthorn",0,"Win",15
"1618",2021-04-11,15910,4,"Josh Treacy","Fremantle","Hawthorn",0,"Win",15
"1619",2021-04-15,15911,5,"Shane Edwards","Richmond","St Kilda",2,"Win",86
"1620",2021-04-15,15911,5,"Bachar Houli","Richmond","St Kilda",0,"Win",86
"1621",2021-04-15,15911,5,"Jack Riewoldt","Richmond","St Kilda",1,"Win",86
"1622",2021-04-15,15911,5,"Trent Cotchin","Richmond","St Kilda",0,"Win",86
"1623",2021-04-15,15911,5,"Dustin Martin","Richmond","St Kilda",1.5,"Win",86
"1624",2021-04-15,15911,5,"David Astbury","Richmond","St Kilda",0,"Win",86
"1625",2021-04-15,15911,5,"Jake Carlisle","St Kilda","Richmond",0,"Loss",-86
"1626",2021-04-15,15911,5,"Dylan Grimes","Richmond","St Kilda",0,"Win",86
"1627",2021-04-15,15911,5,"Tom J. Lynch","Richmond","St Kilda",0,"Win",86
"1628",2021-04-15,15911,5,"Bradley Hill","St Kilda","Richmond",0,"Loss",-86
