Feature,Gain,Cover,Frequency
turnovers,0.001950862204160971,0.0017335404216123238,0.007978117164349213
team_goals,0.0019372707497699415,2.4117463440277492e-4,0.00752222475495783
behinds_prop,0.0019186147788982269,0.0051549841433342625,0.0054707089126966035
score_launches,0.0018236973242925134,0.0038501773512795517,0.0063824937314793705
one_percenters,0.0017915980835932533,0.0018441226775611943,0.006154547526783679
rebounds,0.0017647964350613022,0.008484451512489204,0.009117848187827673
contested_possessions,0.0017118499711860538,0.00814003485846317,0.009345794392523364
inside_fifties,0.0016506892796567705,0.009880500633478352,0.01002963300661044
stoppage_clearances,0.0016421569972869233,0.011328442033882467,0.0054707089126966035
bounces,0.001587866891662411,0.006765272422818293,0.004786870298609528
centre_clearances,0.0015380334540452607,0.005468890945502543,0.006838386140870754
behinds,0.001528331923959297,8.651904642926065e-5,0.0063824937314793705
shots_at_goal,0.0015259379810441712,0.008066600581136084,0.004786870298609528
hitout_win_percentage,0.0014412471100476432,0.0022672394306261657,0.004330977889218144
clearances,0.0013323920743691293,0.01278713847620715,0.005698655117392295
marks_inside_fifty,0.0012460389126146103,0.0015601512739730123,0.0029633006610439937
marks_on_lead,0.0012311760974423461,0.0034113907893629507,0.004330977889218144
intercept_marks,0.0011672796995674918,0.014833245309006557,0.0059266013220879874
contest_off_one_on_ones,9.134837828132751e-4,0.005707512454226845,0.0031912468657396852
player_position_C,8.79586279182185e-4,0.0034381028667739766,0.0018235696375655346
tackles_inside_fifty,8.101755286685549e-4,0.005085060413815078,0.0031912468657396852
free_kicks_against,7.584756099736086e-4,9.363588425800472e-5,0.004330977889218144
goal_assists,7.299331613675435e-4,5.958357052136837e-5,0.0029633006610439937
f50_ground_ball_gets,7.033251953519217e-4,0.0017068921723432597,0.0029633006610439937
contest_off_wins,6.249359575827017e-4,0.002438554163651718,0.0020515158422612263
contested_marks,6.182676892974526e-4,0.00316233337942789,0.004103031684522453
player_position_HFFR,4.582813399097991e-4,3.347786045897987e-5,0.0011397310234784591
player_position_WL,4.00456475768066e-4,7.180665970705883e-5,9.117848187827673e-4
player_position_FB,3.993531137156785e-4,0.0018467715454526103,9.117848187827673e-4
contest_def_losses,3.9277586713135234e-4,3.245661018759059e-5,0.0015956234328698426
player_position_R,3.881691611078581e-4,6.357282939398275e-5,0.0013676772281741509
player_position_HBFR,3.6346358290266614e-4,3.5105478079006535e-5,9.117848187827673e-4
player_position_FPL,3.338102664837955e-4,1.8861215949720787e-5,9.117848187827673e-4
player_position_HBFL,3.06878745779007e-4,2.827586688909072e-5,9.117848187827673e-4
player_position_SUB,2.4383710115575606e-4,1.828037985786813e-4,6.838386140870754e-4
player_position_HFFL,2.428371479534236e-4,7.818947390324184e-6,6.838386140870754e-4
player_position_RR,2.383403791270392e-4,0.0015847889367702787,0.0011397310234784591
hitouts_to_advantage,2.3824902684155727e-4,0.004725644146428013,0.0015956234328698426
player_position_FPR,2.0532611165228418e-4,1.539215643409532e-4,9.117848187827673e-4
player_position_BPR,1.8842875004460775e-4,7.592357486359687e-5,4.5589240939138365e-4
aa_squad,1.7341539092834143e-4,0.004862140628013386,9.117848187827673e-4
player_position_RK,1.7310454555179343e-4,8.457228809942485e-6,4.5589240939138365e-4
captain,1.5240569210450824e-4,0.004822184211145281,0.0011397310234784591
player_position_INT,1.5138407997878107e-4,3.727563490570876e-5,6.838386140870754e-4
player_position_WR,1.4786378391753468e-4,1.4680472651220915e-6,2.2794620469569182e-4
player_position_CHF,1.4341987787521923e-4,8.93593987465621e-6,6.838386140870754e-4
aa_team,5.8364129688573064e-5,2.2658990396449675e-6,0.0011397310234784591
player_position_FF,4.259922922692586e-5,0.0016694888811536273,4.5589240939138365e-4
