player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Nat Fyfe,Fremantle,33,33,88,27.576039894018322,0
Patrick Dangerfield,Geelong,27,28,90,26.173110828734934,-1
Lachie Neale,Brisbane Lions,26,27,82,24.40371948108077,-1
Patrick Cripps,Carlton,26,27,82,25.310721688903868,-1
Dustin Martin,Richmond,23,24,71,24.996521499939263,-1
Marcus Bontempelli,Western Bulldogs,22,24,107,25.06086210999638,-2
Jack Macrae,Western Bulldogs,22,23,75,22.240931399166584,-1
Tim Kelly,Geelong,24,22,86,23.62528933212161,2
Luke Shuey,West Coast,15,22,76,16.56387623678893,-7
Brodie Grundy,Collingwood,23,20,82,19.139271021820605,3
Max Gawn,Melbourne,17,18,70,24.16188720613718,-1
Zach Merrett,Essendon,16,18,46,14.281620072200894,-2
Josh Dunkley,Western Bulldogs,15,18,72,19.507973595173098,-3
Scott Pendlebury,Collingwood,14,18,68,14.181176333222538,-4
Dion Prestia,Richmond,8,18,67,13.497445617802441,-10
Shaun Higgins,North Melbourne,18,17,55,15.448774441028945,1
Dayne Zorko,Brisbane Lions,19,16,62,16.23028642963618,3
Adam Treloar,Collingwood,18,14,42,14.842464730143547,4
Stephen Coniglio,Greater Western Sydney,17,14,45,13.377829612232745,3
Travis Boak,Port Adelaide,16,14,67,15.609795618802309,2
Jeremy Cameron,Greater Western Sydney,13,14,57,15.563356436789036,-1
Michael Walters,Fremantle,11,14,51,12.897080296650529,-3
Elliot Yeo,West Coast,17,13,67,12.48810068750754,4
Brad Crouch,Adelaide,14,13,51,15.475259487517178,1
Luke Parker,Sydney,16,12,45,11.21358921378851,4
Andrew Gaff,West Coast,13,12,38,13.531496087089181,1
Gary Ablett,Geelong,13,12,49,12.499512511421926,1
Josh Kelly,Greater Western Sydney,11,12,43,13.14342908281833,-1
Tim Taranto,Greater Western Sydney,9,12,55,14.489597778767347,-3
Matt Crouch,Adelaide,8,12,43,13.352188881020993,-4
Mitch Duncan,Geelong,11,11,43,10.811610533273779,0
Jarryd Lyons,Brisbane Lions,13,10,37,10.077614338457352,3
Lachie Whitfield,Greater Western Sydney,12,10,44,12.213415881851688,2
Jaeger O'Meara,Hawthorn,11,10,33,9.827205287641846,1
Ben Cunnington,North Melbourne,10,10,71,11.247653722763062,0
Robbie Gray,Port Adelaide,10,10,34,9.276656923815608,0
Brody Mihocek,Collingwood,4,10,29,6.100404741417151,-6
Bachar Houli,Richmond,11,9,34,7.802655998617411,2
