Feature,Gain,Cover,Frequency
coaches_votes,0.5792719120838742,0.04914901892354718,0.03765323992994746
afl_fantasy_score,0.06802502789575232,0.03431069425392423,0.03086690017513135
goals_prop,0.018576712242396723,0.03353889851753369,0.02276707530647986
disposals_prop,0.017758381698846772,0.0554219550902895,0.028021015761821366
supercoach_score,0.015914641506499,0.033513645317984356,0.028896672504378284
goals,0.015363479839786342,0.018800137692035576,0.0089754816112084055
rolling_avg_votes_per_game,0.013069598669287657,0.01638282691353532,0.017732049036777584
uncontested_possessions_prop,0.011229591688503423,0.050219795983126723,0.023642732049036778
match_margin,0.010929318489171792,0.0030154804183171804,0.0223292469352014
metres_gained,0.008865534652059552,0.0317554844464095,0.021015761821366025
rating_points,0.008522253192503009,0.035159491549596356,0.025394045534150613
marks_prop,0.008391749212743745,0.01660998151341597,0.01904553415061296
kicks_prop,0.007991112576967952,0.043296734823396306,0.0223292469352014
handballs_prop,0.007810507128124638,0.04500840496858771,0.022110332749562173
contested_possessions_prop,0.007615879764994174,0.0505841044356417,0.01948336252189142
disposal_efficiency_percentage,0.0071018960516148364,6.167990493205337e-4,0.021015761821366025
inside_fifties_prop,0.007002786888813923,0.014441435449820548,0.016637478108581436
rolling_avg_games_polled,0.006878716161934602,0.009242629636368417,0.009194395796847636
num_games,0.006370902050960513,0.009454259728329391,0.017513134851138354
turnovers_prop,0.006210921237956542,0.020547907492976195,0.020140105078809107
team_score,0.005783137085124685,0.0020672020758958002,0.014229422066549912
prev_season_br_votes,0.005763868503648168,0.00470007582169668,0.008318739054290718
tackles_prop,0.005761941151934082,0.006076664987949877,0.013572679509632224
clearances_prop,0.005617345073263799,0.024514232972357476,0.016418563922942206
disposals,0.005490606158030543,0.01749752798085559,0.017294220665499124
shots_at_goal_prop,0.005437949315234666,0.009213277966728288,0.011602451838879159
kicks,0.005130425023291035,0.022642846689688478,0.07311733800350263
effective_disposals,0.004648117738416096,0.00798795960564438,0.016418563922942206
def_half_pressure_acts,0.004559293222572937,7.040260844852e-4,0.013134851138353765
time_on_ground_percentage,0.004491449005788153,6.688785985550616e-4,0.01466725043782837
intercepts,0.004252872810637681,0.007060132214989181,0.009194395796847636
team_behinds,0.0042155851625802505,0.0022208740049566647,0.013134851138353765
match_outcome_Loss,0.00414121895101894,0.005210604439471082,0.0032837127845884414
marks_inside_fifty_prop,0.003946969673079264,0.01019943610847367,0.00788091068301226
contested_marks_prop,0.0038925663358418505,0.006843410084430554,0.006567425569176883
goal_assists_prop,0.003843305901451055,0.007498254527826232,0.01138353765323993
marks,0.0037950339861652052,0.012215883393144087,0.02714535901926445
handballs,0.003602779254878048,0.011950310810998224,0.02648861646234676
pressure_acts,0.0035476755939863264,0.010494732948449733,0.010945709281961471
ground_ball_gets,0.0032960463706453785,0.013985056315669962,0.009632224168126095
behinds_prop,0.0031608823706360378,0.007646172039284871,0.007224168126094571
prev_season_games_polled,0.0031513697129542887,0.011190272301938845,0.004159369527145359
clangers,0.003071961000066795,0.0051309947628590015,0.008537653239929947
centre_clearances,0.0029278762408044977,0.008300768090553834,0.006786339754816112
hitouts,0.002723939204030543,0.01475424393473,0.006567425569176883
uncontested_possessions,0.0026867689816062563,0.011526967829700701,0.0111646234676007
