player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Jarrod Lienert,Port Adelaide,0,0,0,-0.006145119928987697,0
Jarrod Witts,Gold Coast,0,0,2,0.23415884643327445,0
Jarryd Lyons,Brisbane Lions,0,24,66,16.58996329503134,-24
Jarryn Geary,St Kilda,0,0,0,0.0022192129399627447,0
Jason Castagna,Richmond,0,0,0,0.2656535761489067,0
Jason Johannisen,Western Bulldogs,0,0,0,-0.010512685650610365,0
Jaxon Prior,Brisbane Lions,0,0,0,0.03655814224475762,0
Jay Rantall,Collingwood,0,0,0,0.0029148340108804405,0
Jayden Hunt,Melbourne,0,0,0,0.058559346603942686,0
Jayden Laverde,Essendon,0,0,6,0.6122927236137912,0
Jayden Short,Richmond,0,0,4,0.5791877846349962,0
Jed Anderson,North Melbourne,0,0,0,-0.08682898012921214,0
Jed Bews,Geelong,0,0,2,0.26246154959699197,0
Jed McEntee,Port Adelaide,0,0,0,0.0014852711465209723,0
Jeremy Cameron,Geelong,0,6,23,5.943589402682846,-6
Jeremy Finlayson,Greater Western Sydney,0,2,6,2.5205606535309926,-2
Jeremy Howe,Collingwood,0,0,1,0.407437062191093,0
Jeremy McGovern,West Coast,0,0,5,0.16411488049197942,0
Jeremy Sharp,Gold Coast,0,0,0,-0.16518470367373084,0
Jesse Hogan,Greater Western Sydney,0,0,2,0.8303907514782622,0
Jimmy Webster,St Kilda,0,0,1,0.10354123906472523,0
Joe Daniher,Brisbane Lions,0,2,12,2.453382731313468,-2
Joel Amartey,Sydney,0,0,0,0.012887698598206043,0
Joel Hamling,Fremantle,0,0,0,-0.001537165604531765,0
Joel Jeffrey,Gold Coast,0,0,0,-0.005298678617691621,0
Joel Selwood,Geelong,0,7,30,6.961923974216916,-7
Joel Smith,Melbourne,0,0,0,-5.96755591686815e-4,0
Joel Western,Fremantle,0,0,0,8.586027688579634e-4,0
John Noble,Collingwood,0,0,0,-0.03312980440205138,0
Jonathon Ceglar,Hawthorn,0,2,17,1.7083298677171115,-2
Jordan Clark,Geelong,0,0,0,0.009719108667923138,0
Jordan Dawson,Sydney,0,6,25,4.95556901342934,-6
Jordan De Goey,Collingwood,0,7,0,5.391959030137514,-7
Jordan Ridley,Essendon,0,4,21,2.721284655193813,-4
Jordan Roughead,Collingwood,0,2,6,1.8472801041061757,-2
Jordon Butts,Adelaide,0,0,8,0.0791906168742571,0
Jordon Sweet,Western Bulldogs,0,0,2,0.09981839166721329,0
Josh Battle,St Kilda,0,0,0,-0.0029996440862305462,0
Josh Bruce,Western Bulldogs,0,5,16,4.349264737858903,-5
Josh Caddy,Richmond,0,0,0,-0.0665469816303812,0
Josh Corbett,Gold Coast,0,0,5,0.94761027439381,0
Josh Daicos,Collingwood,0,0,0,-0.030150647624395788,0
Josh Dunkley,Western Bulldogs,0,5,19,5.33301655240939,-5
Josh Honey,Carlton,0,0,0,-9.78358235443011e-4,0
Josh J. Kennedy,West Coast,0,0,0,0.38704428481287323,0
Josh Jenkins,Geelong,0,0,0,-8.72163858730346e-4,0
Josh Kelly,Greater Western Sydney,0,14,55,11.157853211276233,-14
Josh Morris,Hawthorn,0,0,0,-0.001399143598973751,0
Josh P. Kennedy,Sydney,0,5,16,3.766616187815089,-5
Josh Rotham,West Coast,0,0,3,0.479697741488053,0
Josh Schache,Western Bulldogs,0,0,0,0.0031539359770249575,0
Josh Thomas,Collingwood,0,0,0,0.26530596841803344,0
Josh Treacy,Fremantle,0,0,0,0.06043829554982949,0
Josh Walker,North Melbourne,0,0,0,0.019064857182456763,0
Josh Worrell,Adelaide,0,0,0,0.001593319815583527,0
Justin McInerney,Sydney,0,0,4,0.4464291514304932,0
Jy Farrar,Gold Coast,0,0,0,0.021872511120818672,0
Jy Simpkin,North Melbourne,0,9,33,7.121869077789597,-9
Jye Caldwell,Essendon,0,0,0,0.02580379694700241,0
Kade Chandler,Melbourne,0,0,0,0.0014852711465209723,0
Kaiden Brand,Sydney,0,0,0,0.024378037618589588,0
Kamdyn McIntosh,Richmond,0,0,0,0.03534427534759743,0
Kane Farrell,Port Adelaide,0,0,3,0.07126139269894338,0
Kane Lambert,Richmond,0,4,17,1.3383449729008134,-4
Karl Amon,Port Adelaide,0,10,44,7.78097838955,-10
Kayne Turner,North Melbourne,0,0,0,0.012140316635850468,0
Keidean Coleman,Brisbane Lions,0,0,0,0.0013388973893597722,0
Kieran Strachan,Adelaide,0,0,0,0.016352189850294963,0
Kieren Briggs,Greater Western Sydney,0,0,0,0.005752563796704635,0
Kyle Hartigan,Hawthorn,0,0,2,0.04171939304796979,0
Kyle Langford,Essendon,0,0,0,0.6031686101050582,0
Kyron Hayden,North Melbourne,0,0,0,3.7109124241396785e-4,0
Kysaiah Pickett,Melbourne,0,0,10,0.321986843351624,0
Lachie Ash,Greater Western Sydney,0,1,4,1.8655264927911048,-1
Lachie Fogarty,Carlton,0,0,2,0.37694833529531024,0
Lachie Henderson,Geelong,0,0,7,0.06015765335178003,0
Lachie Hunter,Western Bulldogs,0,0,4,1.0234049293940188,0
Lachie Jones,Port Adelaide,0,0,0,0.01257909246487543,0
Lachie Neale,Brisbane Lions,0,3,17,5.1038511862716405,-3
Lachie Plowman,Carlton,0,0,0,0.02466804950381629,0
Lachie Schultz,Fremantle,0,0,10,1.5469086306911777,0
Lachie Weller,Gold Coast,0,0,0,0.22743331955280155,0
Lachie Whitfield,Greater Western Sydney,0,4,23,4.946357107226504,-4
Lachie Young,North Melbourne,0,0,0,7.310582441277802e-4,0
Lachlan Bramble,Hawthorn,0,0,0,0.02700121177804249,0
