player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Nat Fyfe,Fremantle,33,25,88,24.083678044378757,8
Patrick Dangerfield,Geelong,27,26,90,25.31067803222686,1
Lachie Neale,Brisbane Lions,26,22,82,22.64354738406837,4
Patrick Cripps,Carlton,26,23,82,21.009681490249932,3
Tim Kelly,Geelong,24,21,86,19.61142678046599,3
Brodie Grundy,Collingwood,23,17,82,16.72239913418889,6
Dustin Martin,Richmond,23,23,71,21.00005048965977,0
Jack Macrae,Western Bulldogs,22,22,75,21.446714161429554,0
Marcus Bontempelli,Western Bulldogs,22,24,107,24.067251244559884,-2
Dayne Zorko,Brisbane Lions,19,21,62,17.303599942009896,-2
Adam Treloar,Collingwood,18,16,42,14.94464715057984,2
Shaun Higgins,North Melbourne,18,17,55,14.641942200891208,1
Elliot Yeo,West Coast,17,14,67,13.675228017382324,3
Max Gawn,Melbourne,17,16,70,17.322083402395947,1
Stephen Coniglio,Greater Western Sydney,17,9,45,10.430948121473193,8
Luke Parker,Sydney,16,10,45,10.888696804642677,6
Travis Boak,Port Adelaide,16,16,67,15.216084657877218,0
Zach Merrett,Essendon,16,12,46,10.833651321241632,4
Josh Dunkley,Western Bulldogs,15,16,72,20.55751284339931,-1
Luke Shuey,West Coast,15,21,76,15.975120616611093,-6
Brad Crouch,Adelaide,14,13,51,13.778223220724612,1
Dylan Shiel,Essendon,14,6,34,6.425758448778652,8
Scott Pendlebury,Collingwood,14,16,68,14.089250871911645,-2
Andrew Gaff,West Coast,13,12,38,12.219768427312374,1
Gary Ablett,Geelong,13,11,49,10.662616589455865,2
Jarryd Lyons,Brisbane Lions,13,12,37,10.299250026466325,1
Jeremy Cameron,Greater Western Sydney,13,15,57,16.574978484597523,-2
Clayton Oliver,Melbourne,12,9,47,11.98080771882087,3
Dom Sheed,West Coast,12,7,23,8.320928805624135,5
Lachie Whitfield,Greater Western Sydney,12,9,44,9.97175009692728,3
Sebastian Ross,St Kilda,12,8,35,7.20833927905187,4
Bachar Houli,Richmond,11,10,34,9.710822546388954,1
Charlie Cameron,Brisbane Lions,11,9,58,9.336571728796116,2
Jack Billings,St Kilda,11,10,36,7.566985777957598,1
