player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Gary Rohan,Sydney,0,0,0,-0.014149870781693608,0
George Horlin-Smith,Geelong,0,0,1,0.3026134859537706,0
Hamish Hartlett,Port Adelaide,0,0,4,0.09569403127534315,0
Harrison Marsh,Sydney,0,0,0,0.013781886380456854,0
Harrison Petty,Melbourne,0,0,0,-0.0024478004779666662,0
Harry Cunningham,Sydney,0,0,2,0.171039679851674,0
Harry McKay,Carlton,0,0,0,0.1561599915730767,0
Harry Morrison,Hawthorn,0,0,2,0.16293523041531444,0
Harry Perryman,Greater Western Sydney,0,0,0,-0.00898001654422842,0
Harry Taylor,Geelong,0,0,0,-0.017971282388316467,0
Hayden Ballantyne,Fremantle,0,0,0,0.11780207901028916,0
Hayden Crozier,Western Bulldogs,0,0,9,0.7870460134290624,0
Heath Grundy,Sydney,0,0,5,0.30910860194126144,0
Hugh Goddard,St Kilda,0,0,0,-9.593130089342594e-4,0
Hunter Clark,St Kilda,0,0,0,0.002482472569681704,0
Isaac Cumming,Greater Western Sydney,0,0,0,-0.004143308964557946,0
Ivan Soldo,Richmond,0,0,0,0.013598214834928513,0
Jack Bowes,Gold Coast,0,0,4,0.35826955336960964,0
Jack Graham,Richmond,0,0,1,0.5330391522729769,0
Jack Henry,Geelong,0,0,4,0.158300560528005,0
Jack Higgins,Richmond,0,0,0,0.2536703273653984,0
Jack Hombsch,Port Adelaide,0,0,0,0.003744366127648391,0
Jack Leslie,Gold Coast,0,0,0,-0.018325604498386383,0
Jack Madgen,Collingwood,0,0,0,0.006910482334205881,0
Jack Newnes,St Kilda,0,0,3,0.27417740453347506,0
Jack Petruccelle,West Coast,0,0,0,-0.001997277344344184,0
Jack Redpath,Western Bulldogs,0,0,0,-0.008900130866095424,0
Jack Silvagni,Carlton,0,0,0,-0.017011715448461473,0
Jack Sinclair,St Kilda,0,0,7,0.9009355790749396,0
Jack Trengove,Port Adelaide,0,0,0,-9.806832676986232e-4,0
Jackson Merrett,Essendon,0,0,0,-0.005617547081783414,0
Jackson Nelson,West Coast,0,0,0,-0.00895208667498082,0
Jackson Thurlow,Geelong,0,0,0,-0.008200073993066326,0
Jacob Allison,Brisbane Lions,0,0,0,-0.0022648582234978676,0
Jacob Dawson,Gold Coast,0,0,0,0.004854420432820916,0
Jacob Heron,Gold Coast,0,0,0,-0.0029982683481648564,0
Jacob Townsend,Richmond,0,0,0,0.0024770647869445384,0
Jacob Weitering,Carlton,0,0,0,0.0023725068022031337,0
Jake Barrett,Brisbane Lions,0,0,0,-0.0021158428280614316,0
Jake Kelly,Adelaide,0,0,0,-0.014100915199378505,0
Jake Kolodjashnij,Geelong,0,0,5,0.09225947500090115,0
Jake Long,Essendon,0,0,0,5.256242584437132e-4,0
Jake Neade,Port Adelaide,0,0,0,-0.02478260558564216,0
Jake Waterman,West Coast,0,0,0,0.04218905375455506,0
Jamaine Jones,Geelong,0,0,0,-0.018027375626843423,0
James Aish,Collingwood,0,0,0,0.0018984648049809039,0
James Cousins,Hawthorn,0,0,0,-0.0035184919252060354,0
James Frawley,Hawthorn,0,0,0,-0.002746196842053905,0
James Parsons,Geelong,0,0,0,0.0045661004551220685,0
James Rose,Sydney,0,0,0,-0.004362247418612242,0
James Stewart,Essendon,0,0,2,0.12878803434432484,0
James Worpel,Hawthorn,0,0,10,1.0591788984602317,0
Jamie Macmillan,North Melbourne,0,0,4,0.31479394680354744,0
Jarman Impey,Hawthorn,0,0,5,0.06837761864881031,0
Jarrod Brander,West Coast,0,0,0,-0.0024478004779666662,0
Jarrod Garlett,Carlton,0,0,0,-0.01971076606423594,0
Jarrod Lienert,Port Adelaide,0,0,0,-0.018867629813030362,0
