Feature,Gain,Cover,Frequency
coaches_votes,0.5693865233784281,0.03842600000488509,0.041428244449530784
afl_fantasy_score,0.07233844532654807,0.04907175441153306,0.036621652552071414
goals_prop,0.025655857111579198,0.03612239403946566,0.021515220874341955
disposals_prop,0.020195510745565703,0.06968059623734302,0.029068436713206684
supercoach_score,0.0199446746355502,0.037228770500663484,0.03364614328221561
contested_possessions_prop,0.01328760526356575,0.0491824830543749,0.027008468757152668
rating_points,0.011657198382745449,0.029012484893945475,0.0281528953994049
inside_fifties_prop,0.009986918238287915,0.035136229037408415,0.02243076218814374
uncontested_possessions_prop,0.009781043513296166,0.03012345908425784,0.019684138246738384
marks_prop,0.008915536361846863,0.04073276690907076,0.024719615472648202
goals,0.008625446618464552,0.01867731666758701,0.009155413138017853
handballs_prop,0.008598420199155174,0.040672900644558516,0.023804074158846417
kicks_prop,0.007906676447014826,0.026437086087640477,0.019455252918287938
clearances_prop,0.007843729217858832,0.021805688185938678,0.01670862897688258
marks_inside_fifty_prop,0.007727745105106333,0.018610074879286863,0.008926527809567406
match_margin,0.0075989511139326294,8.919594482207818e-4,0.016479743648432136
metres_gained,0.007081001062211092,0.032769931119791776,0.02243076218814374
shots_at_goal_prop,0.006423155025374949,0.014812637988746387,0.01373311970702678
team_score,0.00635294435654891,0.0030506411605089744,0.01556420233463035
turnovers_prop,0.006199256892591415,0.01262488521841105,0.015335317006179903
tackles_prop,0.005678668648719672,0.02433214033437847,0.01487754634927901
disposal_efficiency_percentage,0.0056031117659243465,0.003770377338980941,0.020141908903639278
effective_disposals,0.005534517880920168,0.020633889870881876,0.01991302357518883
score_involvements,0.0054472585422670585,0.010113758833686393,0.011444266422522316
kicks,0.005339639475287857,0.008610780343347875,0.07003891050583658
handballs,0.004891924899399689,0.011547388243213932,0.024719615472648202
def_half_pressure_acts,0.004432164083923658,6.841995638575004e-4,0.010299839780270085
time_on_ground_percentage,0.004415372543731918,0.004301175586652275,0.013504234378576334
pressure_acts,0.004374654094048446,0.0020389012902521006,0.012130922407873656
match_outcomeLoss,0.004373359839257075,0.0021708944302486896,0.00434882124055848
team_behinds,0.0042297363309692065,0.002150923044407406,0.011444266422522316
clangers,0.004202941871933956,0.0041175537801403294,0.010528725108720532
marks,0.003903039365373341,0.021779107564495245,0.0281528953994049
intercepts,0.0038825883255202732,0.007283377633570855,0.009613183794918746
uncontested_possessions,0.0037092700998570738,0.00395323285730713,0.007782101167315175
inside_fifties,0.00364535205237437,0.004358647200584026,0.009842069123369192
