Feature,Gain,Cover,Frequency
coaches_votes,0.5818817362039328,0.046703418242847294,0.04297483856602093
afl_fantasy_score,0.07210674195714634,0.042860708901217556,0.036072144288577156
disposals_prop,0.02307533324414683,0.06283913567518372,0.03028278779781786
goals_prop,0.019889954718665028,0.030467652398877082,0.023825428635047875
supercoach_score,0.01688177567150982,0.03367081031284625,0.028724114896459586
goals,0.015597184469969853,0.023468706775839964,0.011801380538855488
contested_possessions_prop,0.01030099112740967,0.04414042461051502,0.0222667557336896
metres_gained,0.009620296597009777,0.04123630113361515,0.026720106880427523
handballs_prop,0.009571226022301841,0.031821217012320775,0.02293475840570029
match_margin,0.009393135435735497,0.002895122184122708,0.022044088176352707
inside_fifties_prop,0.009155129243200439,0.019781853861062404,0.020708082832331328
uncontested_possessions_prop,0.008769487716927026,0.037696762993394854,0.02026274771765754
rating_points,0.008520693671814105,0.03572000249278355,0.025829436651079937
turnovers_prop,0.007866611470422608,0.017133941649636667,0.017145401914940992
kicks_prop,0.007740354565992385,0.03932320083979381,0.02404809619238477
clearances_prop,0.007636248767178096,0.03231908426133151,0.01848140725896237
marks_prop,0.007526250064919458,0.029034455071885665,0.02115341794700512
disposals,0.0069592095892806955,0.014364914171141234,0.01736806947227789
shots_at_goal_prop,0.00645605517745453,0.012875602401943268,0.014028056112224449
time_on_ground_percentage,0.006255005100041647,9.327254485813407e-4,0.016922734357604097
marks_inside_fifty_prop,0.0056259943658953804,0.004194564130782885,0.00779336450679136
tackles_prop,0.005531251060855778,0.011637522459661856,0.01514139389890893
handballs,0.00534790099665261,0.014507364417261477,0.028724114896459586
kicks,0.005140505294342753,0.02341148153580134,0.05989757292362503
team_score,0.00497919134447463,0.004835456176516654,0.012469383210866177
effective_disposals,0.004907480494256255,0.020914791043031886,0.018036072144288578
team_behinds,0.004811748089411789,0.0020749703503161426,0.012024048096192385
pressure_acts,0.004681536097827426,0.014347256315948595,0.01514139389890893
match_outcome_Loss,0.004652951505056875,0.0020785708674270066,0.0033400133600534404
def_half_pressure_acts,0.004386344268480432,0.0011662994203052541,0.012024048096192385
behinds_prop,0.003995685141091827,0.005509863674080272,0.008684034736138945
goal_assists_prop,0.003934155385579592,0.0043003963518181716,0.010910710309507904
ground_ball_gets,0.003714287733359915,0.0130383151326555,0.011578712981518594
clangers,0.003635950586463506,0.0037439632446956243,0.01002004008016032
free_kicks_against,0.0033589933476764725,2.598883893320355e-4,0.005789356490759297
score_involvements,0.003178141071596068,0.012374977310039111,0.012914718325539969
intercepts,0.003166089884584727,0.009309481720500206,0.008684034736138945
f50_ground_ball_gets,0.0030413246450482338,0.005332289234442347,0.008461367178802049
uncontested_possessions,0.0030365850842262736,0.0066780782630615175,0.0111333778668448
contested_possessions,0.003016614283351397,0.009877482446425742,0.0111333778668448
contested_marks_prop,0.0029971880350908487,0.01214542519253478,0.00890670229347584
effective_kicks,0.002926917595979591,0.019610369657814132,0.01068804275217101
disposal_efficiency_percentage,0.0029235357164725654,0.0019732365902474787,0.01781340458695168
hitouts,0.0026997165558679016,0.01773817736691196,0.00890670229347584
spoils,0.002625118395351988,0.0021696179862836385,0.006012024048096192
marks,0.0025244719318794633,0.016716817912005737,0.02916945001113338
tackles,0.002395252397783402,0.017331778573866582,0.012246715653529281
free_kicks_for,0.002389034871741178,0.002171724671827229,0.00779336450679136
match_outcome_Win,0.002296727111412389,0.005344316493727574,0.00222667557336896
centre_clearances,0.0021467192085995123,0.005301991265988164,0.005344021376085505
rebounds,0.0021274183080878042,0.010673235031300176,0.011356045424181697
intercept_marks,0.002101582831592506,0.00838284650830852,0.00445335114673792
turnovers,0.0020792733313843284,0.007033112232216807,0.007125361834780673
clearances,0.0019564758029555346,0.011539044486342376,0.008238699621465152
stoppage_clearances,0.0019056998746962896,0.016679931763306143,0.007125361834780673
bounces,0.0018819880951446914,0.006632037608090684,0.00779336450679136
contest_def_one_on_ones,0.0018646635572474527,6.526894847778755e-5,0.0031173458027165444
captain,0.0018017839791755,0.002644005267326713,0.002449343130705856
player_position_C,0.0017973462246306244,0.00503938333713622,0.0017813404586951682
hitout_win_percentage,0.0016933672765115856,5.716395464099186e-4,0.0035626809173903364
inside_fifties,0.001608307283699216,0.0017279800896000173,0.008016032064128256
shots_at_goal,0.0015462472161432137,0.0014729179253314803,0.0033400133600534404
marks_inside_fifty,0.0015039856993128212,0.006999175443278239,0.005121353818748608
contest_off_one_on_ones,0.0013851382655021432,1.549754492612256e-4,0.00445335114673792
one_percenters,0.0012964658872987285,0.0017723353961359787,0.005344021376085505
score_launches,0.001290650973239281,0.003162249911049991,0.005344021376085505
aa_squad,0.001287499904653156,0.006334420395841618,0.002449343130705856
behinds,0.0012232230557188584,1.915551709726617e-4,0.0035626809173903364
marks_on_lead,0.0012153427635475428,0.0051253744106882345,0.004230683589401024
ruck_contests,0.0011523735534917337,8.662690955244385e-4,0.0035626809173903364
tackles_inside_fifty,0.0011424670556111998,0.0035477733655270636,0.0028946782453796484
team_goals,0.0010841290639790257,4.216052323327509e-4,0.006012024048096192
contest_off_wins,9.85356788564629e-4,0.002046932280899628,0.0033400133600534404
aa_team,9.557197999648586e-4,0.0013762019071939136,0.0028946782453796484
hitouts_to_advantage,9.027632359856054e-4,0.010135991914311063,0.0026720106880427524
contested_marks,8.777834319276501e-4,0.0047603815644177904,0.0028946782453796484
goal_assists,6.735817427652379e-4,0.001685693165234127,0.0026720106880427524
player_position_FPL,6.451704034748599e-4,1.1908518827314641e-4,0.0013360053440213762
player_position_HFFR,5.647146124183124e-4,4.489155376523885e-5,8.906702293475841e-4
player_position_RR,5.598634064274237e-4,0.0018788570778946214,0.0017813404586951682
player_position_SUB,4.8282119936977734e-4,3.011028192393708e-4,0.0015586729013582722
player_position_FB,4.3871468221920066e-4,0.003410417468084959,0.00111333778668448
contest_def_losses,3.663394722244995e-4,4.9794385575776885e-5,0.0015586729013582722
player_position_HFFL,3.4829134192843633e-4,3.811185665222923e-5,8.906702293475841e-4
player_position_R,3.4714360143543694e-4,7.955610680068353e-5,0.0015586729013582722
player_position_WL,3.423735401789119e-4,0.0017264479546592242,0.0013360053440213762
player_position_CHB,3.1589908247923787e-4,2.474397929380913e-5,6.680026720106881e-4
player_position_HBFL,2.184939045973628e-4,5.6114442206548565e-5,8.906702293475841e-4
player_position_FPR,2.1399426347830318e-4,8.03221742710801e-5,6.680026720106881e-4
player_position_WR,1.8643269739986496e-4,1.482340555217358e-5,6.680026720106881e-4
player_position_BPR,1.3930126929138199e-4,5.50802511215132e-5,4.4533511467379205e-4
player_position_INT,9.321035955246815e-5,7.928798318604473e-6,6.680026720106881e-4
player_position_HBFR,7.785295745479026e-5,8.733169162520869e-6,8.906702293475841e-4
player_position_CHF,3.6153758787067613e-5,1.1835742417626968e-5,2.2266755733689602e-4
player_position_FF,1.1761128982170001e-5,0.0016673075459446092,4.4533511467379205e-4
