Feature,Gain,Cover,Frequency
coaches_votes,0.597098063196752,0.05176076105392556,0.039663195213826725
afl_fantasy_score,0.07261041844782408,0.053903954635118864,0.03168623975182805
disposals_prop,0.022609775622481766,0.06786509471478876,0.03434522490582761
goals_prop,0.019114158934749936,0.036071847472376094,0.022822955905162864
supercoach_score,0.01622259729778925,0.02522353362887295,0.032794150232661204
goals,0.013374434458741763,0.013497402722943466,0.011079104808331486
num_games,0.01115781586490063,0.005168480654914207,0.0245956126744959
rating_points,0.01100537441382678,0.03136624250543657,0.027919344116995346
contested_possessions_prop,0.00911056979940318,0.055861985175659316,0.023044538001329492
handballs_prop,0.008912644468801962,0.033459810349260835,0.01883447817416353
inside_fifties_prop,0.00866984712392866,0.03605218865937331,0.022379791712829604
kicks_prop,0.007901629176425472,0.04087434230340078,0.022158209616662972
match_margin,0.007519640313921108,0.002743617132872545,0.019277642366496785
marks_prop,0.007127996199832307,0.024418703101085203,0.021050299135829825
metres_gained,0.007058076911463341,0.026455017843404597,0.023266120097496124
uncontested_possessions_prop,0.006924585344073772,0.054492059515013895,0.022158209616662972
turnovers_prop,0.006813187919428587,0.016393599052189903,0.01839131398183027
shots_at_goal_prop,0.0059911591003372466,0.019145354167717822,0.016840239308663858
time_on_ground_percentage,0.005535869663163234,8.276168792227952e-4,0.014624418346997563
pressure_acts,0.005435335259389903,0.007363725411444436,0.014181254154664303
clearances_prop,0.005152772209898045,0.03413555013257412,0.01661865721249723
marks_inside_fifty_prop,0.005041916822719721,0.004345459342367387,0.007533791269665411
tackles_prop,0.0049305986555007696,0.009906765207105116,0.01661865721249723
disposals,0.0048898034228728885,0.011066603260612002,0.022158209616662972
team_score,0.004811064936564116,0.0014232852959386968,0.013738089962331043
effective_disposals,0.004670687189211225,0.025254489876620843,0.019720806558830045
disposal_efficiency_percentage,0.004389773945523993,0.0011203608592139532,0.019056060270330157
match_outcome_Loss,0.004342582633928612,0.0022741034041436755,0.005096388211832484
team_behinds,0.004273366530798304,0.002142938271933531,0.012408597385331266
kicks,0.004097109878919881,0.013591707580773387,0.056503434522490584
clangers,0.004007546667573891,0.004433796346250035,0.010414358519831598
contest_def_one_on_ones,0.0037671399278552974,2.9925436611545717e-4,0.002658985153999557
def_half_pressure_acts,0.0036947949688142293,0.0021876173923944075,0.009749612231331709
intercepts,0.003537920884082866,0.01156777533755315,0.012187015289164636
score_involvements,0.0035194583188901682,0.00890828260577694,0.011300686904498116
marks,0.0032053017650157467,0.00949460032085353,0.03212940394416131
behinds_prop,0.00304109368453685,0.003633082680276182,0.007976955461998671
free_kicks_for,0.002867316621623018,0.004284344688308403,0.010857522712164856
hitouts,0.00281999656824073,0.01199385457846255,0.008863283846665189
effective_kicks,0.0028144938429309823,0.012022927920419594,0.010635940615998228
contested_marks_prop,0.002760653429741446,0.01637617419521016,0.009528030135165079
ground_ball_gets,0.0026606862151579563,0.011921857367205595,0.008863283846665189
spoils,0.0026605490002605506,3.334977205829719e-4,0.0028805672501661865
handballs,0.0026009131214472497,0.01217336890174286,0.022158209616662972
uncontested_possessions,0.002549573977304128,0.008300295517276825,0.009306448038998449
contested_possessions,0.0025032156712951545,0.007749433875651689,0.009749612231331709
rebounds,0.002487485295617289,0.011843605079084118,0.009528030135165079
score_launches,0.0024349552602415904,0.0034363668956184368,0.007533791269665411
bounces,0.002245082288490527,0.0045920880873114266,0.0070906270773321515
shots_at_goal,0.002150125046022271,0.008050698802187886,0.005096388211832484
match_outcome_Win,0.002090102450843618,0.0035676915961159418,0.002437403057832927
marks_on_lead,0.002084738624473951,2.3223568542414224e-4,0.0039884777309993355
team_goals,0.0020535144736601213,0.0018444179199399308,0.0070906270773321515
one_percenters,0.0019958798870362165,0.001876491145699346,0.006425880788832263
centre_clearances,0.0019439929602917566,0.0017965793473893208,0.004653224019499224
intercept_marks,0.001921010189026836,0.008218788036093197,0.005539552404165743
player_position_C,0.0017607354907605351,0.006638008840529911,0.0028805672501661865
tackles,0.0017330623291041056,0.011999662864122466,0.009971194327498338
goal_assists_prop,0.0016696004453408812,0.01364021634013091,0.0070906270773321515
marks_inside_fifty,0.0015969358598101403,0.003433654234733312,0.003323731442499446
turnovers,0.0015856624714822738,0.001722060957192073,0.005539552404165743
clearances,0.0015551960724692572,0.016291858312168995,0.007312209173498781
inside_fifties,0.0015240472425586665,0.007409106632369697,0.0084201196543319291
stoppage_clearances,0.0015104898034888061,0.008522031609392662,0.006647462884998892
ruck_contests,0.0014565472748196194,0.005727863243084382,0.004653224019499224
free_kicks_against,0.0012603889958832687,2.78159438526429e-4,0.004653224019499224
f50_ground_ball_gets,0.001234831478325409,0.0017234970717783155,0.0042100598271659646
contest_off_one_on_ones,0.0012344375874526797,0.0035080130566431996,0.0039884777309993355
hitouts_to_advantage,0.0012226328269579095,0.006470206829541848,0.0022158209616662972
behinds,0.0012187048937696997,0.0035779358801644717,0.005761134500332373
aa_squad,0.0011582137819755253,0.00487372611450231,0.0013294925769997785
contest_def_losses,0.0011105120766204634,2.8355284663920624e-4,0.0031021493463328164
aa_team,0.0010783391719357358,1.5318555586586267e-5,0.0017726567693330379
player_position_RR,9.98695887527497e-4,0.001944818286347015,0.0013294925769997785
hitout_win_percentage,9.690136437234715e-4,7.077491817577576e-4,0.0031021493463328164
contested_marks,9.423201744228068e-4,0.001537759585290957,0.0028805672501661865
captain,9.101084908525201e-4,0.006739334703003684,0.0019942388654996678
contest_off_wins,7.951303094831299e-4,7.755018765709299e-6,0.0017726567693330379
tackles_inside_fifty,6.722458185825154e-4,0.007158137630009459,0.0039884777309993355
player_position_WL,5.625570489239689e-4,8.709237124123735e-5,0.0017726567693330379
player_position_RK,4.6657433440523504e-4,2.246721486032653e-5,8.863283846665189e-4
goal_assists,4.6488457818870854e-4,9.86132015886491e-6,0.0019942388654996678
player_position_FB,3.407355627128954e-4,0.002026964040680084,0.0011079104808331486
player_position_R,3.220397672603155e-4,1.1606997222586304e-4,0.0013294925769997785
player_position_SUB,2.9665776640627756e-4,4.3061098027043443e-4,6.647462884998893e-4
player_position_HFFR,2.3472334699447243e-4,3.299872182610459e-5,8.863283846665189e-4
player_position_HBFR,1.4544938986137235e-4,0.0016710948462092016,8.863283846665189e-4
player_position_HFFL,1.4534951063030436e-4,5.205117533692126e-5,8.863283846665189e-4
player_position_HBFL,1.0873026037796815e-4,7.49970950593286e-5,4.4316419233325947e-4
player_position_BPR,1.0581303654135612e-4,2.342462458448817e-5,2.2158209616662973e-4
player_position_WR,1.0152117406905274e-4,1.8829057908512288e-6,2.2158209616662973e-4
player_position_INT,9.971777115700722e-5,8.29755094273423e-6,2.2158209616662973e-4
player_position_CHF,9.572756714582995e-5,9.529418121155542e-5,4.4316419233325947e-4
player_position_FPL,6.888919697263922e-5,1.1520830347411756e-5,4.4316419233325947e-4
player_position_FPR,2.6461279500720247e-005,1.124318152740488e-4,2.2158209616662973e-4
player_position_FF,5.919397858015163e-6,0.0016667865024504742,2.2158209616662973e-4
