player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Mitch Duncan,Geelong,5,6,33,5.724717881967081,-1
Harry Perryman,Greater Western Sydney,4,6,20,4.193658970762044,-2
Hugh McCluggage,Brisbane Lions,4,6,30,6.637469312729081,-2
Nick Haynes,Greater Western Sydney,4,6,25,3.7302658463704574,-2
Jake Lloyd,Sydney,3,6,24,2.788559169508517,-3
Jarrod Witts,Gold Coast,2,6,31,4.211016049608588,-4
Josh J. Kennedy,West Coast,0,6,0,4.586811276793014,-6
Dom Sheed,West Coast,11,5,18,5.028576221666299,6
Jarrod Berry,Brisbane Lions,8,5,23,4.5756044399458915,3
Jy Simpkin,North Melbourne,8,5,19,4.989501062547788,3
Sam Walsh,Carlton,8,5,38,5.93430523108691,3
Jack Viney,Melbourne,6,5,30,3.937877235468477,1
Kane Lambert,Richmond,6,5,20,2.785097162326565,1
Steele Sidebottom,Collingwood,6,5,13,3.5652663414366543,1
Isaac Heeney,Sydney,5,5,19,3.5157314692623913,0
Jack Gunston,Hawthorn,5,5,19,3.6490906542167068,0
Robbie Gray,Port Adelaide,5,5,21,5.405587704299251,0
Joel Selwood,Geelong,3,5,27,4.632351106964052,-2
Levi Casboult,Carlton,2,5,17,2.3315579621121287,-3
Ed Langdon,Melbourne,0,5,17,2.455153432820225,-5
Andrew Gaff,West Coast,8,4,29,6.960762131027877,4
Tom Papley,Sydney,6,4,20,3.822830699966289,2
Jack Crisp,Collingwood,5,4,19,3.3758599415887147,1
Jack Martin,Carlton,4,4,19,2.05718726455234,0
Stephen Coniglio,Greater Western Sydney,4,4,9,4.305411588633433,0
Tim English,Western Bulldogs,4,4,19,3.9532545577385463,0
Adam Cerra,Fremantle,3,4,22,4.331140324065927,-1
Jack Billings,St Kilda,2,4,25,5.157962468103506,-2
Jack Riewoldt,Richmond,2,4,10,1.6301823929388775,-2
Matt Taberner,Fremantle,0,4,14,2.2870916733518243,-4
Elliot Yeo,West Coast,8,3,19,2.405193750746548,5
Luke Shuey,West Coast,6,3,11,2.667068464681506,3
Brody Mihocek,Collingwood,5,3,14,2.8522535102965776,2
Jade Gresham,St Kilda,5,3,22,2.9283664777467493,2
David Zaharakis,Essendon,4,3,12,2.309868320124224,1
Jacob Hopper,Greater Western Sydney,4,3,12,3.9235107335262,1
Josh Dunkley,Western Bulldogs,4,3,10,1.3165155292954296,1
Ben Cunnington,North Melbourne,3,3,10,2.918867246247828,0
Caleb Daniel,Western Bulldogs,3,3,35,3.1296375039964914,0
Dion Prestia,Richmond,3,3,9,1.8157454270403832,0
Gary Rohan,Geelong,3,3,9,1.991241307114251,0
Isaac Smith,Hawthorn,3,3,9,2.963897826819448,0
Josh Bruce,Western Bulldogs,3,3,10,2.3127132835506927,0
Lachlan Sholl,Adelaide,3,3,9,2.1705796227324754,0
Sam Powell-Pepper,Port Adelaide,3,3,12,1.0887916155916173,0
Steven Motlop,Port Adelaide,3,3,7,1.215796125587076,0
Tom Barrass,West Coast,3,3,15,2.1910920722293667,0
Ben Ainsworth,Gold Coast,2,3,11,1.7345636755926535,-1
Callum Mills,Sydney,2,3,11,2.2738298773765564,-1
Luke McDonald,North Melbourne,2,3,12,1.006829577658209,-1
Marc Murphy,Carlton,2,3,15,3.6385154461022466,-1
Shaun Higgins,North Melbourne,2,3,8,2.6258436185889877,-1
Dane Rampe,Sydney,1,3,20,2.1980540240183473,-2
Jared Polec,North Melbourne,1,3,15,1.3494825738016516,-2
Zac Bailey,Brisbane Lions,1,3,17,1.690924471942708,-2
Jaeger O'Meara,Hawthorn,0,3,16,3.6352997371868696,-3
Jordan De Goey,Collingwood,0,3,0,1.2187460651621222,-3
Marlion Pickett,Richmond,0,3,6,0.7357635428779759,-3
Rhys Stanley,Geelong,0,3,12,1.8037643095012754,-3
Tom Jonas,Port Adelaide,0,3,19,1.276396022483823,-3
Aaron Naughton,Western Bulldogs,3,2,8,1.8108644203457516,1
Gryan Miers,Geelong,3,2,13,1.4714833905454725,1
Tim Taranto,Greater Western Sydney,3,2,9,2.306864010053687,1
Touk Miller,Gold Coast,3,2,21,2.035321462433785,1
Anthony McDonald-Tipungwuti,Essendon,2,2,10,1.4239701591432095,0
Blake Acres,Fremantle,2,2,7,0.9636104095261544,0
Daniel Rich,Brisbane Lions,2,2,19,1.8587067441549152,0
Josh Daicos,Collingwood,2,2,6,1.9272375537548214,0
Peter Ladhams,Port Adelaide,2,2,10,0.6560064791701734,0
Zak Butters,Port Adelaide,2,2,18,1.3774771239841357,0
Alex Sexton,Gold Coast,1,2,2,1.374519231612794,-1
Angus Brayshaw,Melbourne,1,2,19,1.4829276744276285,-1
Bayley Fritsch,Melbourne,1,2,8,0.9962369696004316,-1
Charlie Cameron,Brisbane Lions,1,2,16,1.70785455359146,-1
Noah Balta,Richmond,1,2,23,1.3057406567968428,-1
Sam Docherty,Carlton,1,2,13,2.3638112456537783,-1
Sebastian Ross,St Kilda,1,2,6,0.8155385367572308,-1
Shane Edwards,Richmond,1,2,9,0.810139890993014,-1
Zac Fisher,Carlton,1,2,6,0.9778588758781552,-1
Ben McEvoy,Hawthorn,0,2,12,1.5080390006041853,-2
Charlie Constable,Geelong,0,2,0,0.9788804003037512,-2
Connor Blakely,Fremantle,0,2,0,0.678156333277002,-2
Dan Houston,Port Adelaide,0,2,19,1.5448154988407623,-2
Dylan Grimes,Richmond,0,2,16,1.1960697271861136,-2
Jake Riccardi,Greater Western Sydney,0,2,7,1.4857373929116875,-2
Noah Anderson,Gold Coast,0,2,12,0.9921565424883738,-2
Reilly O'Brien,Adelaide,0,2,11,2.6167355185898487,-2
Sam Petrevski-Seton,Carlton,0,2,8,0.26081416034139693,-2
Toby Nankervis,Richmond,0,2,7,1.0065949228592217,-2
Trent Dumont,North Melbourne,0,2,5,1.1857727301539853,-2
Bailey Smith,Western Bulldogs,7,1,26,3.0487441279692575,6
Darcy Moore,Collingwood,6,1,27,1.6032846614252776,5
Luke Ryan,Fremantle,6,1,30,1.0120192719623446,5
Oscar Allen,West Coast,5,1,7,0.9931187549373135,4
Harris Andrews,Brisbane Lions,4,1,24,1.3323004394769669,3
Steven May,Melbourne,4,1,28,1.7365639873605687,3
David Cuningham,Carlton,3,1,8,0.8077636549714953,2
Eddie Betts,Carlton,3,1,7,0.30479574343189597,2
Jack Lukosius,Gold Coast,3,1,13,0.5830839470727369,2
Jeremy Cameron,Greater Western Sydney,3,1,10,0.8542963321087882,2
Alex Witherden,Brisbane Lions,2,1,5,0.6862767718266696,1
Darcy Byrne-Jones,Port Adelaide,2,1,21,0.9489056043094024,1
Jake Stringer,Essendon,2,1,4,0.5305792116560042,1
Jeremy McGovern,West Coast,2,1,19,1.3482650581281632,1
Mitch Wallis,Western Bulldogs,2,1,10,1.0666071370360442,1
Nick Hind,St Kilda,2,1,6,1.0262484995182604,1
Tom Liberatore,Western Bulldogs,2,1,27,3.109571853186935,1
Brad Crouch,Adelaide,1,1,12,1.8880498639773577,0
Brad Ebert,Port Adelaide,1,1,5,0.1623297914629802,0
Brodie Smith,Adelaide,1,1,16,1.5515259084204445,0
Caleb Serong,Fremantle,1,1,13,0.8854144016513601,0
Eric Hipwood,Brisbane Lions,1,1,7,1.7374384976865258,0
Izak Rankine,Gold Coast,1,1,8,0.6608210590202361,0
Jack Newnes,Carlton,1,1,1,0.38811686751432717,0
Karl Amon,Port Adelaide,1,1,8,1.3933881095144898,0
Lachie Weller,Gold Coast,1,1,20,1.2162242964841425,0
Liam Shiels,Hawthorn,1,1,16,1.737925331457518,0
Nick Vlastuin,Richmond,1,1,21,0.8897836972028017,0
Ryan Clarke,Sydney,1,1,1,0.4099898966960609,0
Tom Stewart,Geelong,1,1,15,0.6814480428292882,0
Ben Stratton,Hawthorn,0,1,3,0.31012518773786724,-1
Brad Sheppard,West Coast,0,1,6,0.6709830990002956,-1
Brayden Maynard,Collingwood,0,1,22,1.1448164547327906,-1
Connor Rozee,Port Adelaide,0,1,11,0.3085634663293604,-1
Darcy Gardiner,Brisbane Lions,0,1,6,0.4975509695505025,-1
Griffin Logue,Fremantle,0,1,6,0.6150185351143591,-1
Hunter Clark,St Kilda,0,1,9,0.8369031257170718,-1
Jacob Townsend,Essendon,0,1,4,0.3493117146426812,-1
Jayden Hunt,Melbourne,0,1,2,0.8076177386101335,-1
Jordan Ridley,Essendon,0,1,28,1.1599925465416163,-1
Mark Blicavs,Geelong,0,1,15,0.9707006813259795,-1
Matthew Kennedy,Carlton,0,1,4,0.8278788276948035,-1
Sam Simpson,Geelong,0,1,0,0.9303733780398034,-1
Shane McAdam,Adelaide,0,1,7,0.38180457742419094,-1
Taylin Duman,Fremantle,0,1,0,0.4854344777559163,-1
Tim Membrey,St Kilda,0,1,12,0.7480160049162805,-1
Tom J. Lynch,Richmond,0,1,0,0.8482878846116364,-1
Michael Gibbons,Carlton,4,0,3,0.011966944934101775,4
Jack Graham,Richmond,3,0,14,0.44440524268429726,3
Jayden Short,Richmond,3,0,18,0.5776880675693974,3
Liam Baker,Richmond,3,0,11,0.6295406728895614,3
Rory Lobb,Fremantle,3,0,10,0.20731950455228798,3
Rory Sloane,Adelaide,3,0,0,0.24604599294252694,3
Adam Saad,Essendon,2,0,16,0.2757991743274033,2
Ben Long,St Kilda,2,0,2,0.04002364547341131,2
Bradley Hill,St Kilda,2,0,6,0.5186007593292743,2
Brandan Parfitt,Geelong,2,0,7,0.2996230605058372,2
Brent Daniels,Greater Western Sydney,2,0,6,0.22055680863559246,2
Cam Rayner,Brisbane Lions,2,0,2,0.1337174733635038,2
Darcy Tucker,Fremantle,2,0,3,0.42808637814596295,2
David Swallow,Gold Coast,2,0,5,0.8399833033327013,2
Derek Eggmolesse-Smith,Richmond,2,0,8,0.2099431968817953,2
Harry McKay,Carlton,2,0,7,0.2285825409926474,2
Jonathon Ceglar,Hawthorn,2,0,6,0.037450926887686364,2
Justin Westhoff,Port Adelaide,2,0,2,0.0012794178910553455,2
Luke Davies-Uniacke,North Melbourne,2,0,5,0.3775154338218272,2
Mitch Brown,Melbourne,2,0,0,0.1648702744860202,2
Oliver Florent,Sydney,2,0,9,0.4734637691290118,2
Sam Day,Gold Coast,2,0,0,0.1890756804641569,2
Shaun Burgoyne,Hawthorn,2,0,4,0.23600194431492127,2
Tom Phillips,Collingwood,2,0,0,0.3638900398509577,2
Aaron Hall,North Melbourne,1,0,0,0.6565953304525465,1
Bachar Houli,Richmond,1,0,10,0.33867268078029156,1
Bailey Williams,Western Bulldogs,1,0,5,0.5188480430661002,1
Ben Keays,Adelaide,1,0,0,0.41465982352383435,1
Ben King,Gold Coast,1,0,6,0.6094393058447167,1
Dylan Moore,Hawthorn,1,0,2,0.37491489318199456,1
Easton Wood,Western Bulldogs,1,0,5,0.09947989664215129,1
Gary Ablett,Geelong,1,0,5,0.612248981371522,1
Hamish Hartlett,Port Adelaide,1,0,10,-0.10237258404958993,1
Harry Himmelberg,Greater Western Sydney,1,0,2,0.6940834284760058,1
Jacob Weitering,Carlton,1,0,22,0.1878189891576767,1
Jake Aarts,Richmond,1,0,0,-0.18718068933230825,1
Jake Carlisle,St Kilda,1,0,1,0.04934462354867719,1
Jed Bews,Geelong,1,0,9,0.08153485751245171,1
Joe Daniher,Essendon,1,0,4,0.020045441575348377,1
John Noble,Collingwood,1,0,1,-0.056933939922600985,1
Kane Farrell,Port Adelaide,1,0,6,-0.1018941318616271,1
Liam Jones,Carlton,1,0,7,0.23712527810130268,1
Luke Dunstan,St Kilda,1,0,0,0.08184225112199783,1
Matt de Boer,Greater Western Sydney,1,0,0,-0.01285994122736156,1
Mitch Georgiades,Port Adelaide,1,0,2,0.24027623038273305,1
Mitch Robinson,Brisbane Lions,1,0,4,0.8215410549018998,1
Paddy Ryder,St Kilda,1,0,13,0.993176510441117,1
Tom Clurey,Port Adelaide,1,0,5,0.21166439143416937,1
Zac Williams,Greater Western Sydney,1,0,5,0.750014302902855,1
Aaron Francis,Essendon,0,0,3,0.01627032767282799,0
Aaron vandenBerg,Melbourne,0,0,0,0.02735087601467967,0
Adam Kennedy,Greater Western Sydney,0,0,0,0.01296543376520276,0
Adam Tomlinson,Melbourne,0,0,0,-0.05855264719866682,0
Aidan Corr,Greater Western Sydney,0,0,3,0.16115628549596295,0
Aiden Bonar,North Melbourne,0,0,0,-0.0072716803988441825,0
Alex Keath,Western Bulldogs,0,0,12,0.24347637442406267,0
Alex Neal-Bullen,Melbourne,0,0,0,0.03598407260142267,0
Aliir Aliir,Sydney,0,0,0,0.11882574857736472,0
Andrew McPherson,Adelaide,0,0,0,0.007442664064001292,0
Andrew Phillips,Essendon,0,0,0,0.11946169496513903,0
Archie Smith,Brisbane Lions,0,0,0,0.0028686122968792915,0
Atu Bosenavulagi,Collingwood,0,0,0,0.0019397255964577198,0
Bailey Banfield,Fremantle,0,0,0,-0.008097356476355344,0
Bailey Dale,Western Bulldogs,0,0,0,0.011582265186007135,0
Bailey J. Williams,West Coast,0,0,0,0.005782018415629864,0
Bailey Scott,North Melbourne,0,0,0,0.06042861030437052,0
Ben Brown,North Melbourne,0,0,0,0.010588238365016878,0
Ben Cavarra,Western Bulldogs,0,0,0,0.014235377660952508,0
Ben Crocker,Adelaide,0,0,0,-0.005906064616283402,0
Ben Davis,Adelaide,0,0,0,0.0035446342080831528,0
Ben Jarvis,Geelong,0,0,0,-0.0015341902617365122,0
Ben McKay,North Melbourne,0,0,0,0.031295776225306327,0
Ben Paton,St Kilda,0,0,2,0.085106480284594,0
Ben Reid,Collingwood,0,0,0,0.010037094820290804,0
Ben Ronke,Sydney,0,0,0,-0.008529380429536104,0
Billy Frampton,Adelaide,0,0,0,0.021410875720903277,0
Billy Gowers,Western Bulldogs,0,0,0,-0.0016998718492686749,0
Blake Hardwick,Hawthorn,0,0,0,-0.03554408164927736,0
Bobby Hill,Greater Western Sydney,0,0,0,0.020605108002200723,0
Boyd Woodcock,Port Adelaide,0,0,0,0.006185881909914315,0
Brad Close,Geelong,0,0,0,0.021233422099612653,0
Brandon Ellis,Gold Coast,0,0,6,0.6657888501358684,0
Brandon Matera,Fremantle,0,0,0,0.006371289025992155,0
Brandon Starcevich,Brisbane Lions,0,0,5,0.09450130490586162,0
Brandon Zerk-Thatcher,Essendon,0,0,0,0.008554821222787723,0
Brayden Ainsworth,West Coast,0,0,0,0.019701279350556433,0
Brayden Fiorini,Gold Coast,0,0,0,0.015101159689947963,0
Brayden Ham,Essendon,0,0,0,-0.04334596428088844,0
Brayden Sier,Collingwood,0,0,2,0.25408065086230636,0
Braydon Preuss,Melbourne,0,0,0,-0.0020644681062549353,0
Brendon Ah Chee,West Coast,0,0,0,0.01430440426338464,0
Brennan Cox,Fremantle,0,0,3,0.07620362353372911,0
Brett Bewley,Fremantle,0,0,0,0.024020926823141053,0
Bryce Gibbs,Adelaide,0,0,1,0.2964512261096388,0
Cale Hooker,Essendon,0,0,3,0.4099792878550943,0
Caleb Graham,Gold Coast,0,0,0,-0.0012853332300437614,0
Callan Ward,Greater Western Sydney,0,0,0,0.10471335728652775,0
Callum Ah Chee,Brisbane Lions,0,0,0,0.4990172664402053,0
Callum L. Brown,Collingwood,0,0,0,0.025103672669501975,0
Callum Moore,Carlton,0,0,0,-0.0012120998289901763,0
Callum Porter,Western Bulldogs,0,0,0,0.003492542542517185,0
Callum Sinclair,Sydney,0,0,1,0.35035463990061544,0
Callum Wilkie,St Kilda,0,0,1,0.6625035619654227,0
Cam McCarthy,Fremantle,0,0,0,-0.0015341902617365122,0
Cam Sutcliffe,Port Adelaide,0,0,0,0.009627401799662039,0
Cameron Ellis-Yolmen,Brisbane Lions,0,0,0,0.0940636785235256,0
Cameron Polson,Carlton,0,0,0,-0.0060498714447021484,0
Cameron Zurhaar,North Melbourne,0,0,3,-0.0026498137740418315,0
Chad Warner,Sydney,0,0,0,-0.0030683805234730244,0
Changkuoth Jiath,Hawthorn,0,0,0,-0.006420458972570486,0
Charlie Ballard,Gold Coast,0,0,4,0.12738148518837988,0
Charlie Spargo,Melbourne,0,0,2,0.014515552436932921,0
Chayce Jones,Adelaide,0,0,0,0.012037812994094566,0
Chris Mayne,Collingwood,0,0,0,0.5188294209074229,0
Christian Salem,Melbourne,0,0,3,0.14540467411279678,0
Cody Weightman,Western Bulldogs,0,0,0,0.008091132855042815,0
Colin O'Riordan,Sydney,0,0,0,-0.008931357297115028,0
Connor Ballenden,Brisbane Lions,0,0,0,0.003769389120861888,0
Connor Budarick,Gold Coast,0,0,0,-0.006651829928159714,0
Connor Idun,Greater Western Sydney,0,0,0,-0.002487128833308816,0
Conor Glass,Hawthorn,0,0,0,-0.03583184978924692,0
Conor McKenna,Essendon,0,0,0,0.04845543997362256,0
Conor Nash,Hawthorn,0,0,0,-0.004130397690460086,0
Curtis Taylor,North Melbourne,0,0,0,0.03938377264421433,0
Damon Greaves,Hawthorn,0,0,2,0.09059302229434252,0
Dan Hannebery,St Kilda,0,0,1,0.3326550619676709,0
Daniel Howe,Hawthorn,0,0,0,-0.027985480148345232,0
Daniel Lloyd,Greater Western Sydney,0,0,0,0.026388337137177587,0
Daniel McStay,Brisbane Lions,0,0,3,0.17654264043085277,0
Daniel Rioli,Richmond,0,0,4,0.23687953062471934,0
Daniel Talia,Adelaide,0,0,0,0.041276903240941465,0
Darcy Cameron,Collingwood,0,0,1,0.07619757260545157,0
Darcy Fogarty,Adelaide,0,0,0,0.009114673812291585,0
Darcy Fort,Geelong,0,0,0,0.02213634573854506,0
Darcy Lang,Carlton,0,0,0,0.0028658262453973293,0
Darcy MacPherson,Gold Coast,0,0,0,0.11431877652648836,0
Darcy Parish,Essendon,0,0,5,0.6441694349050522,0
Darren Minchington,Hawthorn,0,0,0,-0.006349977455101907,0
David Astbury,Richmond,0,0,0,0.00546432426199317,0
David Mackay,Adelaide,0,0,0,0.07184806992881931,0
Dean Kent,St Kilda,0,0,0,0.05068237811792642,0
Deven Robertson,Brisbane Lions,0,0,0,-0.0015341902617365122,0
Devon Smith,Essendon,0,0,0,0.3197195866378024,0
Dougal Howard,St Kilda,0,0,8,0.18255686163320206,0
Dylan Clarke,Essendon,0,0,0,-0.007104706950485706,0
Dylan Roberton,St Kilda,0,0,0,-0.0030790483579039574,0
Dylan Stephens,Sydney,0,0,0,0.02763698238413781,0
Dyson Heppell,Essendon,0,0,0,0.018930398859083652,0
Ed Phillips,St Kilda,0,0,0,-0.007715947343967855,0
Ed Richards,Western Bulldogs,0,0,0,-0.01055201014969498,0
Ed Vickers-Willis,North Melbourne,0,0,0,-0.003381419650395401,0
Elijah Taylor,Sydney,0,0,0,9.807194583117962e-4,0
Elliott Himmelberg,Adelaide,0,0,2,-0.03238829108886421,0
Esava Ratugolea,Geelong,0,0,1,-0.05529904592549428,0
Ethan Hughes,Fremantle,0,0,0,0.014405978459762991,0
Finn Maginness,Hawthorn,0,0,0,-0.0015341902617365122,0
Fischer McAsey,Adelaide,0,0,0,-0.016616782173514366,0
Flynn Appleby,Collingwood,0,0,0,0.045642632991075516,0
Flynn Perez,North Melbourne,0,0,0,-0.008854128886014223,0
George Hewett,Sydney,0,0,4,0.11435971374157816,0
Grant Birchall,Brisbane Lions,0,0,1,-0.1863792957738042,0
Hamish Brayshaw,West Coast,0,0,0,0.001989103388041258,0
Harley Bennell,Melbourne,0,0,0,0.01755638816393912,0
Harry Cunningham,Sydney,0,0,0,-0.06735377208678983,0
Harry Edwards,West Coast,0,0,0,0.001989103388041258,0
Harry Jones,Hawthorn,0,0,0,-0.0015341902617365122,0
Harry Morrison,Hawthorn,0,0,0,0.0070769478334113955,0
Harry Schoenberg,Adelaide,0,0,4,0.14340571663342416,0
Harry Taylor,Geelong,0,0,3,0.24055716085422318,0
Hayden Crozier,Western Bulldogs,0,0,8,0.12317327916389331,0
Hayden McLean,Sydney,0,0,0,0.036408603424206376,0
Hayden Young,Fremantle,0,0,0,0.012741419719532132,0
Heath Shaw,Greater Western Sydney,0,0,2,0.3699035223107785,0
Irving Mosquito,Essendon,0,0,0,0.002520744688808918,0
Isaac Cumming,Greater Western Sydney,0,0,0,0.011142593109980226,0
Isaac Quaynor,Collingwood,0,0,0,0.06266161520034075,0
Ivan Soldo,Richmond,0,0,0,0.08078173408284783,0
Jack Bowes,Gold Coast,0,0,0,-0.06562520831357688,0
Jack Buckley,Greater Western Sydney,0,0,0,0.0010852733248611912,0
Jack Bytel,St Kilda,0,0,0,0.043241342063993216,0
Jack Darling,West Coast,0,0,7,0.5517189350211993,0
Jack Henry,Geelong,0,0,3,-0.009670323712271056,0
Jack Higgins,Richmond,0,0,6,0.3762396937527228,0
Jack Lonie,St Kilda,0,0,0,-0.06051793752703816,0
Jack Madgen,Collingwood,0,0,0,0.11103097489103675,0
Jack Mahony,North Melbourne,0,0,0,0.010951658157864586,0
Jack Payne,Brisbane Lions,0,0,0,0.008333347039297223,0
Jack Petruccelle,West Coast,0,0,0,-6.70270761474967e-4,0
Jack Redden,West Coast,0,0,0,0.1260518004419282,0
Jack Ross,Richmond,0,0,0,-0.0073824250139296055,0
Jack Scrimshaw,Hawthorn,0,0,0,-0.06384878893732093,0
Jack Silvagni,Carlton,0,0,0,0.006460823118686676,0
Jack Sinclair,St Kilda,0,0,0,-0.07325800275430083,0
Jack Steven,Geelong,0,0,0,0.007991279242560267,0
Jack Ziebell,North Melbourne,0,0,0,0.0752188703045249,0
Jackson Hately,Greater Western Sydney,0,0,0,0.03682493977248669,0
Jackson Nelson,West Coast,0,0,2,-0.028506571776233613,0
Jackson Thurlow,Sydney,0,0,2,0.1566342713776976,0
Jackson Trengove,Western Bulldogs,0,0,0,-9.529385715723038e-4,0
Jaidyn Stephenson,Collingwood,0,0,0,-0.11292586429044604,0
Jake Kelly,Adelaide,0,0,0,0.013705246165045537,0
Jake Kolodjashnij,Geelong,0,0,0,0.056520132086006925,0
Jake Lever,Melbourne,0,0,4,0.04883926727052312,0
Jake Melksham,Melbourne,0,0,0,0.08927616092842072,0
Jake Waterman,West Coast,0,0,0,0.27304602274671197,0
Jamaine Jones,West Coast,0,0,0,-8.291470294352621e-4,0
James Aish,Fremantle,0,0,2,-0.16503719880711287,0
James Bell,Sydney,0,0,0,0.0012098482111468911,0
James Cousins,Hawthorn,0,0,0,-0.06375424459110945,0
James Frawley,Hawthorn,0,0,0,0.017177903102492564,0
James Harmes,Melbourne,0,0,0,0.20562339152093045,0
James Rowbottom,Sydney,0,0,4,1.368620066670701,0
James Sicily,Hawthorn,0,0,9,0.477171665901551,0
James Stewart,Essendon,0,0,0,-0.008327189279953018,0
James Worpel,Hawthorn,0,0,11,0.8001457805512473,0
Jamie Cripps,West Coast,0,0,0,0.08810554508818313,0
Jamie Elliott,Collingwood,0,0,3,0.13071324112752336,0
Jamie Macmillan,North Melbourne,0,0,0,0.005578232143307105,0
Jarman Impey,Hawthorn,0,0,0,-0.005257977405562997,0
Jarrod Brander,West Coast,0,0,0,-0.061562002752907574,0
Jarrod Cameron,West Coast,0,0,0,0.018101433815900236,0
Jarrod Harbrow,Gold Coast,0,0,0,-0.08219996283878572,0
Jarrod Lienert,Port Adelaide,0,0,0,0.006938176764379023,0
Jarryn Geary,St Kilda,0,0,0,0.32537989784032106,0
Jason Castagna,Richmond,0,0,0,-0.02499006740981713,0
Jason Johannisen,Western Bulldogs,0,0,5,0.4495269072067458,0
Jasper Pittard,North Melbourne,0,0,0,0.03835205180803314,0
Jay Lockhart,Melbourne,0,0,0,0.004836238600546494,0
Jayden Laverde,Essendon,0,0,0,0.026385212782770395,0
Jeremy Finlayson,Greater Western Sydney,0,0,3,0.5797263312069845,0
Jeremy Howe,Collingwood,0,0,9,0.47136625554412603,0
Jeremy Sharp,Gold Coast,0,0,0,-0.0030683805234730244,0
Jesse Hogan,Fremantle,0,0,2,0.2364812191517558,0
Jesse Joyce,Gold Coast,0,0,0,-0.0025380640290677547,0
Joel Amartey,Sydney,0,0,0,-0.0016317476984113455,0
Joel Smith,Melbourne,0,0,0,-0.003351804567500949,0
Jonathon Marsh,St Kilda,0,0,0,0.004365136846899986,0
Jonathon Patton,Hawthorn,0,0,0,-0.001212309580296278,0
Jordan Clark,Geelong,0,0,0,0.0021853535145055503,0
Jordan Dawson,Sydney,0,0,7,0.6944247583451215,0
Jordan Roughead,Collingwood,0,0,0,0.0050381937908241525,0
