Feature,Gain,Cover,Frequency
coaches_votes,0.6466242197799146,0.03351180150800746,0.02447629547960309
afl_fantasy_score,0.07071591150294565,0.030787825409940954,0.03439911797133407
supercoach_score,0.016624809708705193,0.01772902633660198,0.027563395810363836
disposals_prop,0.015643930495871382,0.03424383741924128,0.026019845644983462
goals_prop,0.01284135498262231,0.03270069492833314,0.0185226019845645
rating_points,0.008254329921223288,0.020558542388706347,0.024696802646085998
metres_gained,0.008138483963450058,0.021489182239008208,0.023814773980154354
turnovers_prop,0.008128035617870549,0.028143257168666502,0.020948180815876516
kicks_prop,0.007532498351980353,0.04227448379413774,0.025358324145534728
goals,0.007439256682763048,0.008127588025969572,0.009040793825799339
handballs_prop,0.007395544765111508,0.03999340459584351,0.020066152149944873
match_margin,0.00738811948106105,0.015625139617051816,0.022712238147739802
marks_prop,0.007028489042218111,0.025930458611562898,0.024255788313120176
clearances_prop,0.006856517292152218,0.021362568012997938,0.017199558985667034
num_games,0.006753313386125742,0.0227408253999939,0.023814773980154354
uncontested_possessions_prop,0.00674887709544507,0.04403696730773478,0.02227122381477398
team_score,0.006646917657415211,0.016203417639974894,0.016538037486218304
shots_at_goal_prop,0.0065687697225257045,0.017344125833297787,0.013009922822491731
inside_fifties_prop,0.006524920991008932,0.030581803327138623,0.021168687982359425
contested_possessions_prop,0.0059253062857174445,0.04331285532276259,0.021168687982359425
tackles_prop,0.0049466883826130735,0.03140268836900814,0.019845644983461964
disposal_efficiency_percentage,0.004835085661994361,0.002017060719023813,0.02227122381477398
pressure_acts,0.004469505771289458,0.015076365574890123,0.014994487320837926
effective_disposals,0.004430786045728357,0.008816969610731222,0.020066152149944873
time_on_ground_percentage,0.00442914791492222,0.012217008353672816,0.017861080485115765
disposals,0.004235325493056398,0.014331010723769739,0.015435501653803748
score_involvements,0.004048943705301922,0.009366249435420254,0.012348401323042999
def_half_pressure_acts,0.0039353545155853265,0.007891387585702741,0.014112458654906285
kicks,0.00392546854243931,0.010537473174559206,0.06769570011025358
