player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Lachie Neale,Brisbane Lions,31,28,93,23.862685250118375,3
Travis Boak,Port Adelaide,21,22,77,17.565178169868886,-1
Christian Petracca,Melbourne,20,21,78,16.348425225820392,-1
Jack Steele,St Kilda,20,20,72,13.433213794603944,0
Marcus Bontempelli,Western Bulldogs,10,18,59,16.472713372670114,-8
Zach Merrett,Essendon,13,17,55,12.646592883276753,-4
Taylor Adams,Collingwood,11,15,60,9.153422091156244,-4
Jack Macrae,Western Bulldogs,15,14,46,12.815589581616223,1
Patrick Dangerfield,Geelong,15,14,44,11.21467781625688,1
Sam Menegola,Geelong,5,14,41,10.727344643324614,-9
Dustin Martin,Richmond,15,13,42,10.278390142135322,2
Luke Parker,Sydney,15,13,44,11.054956347681582,2
Cameron Guthrie,Geelong,14,13,48,11.252025071531534,1
Clayton Oliver,Melbourne,14,12,34,11.703310035634786,2
Scott Pendlebury,Collingwood,13,11,43,8.061755955219269,2
Nic Naitanui,West Coast,5,11,56,7.678050037007779,-6
Max Gawn,Melbourne,13,10,30,8.363841338083148,3
Nat Fyfe,Fremantle,10,10,39,7.99340130481869,0
Ollie Wines,Port Adelaide,10,10,43,9.319772893097252,0
Andrew Gaff,West Coast,8,10,29,8.206708555109799,-2
Michael Walters,Fremantle,8,10,34,5.614735560957342,-2
Adam Treloar,Collingwood,4,10,24,6.391764432191849,-6
Jed Anderson,North Melbourne,3,10,29,8.710027367953444,-7
Toby Greene,Greater Western Sydney,12,9,34,7.399249961177702,3
Tim Kelly,West Coast,11,9,34,7.525127664906904,2
Tom Hawkins,Geelong,11,9,35,8.640671064087655,2
Tom Rockliff,Port Adelaide,10,9,25,6.862760806456208,1
Andrew Brayshaw,Fremantle,9,9,34,5.76209918508539,0
Matt Rowell,Gold Coast,9,9,30,6.683710776269436,0
Andrew McGrath,Essendon,7,9,37,5.997065167874098,-2
Rory Laird,Adelaide,4,9,33,6.487418367025384,-5
David Mundy,Fremantle,3,9,36,4.6889245163838496,-6
Patrick Cripps,Carlton,10,8,18,5.987699277698994,2
Tom Mitchell,Hawthorn,10,8,23,4.9916135291568935,2
Charlie Dixon,Port Adelaide,9,8,36,6.153359553776681,1
Shai Bolton,Richmond,9,8,32,4.44507446186617,1
Josh Kelly,Greater Western Sydney,8,8,33,5.986500313912984,0
Trent Cotchin,Richmond,5,8,26,3.881366497837007,-3
Matt Crouch,Adelaide,3,8,24,6.346693742147181,-5
Dayne Zorko,Brisbane Lions,0,8,30,7.444601429626346,-8
Jarryd Lyons,Brisbane Lions,9,7,39,7.646386213134974,2
Jy Simpkin,North Melbourne,8,7,19,4.7304703971603885,1
Zak Jones,St Kilda,7,7,37,6.716870872602158,0
Brodie Grundy,Collingwood,6,7,22,5.069665697868913,-1
Dylan Shiel,Essendon,6,7,24,7.309408169123344,-1
Jade Gresham,St Kilda,5,7,22,3.1678555056641926,-2
Mitch Duncan,Geelong,5,7,33,6.825378426881798,-2
Lachie Whitfield,Greater Western Sydney,4,7,40,9.918394532352977,-3
Dom Sheed,West Coast,11,6,18,5.059669292568287,5
Hugh Greenwood,Gold Coast,11,6,21,3.9506660155020654,5
Dan Butler,St Kilda,8,6,25,3.158766123931855,2
Sam Walsh,Carlton,8,6,38,6.157612889837765,2
Chad Wingard,Hawthorn,6,6,29,4.2543415473774076,0
Ed Curnow,Carlton,5,6,18,2.0522381651680917,-1
Robbie Gray,Port Adelaide,5,6,21,5.216920153819956,-1
Harry Perryman,Greater Western Sydney,4,6,20,4.52141575661517,-2
Hugh McCluggage,Brisbane Lions,4,6,30,6.403033347800374,-2
Nick Haynes,Greater Western Sydney,4,6,25,4.656764059327543,-2
Caleb Daniel,Western Bulldogs,3,6,35,3.7338745282031596,-3
Jake Lloyd,Sydney,3,6,24,3.8006812487728894,-3
Joel Selwood,Geelong,3,6,27,4.161789960227907,-3
Liam Ryan,West Coast,1,6,41,5.225506589747965,-5
Josh P. Kennedy,Sydney,0,6,19,4.165305443108082,-6
Jack Viney,Melbourne,6,5,30,4.115401425398886,1
Lachie Hunter,Western Bulldogs,6,5,20,4.728226749459282,1
Steele Sidebottom,Collingwood,6,5,13,3.1010773147572763,1
Tom Papley,Sydney,6,5,20,3.3163724535843357,1
Isaac Heeney,Sydney,5,5,19,3.1958570033311844,0
Tim English,Western Bulldogs,4,5,19,4.310800049483078,-1
Adam Cerra,Fremantle,3,5,22,4.206370461819461,-2
Jack Billings,St Kilda,2,5,25,4.7574594860343495,-3
Jarrod Witts,Gold Coast,2,5,31,2.8176810843870044,-3
Jared Polec,North Melbourne,1,5,15,1.4545596251264215,-4
James Worpel,Hawthorn,0,5,11,2.889395682141185,-5
Jordan De Goey,Collingwood,0,5,0,1.5672467878321186,-5
Josh J. Kennedy,West Coast,0,5,0,3.6493539748480543,-5
Jarrod Berry,Brisbane Lions,8,4,23,4.84553224931733,4
Luke Ryan,Fremantle,6,4,30,1.2951786308549345,2
Jack Crisp,Collingwood,5,4,19,2.6994975720881484,1
Jack Gunston,Hawthorn,5,4,19,3.265725388075225,1
Todd Goldstein,North Melbourne,5,4,32,4.13008160731988,1
Levi Casboult,Carlton,2,4,17,2.1075820457190275,-2
Ed Langdon,Melbourne,0,4,17,3.040828063916706,-4
Jaeger O'Meara,Hawthorn,0,4,16,3.222436843017931,-4
Jordan Ridley,Essendon,0,4,28,2.3911676118150353,-4
Tom Jonas,Port Adelaide,0,4,19,1.638305741129443,-4
Rowan Marshall,St Kilda,8,3,23,2.2297343573372927,5
Kane Lambert,Richmond,6,3,20,2.969958427871461,3
David Zaharakis,Essendon,4,3,12,2.7163130556145916,1
Jacob Hopper,Greater Western Sydney,4,3,12,3.027929242234677,1
Ben Cunnington,North Melbourne,3,3,10,2.792024437338114,0
Dion Prestia,Richmond,3,3,9,1.7295760321430862,0
Eddie Betts,Carlton,3,3,7,0.5098221252046642,0
Isaac Smith,Hawthorn,3,3,9,2.0664039910770953,0
Jack Lukosius,Gold Coast,3,3,13,1.8460973997789552,0
Josh Bruce,Western Bulldogs,3,3,10,2.208282087587577,0
Sam Powell-Pepper,Port Adelaide,3,3,12,1.444947407086147,0
Tom Barrass,West Coast,3,3,15,2.65262335666921,0
Ben Ainsworth,Gold Coast,2,3,11,2.193955803173594,-1
Callum Mills,Sydney,2,3,11,2.534833893412724,-1
Jack Riewoldt,Richmond,2,3,10,1.5587979361589532,-1
Jeremy McGovern,West Coast,2,3,19,2.1092871759610716,-1
Luke McDonald,North Melbourne,2,3,12,3.4661029474809766,-1
Marc Murphy,Carlton,2,3,15,2.6303997748036636,-1
Zak Butters,Port Adelaide,2,3,18,2.4020830495283008,-1
Brad Crouch,Adelaide,1,3,12,2.477876992430538,-2
Brodie Smith,Adelaide,1,3,16,1.926934366550995,-2
Charlie Cameron,Brisbane Lions,1,3,16,1.928318899932492,-2
Sam Docherty,Carlton,1,3,13,2.231945035600802,-2
Sebastian Ross,St Kilda,1,3,6,1.1722815245302627,-2
Dylan Grimes,Richmond,0,3,16,1.6225380646064878,-3
Hunter Clark,St Kilda,0,3,9,1.3419628439078224,-3
Matthew Kennedy,Carlton,0,3,4,0.5867470477242023,-3
Rhys Stanley,Geelong,0,3,12,2.0597499299037736,-3
Toby McLean,Western Bulldogs,0,3,9,1.4992482199813821,-3
Elliot Yeo,West Coast,8,2,19,2.2189319762401283,6
Bailey Smith,Western Bulldogs,7,2,26,2.5974051077573677,5
Darcy Moore,Collingwood,6,2,27,1.6837212275713682,4
Brody Mihocek,Collingwood,5,2,14,3.065415155091614,3
Jack Martin,Carlton,4,2,19,1.9701546211726964,2
Michael Gibbons,Carlton,4,2,3,0.9087836253893329,2
Stephen Coniglio,Greater Western Sydney,4,2,9,2.7190625622170046,2
Aaron Naughton,Western Bulldogs,3,2,8,2.476497972427751,1
Gary Rohan,Geelong,3,2,9,1.7698041512339842,1
Jayden Short,Richmond,3,2,18,1.493063993519172,1
Lachlan Sholl,Adelaide,3,2,9,1.649812016999931,1
Steven Motlop,Port Adelaide,3,2,7,1.3682949351059506,1
Touk Miller,Gold Coast,3,2,21,1.320779381581815,1
Anthony McDonald-Tipungwuti,Essendon,2,2,10,1.2566275076242164,0
Daniel Rich,Brisbane Lions,2,2,19,2.1111458931773086,0
Derek Eggmolesse-Smith,Richmond,2,2,8,0.487322317858343,0
Josh Daicos,Collingwood,2,2,6,2.12005287570355,0
Shaun Higgins,North Melbourne,2,2,8,2.597901403903961,0
Angus Brayshaw,Melbourne,1,2,19,2.5517236711093574,-1
Brad Ebert,Port Adelaide,1,2,5,0.5582054706901545,-1
Lachie Weller,Gold Coast,1,2,20,1.0551548037983594,-1
Noah Balta,Richmond,1,2,23,1.0884095333240111,-1
Paddy Ryder,St Kilda,1,2,13,2.207039108798199,-1
Shane Edwards,Richmond,1,2,9,0.8084103153742035,-1
Zac Bailey,Brisbane Lions,1,2,17,1.9667006158997538,-1
Zac Fisher,Carlton,1,2,6,0.9133697198703885,-1
Dan Houston,Port Adelaide,0,2,19,2.643540738223237,-2
Griffin Logue,Fremantle,0,2,6,0.6381521238945425,-2
Jake Riccardi,Greater Western Sydney,0,2,7,1.2267281541135162,-2
Jeremy Finlayson,Greater Western Sydney,0,2,3,1.028104236582294,-2
Noah Anderson,Gold Coast,0,2,12,1.721888527921692,-2
Patrick Lipinski,Western Bulldogs,0,2,1,0.33237849987926893,-2
Reilly O'Brien,Adelaide,0,2,11,2.0934619285108056,-2
Sam Petrevski-Seton,Carlton,0,2,8,0.5324616441794205,-2
Tim Membrey,St Kilda,0,2,12,0.8566651885703322,-2
Tom J. Lynch,Richmond,0,2,0,1.3157705114863347,-2
Luke Shuey,West Coast,6,1,11,2.4788509401259944,5
Harris Andrews,Brisbane Lions,4,1,24,1.086000599898398,3
Josh Dunkley,Western Bulldogs,4,1,10,1.7668474151869304,3
Steven May,Melbourne,4,1,28,1.549339943099767,3
David Cuningham,Carlton,3,1,8,0.9729767881945008,2
Gryan Miers,Geelong,3,1,13,1.718398063800123,2
Jack Graham,Richmond,3,1,14,0.7261408271442633,2
Jeremy Cameron,Greater Western Sydney,3,1,10,0.8866634282239829,2
Tim Taranto,Greater Western Sydney,3,1,9,1.7587598615791649,2
Blake Acres,Fremantle,2,1,7,0.7293799687176943,1
Mitch Wallis,Western Bulldogs,2,1,10,1.4473464500988484,1
Oliver Florent,Sydney,2,1,9,1.2033485408246634,1
Peter Ladhams,Port Adelaide,2,1,10,1.1185468155890703,1
Shaun Burgoyne,Hawthorn,2,1,4,0.38919848200748675,1
Bayley Fritsch,Melbourne,1,1,8,0.8701215515029617,0
Ben King,Gold Coast,1,1,6,0.3625721048738342,0
Caleb Serong,Fremantle,1,1,13,1.2497331673002918,0
Dane Rampe,Sydney,1,1,20,1.8932088762521744,0
Eric Hipwood,Brisbane Lions,1,1,7,1.713709234027192,0
Gary Ablett,Geelong,1,1,5,1.1356250452809036,0
Joe Daniher,Essendon,1,1,4,0.4320145542733371,0
Kane Farrell,Port Adelaide,1,1,6,0.46639690048323246,0
Karl Amon,Port Adelaide,1,1,8,1.2076629784933175,0
Liam Shiels,Hawthorn,1,1,16,1.4712941458637943,0
Mitch Georgiades,Port Adelaide,1,1,2,0.4555310712385108,0
Mitch Robinson,Brisbane Lions,1,1,4,1.13644953326002,0
Bryce Gibbs,Adelaide,0,1,1,0.7410996071994305,-1
Christian Salem,Melbourne,0,1,3,1.1809847616241314,-1
Connor Rozee,Port Adelaide,0,1,11,0.8259511954966001,-1
Darcy Gardiner,Brisbane Lions,0,1,6,0.32849349644675385,-1
Esava Ratugolea,Geelong,0,1,1,0.5336408188304631,-1
Jacob Townsend,Essendon,0,1,4,0.32602287651388906,-1
