kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
9,7,7,16,15,94,0,0,0,2,5,0,1,2,1,1,9,8,3,0,4,0,0,100,68,104,0,1,7,330,2,8,0,0,3,1,1,10,9,0,5,0,0,3,0,12,15.8,0,4,0,4,26,19,17,121,0,0,0,0,0.021739130434782608,0.04487179487179487,0.023178807947019868,0.0223463687150838,0,0,0.01680672268907563,0,0.012048192771084338,0.029508196721311476,0.019559902200488997,0.12,0,0,0.014814814814814815,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007803713902831078,David Astbury,0,15201,1,Richmond,20,0
6,2,4,10,7,70,0,0,0,1,3,0,0,1,0,1,5,4,0,0,8,0,0,97,33,54,0,0,2,100,2,8,0,2,3,0,0,10,3,0,5,0,0,2,0,10,11,0,1,0,5,26,5,15,95,0,0,0,0,0.014492753623188406,0.01282051282051282,0.013245033112582781,0.013966480446927373,0,0,0.008403361344537815,0,0,0.01639344262295082,0.009779951100244499,0,0,0,0.014814814814814815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015774796484038234,Liam Jones,0,15201,1,Carlton,27,0
4,1,2,6,3,50,0,0,0,2,1,0,0,1,0,0,3,2,1,0,3,0,0,84,27,28,0,0,0,118,3,5,0,1,2,0,0,10,1,0,2,0,0,1,0,13,6.1,0,0,0,2,26,19,17,121,0,1,0,0,0.00966183574879227,0.00641025641025641,0.006622516556291391,0.008379888268156424,0,0,0.01680672268907563,0,0,0.009836065573770493,0.004889975550122249,0.04,0,0,0.022222222222222223,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013958271592855453,Dylan Grimes,0,15201,1,Richmond,15,0
15,2,14,29,21,72,0,0,0,4,4,6,7,6,2,3,15,15,1,0,0,0,0,86,88,95,1,6,6,438,5,0,0,0,0,0,0,9,9,0,9,0,0,0,0,17,13.1,0,1,0,0,26,5,15,95,0,0,0,0,0.036231884057971016,0.01282051282051282,0.046357615894039736,0.040502793296089384,0,0,0.03361344537815126,0.05084745762711865,0.08433734939759036,0.04918032786885246,0.03667481662591687,0.04,0,0,0.037037037037037035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09542033076286316,Ed Curnow,0,15201,1,Carlton,9,0
9,0,7,16,10,63,0,0,0,7,2,6,2,7,0,2,6,10,0,0,1,1,0,77,63,64,1,1,5,334,5,4,1,0,0,0,0,9,5,0,6,0,0,0,0,16,5.9,0,3,0,1,26,19,17,121,0,0,0,0,0.021739130434782608,0,0.023178807947019868,0.0223463687150838,0,0,0.058823529411764705,0.05084745762711865,0.024096385542168676,0.019672131147540985,0.02444987775061125,0,0,0,0.037037037037037035,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004621700383722782,Reece Conca,0,15201,1,Richmond,41,0
8,5,3,11,8,73,5,0,0,2,0,1,2,1,1,0,5,6,1,4,0,0,0,83,84,84,1,1,7,198,2,0,2,0,0,1,1,5,6,1,3,0,0,0,1,10,14.2,0,1,5,0,26,5,15,95,0,0,0,0,0.01932367149758454,0.03205128205128205,0.009933774834437087,0.015363128491620111,0.15625,0,0.01680672268907563,0.00847457627118644,0.024096385542168676,0.01639344262295082,0.014669926650366748,0.04,0.14814814814814814,0,0.014814814814814815,0.07936507936507936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1252543330192566,Matthew Wright,0,15201,1,Carlton,7,0
10,3,6,16,13,81,0,0,0,1,3,3,0,4,0,2,6,9,0,0,1,0,0,88,49,57,0,0,3,268,3,5,0,0,1,0,0,7,7,0,5,0,0,0,0,12,8.5,0,2,0,0,26,5,15,95,0,0,0,0,0.024154589371980676,0.019230769230769232,0.019867549668874173,0.0223463687150838,0,0,0.008403361344537815,0.025423728813559324,0,0.019672131147540985,0.022004889975550123,0,0,0,0.022222222222222223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0015770121244713664,Aaron Mullett,0,15201,1,Carlton,34,0
13,5,6,19,14,74,3,2,0,2,0,8,4,2,5,0,11,10,1,2,0,1,0,80,99,84,3,1,6,424,2,1,0,0,0,1,0,9,8,0,5,0,0,0,0,20,15.4,0,0,5,0,26,19,17,121,0,1,0,0,0.03140096618357488,0.03205128205128205,0.019867549668874173,0.02653631284916201,0.09375,0.1111111111111111,0.01680672268907563,0.06779661016949153,0.04819277108433735,0.036065573770491806,0.02444987775061125,0.04,0.07407407407407407,0,0.014814814814814815,0.07936507936507936,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14831997454166412,Josh Caddy,0,15201,1,Richmond,6,0
6,5,3,9,6,67,4,2,0,1,0,0,0,2,0,1,6,3,2,5,1,0,0,90,66,78,0,0,7,166,2,0,1,0,0,2,0,1,4,2,4,0,0,0,1,10,12.6,0,0,6,1,26,19,17,121,0,0,0,0,0.014492753623188406,0.03205128205128205,0.009933774834437087,0.012569832402234637,0.125,0.1111111111111111,0.008403361344537815,0,0,0.019672131147540985,0.007334963325183374,0.08,0.18518518518518517,0,0.014814814814814815,0.09523809523809523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001837585587054491,Jacob Townsend,0,15201,1,Richmond,26,0
11,3,7,18,13,72,0,1,0,3,2,4,0,5,0,0,3,14,0,0,0,2,0,79,69,51,0,0,6,417,5,5,0,0,0,0,0,5,6,0,3,0,0,1,0,13,2.5,0,2,1,0,26,19,17,121,0,0,0,0,0.026570048309178744,0.019230769230769232,0.023178807947019868,0.025139664804469275,0,0.05555555555555555,0.025210084033613446,0.03389830508474576,0,0.009836065573770493,0.034229828850855744,0,0,0,0.037037037037037035,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00802602432668209,Brandon Ellis,0,15201,1,Richmond,19,0
7,4,3,10,8,80,1,0,19,1,1,1,3,2,3,1,6,5,2,0,2,0,0,91,68,78,0,3,3,233,2,1,0,0,0,5,0,1,6,0,1,8,47.5,0,1,13,8.4,40,2,1,2,26,5,15,95,0,0,0,0,0.016908212560386472,0.02564102564102564,0.009933774834437087,0.013966480446927373,0.03125,0,0.008403361344537815,0.00847457627118644,0.03614457831325301,0.019672131147540985,0.012224938875305624,0.08,0,0,0.014814814814814815,0.015873015873015872,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004452567081898451,Levi Casboult,0,15201,1,Carlton,40,0
7,5,6,13,12,92,0,0,0,3,2,0,0,1,0,0,2,9,0,0,8,0,0,96,60,88,0,0,1,165,3,4,0,1,3,0,0,12,6,0,2,0,0,1,0,14,9.1,0,0,0,6,26,5,15,95,0,0,0,0,0.016908212560386472,0.03205128205128205,0.019867549668874173,0.018156424581005588,0,0,0.025210084033613446,0,0,0.006557377049180328,0.022004889975550123,0,0,0,0.022222222222222223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0025662968400865793,Lachie Plowman,0,15201,1,Carlton,39,0
10,3,2,12,8,67,0,0,0,3,2,2,0,3,1,3,3,7,1,0,4,0,0,80,47,54,0,0,4,257,1,6,0,1,2,0,0,11,6,0,2,0,0,2,0,15,5.1,0,1,0,3,26,19,17,121,0,0,0,0,0.024154589371980676,0.019230769230769232,0.006622516556291391,0.01675977653631285,0,0,0.025210084033613446,0.01694915254237288,0,0.009836065573770493,0.017114914425427872,0.04,0,0,0.007407407407407408,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.002176740439608693,Nick Vlastuin,0,15201,1,Richmond,25,0
10,5,6,16,10,63,0,1,0,0,0,1,0,2,0,0,3,11,0,0,2,3,1,80,58,58,0,0,2,164,2,1,0,0,1,1,0,6,5,2,3,0,0,0,1,15,4.1,0,1,1,2,26,5,15,95,0,0,0,0,0.024154589371980676,0.03205128205128205,0.019867549668874173,0.0223463687150838,0,0.05555555555555555,0,0.00847457627118644,0,0.009836065573770493,0.02689486552567237,0,0,0.05,0.014814814814814815,0.015873015873015872,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.00126062729395926,Jed Lamb,0,15201,1,Carlton,33,0
13,5,23,36,24,67,0,1,0,7,3,5,9,7,4,1,25,11,4,0,0,0,1,94,130,130,4,5,4,281,8,2,1,0,0,1,1,11,7,2,12,0,0,1,0,21,18.1,0,0,2,0,26,5,15,95,1,1,10,0,0.03140096618357488,0.03205128205128205,0.076158940397351,0.05027932960893855,0,0.05555555555555555,0.058823529411764705,0.0423728813559322,0.10843373493975904,0.08196721311475409,0.02689486552567237,0.16,0,0.05,0.05925925925925926,0.031746031746031744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.063256025314331,Patrick Cripps,2,15201,1,Carlton,1,3
19,5,0,19,11,58,0,1,0,1,3,8,1,5,0,1,3,15,0,1,1,1,0,69,74,50,1,0,7,644,5,4,0,0,0,1,0,7,11,1,3,0,0,2,0,13,1.3,0,1,3,1,26,19,17,121,0,0,0,0,0.04589371980676329,0.03205128205128205,0,0.02653631284916201,0,0.05555555555555555,0.008403361344537815,0.06779661016949153,0.012048192771084338,0.009836065573770493,0.03667481662591687,0,0.037037037037037035,0,0.037037037037037035,0.047619047619047616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898091122508049,Kamdyn McIntosh,0,15201,1,Richmond,10,0
9,7,8,17,9,53,2,0,0,0,0,3,0,2,1,1,6,12,0,1,0,0,0,75,74,61,0,0,3,264,3,3,0,0,0,0,0,1,3,1,5,0,0,1,0,7,9.5,0,0,3,0,26,5,15,95,0,0,0,0,0.021739130434782608,0.04487179487179487,0.026490066225165563,0.023743016759776536,0.0625,0,0,0.025423728813559324,0,0.019672131147540985,0.029339853300733496,0,0.037037037037037035,0,0.022222222222222223,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012996233999729156,Jarrod Garlett,0,15201,1,Carlton,28,0
7,1,7,14,11,79,0,0,0,2,1,2,3,1,1,0,6,6,0,0,1,0,1,85,47,71,2,1,6,181,1,1,1,0,0,1,1,7,5,1,5,0,0,0,0,22,13.2,0,1,0,1,26,19,17,121,0,1,0,0,0.016908212560386472,0.00641025641025641,0.023178807947019868,0.019553072625698324,0,0,0.01680672268907563,0.01694915254237288,0.03614457831325301,0.019672131147540985,0.014669926650366748,0,0,0.05,0.007407407407407408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00878022238612175,Kane Lambert,0,15201,1,Richmond,17,0
6,4,8,14,7,50,0,0,0,1,4,0,1,2,0,0,4,9,0,0,2,0,0,85,50,48,0,1,0,242,5,4,0,0,0,0,0,9,3,0,4,0,0,0,0,12,4.7,0,0,0,2,26,5,15,95,0,0,0,0,0.014492753623188406,0.02564102564102564,0.026490066225165563,0.019553072625698324,0,0,0.008403361344537815,0,0.012048192771084338,0.013114754098360656,0.022004889975550123,0,0,0,0.037037037037037035,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024478004779666662,Ciaran Byrne,0,15201,1,Carlton,38,0
6,2,6,12,8,67,0,0,0,4,1,1,1,2,0,0,7,6,0,0,5,1,1,72,52,59,0,1,2,174,3,5,0,0,0,0,0,7,3,0,4,0,0,0,0,18,10,0,0,0,0,26,19,17,121,0,0,0,0,0.014492753623188406,0.01282051282051282,0.019867549668874173,0.01675977653631285,0,0,0.03361344537815126,0.00847457627118644,0.012048192771084338,0.022950819672131147,0.014669926650366748,0,0,0.05,0.022222222222222223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6005230504088104e-4,Corey Ellis,0,15201,1,Richmond,30,0
13,6,6,19,16,84,0,0,0,4,5,3,0,1,1,0,6,14,1,0,8,0,0,86,86,105,0,0,2,411,4,6,0,0,0,0,0,8,11,0,3,0,0,3,0,12,13.3,0,1,0,7,26,5,15,95,0,0,0,0,0.03140096618357488,0.038461538461538464,0.019867549668874173,0.02653631284916201,0,0,0.03361344537815126,0.025423728813559324,0,0.019672131147540985,0.034229828850855744,0.04,0,0,0.02962962962962963,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008631984703242779,Caleb Marchbank,0,15201,1,Carlton,18,0
7,2,7,14,8,57,0,0,33,5,1,1,5,5,2,5,12,4,0,0,3,0,0,86,81,95,2,3,4,65,0,2,1,0,3,0,0,7,4,0,7,10,45.8,0,0,15,9.8,72,3,0,3,26,19,17,121,0,0,0,0,0.016908212560386472,0.01282051282051282,0.023178807947019868,0.019553072625698324,0,0,0.04201680672268908,0.00847457627118644,0.060240963855421686,0.03934426229508197,0.009779951100244499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.021994831040501595,Toby Nankervis,0,15201,1,Richmond,13,0
4,3,5,9,6,67,0,0,0,3,1,1,0,3,1,2,6,3,0,0,5,0,0,86,38,55,0,0,1,82,3,6,0,1,3,0,0,11,3,0,5,0,0,1,0,14,7.9,0,1,1,4,26,5,15,95,0,0,0,0,0.00966183574879227,0.019230769230769232,0.016556291390728478,0.012569832402234637,0,0,0.025210084033613446,0.00847457627118644,0,0.019672131147540985,0.007334963325183374,0,0,0,0.022222222222222223,0.015873015873015872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0015770121244713664,Jacob Weitering,0,15201,1,Carlton,35,0
12,2,4,16,13,81,0,1,0,1,2,4,1,1,0,1,4,12,0,0,1,4,1,79,52,76,0,1,4,419,2,3,0,0,0,0,0,4,9,0,4,0,0,0,0,5,5.6,0,1,1,1,26,19,17,121,0,0,0,0,0.028985507246376812,0.01282051282051282,0.013245033112582781,0.0223463687150838,0,0.05555555555555555,0.008403361344537815,0.03389830508474576,0.012048192771084338,0.013114754098360656,0.029339853300733496,0,0,0.05,0.014814814814814815,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01018274575471878,Jayden Short,0,15201,1,Richmond,16,0
14,10,5,19,14,74,5,0,0,2,0,5,0,2,1,2,7,12,1,3,4,0,1,90,115,126,0,0,9,464,4,1,0,1,1,4,1,5,9,2,5,0,0,0,4,9,20.2,0,0,7,4,26,5,15,95,0,0,2,0,0.033816425120772944,0.0641025641025641,0.016556291390728478,0.02653631284916201,0.15625,0,0.01680672268907563,0.0423728813559322,0,0.022950819672131147,0.029339853300733496,0.04,0.1111111111111111,0.05,0.02962962962962963,0.1111111111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649466872215271,Charlie Curnow,3,15201,1,Carlton,4,0
7,4,8,15,14,93,2,1,0,4,0,3,3,0,1,0,7,8,0,2,2,0,1,76,79,97,2,1,9,251,2,1,3,0,0,2,0,1,6,2,6,0,0,0,0,17,14.8,0,2,3,2,26,19,17,121,0,0,0,0,0.016908212560386472,0.02564102564102564,0.026490066225165563,0.02094972067039106,0.0625,0.05555555555555555,0.03361344537815126,0.025423728813559324,0.03614457831325301,0.022950819672131147,0.019559902200488997,0,0.07407407407407407,0.05,0.014814814814814815,0.047619047619047616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004738886374980211,Jason Castagna,0,15201,1,Richmond,24,0
2,2,2,4,3,75,0,0,0,0,0,1,0,4,0,3,0,4,0,0,0,0,1,24,7,3,0,0,2,58,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,-1.1,0,0,0,0,26,5,15,95,0,0,0,0,0.004830917874396135,0.01282051282051282,0.006622516556291391,0.00558659217877095,0,0,0,0.00847457627118644,0,0,0.009779951100244499,0,0,0.05,0.007407407407407408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0076258559711277485,Matthew Kennedy,0,15201,1,Carlton,43,0
3,3,3,6,5,83,0,0,0,2,0,2,0,2,0,1,2,4,0,0,0,0,0,84,29,28,0,0,0,108,1,1,1,0,0,1,0,3,2,0,2,0,0,0,3,17,2.1,0,0,0,0,26,5,15,95,0,0,0,0,0.007246376811594203,0.019230769230769232,0.009933774834437087,0.008379888268156424,0,0,0.01680672268907563,0.01694915254237288,0,0.006557377049180328,0.009779951100244499,0,0,0,0.007407407407407408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0015770121244713664,Jack Silvagni,0,15201,1,Carlton,36,0
11,4,5,16,12,75,1,0,0,5,4,1,2,2,1,2,6,12,0,0,0,0,0,77,76,65,1,1,6,210,1,0,2,0,0,0,0,8,7,1,2,0,0,0,0,17,9.2,0,0,1,0,26,5,15,95,0,0,0,0,0.026570048309178744,0.02564102564102564,0.016556291390728478,0.0223463687150838,0.03125,0,0.04201680672268908,0.00847457627118644,0.024096385542168676,0.019672131147540985,0.029339853300733496,0,0,0,0.007407407407407408,0.015873015873015872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8.204246987588704e-4,Sam Petrevski-Seton,0,15201,1,Carlton,31,0
10,2,3,13,10,77,3,0,0,7,0,6,0,3,3,1,7,6,0,1,1,2,2,76,88,109,0,0,9,344,3,4,2,1,1,1,0,1,8,0,3,0,0,0,1,17,17.2,0,3,3,0,26,19,17,121,0,0,2,0,0.024154589371980676,0.01282051282051282,0.009933774834437087,0.018156424581005588,0.09375,0,0.058823529411764705,0.05084745762711865,0,0.022950819672131147,0.014669926650366748,0,0.037037037037037035,0.1,0.022222222222222223,0.047619047619047616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06661543250083923,Dan Butler,0,15201,1,Richmond,11,0
