kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,prev_season_br_votes,prev_season_games_polled,rolling_avg_votes_per_game,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
9,1,4,13,7,54,0,0,0,3,1,1,1,5,0,3,3,8,0,0,1,1,0,66,41,31,0,1,0,105,4,2,0,1,1,0,0,7,5,0,3,0,0,0,0,12,2.5,0,0,0,1,28,4,11,70,0,0,0,0,8,0,0,0,0,0.02054794520547945,0.005,0.013986013986013986,0.017955801104972375,0,0,0.026785714285714284,0.01,0.016129032258064516,0.01098901098901099,0.017817371937639197,0,0,0,0.026143790849673203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.004193177912384272,Conor Glass,0,15242,5,Hawthorn,2018,34,0
11,4,5,16,13,81,0,0,0,1,1,0,3,2,2,0,8,8,0,0,0,0,0,86,61,63,0,3,1,265,4,1,0,0,0,0,0,9,8,0,6,0,0,0,0,16,8.8,0,0,0,0,28,4,11,70,0,0,0,0,4,0,0,0,0,0.02511415525114155,0.02,0.017482517482517484,0.022099447513812154,0,0,0.008928571428571428,0,0.04838709677419355,0.029304029304029304,0.017817371937639197,0,0,0,0.026143790849673203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.150543441530317e-4,Harry Morrison,0,15242,5,Hawthorn,2018,23,0
12,6,5,17,10,59,0,0,0,0,3,2,0,4,3,1,8,10,0,0,0,0,0,78,64,54,0,0,1,185,6,7,0,0,1,0,0,5,7,0,5,0,0,1,0,7,2.3,0,0,0,0,28,4,11,70,0,0,0,0,2,0,0,0,0,0.0273972602739726,0.03,0.017482517482517484,0.023480662983425413,0,0,0,0.02,0,0.029304029304029304,0.022271714922048998,0,0,0,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020889337174594402,David Mirra,0,15242,5,Hawthorn,2018,25,0
12,6,7,19,17,90,0,0,0,2,3,0,0,2,2,1,5,11,2,0,7,0,0,82,75,92,0,0,1,212,1,8,0,1,4,0,0,5,11,0,1,0,0,2,0,8,11.6,0,1,0,7,5,11,10,71,0,0,0,0,310,0,0,0.4645390070921986,0.2198581560283688,0.02643171806167401,0.03015075376884422,0.022292993630573247,0.024739583333333332,0,0,0.017857142857142856,0,0,0.018656716417910446,0.02286902286902287,0.13333333333333333,0,0,0.00641025641025641,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.017445994541049004,Luke Hodge,0,15243,5,Brisbane Lions,2018,41,0
8,2,4,12,9,75,0,0,0,0,5,2,0,1,0,0,4,5,0,0,2,0,0,76,38,44,0,0,1,285,3,8,0,1,3,0,0,6,6,0,4,0,0,1,0,6,4.9,0,1,0,2,5,10,11,76,0,0,0,0,220,0,0,0.10849056603773585,0.05660377358490566,0.01762114537444934,0.010050251256281407,0.012738853503184714,0.015625,0,0,0,0.017391304347826087,0,0.014925373134328358,0.010395010395010396,0,0,0,0.019230769230769232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0014632324455305934,Michael Rischitelli,0,15243,5,Gold Coast,2018,29,0
10,4,11,21,15,71,0,0,0,4,1,5,2,5,1,2,2,17,0,0,2,0,1,81,75,57,1,1,3,284,5,1,1,1,1,0,0,6,6,0,2,0,0,0,0,12,3.6,0,0,0,1,5,10,11,76,0,0,0,0,204,0,0,0.07216494845360824,0.030927835051546393,0.022026431718061675,0.020100502512562814,0.03503184713375796,0.02734375,0,0,0.03571428571428571,0.043478260869565216,0.029411764705882353,0.007462686567164179,0.035343035343035345,0,0,0.07692307692307693,0.03205128205128205,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0033193675335496664,Matt Rosa,0,15243,5,Gold Coast,2018,36,0
20,6,5,25,21,84,0,0,0,3,6,4,0,3,0,1,5,18,1,0,1,0,0,90,97,114,0,0,1,492,8,6,0,0,0,0,0,9,16,0,4,0,0,1,0,12,10.7,0,0,0,1,5,10,11,76,0,0,5,0,207,2,1,0.09375,0.057291666666666664,0.04405286343612335,0.03015075376884422,0.01592356687898089,0.032552083333333336,0,0,0.026785714285714284,0.034782608695652174,0,0.018656716417910446,0.037422037422037424,0.06666666666666667,0,0,0.05128205128205128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35263919830322266,Jarrod Harbrow,0,15243,5,Gold Coast,2018,4,0
13,6,6,19,13,68,0,1,30,1,1,5,6,4,1,2,7,11,1,0,3,0,0,94,99,97,2,4,5,373,4,3,1,0,0,0,0,2,7,0,3,8,43.5,3,0,7,13,69,4,1,3,5,11,10,71,0,0,0,0,141,6,4,0.1259259259259259,0.07407407407407407,0.028634361233480177,0.03015075376884422,0.01910828025477707,0.024739583333333332,0,0.05555555555555555,0.008928571428571428,0.043478260869565216,0.08823529411764706,0.026119402985074626,0.02286902286902287,0.06666666666666667,0,0,0.02564102564102564,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.015019786544144154,Stefan Martin,0,15243,5,Brisbane Lions,2018,40,0
13,7,11,24,18,75,0,0,0,4,1,2,2,2,0,1,8,14,1,0,3,0,0,88,95,102,1,1,5,291,3,7,0,1,2,0,0,6,10,0,6,0,0,2,0,12,12.2,0,2,0,2,5,11,10,71,0,0,0,0,153,0,0,0.16783216783216784,0.08391608391608392,0.028634361233480177,0.035175879396984924,0.03503184713375796,0.03125,0,0,0.03571428571428571,0.017391304347826087,0.029411764705882353,0.029850746268656716,0.029106029106029108,0.06666666666666667,0,0,0.019230769230769232,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007197707425802946,Mitch Robinson,0,15243,5,Brisbane Lions,2018,13,0
11,4,17,28,19,68,0,0,0,2,2,5,5,6,3,1,10,19,0,0,0,0,0,90,87,73,2,3,5,357,6,0,0,0,0,1,0,6,6,1,7,0,0,0,0,11,5.7,0,1,1,0,5,11,10,71,0,1,0,0,151,17,8,0.5223880597014925,0.2537313432835821,0.024229074889867842,0.020100502512562814,0.054140127388535034,0.036458333333333336,0,0,0.017857142857142856,0.043478260869565216,0.07352941176470588,0.03731343283582089,0.0395010395010395,0,0,0,0.038461538461538464,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05480272322893143,Dayne Beams,0,15243,5,Brisbane Lions,2018,6,0
8,5,8,16,14,88,0,1,0,0,1,1,2,0,0,0,5,10,0,2,0,0,0,76,56,70,0,2,4,241,2,2,0,0,0,0,0,4,7,1,4,0,0,1,0,8,8.9,0,1,1,0,5,11,10,71,0,0,0,0,160,0,0,0.05844155844155844,0.032467532467532464,0.01762114537444934,0.02512562814070352,0.025477707006369428,0.020833333333333332,0,0.05555555555555555,0,0.008695652173913044,0.029411764705882353,0.018656716417910446,0.02079002079002079,0,0.11764705882352941,0,0.01282051282051282,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0016770220827311277,Ryan Bastinac,0,15243,5,Brisbane Lions,2018,26,0
4,1,11,15,9,60,0,0,0,3,2,2,3,3,1,1,11,6,0,0,2,0,0,75,47,59,1,2,0,98,2,3,2,0,0,2,1,2,1,3,6,0,0,0,0,11,6,0,0,1,0,5,11,10,71,0,0,0,0,106,1,1,0.00980392156862745,0.00980392156862745,0.00881057268722467,0.005025125628140704,0.03503184713375796,0.01953125,0,0,0.026785714285714284,0.017391304347826087,0.04411764705882353,0.041044776119402986,0.012474012474012475,0,0,0,0.01282051282051282,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013495887629687786,Ryan Lester,0,15243,5,Brisbane Lions,2018,9,0
14,6,7,21,15,71,0,1,0,3,2,2,4,2,1,2,8,13,0,1,2,0,0,81,82,79,1,3,3,293,2,4,0,0,1,0,0,9,8,2,5,0,0,1,0,17,3,0,2,2,1,5,10,11,76,0,0,0,0,102,0,0,0.09375,0.052083333333333336,0.030837004405286344,0.03015075376884422,0.022292993630573247,0.02734375,0,0.05555555555555555,0.026785714285714284,0.017391304347826087,0.058823529411764705,0.029850746268656716,0.02702702702702703,0,0.058823529411764705,0,0.01282051282051282,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003733603283762932,David Swallow,0,15243,5,Gold Coast,2018,18,0
9,0,8,17,10,59,0,2,0,2,0,5,2,2,2,0,9,8,0,0,0,0,0,74,55,54,0,2,5,341,4,3,1,0,0,0,0,9,5,0,7,0,0,0,0,15,9.7,0,2,2,0,5,11,10,71,0,0,0,0,103,0,0,0.07777777777777778,0.044444444444444446,0.019823788546255508,0,0.025477707006369428,0.022135416666666668,0,0.1111111111111111,0.017857142857142856,0.043478260869565216,0.029411764705882353,0.033582089552238806,0.016632016632016633,0,0,0,0.02564102564102564,0.0392156862745098,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0011069076135754585,Allen Christensen,0,15243,5,Brisbane Lions,2018,30,0
13,8,4,17,12,71,1,0,0,1,5,1,0,4,0,1,5,10,0,0,6,0,0,87,78,84,0,0,3,319,3,9,0,0,1,0,0,4,9,0,5,0,0,2,0,4,7.2,0,2,1,6,5,10,11,76,0,0,0,1,111,2,1,0.11320754716981132,0.07547169811320754,0.028634361233480177,0.04020100502512563,0.012738853503184714,0.022135416666666668,0.047619047619047616,0,0.008928571428571428,0.008695652173913044,0,0.018656716417910446,0.02079002079002079,0,0,0,0.019230769230769232,0.0196078431372549,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003918190021067858,Steven May,0,15243,5,Gold Coast,2018,17,0
5,1,6,11,5,46,1,0,7,1,0,1,1,2,1,1,9,4,1,0,2,0,0,86,45,65,0,1,3,131,4,4,1,0,0,0,0,7,3,1,6,1,41.2,0,0,17,6.1,17,1,2,1,5,10,11,76,0,0,0,0,103,1,1,0.030612244897959183,0.02040816326530612,0.011013215859030838,0.005025125628140704,0.01910828025477707,0.014322916666666666,0.047619047619047616,0,0.008928571428571428,0.008695652173913044,0.014705882352941176,0.033582089552238806,0.008316008316008316,0.06666666666666667,0,0,0.02564102564102564,0.0392156862745098,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007803099229931831,Sam Day,0,15243,5,Gold Coast,2018,12,0
9,4,4,13,8,62,2,1,0,1,0,1,0,2,1,1,4,9,0,3,5,0,1,97,62,71,0,0,5,154,3,2,0,0,0,4,0,0,4,1,2,0,0,1,0,11,6.1,0,0,5,4,5,10,11,76,0,0,0,0,126,4,2,0.2231404958677686,0.11570247933884298,0.019823788546255508,0.020100502512562814,0.012738853503184714,0.016927083333333332,0.09523809523809523,0.05555555555555555,0.008928571428571428,0.008695652173913044,0,0.014925373134328358,0.018711018711018712,0,0.17647058823529413,0.07692307692307693,0.019230769230769232,0.09803921568627451,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.798128698486835e-4,Tom J. Lynch,0,15243,5,Gold Coast,2018,32,0
4,3,4,8,8,100,0,0,0,2,1,0,0,3,0,2,2,6,0,0,8,0,0,97,31,45,0,0,0,7,0,2,1,1,2,0,0,7,4,0,2,0,0,0,0,10,5,0,0,0,8,5,10,11,76,0,0,0,0,91,0,0,0.023529411764705882,0.023529411764705882,0.00881057268722467,0.01507537688442211,0.012738853503184714,0.010416666666666666,0,0,0.017857142857142856,0,0,0.007462686567164179,0.012474012474012475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001528156572021544,Rory Thompson,0,15243,5,Gold Coast,2018,28,0
13,2,9,22,15,68,1,0,0,3,2,5,6,3,0,1,8,12,1,0,0,0,0,79,78,76,2,4,5,304,6,1,2,0,0,0,0,6,7,1,6,0,0,0,0,20,9.8,0,2,2,0,5,10,11,76,0,0,0,0,78,6,2,0.08571428571428572,0.02857142857142857,0.028634361233480177,0.010050251256281407,0.028662420382165606,0.028645833333333332,0.047619047619047616,0,0.026785714285714284,0.043478260869565216,0.08823529411764706,0.029850746268656716,0.02494802494802495,0.06666666666666667,0,0,0.038461538461538464,0.0392156862745098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03293476998806,Jarryd Lyons,0,15243,5,Gold Coast,2018,43,0
12,5,7,19,15,79,1,0,0,3,1,1,1,4,2,3,8,10,0,0,1,0,0,84,76,73,1,0,6,165,3,3,0,0,0,3,1,4,9,1,3,0,0,1,1,12,7.4,0,1,2,1,5,10,11,76,0,0,0,0,81,0,0,0.06756756756756757,0.04054054054054054,0.02643171806167401,0.02512562814070352,0.022292993630573247,0.024739583333333332,0.047619047619047616,0,0.026785714285714284,0.008695652173913044,0.014705882352941176,0.029850746268656716,0.02079002079002079,0,0,0,0.019230769230769232,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004021776840090752,Aaron Young,0,15243,5,Gold Coast,2018,16,0
6,3,4,10,5,50,1,0,0,8,1,1,3,11,0,6,6,5,1,1,0,0,0,77,55,37,2,1,2,156,6,0,0,0,0,1,1,9,2,2,4,0,0,0,1,27,5.8,0,0,1,0,5,11,10,71,0,0,0,1,127,14,6,0.3360655737704918,0.1885245901639344,0.013215859030837005,0.01507537688442211,0.012738853503184714,0.013020833333333334,0.047619047619047616,0,0.07142857142857142,0.008695652173913044,0.04411764705882353,0.022388059701492536,0.010395010395010396,0.06666666666666667,0.058823529411764705,0,0.038461538461538464,0.0196078431372549,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010807910934090614,Dayne Zorko,0,15243,5,Brisbane Lions,2018,10,0
11,7,3,14,9,64,0,0,0,4,1,6,0,3,0,0,5,9,2,0,1,6,1,87,76,73,0,0,3,393,5,1,1,0,0,4,1,7,6,1,2,0,0,0,2,13,9.4,0,0,0,0,5,10,11,76,0,0,0,0,80,0,0,0,0,0.024229074889867842,0.035175879396984924,0.009554140127388535,0.018229166666666668,0,0,0.03571428571428571,0.05217391304347826,0,0.018656716417910446,0.018711018711018712,0.13333333333333333,0,0.07692307692307693,0.03205128205128205,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0075796726159751415,Alex Sexton,0,15243,5,Gold Coast,2018,38,0
7,1,9,16,7,44,0,0,27,7,2,4,5,3,3,1,14,3,0,0,4,0,1,79,97,117,3,2,2,216,3,4,2,0,1,0,0,8,2,2,9,8,46.6,1,0,18,18.1,58,2,0,1,5,10,11,76,0,0,0,0,63,1,1,0.017241379310344827,0.017241379310344827,0.015418502202643172,0.005025125628140704,0.028662420382165606,0.020833333333333332,0,0,0.0625,0.034782608695652174,0.07352941176470588,0.05223880597014925,0.006237006237006237,0,0,0.07692307692307693,0.019230769230769232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.011893464252352715,Jarrod Witts,0,15243,5,Gold Coast,2018,39,0
6,1,9,15,10,67,0,0,0,4,1,2,2,1,1,0,8,7,0,0,2,0,0,73,56,70,0,2,2,215,1,5,0,0,0,1,0,8,4,0,7,0,0,0,0,11,11.4,0,1,0,2,5,10,11,76,0,0,0,0,56,0,0,0,0,0.013215859030837005,0.005025125628140704,0.028662420382165606,0.01953125,0,0,0.03571428571428571,0.017391304347826087,0.029411764705882353,0.029850746268656716,0.014553014553014554,0,0,0,0.00641025641025641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0018802965059876442,Jesse Lonergan,0,15243,5,Gold Coast,2018,24,0
16,9,3,19,17,90,0,0,0,2,9,0,0,1,0,1,4,15,0,0,1,0,0,88,86,98,0,0,2,317,2,8,0,0,1,0,0,6,14,0,4,0,0,2,0,9,8.2,0,2,0,1,5,10,11,76,0,0,0,0,71,0,0,0,0,0.03524229074889868,0.04522613065326633,0.009554140127388535,0.024739583333333332,0,0,0.017857142857142856,0,0,0.014925373134328358,0.031185031185031187,0,0,0,0.01282051282051282,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.005186968017369509,Jack Martin,0,15243,5,Gold Coast,2018,37,0
14,6,6,20,12,60,1,1,0,2,0,3,0,2,0,0,3,17,0,1,0,0,0,78,87,61,0,0,6,381,3,0,1,0,0,1,0,5,6,1,3,0,0,0,0,10,5.1,0,0,2,0,5,11,10,71,0,0,0,0,90,1,1,0.011764705882352941,0.011764705882352941,0.030837004405286344,0.03015075376884422,0.01910828025477707,0.026041666666666668,0.047619047619047616,0.05555555555555555,0.017857142857142856,0.02608695652173913,0,0.011194029850746268,0.035343035343035345,0,0.058823529411764705,0,0.019230769230769232,0.0392156862745098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0055930959060788155,Lewis Taylor,0,15243,5,Brisbane Lions,2018,15,0
19,5,7,26,23,89,0,0,0,5,4,4,1,1,1,1,4,20,0,0,0,0,2,88,104,122,1,0,4,436,3,4,0,0,0,0,0,9,16,0,3,0,0,1,1,14,15.2,0,0,0,0,5,11,10,71,0,0,0,0,48,0,0,0,0,0.04185022026431718,0.02512562814070352,0.022292993630573247,0.033854166666666664,0,0,0.044642857142857144,0.034782608695652174,0.014705882352941176,0.014925373134328358,0.04158004158004158,0,0,0.15384615384615385,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.02239728718996048,Tom Cutler,0,15243,5,Brisbane Lions,2018,42,0
16,7,5,21,15,71,0,0,0,0,8,3,0,5,3,0,8,13,0,0,2,0,0,80,82,82,0,0,2,449,7,10,0,0,2,0,0,5,11,0,6,0,0,3,0,8,6.9,0,1,1,2,5,11,10,71,0,0,0,0,52,0,0,0,0,0.03524229074889868,0.035175879396984924,0.01592356687898089,0.02734375,0,0,0,0.02608695652173913,0,0.029850746268656716,0.02702702702702703,0,0,0,0.04487179487179487,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030763521790504456,Nick Robertson,0,15243,5,Brisbane Lions,2018,34,0
4,2,7,11,8,73,0,0,0,4,1,0,0,1,1,0,5,5,0,0,7,0,0,87,49,56,0,0,1,50,2,6,0,0,1,1,0,5,3,0,4,0,0,0,0,10,8,0,1,0,6,5,11,10,71,0,0,0,0,67,0,0,0,0,0.00881057268722467,0.010050251256281407,0.022292993630573247,0.014322916666666666,0,0,0.03571428571428571,0,0,0.018656716417910446,0.010395010395010396,0,0,0,0.01282051282051282,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025466233491897583,Darcy Gardiner,0,15243,5,Brisbane Lions,2018,22,0
13,5,5,18,12,67,2,0,0,1,1,7,0,3,2,1,5,14,0,1,0,1,2,76,79,85,0,0,8,426,7,1,0,0,0,0,0,4,7,4,5,0,0,0,2,9,13.4,0,1,2,0,5,11,10,71,0,0,0,0,78,0,0,0,0,0.028634361233480177,0.02512562814070352,0.01592356687898089,0.0234375,0.09523809523809523,0,0.008928571428571428,0.06086956521739131,0,0.018656716417910446,0.029106029106029108,0,0.058823529411764705,0.15384615384615385,0.04487179487179487,0.0392156862745098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.009193651378154755,Charlie Cameron,0,15243,5,Brisbane Lions,2018,11,0
6,5,5,11,6,55,1,3,0,1,0,1,0,3,1,2,3,9,1,3,0,0,0,82,51,36,0,0,5,171,2,0,0,0,0,2,1,3,2,0,1,0,0,0,1,6,-5.6,6,0,4,0,5,11,10,71,0,0,0,0,63,0,0,0,0,0.013215859030837005,0.02512562814070352,0.01592356687898089,0.014322916666666666,0.047619047619047616,0.16666666666666666,0.008928571428571428,0.008695652173913044,0,0.011194029850746268,0.018711018711018712,0.06666666666666667,0.17647058823529413,0,0.01282051282051282,0.0784313725490196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003507685847580433,Daniel McStay,0,15243,5,Brisbane Lions,2018,19,0
9,2,9,18,14,78,1,1,0,2,0,5,0,1,4,0,9,8,1,1,2,0,1,83,70,88,0,0,5,307,3,2,1,0,0,1,0,2,6,0,4,0,0,0,0,10,16,0,0,2,1,5,10,11,76,0,0,0,0,14,0,0,0,0,0.019823788546255508,0.010050251256281407,0.028662420382165606,0.0234375,0.047619047619047616,0.05555555555555555,0.017857142857142856,0.043478260869565216,0,0.033582089552238806,0.016632016632016633,0.06666666666666667,0.058823529411764705,0.07692307692307693,0.019230769230769232,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01395677775144577,Nick Holman,0,15243,5,Gold Coast,2018,8,0
13,5,8,21,11,52,0,0,0,4,4,4,7,3,3,0,11,9,0,0,2,0,0,91,89,84,3,4,4,379,4,3,0,1,1,0,0,8,5,0,7,0,0,0,0,11,11.9,0,1,0,0,5,10,11,76,0,0,10,0,65,0,0,0.03333333333333333,0.03333333333333333,0.028634361233480177,0.02512562814070352,0.025477707006369428,0.02734375,0,0,0.03571428571428571,0.034782608695652174,0.10294117647058823,0.041044776119402986,0.018711018711018712,0,0,0,0.02564102564102564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4853404760360718,Touk Miller,2,15243,5,Gold Coast,2018,1,3
12,7,7,19,17,90,0,0,0,4,2,1,0,3,1,3,7,12,1,0,14,1,0,94,79,130,0,0,2,405,5,10,0,0,4,0,0,8,10,0,5,0,0,2,0,11,18.2,0,2,0,14,5,11,10,71,0,1,5,0,63,0,0,0,0,0.02643171806167401,0.035175879396984924,0.022292993630573247,0.024739583333333332,0,0,0.03571428571428571,0.008695652173913044,0,0.026119402985074626,0.02494802494802495,0.06666666666666667,0,0,0.03205128205128205,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3058038353919983,Harris Andrews,0,15243,5,Brisbane Lions,2018,5,0
12,9,11,23,16,70,0,0,0,1,2,3,1,6,1,1,5,16,1,0,3,0,0,87,87,76,0,1,1,351,5,8,1,0,1,0,0,6,8,1,3,0,0,2,0,9,7.4,0,1,0,3,5,10,11,76,0,0,1,0,52,0,0,0.0425531914893617,0.02127659574468085,0.02643171806167401,0.04522613065326633,0.03503184713375796,0.029947916666666668,0,0,0.008928571428571428,0.02608695652173913,0.014705882352941176,0.018656716417910446,0.033264033264033266,0.06666666666666667,0,0,0.03205128205128205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02129753865301609,Lachie Weller,0,15243,5,Gold Coast,2018,7,0
7,0,2,9,5,56,2,1,0,2,1,1,2,1,2,0,6,3,0,0,1,0,0,35,48,47,1,1,3,141,3,0,1,0,0,0,0,6,3,1,2,0,0,0,0,16,7,0,0,4,1,5,10,11,76,0,0,0,0,17,0,0,0,0,0.015418502202643172,0,0.006369426751592357,0.01171875,0.09523809523809523,0.05555555555555555,0.017857142857142856,0.008695652173913044,0.029411764705882353,0.022388059701492536,0.006237006237006237,0,0,0,0.019230769230769232,0.0784313725490196,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.916828474961221e-4,Darcy MacPherson,0,15243,5,Gold Coast,2018,33,0
4,1,7,11,7,64,0,0,0,2,1,0,1,4,2,3,5,7,0,0,2,0,0,88,30,35,0,1,1,109,2,4,0,0,0,0,0,7,1,0,3,0,0,0,0,9,3.6,0,0,0,1,5,10,11,76,0,0,0,0,33,0,0,0,0,0.00881057268722467,0.005025125628140704,0.022292993630573247,0.014322916666666666,0,0,0.017857142857142856,0,0.014705882352941176,0.018656716417910446,0.014553014553014554,0,0,0,0.01282051282051282,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018802965059876442,Jesse Joyce,0,15243,5,Gold Coast,2018,25,0
8,1,3,11,4,36,3,0,0,0,0,2,0,4,2,0,3,5,0,1,1,0,0,84,53,42,0,0,3,249,5,0,0,0,0,2,0,1,3,1,1,0,0,0,0,12,8.6,0,0,3,0,5,11,10,71,0,0,0,0,35,2,1,0.06666666666666667,0.03333333333333333,0.01762114537444934,0.005025125628140704,0.009554140127388535,0.014322916666666666,0.14285714285714285,0,0,0.017391304347826087,0,0.011194029850746268,0.010395010395010396,0,0.058823529411764705,0,0.03205128205128205,0.058823529411764705,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032290134113281965,Eric Hipwood,0,15243,5,Brisbane Lions,2018,35,0
20,9,7,27,19,70,2,0,0,1,4,3,2,3,0,1,7,20,0,0,0,1,0,75,114,116,0,2,5,562,6,4,0,0,0,1,0,7,14,0,7,0,0,0,0,14,11.6,0,3,2,0,5,10,11,76,0,0,7,0,20,0,0,0.06666666666666667,0.06666666666666667,0.04405286343612335,0.04522613065326633,0.022292993630573247,0.03515625,0.09523809523809523,0,0.008928571428571428,0.02608695652173913,0.029411764705882353,0.026119402985074626,0.04158004158004158,0,0,0,0.038461538461538464,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0534658432006836,Brayden Fiorini,3,15243,5,Gold Coast,2018,2,2
6,2,8,14,11,79,0,2,0,0,0,3,0,1,1,1,7,7,0,1,2,0,0,77,40,55,0,0,3,219,2,1,0,0,0,1,0,7,3,2,6,0,0,0,1,15,3.9,0,0,2,2,5,10,11,76,0,0,0,0,18,0,0,0,0,0.013215859030837005,0.010050251256281407,0.025477707006369428,0.018229166666666668,0,0.1111111111111111,0,0.02608695652173913,0,0.026119402985074626,0.014553014553014554,0,0.058823529411764705,0,0.01282051282051282,0.0392156862745098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002857191488146782,Ben Ainsworth,0,15243,5,Gold Coast,2018,20,0
