Feature,Gain,Cover,Frequency
stoppage_clearances,0.002003361585686019,0.008293770708400663,0.007506824385805277
rebounds,0.0018996420808544425,0.006159100509476503,0.00818926296633303
bounces,0.001692447267569935,0.018183515292588152,0.007051865332120109
match_outcome_Win,0.0016326731113901116,0.0026052575208394134,0.0022747952684258415
tackles_inside_fifty,0.0015878369993636739,0.0042054661531789085,0.00545950864422202
contested_marks_prop,0.0015084142894207081,0.011593175407498272,0.007506824385805277
shots_at_goal,0.0014005154317590929,0.006106166052568151,0.004777070063694267
turnovers,0.0013110822691831349,0.007034636426740653,0.004777070063694267
contest_off_one_on_ones,0.0012944880964466225,0.0058520806594080585,0.005914467697907188
inside_fifties,0.0012677010917671668,0.004846502426339057,0.008871701546860783
f50_ground_ball_gets,0.0012112027777946327,0.0035226116590611617,0.005914467697907188
centre_clearances,0.0011840523844729675,0.0091633073872152,0.006141947224749773
contested_marks,0.0011114279679731783,0.0021041446621070103,0.0043221110100090995
hitouts,0.0011027026804592728,0.011440018378843439,0.004777070063694267
aa_team,0.0010992850624312604,0.006186979323448236,0.0022747952684258415
spoils,9.90291815712593e-4,0.0037110583256548964,0.004549590536851683
hitouts_to_advantage,9.014859916123176e-4,0.011159642205418865,0.0031847133757961785
aa_squad,8.341349633283942e-4,3.9312656663936427e-4,0.0020473157415832575
hitout_win_percentage,6.930456282360101e-4,0.013665559395460271,0.004094631483166515
marks_on_lead,6.695607268736291e-4,0.0037819904979120886,0.0031847133757961785
player_position_final_HB,5.515578035024051e-4,9.923446188419142e-4,0.0015923566878980893
marks_inside_fifty,5.280713282200029e-4,0.0023756984260468583,0.002957233848953594
behinds,5.019210071962193e-4,0.00166655315166463,0.0043221110100090995
contest_off_wins,4.418234347866746e-4,0.006194919491984488,0.0034121929026387624
goal_assists,2.77617254619991e-4,0.0032374713845148362,0.00272975432211101
player_position_final_W,2.7460140306580564e-4,5.882782644414903e-4,0.001364877161055505
captain,2.422082089322107e-4,0.002118966310041349,0.001364877161055505
player_position_final_HF,2.2626907656370055e-4,0.0010158122280712837,0.001364877161055505
contest_def_losses,8.300055387961678e-5,5.999238449613278e-6,4.5495905368516835e-4
player_position_final_F,6.509955527860665e-5,2.1173782763340984e-6,0.00022747952684258417
