Feature,Gain,Cover,Frequency
coaches_votes,0.6306156154267526,0.03149457639564938,0.023190895426240067
afl_fantasy_score,0.06492206300302113,0.023803012526235904,0.029632810822417865
supercoach_score,0.018322377095500896,0.01585158658171239,0.025982392097917115
rolling_avg_votes_per_game,0.01516279587327967,0.026967496204157546,0.022331973373416362
disposals_prop,0.014217516597922948,0.04571963851947914,0.027056044663946746
shots_at_goal_prop,0.010600183093718669,0.014391939538050083,0.013957483358385226
goals_prop,0.00998167973859501,0.019856290969156493,0.0137427528451793
turnovers_prop,0.009836894710050134,0.019240753727297204,0.021687781833798582
contested_possessions_prop,0.009353592687192429,0.029546848270776988,0.02297616491303414
handballs_prop,0.00877949068413541,0.031969222430799346,0.02297616491303414
kicks_prop,0.00840124320439639,0.037146311363909966,0.026626583637534895
rating_points,0.008109278789638302,0.02482301536527327,0.027056044663946746
goals,0.007288526367220644,0.008981681845027805,0.007945028988619283
num_games,0.007136013533559736,0.024149848846892977,0.02619712261112304
pressure_acts,0.006978234408022667,0.027858098336405422,0.01996993772815117
metres_gained,0.006894965554566844,0.02458843238998686,0.02254670388662229
match_outcome_Loss,0.006729107564532236,0.005813839405591136,0.004509340777324458
match_margin,0.006582930992549726,0.00933364469641834,0.018466824135709683
inside_fifties_prop,0.006531950111966285,0.028043714104341165,0.021473051320592657
marks_prop,0.006200850297723422,0.03734377118560923,0.022761434399828216
uncontested_possessions_prop,0.006139447223995915,0.031369064781140446,0.022117242860210436
clearances_prop,0.006023071736531908,0.014581444398266384,0.015460596950826713
disposal_efficiency_percentage,0.005924231472075085,0.006001930050432688,0.019111015675327463
tackles_prop,0.005904451313087155,0.02846515028601622,0.020184668241357097
time_on_ground_percentage,0.0056259017460801265,0.005071199556926323,0.017607902082885978
uncontested_possessions,0.005141252869258693,0.01153929035026049,0.01503113592441486
marks_inside_fifty_prop,0.004484548982051483,0.012734302341922982,0.008589220528237063
kicks,0.004328060484845968,0.00904850352148467,0.06334550139574834
def_half_pressure_acts,0.003830329283613335,0.0053556336241726175,0.013528022331973373
effective_disposals,0.0036901644082569926,0.01558518376049414,0.01438694438479708
contested_possessions,0.0036764742878750843,0.008573857486334702,0.010736525660296328
handballs,0.0035444240511095814,0.016397473716365317,0.02684131415074082
team_score,0.0033012727555636915,0.0059435936662243114,0.012024908739531888
clangers,0.0030616443935001453,0.007647899969718114,0.010736525660296328
goal_assists_prop,0.0028922525324490533,0.01160080871906205,0.010307064633884476
ground_ball_gets,0.0028110187385638405,0.013136116285273404,0.010092334120678548
