kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
13,6,7,20,17,85,0,0,0,0,6,0,3,3,1,0,6,11,0,0,0,0,0,88,72,82,1,1,4,376,5,8,0,0,1,0,0,7,10,0,5,0,0,2,0,7,6.5,0,2,0,0,24,9,12,81,0,0,0,0,0.037900874635568516,0.047619047619047616,0.029661016949152543,0.03454231433506045,0,0,0,0,0.047619047619047616,0.02553191489361702,0.032640949554896145,0,0,0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.014928051270544529,Kade Simpson,0,15615,1,Carlton,12,0
12,8,14,26,18,69,0,0,0,0,0,6,5,7,2,4,11,18,0,2,2,0,1,87,78,101,1,4,7,347,7,2,0,0,0,1,0,7,8,1,8,0,0,0,0,17,3.8,0,1,1,0,24,9,12,81,0,0,0,0,0.03498542274052478,0.06349206349206349,0.059322033898305086,0.044905008635578586,0,0,0,0.058823529411764705,0.07936507936507936,0.04680851063829787,0.05341246290801187,0,0.08333333333333333,0.058823529411764705,0.056,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04892073944211006,Marc Murphy,0,15615,1,Carlton,44,0
7,1,8,15,13,87,1,0,0,2,0,6,5,2,1,1,6,10,0,0,2,0,2,90,52,86,4,1,8,312,3,0,0,0,0,0,0,12,5,0,2,0,0,0,0,16,13.2,0,0,2,1,24,9,16,105,0,0,0,0,0.02040816326530612,0.007936507936507936,0.03389830508474576,0.025906735751295335,0.03571428571428571,0,0.02666666666666667,0.058823529411764705,0.07936507936507936,0.02553191489361702,0.02967359050445104,0,0,0.11764705882352941,0.024,0.0425531914893617,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049362462013959885,Shane Edwards,0,15615,1,Richmond,22,0
5,5,1,6,4,67,3,1,0,2,0,1,0,6,0,3,3,3,3,5,2,0,1,97,50,74,0,0,5,133,5,0,1,0,0,5,1,2,3,0,0,0,0,0,2,7,5.9,2,0,4,2,24,9,16,105,0,0,0,0,0.014577259475218658,0.03968253968253968,0.00423728813559322,0.010362694300518135,0.10714285714285714,0.0625,0.02666666666666667,0.00980392156862745,0,0.01276595744680851,0.008902077151335312,0.17647058823529413,0.20833333333333334,0.058823529411764705,0.04,0.0851063829787234,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023234359920024872,Jack Riewoldt,0,15615,1,Richmond,10,0
0,1,1,1,1,100,0,0,7,1,0,0,0,0,0,0,0,1,0,0,2,0,0,21,16,33,0,0,1,-15,0,1,0,0,0,1,0,2,0,0,0,4,46.7,1,0,4,3.2,15,1,0,1,24,9,12,81,0,0,0,0,0,0.007936507936507936,0.00423728813559322,0.0017271157167530224,0,0,0.013333333333333334,0,0,0,0.002967359050445104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.216211088234559e-6,Matthew Kreuzer,0,15615,1,Carlton,33,0
11,3,8,19,12,63,0,2,0,2,4,5,3,6,1,2,9,11,1,0,1,0,0,80,63,94,2,1,7,463,5,2,0,0,0,0,0,11,6,0,7,0,0,0,0,17,9.1,0,1,2,0,24,9,16,105,0,0,0,1,0.03206997084548105,0.023809523809523808,0.03389830508474576,0.03281519861830743,0,0.125,0.02666666666666667,0.049019607843137254,0.047619047619047616,0.03829787234042553,0.032640949554896145,0.058823529411764705,0,0,0.04,0.0425531914893617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4517742693424225,Trent Cotchin,0,15615,1,Richmond,4,0
12,3,12,24,18,75,1,1,0,4,0,4,3,3,1,1,8,12,1,1,3,1,2,93,90,126,3,0,8,257,2,3,1,0,0,5,2,4,7,0,3,0,0,0,1,16,15.8,0,1,2,1,24,9,16,105,1,1,4,0,0.03498542274052478,0.023809523809523808,0.05084745762711865,0.04145077720207254,0.03571428571428571,0.0625,0.05333333333333334,0.0392156862745098,0.047619047619047616,0.03404255319148936,0.03560830860534125,0.058823529411764705,0.041666666666666664,0.11764705882352941,0.016,0.0425531914893617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5782076716423035,Dustin Martin,2,15615,1,Richmond,3,1
9,3,5,14,14,100,0,0,0,2,6,0,0,3,1,2,5,8,0,0,5,0,0,98,49,90,0,0,3,300,1,7,0,0,0,0,0,7,9,0,4,0,0,1,0,7,7,0,1,0,4,24,9,16,105,0,0,0,0,0.026239067055393587,0.023809523809523808,0.0211864406779661,0.024179620034542316,0,0,0.02666666666666667,0,0,0.02127659574468085,0.02373887240356083,0,0,0,0.008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.387550336308777e-4,David Astbury,0,15615,1,Richmond,30,0
5,4,4,9,7,78,0,1,0,0,1,1,0,0,1,0,4,4,1,0,6,0,0,97,37,64,0,0,1,173,1,7,0,1,5,0,0,2,3,0,2,0,0,3,0,2,8.4,0,1,1,5,24,9,12,81,0,0,0,0,0.014577259475218658,0.031746031746031744,0.01694915254237288,0.015544041450777202,0,0.0625,0,0.00980392156862745,0,0.01702127659574468,0.011869436201780416,0.058823529411764705,0,0,0.008,0.02127659574468085,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010949174175038934,Liam Jones,0,15615,1,Carlton,29,0
5,5,2,7,5,71,0,0,0,2,4,0,0,4,0,2,2,4,1,0,3,0,0,97,36,50,0,0,1,92,2,6,0,0,1,0,0,5,4,0,1,0,0,4,0,5,11.1,0,1,0,3,24,9,16,105,0,1,0,0,0.014577259475218658,0.03968253968253968,0.00847457627118644,0.012089810017271158,0,0,0.02666666666666667,0,0,0.00851063829787234,0.011869436201780416,0.058823529411764705,0,0,0.016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005900501739233732,Dylan Grimes,0,15615,1,Richmond,20,0
10,2,6,16,9,56,0,0,0,3,0,4,4,6,1,3,7,8,1,0,1,0,0,86,52,57,3,1,7,269,5,2,0,0,0,0,0,9,5,0,3,0,0,0,0,16,9.5,0,1,0,0,24,9,12,81,0,0,0,0,0.029154518950437316,0.015873015873015872,0.025423728813559324,0.027633851468048358,0,0,0.04,0.0392156862745098,0.06349206349206349,0.029787234042553193,0.02373887240356083,0.058823529411764705,0,0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008403842337429523,Ed Curnow,0,15615,1,Carlton,19,0
11,2,14,25,18,72,1,0,0,5,2,9,2,4,2,2,7,19,0,0,1,0,2,79,89,118,2,1,8,546,9,3,0,0,0,0,0,13,7,0,5,0,0,0,0,25,13.8,0,1,1,0,24,9,16,105,0,0,9,0,0.03206997084548105,0.015873015873015872,0.059322033898305086,0.04317789291882556,0.03571428571428571,0,0.06666666666666667,0.08823529411764706,0.031746031746031744,0.029787234042553193,0.05637982195845697,0,0,0.11764705882352941,0.072,0.02127659574468085,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.670946478843689,Dion Prestia,3,15615,1,Richmond,2,2
4,0,5,9,7,78,0,1,0,1,0,1,0,2,1,2,6,3,0,0,1,0,0,91,22,55,0,0,6,121,1,0,0,0,0,8,1,0,2,3,5,0,0,0,0,14,7.2,0,0,1,1,24,9,16,105,0,0,0,0,0.011661807580174927,0,0.0211864406779661,0.015544041450777202,0,0.0625,0.013333333333333334,0.00980392156862745,0,0.02553191489361702,0.008902077151335312,0,0,0,0.008,0.02127659574468085,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0013532625744119287,Tom J. Lynch,0,15615,1,Richmond,28,0
10,5,5,15,12,80,0,0,0,3,1,5,2,3,0,0,2,11,1,0,1,0,2,94,67,84,0,2,5,299,6,3,1,0,0,0,0,5,7,0,1,0,0,2,1,9,7.5,0,1,0,0,24,9,16,105,0,0,0,0,0.029154518950437316,0.03968253968253968,0.0211864406779661,0.025906735751295335,0,0,0.04,0.049019607843137254,0.031746031746031744,0.00851063829787234,0.032640949554896145,0.058823529411764705,0,0.11764705882352941,0.048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010270874947309494,Josh Caddy,0,15615,1,Richmond,15,0
9,2,3,12,9,75,1,0,0,1,1,4,0,4,0,1,2,10,0,0,0,0,0,79,46,67,0,0,2,356,4,1,0,0,0,0,0,3,7,1,2,0,0,0,1,8,9.4,0,0,1,0,24,9,12,81,0,0,0,0,0.026239067055393587,0.015873015873015872,0.012711864406779662,0.02072538860103627,0.03571428571428571,0,0.013333333333333334,0.0392156862745098,0,0.00851063829787234,0.02967359050445104,0,0,0,0.032,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0149019837845117e-4,Jack Newnes,0,15615,1,Carlton,38,0
10,4,6,16,11,65,2,0,16,0,0,2,2,3,3,1,7,9,1,0,2,0,0,86,82,104,0,2,6,159,3,3,0,0,1,1,1,3,7,0,4,5,29.6,1,0,9,10.3,54,3,2,2,24,9,12,81,0,0,0,0,0.029154518950437316,0.031746031746031744,0.025423728813559324,0.027633851468048358,0.07142857142857142,0,0,0.0196078431372549,0.031746031746031744,0.029787234042553193,0.026706231454005934,0.058823529411764705,0,0,0.024,0.0425531914893617,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.010721047408878803,Levi Casboult,0,15615,1,Carlton,14,0
5,1,2,7,4,57,0,1,0,0,2,2,0,1,1,0,2,5,0,0,2,0,0,85,24,36,0,0,2,181,2,2,0,2,6,0,0,4,2,0,1,0,0,0,0,6,2.4,0,0,1,1,24,9,12,81,0,0,0,0,0.014577259475218658,0.007936507936507936,0.00847457627118644,0.012089810017271158,0,0.0625,0,0.0196078431372549,0,0.00851063829787234,0.01483679525222552,0,0,0,0.016,0.02127659574468085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.216211088234559e-6,Lachie Plowman,0,15615,1,Carlton,34,0
17,7,9,26,18,69,0,0,0,1,9,4,0,1,1,0,8,17,0,0,4,0,0,86,95,117,0,0,3,584,5,9,0,0,1,0,0,5,10,0,5,0,0,0,0,9,12.7,0,1,0,2,24,9,12,81,0,0,0,1,0.04956268221574344,0.05555555555555555,0.038135593220338986,0.044905008635578586,0,0,0.013333333333333334,0.0392156862745098,0,0.03404255319148936,0.050445103857566766,0,0,0,0.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06747053563594818,Sam Docherty,0,15615,1,Carlton,8,0
6,2,1,7,6,86,0,0,0,3,5,0,0,0,0,0,4,2,2,0,4,0,0,50,38,78,0,0,0,263,2,3,0,0,1,0,0,5,5,0,2,0,0,2,0,6,9.5,0,0,0,3,24,9,16,105,0,1,0,0,0.01749271137026239,0.015873015873015872,0.00423728813559322,0.012089810017271158,0,0,0.04,0,0,0.01702127659574468,0.005934718100890208,0.11764705882352941,0,0,0.016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004371877294033766,Nick Vlastuin,0,15615,1,Richmond,23,0
11,6,6,17,13,77,4,1,0,1,0,2,0,4,3,3,7,10,0,3,4,0,1,90,86,107,0,0,10,275,3,3,0,0,0,0,0,4,8,3,4,0,0,0,0,9,12.8,0,2,5,2,24,9,12,81,0,0,5,0,0.03206997084548105,0.047619047619047616,0.025423728813559324,0.02936096718480138,0.14285714285714285,0.0625,0.013333333333333334,0.0196078431372549,0,0.029787234042553193,0.02967359050445104,0,0.125,0.058823529411764705,0.024,0.10638297872340426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38542041182518005,Jack Martin,1,15615,1,Carlton,5,0
15,3,16,31,20,65,0,0,0,2,1,7,10,6,1,1,17,15,0,0,3,0,0,92,92,112,8,2,9,295,6,1,0,0,0,1,1,7,8,0,9,0,0,0,0,11,21.1,0,1,0,0,24,9,12,81,0,0,5,1,0.043731778425655975,0.023809523809523808,0.06779661016949153,0.0535405872193437,0,0,0.02666666666666667,0.06862745098039216,0.15873015873015872,0.07234042553191489,0.04451038575667656,0,0,0,0.048,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7623262405395508,Patrick Cripps,0,15615,1,Carlton,1,3
6,3,8,14,11,79,1,1,0,2,2,0,4,1,1,0,6,10,0,1,2,0,1,82,59,90,0,4,8,203,2,2,0,0,0,0,0,5,4,1,2,0,0,0,0,9,4.7,0,1,2,0,24,9,16,105,0,0,0,0,0.01749271137026239,0.023809523809523808,0.03389830508474576,0.024179620034542316,0.03571428571428571,0.0625,0.02666666666666667,0,0.06349206349206349,0.02553191489361702,0.02967359050445104,0,0.041666666666666664,0.058823529411764705,0.016,0.0425531914893617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00959070771932602,Kane Lambert,0,15615,1,Richmond,17,0
1,1,6,7,6,86,0,0,16,1,0,1,1,4,1,3,4,3,0,0,1,0,0,46,30,27,1,0,2,54,1,2,0,0,0,1,0,2,1,0,3,3,50,0,0,10,3.3,32,1,0,1,24,9,16,105,0,0,0,0,0.0029154518950437317,0.007936507936507936,0.025423728813559324,0.012089810017271158,0,0,0.013333333333333334,0.00980392156862745,0.015873015873015872,0.01702127659574468,0.008902077151335312,0,0,0,0.008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0015619690530002117,Toby Nankervis,0,15615,1,Richmond,25,0
8,3,4,12,11,92,3,0,0,3,0,1,0,1,1,1,5,6,0,1,1,2,0,81,69,99,0,0,9,246,3,1,0,0,0,2,0,3,7,2,4,0,0,0,1,12,15.3,0,0,3,1,24,9,16,105,0,0,4,0,0.023323615160349854,0.023809523809523808,0.01694915254237288,0.02072538860103627,0.10714285714285714,0,0.04,0.00980392156862745,0,0.02127659574468085,0.017804154302670624,0,0.041666666666666664,0,0.024,0.06382978723404255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22154535353183746,Daniel Rioli,0,15615,1,Richmond,6,0
11,2,1,12,10,83,0,0,0,3,4,2,0,4,2,2,9,5,0,0,10,0,0,96,49,102,0,0,1,315,3,8,0,1,8,0,0,7,9,0,6,0,0,0,0,8,13,0,1,0,9,24,9,12,81,0,1,3,0,0.03206997084548105,0.015873015873015872,0.00423728813559322,0.02072538860103627,0,0,0.04,0.0196078431372549,0,0.03829787234042553,0.01483679525222552,0,0,0,0.024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08573153614997864,Jacob Weitering,0,15615,1,Carlton,7,0
4,4,3,7,4,57,1,1,3,2,0,1,0,1,0,1,4,3,2,3,2,0,1,77,45,69,0,0,4,129,0,1,2,0,0,2,1,3,3,1,2,0,42.9,1,1,14,6.9,7,0,2,2,24,9,12,81,0,0,0,0,0.011661807580174927,0.031746031746031744,0.012711864406779662,0.012089810017271158,0.03571428571428571,0.0625,0.02666666666666667,0.00980392156862745,0,0.01702127659574468,0.008902077151335312,0.11764705882352941,0.125,0.058823529411764705,0,0.0425531914893617,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0149019837845117e-4,Mitch McGovern,0,15615,1,Carlton,39,0
13,5,2,15,14,93,0,0,0,2,4,1,0,0,0,0,3,11,1,0,1,0,0,79,66,86,0,0,1,511,6,3,0,2,3,0,0,7,13,0,1,0,0,2,0,9,5.5,0,0,0,1,24,9,16,105,0,0,0,0,0.037900874635568516,0.03968253968253968,0.00847457627118644,0.025906735751295335,0,0,0.02666666666666667,0.00980392156862745,0,0.01276595744680851,0.032640949554896145,0.058823529411764705,0,0,0.048,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02775573544204235,Jayden Short,0,15615,1,Richmond,9,0
5,1,3,8,7,88,3,0,0,3,1,3,0,0,0,0,0,8,0,0,2,0,0,90,54,79,0,0,4,162,1,0,1,1,1,2,0,11,4,0,0,0,0,0,0,21,11.4,0,0,3,2,24,9,16,105,0,0,0,0,0.014577259475218658,0.007936507936507936,0.012711864406779662,0.013816925734024179,0.10714285714285714,0,0.04,0.029411764705882353,0,0,0.02373887240356083,0,0,0,0.008,0.06382978723404255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008626622147858143,Jason Castagna,0,15615,1,Richmond,18,0
8,4,1,9,8,89,0,0,0,1,4,0,0,2,0,2,1,7,0,0,6,0,0,94,36,53,0,0,2,165,3,2,0,1,3,0,0,4,7,0,1,0,0,0,0,4,1.7,0,1,0,6,24,9,16,105,0,0,0,0,0.023323615160349854,0.031746031746031744,0.00423728813559322,0.015544041450777202,0,0,0.013333333333333334,0,0,0.00425531914893617,0.020771513353115726,0,0,0,0.024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.387550336308777e-4,Nathan Broad,0,15615,1,Richmond,31,0
4,1,2,6,3,50,2,1,0,0,0,0,0,0,2,0,5,2,1,1,1,0,0,87,34,56,0,0,4,75,1,0,0,0,0,1,1,3,2,2,2,0,0,0,0,11,7.8,0,0,3,0,24,9,12,81,0,0,0,0,0.011661807580174927,0.007936507936507936,0.00847457627118644,0.010362694300518135,0.07142857142857142,0.0625,0,0,0,0.02127659574468085,0.005934718100890208,0.058823529411764705,0.041666666666666664,0,0.008,0.06382978723404255,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.501770599745214e-4,Jack Silvagni,0,15615,1,Carlton,40,0
7,3,1,8,6,75,2,1,0,1,0,2,0,1,1,0,2,5,1,0,1,0,1,89,50,57,0,0,5,171,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,3.1,0,0,3,1,24,9,12,81,0,0,0,0,0.02040816326530612,0.023809523809523808,0.00423728813559322,0.013816925734024179,0.07142857142857142,0.0625,0.013333333333333334,0.0196078431372549,0,0.00851063829787234,0.01483679525222552,0.058823529411764705,0,0.058823529411764705,0.008,0.06382978723404255,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016103796660900116,David Cuningham,0,15615,1,Carlton,41,0
11,0,8,19,17,90,0,0,0,2,1,2,3,0,2,0,11,8,0,0,1,0,0,84,59,113,0,3,4,211,0,9,0,0,0,0,0,12,9,0,9,0,0,0,0,12,18.4,0,3,0,1,24,9,12,81,0,0,0,0,0.03206997084548105,0,0.03389830508474576,0.03281519861830743,0,0,0.02666666666666667,0.0196078431372549,0.047619047619047616,0.04680851063829787,0.02373887240356083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.011583296582102776,Sam Petrevski-Seton,0,15615,1,Carlton,13,0
11,2,2,13,10,77,0,0,0,2,3,0,0,4,1,1,1,9,0,0,0,0,0,71,49,39,0,0,1,253,1,2,0,0,0,0,0,9,8,0,1,0,0,0,0,13,3.2,0,0,0,0,24,9,12,81,0,0,0,0,0.03206997084548105,0.015873015873015872,0.00847457627118644,0.022452504317789293,0,0,0.02666666666666667,0,0,0.00425531914893617,0.026706231454005934,0,0,0,0.008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.216211088234559e-6,Nic Newman,0,15615,1,Carlton,35,0
10,3,7,17,12,71,0,0,0,0,0,5,3,0,1,0,8,9,0,0,2,0,0,76,54,80,1,2,3,384,3,2,0,0,1,0,0,6,6,0,7,0,0,0,0,14,14.3,0,0,0,1,24,9,12,81,0,0,0,0,0.029154518950437316,0.023809523809523808,0.029661016949152543,0.02936096718480138,0,0,0,0.049019607843137254,0.047619047619047616,0.03404255319148936,0.026706231454005934,0,0,0,0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.005510841030627489,Zac Fisher,0,15615,1,Carlton,21,0
4,2,6,10,9,90,0,1,25,3,2,1,5,0,3,0,9,3,0,1,3,0,0,58,71,100,1,4,7,133,0,1,0,0,1,1,0,8,3,1,3,6,59.5,1,1,14,13.3,42,4,1,2,24,9,16,105,0,0,0,0,0.011661807580174927,0.015873015873015872,0.025423728813559324,0.017271157167530225,0,0.0625,0.04,0.00980392156862745,0.07936507936507936,0.03829787234042553,0.008902077151335312,0,0.041666666666666664,0,0,0.02127659574468085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00996757484972477,Ivan Soldo,0,15615,1,Richmond,16,0
11,6,2,13,9,69,3,1,0,2,1,3,1,2,1,0,3,10,0,2,1,2,1,85,83,102,1,0,7,416,2,0,1,0,0,0,0,5,8,2,2,0,0,0,0,14,13.3,0,0,4,1,24,9,16,105,0,0,0,0,0.03206997084548105,0.047619047619047616,0.00847457627118644,0.022452504317789293,0.10714285714285714,0.0625,0.02666666666666667,0.029411764705882353,0.015873015873015872,0.01276595744680851,0.02967359050445104,0,0.08333333333333333,0.058823529411764705,0.016,0.0851063829787234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.002660068217664957,Shai Bolton,0,15615,1,Richmond,43,0
4,1,2,6,4,67,0,0,0,2,0,2,1,2,0,1,3,2,0,0,1,0,0,83,24,24,0,1,3,111,1,3,2,0,1,1,0,6,2,0,3,0,0,0,0,13,2.5,0,2,0,1,24,9,12,81,0,0,0,0,0.011661807580174927,0.007936507936507936,0.00847457627118644,0.010362694300518135,0,0,0.02666666666666667,0.0196078431372549,0.015873015873015872,0.01276595744680851,0.005934718100890208,0,0,0,0.008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.216211088234559e-6,Will Setterfield,0,15615,1,Carlton,36,0
2,0,6,8,8,100,0,0,0,1,0,0,1,0,1,0,4,4,0,0,0,0,0,87,23,40,1,0,1,42,1,3,0,0,0,0,0,17,2,0,3,0,0,0,0,23,5.6,0,1,0,0,24,9,16,105,0,0,0,0,0.0058309037900874635,0,0.025423728813559324,0.013816925734024179,0,0,0.013333333333333334,0,0.015873015873015872,0.01702127659574468,0.011869436201780416,0,0,0,0.008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015619690530002117,Jack Graham,0,15615,1,Richmond,26,0
4,3,3,7,4,57,0,2,0,2,1,1,0,1,1,0,2,5,0,2,0,0,1,76,38,27,0,0,4,116,0,1,0,0,0,0,0,3,2,1,1,0,0,0,0,11,-1.8,0,1,2,0,24,9,12,81,0,0,0,0,0.011661807580174927,0.023809523809523808,0.012711864406779662,0.012089810017271158,0,0.125,0.02666666666666667,0.00980392156862745,0,0.00851063829787234,0.01483679525222552,0,0.08333333333333333,0.058823529411764705,0,0.0425531914893617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.002361228223890066,Paddy Dow,0,15615,1,Carlton,42,0
6,2,10,16,12,75,0,0,0,1,4,0,1,2,1,1,10,6,0,0,4,0,0,82,46,91,0,1,7,222,4,10,0,0,0,0,0,4,5,0,8,0,0,0,0,9,12,0,6,0,2,24,9,16,105,0,0,0,0,0.01749271137026239,0.015873015873015872,0.0423728813559322,0.027633851468048358,0,0,0.013333333333333334,0,0.015873015873015872,0.0425531914893617,0.017804154302670624,0,0,0,0.032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.023206768557429314,Liam Baker,0,15615,1,Richmond,11,0
3,1,4,7,5,71,0,0,0,0,0,1,0,0,0,0,2,6,0,1,0,0,0,83,20,27,0,0,2,115,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,12,3.5,0,0,0,0,24,9,12,81,0,0,0,0,0.008746355685131196,0.007936507936507936,0.01694915254237288,0.012089810017271158,0,0,0,0.00980392156862745,0,0.00851063829787234,0.017804154302670624,0,0.041666666666666664,0,0.008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.216211088234559e-6,Michael Gibbons,0,15615,1,Carlton,37,0
12,5,7,19,6,32,0,0,0,0,0,6,2,3,0,0,8,11,0,0,0,0,0,81,65,55,0,2,1,262,8,2,0,0,0,0,0,8,3,1,7,0,0,0,0,16,1.1,0,0,0,0,24,9,12,81,0,0,0,0,0.03498542274052478,0.03968253968253968,0.029661016949152543,0.03281519861830743,0,0,0,0.058823529411764705,0.031746031746031744,0.03404255319148936,0.032640949554896145,0,0,0,0.064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0018871662905439734,Sam Walsh,0,15615,1,Carlton,24,0
3,0,7,10,8,80,0,0,0,2,0,2,0,4,1,2,6,5,0,0,1,0,0,73,26,55,0,0,4,167,3,5,0,0,0,0,0,4,2,0,5,0,0,0,0,11,4.3,0,1,0,1,24,9,16,105,0,0,0,0,0.008746355685131196,0,0.029661016949152543,0.017271157167530225,0,0,0.02666666666666667,0.0196078431372549,0,0.02553191489361702,0.01483679525222552,0,0,0,0.024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0015619690530002117,Sydney Stack,0,15615,1,Richmond,27,0
