Feature,Gain,Cover,Frequency
coaches_votes,0.5978888987311664,0.049899185553823944,0.038856632425189816
afl_fantasy_score,0.07315960652970843,0.035044058269821196,0.033720410897722194
disposals_prop,0.024544906803171385,0.04524856292460859,0.03506029477445288
goals_prop,0.018213381614764948,0.029076859195094805,0.022554711924966504
supercoach_score,0.014559361415102307,0.030561941085709306,0.028584189370254576
goals,0.01254898599225171,0.01393351738936301,0.007815989280928986
rating_points,0.011660431679919413,0.033358780421416163,0.030817329164805715
contested_possessions_prop,0.01020161898364777,0.05110869083109215,0.025681107637338097
handballs_prop,0.010078470563740505,0.05158012311046116,0.0241179097811523
metres_gained,0.009597028339572917,0.031441520360803346,0.023671281822242072
kicks_prop,0.008935190578437485,0.0300619139429288,0.020991514068780706
inside_fifties_prop,0.008159747773463375,0.03025071663482882,0.01965163019205002
match_margin,0.007891780735425478,0.003977398696552937,0.01786511835640911
clearances_prop,0.007397656000472823,0.041100807776168855,0.019205002233139794
marks_prop,0.006989232106889451,0.021864826144666585,0.021661456007146047
shots_at_goal_prop,0.006930500002652276,0.021705224680469155,0.017641804376953996
marks_inside_fifty_prop,0.006535136141064659,0.002427882621532398,0.00915587315765967
uncontested_possessions_prop,0.006248624008243584,0.05232183429410692,0.019874944171505135
turnovers_prop,0.006234724911249311,0.03334362131413886,0.02009825815096025
match_outcomeLoss,0.0061057371460606835,0.002366544086401933,0.006476105404198303
team_score,0.005905819594978534,0.002764861597829267,0.015408664582402858
tackles_prop,0.005573143909674773,0.011134124940851557,0.017418490397498883
effective_disposals,0.005565063293269783,0.02277255348843132,0.018758374274229567
team_behinds,0.005540596739657642,0.003942548706770175,0.015185350602947744
time_on_ground_percentage,0.005437693272808586,6.474374933359766e-4,0.0160786065207682
kicks,0.004359144924480511,0.00811947316900244,0.05850826261723984
pressure_acts,0.004167585649757913,0.012154093506288429,0.012505582849486378
clangers,0.0041141317001045005,0.005893637512043911,0.01094238499330058
contest_def_one_on_ones,0.004100260367408794,3.2743671718968407e-4,0.004689593568557392
disposal_efficiency_percentage,0.0037259754310506685,6.171192787813763e-4,0.020321572130415366
def_half_pressure_acts,0.0036860028819451465,6.977338155865558e-4,0.010049129075480124
marks,0.0035125678667618835,0.012625047077006573,0.030147387226440375
disposals,0.003482256745685436,0.010512824939852651,0.018088432335864227
handballs,0.003339943338905292,0.011676246530997868,0.02188476998660116
